135,136,143,distance,heart_rate,timestamp
17,79,82,0.0,79,2025-08-29 09:15:21+00:00
17,77,82,0.0,77,2025-08-29 09:15:22+00:00
10,76,82,0.0,76,2025-08-29 09:15:23+00:00
21,77,82,0.0,77,2025-08-29 09:15:27+00:00
21,79,82,0.0,79,2025-08-29 09:15:28+00:00
29,80,82,0.0,80,2025-08-29 09:15:30+00:00
15,82,82,0.0,82,2025-08-29 09:15:31+00:00
19,80,82,0.0,80,2025-08-29 09:15:33+00:00
17,75,82,0.0,75,2025-08-29 09:15:34+00:00
8,70,82,0.0,70,2025-08-29 09:15:35+00:00
4,69,82,0.0,69,2025-08-29 09:15:36+00:00
5,70,82,0.0,70,2025-08-29 09:15:40+00:00
4,71,82,0.0,71,2025-08-29 09:15:41+00:00
4,70,82,0.0,70,2025-08-29 09:15:47+00:00
1,69,82,0.0,69,2025-08-29 09:15:48+00:00
0,68,82,0.0,68,2025-08-29 09:15:52+00:00
0,67,82,0.0,67,2025-08-29 09:15:53+00:00
0,66,82,0.0,66,2025-08-29 09:15:54+00:00
0,64,82,0.0,64,2025-08-29 09:15:55+00:00
0,61,82,0.0,61,2025-08-29 09:15:56+00:00
0,60,82,0.0,60,2025-08-29 09:15:57+00:00
0,59,82,0.0,59,2025-08-29 09:15:58+00:00
0,58,82,0.0,58,2025-08-29 09:16:02+00:00
0,59,82,0.0,59,2025-08-29 09:16:04+00:00
0,59,82,0.0,59,2025-08-29 09:16:07+00:00
0,58,82,0.0,58,2025-08-29 09:16:14+00:00
0,57,82,0.0,57,2025-08-29 09:16:15+00:00
0,56,82,0.0,56,2025-08-29 09:16:16+00:00
0,57,82,0.0,57,2025-08-29 09:16:20+00:00
0,58,82,0.0,58,2025-08-29 09:16:24+00:00
17,59,82,0.0,59,2025-08-29 09:16:26+00:00
25,60,82,0.0,60,2025-08-29 09:16:27+00:00
29,61,82,0.0,61,2025-08-29 09:16:28+00:00
21,67,82,0.0,67,2025-08-29 09:16:29+00:00
9,73,82,0.0,73,2025-08-29 09:16:30+00:00
5,77,82,0.0,77,2025-08-29 09:16:31+00:00
2,78,82,0.0,78,2025-08-29 09:16:32+00:00
1,80,82,0.0,80,2025-08-29 09:16:33+00:00
0,81,82,0.0,81,2025-08-29 09:16:34+00:00
0,82,82,0.0,82,2025-08-29 09:16:37+00:00
1,83,82,0.0,83,2025-08-29 09:16:40+00:00
1,84,82,0.0,84,2025-08-29 09:16:42+00:00
15,83,82,0.0,83,2025-08-29 09:16:47+00:00
2,86,82,0.0,86,2025-08-29 09:16:48+00:00
2,88,82,0.0,88,2025-08-29 09:16:49+00:00
0,89,82,0.0,89,2025-08-29 09:16:50+00:00
0,90,82,0.0,90,2025-08-29 09:16:51+00:00
1,91,82,0.0,91,2025-08-29 09:16:52+00:00
0,90,82,0.0,90,2025-08-29 09:16:56+00:00
0,89,82,0.0,89,2025-08-29 09:16:58+00:00
5,88,82,0.0,88,2025-08-29 09:17:01+00:00
1,87,82,0.0,87,2025-08-29 09:17:02+00:00
1,88,82,0.0,88,2025-08-29 09:17:06+00:00
2,89,82,0.0,89,2025-08-29 09:17:07+00:00
1,90,82,0.0,90,2025-08-29 09:17:08+00:00
0,91,82,0.0,91,2025-08-29 09:17:09+00:00
0,90,82,0.0,90,2025-08-29 09:17:10+00:00
0,89,82,0.0,89,2025-08-29 09:17:13+00:00
0,88,82,0.0,88,2025-08-29 09:17:17+00:00
0,87,82,0.0,87,2025-08-29 09:17:20+00:00
0,86,82,0.0,86,2025-08-29 09:17:21+00:00
0,87,82,0.0,87,2025-08-29 09:17:23+00:00
0,86,82,0.0,86,2025-08-29 09:17:26+00:00
0,85,82,0.0,85,2025-08-29 09:17:34+00:00
2,86,82,0.0,86,2025-08-29 09:17:35+00:00
2,87,82,0.0,87,2025-08-29 09:17:39+00:00
1,88,82,0.0,88,2025-08-29 09:17:44+00:00
12,89,82,0.0,89,2025-08-29 09:17:52+00:00
23,90,82,0.0,90,2025-08-29 09:17:56+00:00
42,89,82,0.0,89,2025-08-29 09:17:59+00:00
39,88,81,0.0,88,2025-08-29 09:18:02+00:00
6,89,81,0.0,89,2025-08-29 09:18:05+00:00
19,88,81,0.0,88,2025-08-29 09:18:09+00:00
3,85,81,0.0,85,2025-08-29 09:18:11+00:00
3,83,81,0.0,83,2025-08-29 09:18:12+00:00
2,81,81,0.0,81,2025-08-29 09:18:13+00:00
1,82,81,0.0,82,2025-08-29 09:18:17+00:00
1,83,81,0.0,83,2025-08-29 09:18:23+00:00
0,84,81,0.0,84,2025-08-29 09:18:28+00:00
0,82,81,0.0,82,2025-08-29 09:18:29+00:00
0,80,81,0.0,80,2025-08-29 09:18:30+00:00
1,78,81,0.0,78,2025-08-29 09:18:31+00:00
1,76,81,0.0,76,2025-08-29 09:18:33+00:00
1,75,81,0.0,75,2025-08-29 09:18:34+00:00
2,74,81,0.0,74,2025-08-29 09:18:39+00:00
1,73,81,0.0,73,2025-08-29 09:18:41+00:00
0,74,81,0.0,74,2025-08-29 09:18:42+00:00
0,75,81,0.0,75,2025-08-29 09:18:44+00:00
2,76,81,0.0,76,2025-08-29 09:18:47+00:00
9,77,81,0.0,77,2025-08-29 09:18:51+00:00
2,79,81,0.0,79,2025-08-29 09:18:52+00:00
1,80,81,0.0,80,2025-08-29 09:18:53+00:00
1,81,81,0.0,81,2025-08-29 09:18:54+00:00
1,82,81,0.0,82,2025-08-29 09:18:57+00:00
0,81,81,0.0,81,2025-08-29 09:18:59+00:00
0,81,81,0.0,81,2025-08-29 09:19:01+00:00
9,82,81,0.0,82,2025-08-29 09:19:02+00:00
10,83,81,0.0,83,2025-08-29 09:19:04+00:00
18,82,81,0.0,82,2025-08-29 09:19:05+00:00
13,81,81,0.0,81,2025-08-29 09:19:06+00:00
13,79,81,0.0,79,2025-08-29 09:19:07+00:00
20,78,81,0.0,78,2025-08-29 09:19:09+00:00
6,79,81,0.0,79,2025-08-29 09:19:10+00:00
7,78,81,0.0,78,2025-08-29 09:19:12+00:00
6,79,81,0.0,79,2025-08-29 09:19:15+00:00
5,80,81,0.0,80,2025-08-29 09:19:17+00:00
3,79,81,0.0,79,2025-08-29 09:19:20+00:00
1,78,81,0.0,78,2025-08-29 09:19:23+00:00
1,77,81,0.0,77,2025-08-29 09:19:24+00:00
0,76,81,0.0,76,2025-08-29 09:19:25+00:00
2,77,81,0.0,77,2025-08-29 09:19:27+00:00
5,78,81,0.0,78,2025-08-29 09:19:28+00:00
29,77,81,0.0,77,2025-08-29 09:19:31+00:00
24,78,81,0.0,78,2025-08-29 09:19:33+00:00
15,80,81,0.0,80,2025-08-29 09:19:36+00:00
7,76,81,0.0,76,2025-08-29 09:19:37+00:00
3,75,81,0.0,75,2025-08-29 09:19:38+00:00
2,73,81,0.0,73,2025-08-29 09:19:39+00:00
2,72,81,0.0,72,2025-08-29 09:19:40+00:00
0,70,81,0.0,70,2025-08-29 09:19:41+00:00
0,69,81,0.0,69,2025-08-29 09:19:42+00:00
0,68,81,0.0,68,2025-08-29 09:19:45+00:00
0,69,81,0.0,69,2025-08-29 09:19:46+00:00
4,70,81,0.0,70,2025-08-29 09:19:49+00:00
0,72,81,0.0,72,2025-08-29 09:19:50+00:00
0,75,81,0.0,75,2025-08-29 09:19:51+00:00
0,78,81,0.0,78,2025-08-29 09:19:52+00:00
0,79,81,0.0,79,2025-08-29 09:19:53+00:00
0,81,81,0.0,81,2025-08-29 09:19:54+00:00
0,82,81,0.0,82,2025-08-29 09:19:55+00:00
0,83,81,0.0,83,2025-08-29 09:19:56+00:00
0,82,81,0.0,82,2025-08-29 09:19:57+00:00
5,76,81,0.0,76,2025-08-29 09:19:59+00:00
1,75,81,0.0,75,2025-08-29 09:20:00+00:00
1,74,81,0.0,74,2025-08-29 09:20:01+00:00
0,73,81,0.0,73,2025-08-29 09:20:04+00:00
2,71,81,0.0,71,2025-08-29 09:20:07+00:00
6,66,81,0.0,66,2025-08-29 09:20:08+00:00
7,70,81,0.0,70,2025-08-29 09:20:09+00:00
3,60,81,0.0,60,2025-08-29 09:20:10+00:00
5,59,81,0.0,59,2025-08-29 09:20:11+00:00
5,58,81,0.0,58,2025-08-29 09:20:13+00:00
4,59,81,0.0,59,2025-08-29 09:20:15+00:00
7,63,81,0.0,63,2025-08-29 09:20:16+00:00
6,67,81,0.0,67,2025-08-29 09:20:17+00:00
6,67,81,0.0,67,2025-08-29 09:20:18+00:00
4,66,81,0.0,66,2025-08-29 09:20:19+00:00
2,67,81,0.0,67,2025-08-29 09:20:23+00:00
3,68,81,0.0,68,2025-08-29 09:20:25+00:00
1,69,81,0.0,69,2025-08-29 09:20:27+00:00
2,70,81,0.0,70,2025-08-29 09:20:29+00:00
3,71,81,0.0,71,2025-08-29 09:20:31+00:00
7,72,81,0.0,72,2025-08-29 09:20:32+00:00
3,73,81,0.0,73,2025-08-29 09:20:33+00:00
2,74,81,0.0,74,2025-08-29 09:20:34+00:00
1,75,81,0.0,75,2025-08-29 09:20:35+00:00
2,74,81,0.0,74,2025-08-29 09:20:37+00:00
2,75,81,0.0,75,2025-08-29 09:20:39+00:00
1,76,81,0.0,76,2025-08-29 09:20:41+00:00
4,77,81,0.0,77,2025-08-29 09:20:42+00:00
9,78,81,0.0,78,2025-08-29 09:20:43+00:00
7,79,81,0.0,79,2025-08-29 09:20:45+00:00
1,80,81,0.0,80,2025-08-29 09:20:51+00:00
1,81,81,0.0,81,2025-08-29 09:20:55+00:00
1,80,81,0.0,80,2025-08-29 09:20:56+00:00
1,81,81,0.0,81,2025-08-29 09:20:57+00:00
2,82,81,0.0,82,2025-08-29 09:20:59+00:00
2,83,81,0.0,83,2025-08-29 09:21:09+00:00
2,82,81,0.0,82,2025-08-29 09:21:10+00:00
1,83,81,0.0,83,2025-08-29 09:21:12+00:00
0,84,81,0.0,84,2025-08-29 09:21:13+00:00
0,83,81,0.0,83,2025-08-29 09:21:16+00:00
1,82,81,0.0,82,2025-08-29 09:21:18+00:00
1,83,81,0.0,83,2025-08-29 09:21:21+00:00
1,84,81,0.0,84,2025-08-29 09:21:24+00:00
1,83,81,0.0,83,2025-08-29 09:21:25+00:00
0,82,81,0.0,82,2025-08-29 09:21:29+00:00
0,83,81,0.0,83,2025-08-29 09:21:33+00:00
0,82,81,0.0,82,2025-08-29 09:21:38+00:00
0,83,81,0.0,83,2025-08-29 09:21:41+00:00
1,84,81,0.0,84,2025-08-29 09:21:44+00:00
2,83,81,0.0,83,2025-08-29 09:21:51+00:00
3,82,81,0.0,82,2025-08-29 09:21:52+00:00
0,83,81,0.0,83,2025-08-29 09:21:55+00:00
1,84,81,0.0,84,2025-08-29 09:21:58+00:00
0,87,81,0.0,87,2025-08-29 09:22:00+00:00
0,88,81,0.0,88,2025-08-29 09:22:01+00:00
0,89,81,0.0,89,2025-08-29 09:22:04+00:00
1,88,81,0.0,88,2025-08-29 09:22:08+00:00
1,86,81,0.0,86,2025-08-29 09:22:10+00:00
9,85,81,0.0,85,2025-08-29 09:22:11+00:00
12,82,81,0.0,82,2025-08-29 09:22:12+00:00
12,79,81,0.0,79,2025-08-29 09:22:13+00:00
11,76,81,0.0,76,2025-08-29 09:22:14+00:00
11,74,81,0.0,74,2025-08-29 09:22:15+00:00
8,73,81,0.0,73,2025-08-29 09:22:16+00:00
6,74,81,0.0,74,2025-08-29 09:22:19+00:00
6,73,81,0.0,73,2025-08-29 09:22:21+00:00
5,72,81,0.0,72,2025-08-29 09:22:22+00:00
3,77,81,0.0,77,2025-08-29 09:22:23+00:00
2,78,81,0.0,78,2025-08-29 09:22:24+00:00
5,75,81,0.0,75,2025-08-29 09:22:25+00:00
4,77,81,0.0,77,2025-08-29 09:22:26+00:00
1,76,81,0.0,76,2025-08-29 09:22:28+00:00
1,75,81,0.0,75,2025-08-29 09:22:31+00:00
2,74,81,0.0,74,2025-08-29 09:22:32+00:00
5,73,81,0.0,73,2025-08-29 09:22:33+00:00
3,66,81,0.0,66,2025-08-29 09:22:34+00:00
2,64,81,0.0,64,2025-08-29 09:22:35+00:00
1,63,81,0.0,63,2025-08-29 09:22:36+00:00
0,64,81,0.0,64,2025-08-29 09:22:39+00:00
0,65,81,0.0,65,2025-08-29 09:22:41+00:00
0,66,81,0.0,66,2025-08-29 09:22:42+00:00
0,67,81,0.0,67,2025-08-29 09:22:45+00:00
0,68,81,0.0,68,2025-08-29 09:22:46+00:00
0,69,81,0.0,69,2025-08-29 09:22:52+00:00
0,70,81,0.0,70,2025-08-29 09:22:53+00:00
0,72,81,0.0,72,2025-08-29 09:22:54+00:00
0,74,81,0.0,74,2025-08-29 09:22:55+00:00
0,75,81,0.0,75,2025-08-29 09:22:57+00:00
0,76,81,0.0,76,2025-08-29 09:23:00+00:00
0,77,81,0.0,77,2025-08-29 09:23:02+00:00
0,78,81,0.0,78,2025-08-29 09:23:04+00:00
0,79,81,0.0,79,2025-08-29 09:23:07+00:00
0,80,81,0.0,80,2025-08-29 09:23:08+00:00
0,81,81,0.0,81,2025-08-29 09:23:09+00:00
0,82,81,0.0,82,2025-08-29 09:23:10+00:00
6,81,81,0.0,81,2025-08-29 09:23:17+00:00
13,80,81,0.0,80,2025-08-29 09:23:19+00:00
6,81,81,0.0,81,2025-08-29 09:23:25+00:00
0,84,81,0.0,84,2025-08-29 09:23:26+00:00
2,83,81,0.0,83,2025-08-29 09:23:28+00:00
4,84,81,0.0,84,2025-08-29 09:23:31+00:00
0,83,81,0.0,83,2025-08-29 09:23:34+00:00
0,84,81,0.0,84,2025-08-29 09:23:36+00:00
0,85,81,0.0,85,2025-08-29 09:23:38+00:00
1,84,81,0.0,84,2025-08-29 09:23:43+00:00
1,83,81,0.0,83,2025-08-29 09:23:52+00:00
1,82,81,0.0,82,2025-08-29 09:23:54+00:00
1,81,81,0.0,81,2025-08-29 09:23:58+00:00
1,82,81,0.0,82,2025-08-29 09:23:59+00:00
1,81,81,0.0,81,2025-08-29 09:24:03+00:00
1,82,81,0.0,82,2025-08-29 09:24:04+00:00
1,83,81,0.0,83,2025-08-29 09:24:08+00:00
3,84,81,0.0,84,2025-08-29 09:24:10+00:00
3,84,81,0.0,84,2025-08-29 09:24:13+00:00
3,83,81,0.0,83,2025-08-29 09:24:16+00:00
9,82,81,0.0,82,2025-08-29 09:24:17+00:00
24,83,81,0.0,83,2025-08-29 09:24:19+00:00
3,85,81,0.0,85,2025-08-29 09:24:22+00:00
0,87,81,0.0,87,2025-08-29 09:24:23+00:00
0,88,81,0.0,88,2025-08-29 09:24:24+00:00
22,89,81,0.0,89,2025-08-29 09:24:27+00:00
22,88,81,0.0,88,2025-08-29 09:24:28+00:00
22,87,81,0.0,87,2025-08-29 09:24:30+00:00
4,85,81,0.0,85,2025-08-29 09:24:31+00:00
31,86,81,0.0,86,2025-08-29 09:24:35+00:00
24,85,81,0.0,85,2025-08-29 09:24:37+00:00
30,86,81,0.0,86,2025-08-29 09:24:38+00:00
24,93,81,0.0,93,2025-08-29 09:24:39+00:00
24,93,81,0.0,93,2025-08-29 09:24:40+00:00
31,89,81,0.0,89,2025-08-29 09:24:42+00:00
14,83,81,0.0,83,2025-08-29 09:24:43+00:00
14,82,81,0.0,82,2025-08-29 09:24:44+00:00
21,81,81,0.0,81,2025-08-29 09:24:45+00:00
21,80,81,0.0,80,2025-08-29 09:24:46+00:00
23,81,81,0.0,81,2025-08-29 09:24:47+00:00
9,83,81,0.0,83,2025-08-29 09:24:49+00:00
3,82,81,0.0,82,2025-08-29 09:24:51+00:00
7,83,81,0.0,83,2025-08-29 09:24:52+00:00
7,83,81,0.0,83,2025-08-29 09:24:53+00:00
6,84,81,0.0,84,2025-08-29 09:24:54+00:00
13,82,81,0.0,82,2025-08-29 09:24:55+00:00
17,79,81,0.0,79,2025-08-29 09:24:56+00:00
18,76,81,0.0,76,2025-08-29 09:24:57+00:00
17,72,81,0.0,72,2025-08-29 09:24:58+00:00
16,70,81,0.0,70,2025-08-29 09:24:59+00:00
13,68,81,0.0,68,2025-08-29 09:25:00+00:00
5,69,81,0.0,69,2025-08-29 09:25:04+00:00
1,70,81,0.0,70,2025-08-29 09:25:05+00:00
1,71,81,0.0,71,2025-08-29 09:25:06+00:00
1,72,81,0.0,72,2025-08-29 09:25:10+00:00
0,73,81,0.0,73,2025-08-29 09:25:13+00:00
0,74,81,0.0,74,2025-08-29 09:25:15+00:00
0,75,81,0.0,75,2025-08-29 09:25:19+00:00
1,76,81,0.0,76,2025-08-29 09:25:21+00:00
0,75,81,0.0,75,2025-08-29 09:25:25+00:00
0,74,81,0.0,74,2025-08-29 09:25:30+00:00
5,73,81,0.0,73,2025-08-29 09:25:37+00:00
0,75,81,0.0,75,2025-08-29 09:25:39+00:00
6,76,81,0.0,76,2025-08-29 09:25:40+00:00
1,77,81,0.0,77,2025-08-29 09:25:41+00:00
1,78,81,0.0,78,2025-08-29 09:25:42+00:00
1,79,81,0.0,79,2025-08-29 09:25:43+00:00
5,80,81,0.0,80,2025-08-29 09:25:46+00:00
17,81,81,0.0,81,2025-08-29 09:25:48+00:00
18,80,81,0.0,80,2025-08-29 09:25:49+00:00
3,79,81,0.0,79,2025-08-29 09:25:51+00:00
5,80,81,0.0,80,2025-08-29 09:25:53+00:00
2,81,81,0.0,81,2025-08-29 09:25:54+00:00
1,84,81,0.0,84,2025-08-29 09:25:55+00:00
0,85,81,0.0,85,2025-08-29 09:25:56+00:00
1,83,81,0.0,83,2025-08-29 09:25:59+00:00
0,82,80,0.0,82,2025-08-29 09:26:00+00:00
1,81,80,0.0,81,2025-08-29 09:26:01+00:00
1,82,80,0.0,82,2025-08-29 09:26:04+00:00
1,83,80,0.0,83,2025-08-29 09:26:05+00:00
0,82,80,0.0,82,2025-08-29 09:26:08+00:00
1,83,80,0.0,83,2025-08-29 09:26:12+00:00
4,82,80,0.0,82,2025-08-29 09:26:15+00:00
10,83,80,0.0,83,2025-08-29 09:26:16+00:00
11,84,80,0.0,84,2025-08-29 09:26:17+00:00
8,83,80,0.0,83,2025-08-29 09:26:19+00:00
0,82,80,0.0,82,2025-08-29 09:26:22+00:00
0,83,80,0.0,83,2025-08-29 09:26:23+00:00
0,84,80,0.0,84,2025-08-29 09:26:24+00:00
0,85,80,0.0,85,2025-08-29 09:26:27+00:00
2,87,80,0.0,87,2025-08-29 09:26:29+00:00
1,88,80,0.0,88,2025-08-29 09:26:30+00:00
0,89,80,0.0,89,2025-08-29 09:26:31+00:00
1,87,80,0.0,87,2025-08-29 09:26:32+00:00
1,87,80,0.0,87,2025-08-29 09:26:34+00:00
6,88,80,0.0,88,2025-08-29 09:26:42+00:00
0,90,80,0.0,90,2025-08-29 09:26:43+00:00
0,91,80,0.0,91,2025-08-29 09:26:44+00:00
0,92,80,0.0,92,2025-08-29 09:26:45+00:00
0,91,80,0.0,91,2025-08-29 09:26:48+00:00
11,89,80,0.0,89,2025-08-29 09:26:54+00:00
6,87,80,0.0,87,2025-08-29 09:26:55+00:00
13,86,80,0.0,86,2025-08-29 09:26:56+00:00
6,81,80,0.0,81,2025-08-29 09:26:57+00:00
3,79,80,0.0,79,2025-08-29 09:26:58+00:00
1,81,80,0.0,81,2025-08-29 09:27:00+00:00
1,83,80,0.0,83,2025-08-29 09:27:01+00:00
0,84,80,0.0,84,2025-08-29 09:27:02+00:00
0,85,80,0.0,85,2025-08-29 09:27:03+00:00
0,84,80,0.0,84,2025-08-29 09:27:04+00:00
0,85,80,0.0,85,2025-08-29 09:27:05+00:00
1,86,80,0.0,86,2025-08-29 09:27:08+00:00
0,85,80,0.0,85,2025-08-29 09:27:10+00:00
0,84,80,0.0,84,2025-08-29 09:27:11+00:00
8,83,80,0.0,83,2025-08-29 09:27:13+00:00
17,77,80,0.0,77,2025-08-29 09:27:16+00:00
17,77,80,0.0,77,2025-08-29 09:27:17+00:00
10,80,80,0.0,80,2025-08-29 09:27:18+00:00
4,74,80,0.0,74,2025-08-29 09:27:19+00:00
6,78,80,0.0,78,2025-08-29 09:27:20+00:00
6,73,80,0.0,73,2025-08-29 09:27:21+00:00
2,71,80,0.0,71,2025-08-29 09:27:22+00:00
2,70,80,0.0,70,2025-08-29 09:27:23+00:00
1,69,80,0.0,69,2025-08-29 09:27:25+00:00
2,70,80,0.0,70,2025-08-29 09:27:26+00:00
1,71,80,0.0,71,2025-08-29 09:27:29+00:00
4,70,80,0.0,70,2025-08-29 09:27:30+00:00
4,68,80,0.0,68,2025-08-29 09:27:31+00:00
4,68,80,0.0,68,2025-08-29 09:27:34+00:00
11,69,80,0.0,69,2025-08-29 09:27:37+00:00
3,73,80,0.0,73,2025-08-29 09:27:38+00:00
3,74,80,0.0,74,2025-08-29 09:27:39+00:00
1,75,80,0.0,75,2025-08-29 09:27:40+00:00
2,74,80,0.0,74,2025-08-29 09:27:42+00:00
2,73,80,0.0,73,2025-08-29 09:27:43+00:00
1,72,80,0.0,72,2025-08-29 09:27:44+00:00
3,73,80,0.0,73,2025-08-29 09:27:45+00:00
1,74,80,0.0,74,2025-08-29 09:27:47+00:00
1,73,80,0.0,73,2025-08-29 09:27:48+00:00
7,74,80,0.0,74,2025-08-29 09:27:50+00:00
13,75,80,0.0,75,2025-08-29 09:27:51+00:00
17,76,80,0.0,76,2025-08-29 09:27:52+00:00
12,77,80,0.0,77,2025-08-29 09:27:53+00:00
11,78,80,0.0,78,2025-08-29 09:27:54+00:00
11,79,80,0.0,79,2025-08-29 09:27:55+00:00
8,80,80,0.0,80,2025-08-29 09:27:56+00:00
9,81,80,0.0,81,2025-08-29 09:27:57+00:00
9,81,80,0.0,81,2025-08-29 09:27:58+00:00
13,82,80,0.0,82,2025-08-29 09:27:59+00:00
21,81,80,0.0,81,2025-08-29 09:28:02+00:00
32,80,80,0.0,80,2025-08-29 09:28:04+00:00
37,81,80,0.0,81,2025-08-29 09:28:05+00:00
24,86,80,0.0,86,2025-08-29 09:28:07+00:00
13,89,80,0.0,89,2025-08-29 09:28:08+00:00
13,89,80,0.0,89,2025-08-29 09:28:09+00:00
4,88,80,0.0,88,2025-08-29 09:28:10+00:00
2,86,80,0.0,86,2025-08-29 09:28:11+00:00
17,85,80,0.0,85,2025-08-29 09:28:13+00:00
24,84,80,0.0,84,2025-08-29 09:28:14+00:00
11,85,80,0.0,85,2025-08-29 09:28:15+00:00
6,84,80,0.0,84,2025-08-29 09:28:16+00:00
10,82,80,0.0,82,2025-08-29 09:28:18+00:00
10,77,80,0.0,77,2025-08-29 09:28:19+00:00
7,75,80,0.0,75,2025-08-29 09:28:20+00:00
1,74,80,0.0,74,2025-08-29 09:28:25+00:00
8,73,80,0.0,73,2025-08-29 09:28:28+00:00
10,72,80,0.0,72,2025-08-29 09:28:29+00:00
6,69,80,0.0,69,2025-08-29 09:28:30+00:00
