107,135,136,143,cadence,cycle_length16,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,timestamp
0,51,71,68,57,0.0,0.0,88.39999999999998,1.344,0.0,71,543622042,222663822,2025-09-09 16:04:09+00:00
1,53,71,68,57,0.0,0.97,88.39999999999998,1.428,0.0,71,543622089,222663774,2025-09-09 16:04:10+00:00
1,54,72,68,57,0.03,9.82,88.60000000000002,1.829,0.0,72,543622884,222662869,2025-09-09 16:04:14+00:00
1,58,75,68,84,0.03,22.21,88.79999999999995,2.986,0.5,75,543623837,222661469,2025-09-09 16:04:18+00:00
1,53,78,68,84,,25.47,88.60000000000002,3.042,0.5,78,543624007,222661171,2025-09-09 16:04:19+00:00
1,35,83,68,86,655.34,31.66,88.39999999999998,3.182,0.0,83,543624570,222660606,2025-09-09 16:04:21+00:00
1,29,85,68,86,,34.75,88.60000000000002,3.182,0.0,85,543624793,222660266,2025-09-09 16:04:22+00:00
1,18,89,68,87,,40.32,88.79999999999995,3.042,0.0,89,543625252,222659729,2025-09-09 16:04:24+00:00
1,18,92,68,85,,43.16,88.79999999999995,3.004,0.5,92,543625531,222659439,2025-09-09 16:04:25+00:00
1,18,94,68,85,,45.57,88.79999999999995,2.883,0.5,94,543625655,222659205,2025-09-09 16:04:26+00:00
1,18,97,68,85,,49.43,88.79999999999995,2.874,0.5,97,543626058,222658874,2025-09-09 16:04:27+00:00
1,19,101,68,85,,54.95,89.0,2.771,0.0,101,543626507,222658334,2025-09-09 16:04:29+00:00
1,20,105,68,85,0.02,60.7,88.79999999999995,2.837,0.0,105,543626874,222657758,2025-09-09 16:04:31+00:00
1,21,109,68,86,,65.53,89.0,2.837,0.0,109,543627251,222657249,2025-09-09 16:04:33+00:00
1,22,112,68,86,,71.04,89.0,2.799,0.0,112,543627709,222656684,2025-09-09 16:04:35+00:00
1,23,113,68,86,,74.26,88.39999999999998,2.799,0.0,113,543628037,222656340,2025-09-09 16:04:36+00:00
1,20,117,68,86,0.0,80.07,87.79999999999995,2.799,0.0,117,543628486,222655821,2025-09-09 16:04:38+00:00
1,16,118,68,86,,82.81,87.79999999999995,2.809,0.0,118,543628705,222655572,2025-09-09 16:04:39+00:00
1,7,121,68,86,,93.1,87.60000000000002,2.725,0.5,121,543629568,222654486,2025-09-09 16:04:43+00:00
1,10,124,68,85,,100.99,87.39999999999998,2.725,0.0,124,543630161,222653762,2025-09-09 16:04:46+00:00
1,2,123,68,85,,111.44,87.60000000000002,2.697,0.5,123,543631057,222652726,2025-09-09 16:04:50+00:00
1,2,125,68,85,0.02,122.75,87.39999999999998,2.715,0.0,125,543631876,222651493,2025-09-09 16:04:54+00:00
1,2,125,68,86,0.02,125.85,87.60000000000002,2.725,0.0,125,543632178,222651225,2025-09-09 16:04:55+00:00
1,4,126,68,87,0.02,131.53,87.60000000000002,2.725,0.0,126,543632612,222650652,2025-09-09 16:04:57+00:00
1,8,128,68,85,0.02,141.72,87.39999999999998,2.734,0.0,128,543633428,222649651,2025-09-09 16:05:01+00:00
1,11,130,68,86,0.02,149.63,87.39999999999998,2.725,0.0,130,543634133,222648890,2025-09-09 16:05:04+00:00
1,13,131,68,87,0.01,157.48,86.79999999999995,2.715,0.0,131,543634701,222648072,2025-09-09 16:05:07+00:00
1,14,132,68,86,0.02,165.38,87.39999999999998,2.706,0.0,132,543635280,222647282,2025-09-09 16:05:10+00:00
1,17,133,68,86,0.01,168.31,87.60000000000002,2.706,0.0,133,543635619,222647013,2025-09-09 16:05:11+00:00
1,18,134,68,86,0.02,177.05,87.20000000000005,2.706,0.5,134,543636298,222646175,2025-09-09 16:05:14+00:00
1,15,136,68,86,0.03,190.29,87.20000000000005,2.715,0.0,136,543637372,222644876,2025-09-09 16:05:19+00:00
1,17,137,68,85,0.02,198.06,86.79999999999995,2.715,0.5,137,543637979,222644062,2025-09-09 16:05:22+00:00
1,19,138,68,87,0.03,210.98,86.39999999999998,2.697,0.0,138,543639000,222642664,2025-09-09 16:05:27+00:00
1,9,136,68,86,0.03,218.55,86.20000000000005,2.678,0.0,136,543639573,222641927,2025-09-09 16:05:30+00:00
1,11,137,68,86,0.03,229.86,85.79999999999995,2.678,0.5,137,543640567,222640910,2025-09-09 16:05:34+00:00
1,13,138,68,87,1.0,241.04,86.60000000000002,2.687,0.5,138,543641471,222639840,2025-09-09 16:05:38+00:00
1,17,139,68,87,1.0,248.29,87.20000000000005,2.678,0.5,139,543642016,222639112,2025-09-09 16:05:41+00:00
1,17,139,68,88,0.03,256.6,87.0,2.678,0.5,139,543642707,222638237,2025-09-09 16:05:44+00:00
1,19,140,68,88,0.03,266.72,87.60000000000002,2.669,0.0,140,543643472,222637167,2025-09-09 16:05:48+00:00
1,19,140,68,88,0.03,277.13,88.79999999999995,2.659,0.0,140,543644223,222636022,2025-09-09 16:05:52+00:00
1,11,139,68,88,1.0,285.59,89.0,2.659,0.0,139,543644904,222635140,2025-09-09 16:05:55+00:00
