107,135,136,143,cadence,cycle_length16,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,timestamp
0,1,90,49,57,214.0,1.34,84.39999999999998,1.26,0.5,90,543623353,222662855,2025-06-03 16:37:50+00:00
1,2,90,49,57,2.41,8.23,84.39999999999998,1.875,0.5,90,543624025,222662217,2025-06-03 16:37:53+00:00
1,8,92,49,86,0.0,24.85,84.79999999999995,3.462,0.0,92,543625407,222660680,2025-06-03 16:37:58+00:00
1,16,95,49,86,0.0,33.71,84.79999999999995,3.098,0.0,95,543626057,222659807,2025-06-03 16:38:01+00:00
1,25,98,49,87,0.0,42.58,84.79999999999995,3.088,0.0,98,543626816,222658934,2025-06-03 16:38:04+00:00
1,26,103,49,88,0.0,47.95,84.79999999999995,2.958,0.0,103,543627282,222658402,2025-06-03 16:38:06+00:00
1,26,106,49,88,0.0,50.44,85.0,2.874,0.0,106,543627408,222658154,2025-06-03 16:38:07+00:00
1,25,109,49,88,0.0,53.07,85.0,2.865,0.0,109,543627614,222657791,2025-06-03 16:38:08+00:00
1,15,115,49,88,0.0,56.0,85.20000000000005,2.799,0.0,115,543627872,222657553,2025-06-03 16:38:09+00:00
1,6,119,49,88,0.0,58.71,85.20000000000005,2.799,0.0,119,543628039,222657306,2025-06-03 16:38:10+00:00
1,3,120,49,87,0.0,63.59,85.20000000000005,2.809,0.5,120,543628471,222656850,2025-06-03 16:38:12+00:00
1,0,122,49,87,0.0,71.96,85.20000000000005,2.771,0.0,122,543629195,222655978,2025-06-03 16:38:15+00:00
1,0,125,49,87,0.0,77.64,84.60000000000002,2.762,0.0,125,543629633,222655338,2025-06-03 16:38:17+00:00
1,0,126,49,87,0.0,80.46,84.39999999999998,2.762,0.5,126,543629816,222655072,2025-06-03 16:38:18+00:00
1,0,130,49,87,0.0,89.62,84.39999999999998,2.818,0.5,130,543630504,222654075,2025-06-03 16:38:21+00:00
1,0,130,49,87,0.0,92.75,84.60000000000002,2.846,0.0,130,543630835,222653819,2025-06-03 16:38:22+00:00
1,0,132,49,87,0.0,105.29,85.20000000000005,2.911,0.5,132,543631824,222652618,2025-06-03 16:38:26+00:00
1,0,134,49,88,0.0,112.4,85.20000000000005,2.902,0.0,134,543632335,222651912,2025-06-03 16:38:29+00:00
1,0,136,49,86,0.0,123.56,84.0,2.818,0.5,136,543633295,222650725,2025-06-03 16:38:33+00:00
