135,136,143,current_stress,enhanced_respiration_rate,heart_rate,timestamp
0,68,78,19.0,19.0,68,2025-06-10 09:06:43+00:00
0,68,78,19.0,19.0,68,2025-06-10 09:06:44+00:00
0,68,78,20.0,19.0,68,2025-06-10 09:06:45+00:00
0,68,78,20.0,19.0,68,2025-06-10 09:06:46+00:00
0,67,78,20.0,19.0,67,2025-06-10 09:06:47+00:00
0,67,78,20.0,19.0,67,2025-06-10 09:06:48+00:00
0,67,78,20.0,19.0,67,2025-06-10 09:06:49+00:00
0,67,78,21.0,19.0,67,2025-06-10 09:06:50+00:00
0,68,78,21.0,19.0,68,2025-06-10 09:06:51+00:00
0,68,78,21.0,18.0,68,2025-06-10 09:06:52+00:00
0,68,78,21.0,18.0,68,2025-06-10 09:06:53+00:00
0,67,78,21.0,18.0,67,2025-06-10 09:06:54+00:00
0,67,78,21.0,18.0,67,2025-06-10 09:06:55+00:00
0,67,78,21.0,18.0,67,2025-06-10 09:06:56+00:00
4,68,78,21.0,18.0,68,2025-06-10 09:06:57+00:00
4,68,78,21.0,18.0,68,2025-06-10 09:06:58+00:00
4,68,78,21.0,18.0,68,2025-06-10 09:06:59+00:00
14,67,78,21.0,18.0,67,2025-06-10 09:07:00+00:00
15,66,78,21.0,18.0,66,2025-06-10 09:07:01+00:00
16,63,78,21.0,18.0,63,2025-06-10 09:07:02+00:00
12,60,78,21.0,18.0,60,2025-06-10 09:07:03+00:00
1,57,78,21.0,17.0,57,2025-06-10 09:07:04+00:00
0,56,78,20.0,17.0,56,2025-06-10 09:07:05+00:00
0,56,78,20.0,17.0,56,2025-06-10 09:07:06+00:00
0,56,78,20.0,16.0,56,2025-06-10 09:07:07+00:00
1,58,78,20.0,16.0,58,2025-06-10 09:07:08+00:00
0,60,78,20.0,16.0,60,2025-06-10 09:07:09+00:00
0,61,78,19.0,16.0,61,2025-06-10 09:07:10+00:00
0,61,78,19.0,16.0,61,2025-06-10 09:07:11+00:00
1,62,78,19.0,16.0,62,2025-06-10 09:07:12+00:00
1,62,78,19.0,16.0,62,2025-06-10 09:07:13+00:00
1,62,78,19.0,16.0,62,2025-06-10 09:07:14+00:00
1,62,78,17.0,16.0,62,2025-06-10 09:07:15+00:00
1,61,78,17.0,16.0,61,2025-06-10 09:07:16+00:00
1,62,78,17.0,16.0,62,2025-06-10 09:07:17+00:00
1,62,78,17.0,16.0,62,2025-06-10 09:07:18+00:00
1,60,78,17.0,16.0,60,2025-06-10 09:07:19+00:00
0,59,78,16.0,16.0,59,2025-06-10 09:07:20+00:00
0,58,78,16.0,16.0,58,2025-06-10 09:07:21+00:00
0,58,78,16.0,16.0,58,2025-06-10 09:07:22+00:00
0,57,78,16.0,16.0,57,2025-06-10 09:07:23+00:00
0,55,78,16.0,16.0,55,2025-06-10 09:07:24+00:00
0,54,78,14.0,16.0,54,2025-06-10 09:07:25+00:00
0,53,78,14.0,16.0,53,2025-06-10 09:07:26+00:00
0,53,78,14.0,16.0,53,2025-06-10 09:07:27+00:00
0,53,78,14.0,16.0,53,2025-06-10 09:07:28+00:00
0,53,78,14.0,16.0,53,2025-06-10 09:07:29+00:00
0,53,78,13.0,16.0,53,2025-06-10 09:07:30+00:00
1,52,78,13.0,16.0,52,2025-06-10 09:07:31+00:00
0,53,78,13.0,16.0,53,2025-06-10 09:07:32+00:00
0,53,78,13.0,16.0,53,2025-06-10 09:07:33+00:00
1,54,78,13.0,16.0,54,2025-06-10 09:07:34+00:00
1,54,78,12.0,16.0,54,2025-06-10 09:07:35+00:00
1,54,78,12.0,16.0,54,2025-06-10 09:07:36+00:00
0,55,78,12.0,16.0,55,2025-06-10 09:07:37+00:00
0,56,78,12.0,16.0,56,2025-06-10 09:07:38+00:00
0,56,78,12.0,16.0,56,2025-06-10 09:07:39+00:00
0,56,78,13.0,16.0,56,2025-06-10 09:07:40+00:00
0,55,78,13.0,16.0,55,2025-06-10 09:07:41+00:00
0,55,78,13.0,16.0,55,2025-06-10 09:07:42+00:00
0,54,78,13.0,16.0,54,2025-06-10 09:07:43+00:00
0,54,78,13.0,16.0,54,2025-06-10 09:07:44+00:00
0,54,78,12.0,16.0,54,2025-06-10 09:07:45+00:00
0,54,78,12.0,16.0,54,2025-06-10 09:07:46+00:00
0,54,78,12.0,16.0,54,2025-06-10 09:07:47+00:00
0,54,78,12.0,16.0,54,2025-06-10 09:07:48+00:00
0,55,78,12.0,16.0,55,2025-06-10 09:07:49+00:00
0,55,78,12.0,16.0,55,2025-06-10 09:07:50+00:00
0,56,78,12.0,16.0,56,2025-06-10 09:07:51+00:00
0,58,78,12.0,16.0,58,2025-06-10 09:07:52+00:00
0,58,78,12.0,16.0,58,2025-06-10 09:07:53+00:00
0,58,78,12.0,16.0,58,2025-06-10 09:07:54+00:00
0,58,78,14.0,16.0,58,2025-06-10 09:07:55+00:00
0,57,78,14.0,17.0,57,2025-06-10 09:07:56+00:00
0,57,78,14.0,17.0,57,2025-06-10 09:07:57+00:00
0,57,78,14.0,17.0,57,2025-06-10 09:07:58+00:00
0,57,78,14.0,17.0,57,2025-06-10 09:07:59+00:00
0,57,78,15.0,17.0,57,2025-06-10 09:08:00+00:00
6,56,78,15.0,17.0,56,2025-06-10 09:08:01+00:00
6,56,78,15.0,17.0,56,2025-06-10 09:08:02+00:00
6,56,78,15.0,18.0,56,2025-06-10 09:08:03+00:00
3,57,78,15.0,18.0,57,2025-06-10 09:08:04+00:00
