135,136,143,distance,heart_rate,timestamp
22,71,62,0.0,71,2025-09-25 15:57:10+00:00
17,66,62,0.0,66,2025-09-25 15:57:11+00:00
15,64,62,0.0,64,2025-09-25 15:57:12+00:00
10,62,62,0.0,62,2025-09-25 15:57:13+00:00
6,61,62,0.0,61,2025-09-25 15:57:15+00:00
6,62,62,0.0,62,2025-09-25 15:57:18+00:00
2,65,62,0.0,65,2025-09-25 15:57:20+00:00
1,67,62,0.0,67,2025-09-25 15:57:21+00:00
0,68,62,0.0,68,2025-09-25 15:57:23+00:00
0,69,62,0.0,69,2025-09-25 15:57:24+00:00
4,68,62,0.0,68,2025-09-25 15:57:26+00:00
16,70,62,0.0,70,2025-09-25 15:57:28+00:00
16,75,62,0.0,75,2025-09-25 15:57:29+00:00
6,72,62,0.0,72,2025-09-25 15:57:30+00:00
7,76,62,0.0,76,2025-09-25 15:57:33+00:00
1,77,62,0.0,77,2025-09-25 15:57:34+00:00
0,78,62,0.0,78,2025-09-25 15:57:35+00:00
1,79,62,0.0,79,2025-09-25 15:57:36+00:00
1,80,62,0.0,80,2025-09-25 15:57:44+00:00
1,79,62,0.0,79,2025-09-25 15:57:45+00:00
1,80,62,0.0,80,2025-09-25 15:57:48+00:00
2,81,62,0.0,81,2025-09-25 15:57:51+00:00
1,82,62,0.0,82,2025-09-25 15:57:53+00:00
1,81,62,0.0,81,2025-09-25 15:57:55+00:00
0,80,62,0.0,80,2025-09-25 15:57:57+00:00
1,81,62,0.0,81,2025-09-25 15:57:59+00:00
0,82,62,0.0,82,2025-09-25 15:58:01+00:00
3,83,62,0.0,83,2025-09-25 15:58:04+00:00
2,82,62,0.0,82,2025-09-25 15:58:05+00:00
7,83,62,0.0,83,2025-09-25 15:58:06+00:00
17,82,62,0.0,82,2025-09-25 15:58:08+00:00
19,81,62,0.0,81,2025-09-25 15:58:11+00:00
5,82,62,0.0,82,2025-09-25 15:58:14+00:00
6,81,62,0.0,81,2025-09-25 15:58:15+00:00
3,82,62,0.0,82,2025-09-25 15:58:18+00:00
52,83,62,0.0,83,2025-09-25 15:58:27+00:00
44,86,62,0.0,86,2025-09-25 15:58:28+00:00
43,88,62,0.0,88,2025-09-25 15:58:29+00:00
29,92,62,0.0,92,2025-09-25 15:58:30+00:00
9,97,62,0.0,97,2025-09-25 15:58:31+00:00
9,98,62,0.0,98,2025-09-25 15:58:32+00:00
12,97,62,0.0,97,2025-09-25 15:58:36+00:00
4,96,62,0.0,96,2025-09-25 15:58:37+00:00
3,97,62,0.0,97,2025-09-25 15:58:38+00:00
7,98,62,0.0,98,2025-09-25 15:58:42+00:00
4,99,62,0.0,99,2025-09-25 15:58:48+00:00
5,100,62,0.0,100,2025-09-25 15:58:49+00:00
1,99,62,0.0,99,2025-09-25 15:58:57+00:00
1,100,62,0.0,100,2025-09-25 15:58:59+00:00
3,101,62,0.0,101,2025-09-25 15:59:03+00:00
2,102,62,0.0,102,2025-09-25 15:59:05+00:00
1,101,62,0.0,101,2025-09-25 15:59:06+00:00
3,102,62,0.0,102,2025-09-25 15:59:09+00:00
6,101,62,0.0,101,2025-09-25 15:59:10+00:00
6,102,62,0.0,102,2025-09-25 15:59:12+00:00
42,103,62,0.0,103,2025-09-25 15:59:26+00:00
48,105,62,0.0,105,2025-09-25 15:59:28+00:00
41,108,62,0.0,108,2025-09-25 15:59:29+00:00
27,112,62,0.0,112,2025-09-25 15:59:30+00:00
22,115,62,0.0,115,2025-09-25 15:59:31+00:00
16,116,62,0.0,116,2025-09-25 15:59:32+00:00
19,117,62,0.0,117,2025-09-25 15:59:35+00:00
18,118,62,0.0,118,2025-09-25 15:59:37+00:00
14,119,62,0.0,119,2025-09-25 15:59:38+00:00
6,120,62,0.0,120,2025-09-25 15:59:44+00:00
5,119,62,0.0,119,2025-09-25 15:59:45+00:00
10,120,62,0.0,120,2025-09-25 15:59:48+00:00
17,121,62,0.0,121,2025-09-25 15:59:51+00:00
11,122,62,0.0,122,2025-09-25 15:59:52+00:00
3,124,62,0.0,124,2025-09-25 15:59:53+00:00
1,125,62,0.0,125,2025-09-25 15:59:54+00:00
2,126,62,0.0,126,2025-09-25 15:59:55+00:00
7,127,62,0.0,127,2025-09-25 15:59:59+00:00
12,128,62,0.0,128,2025-09-25 16:00:04+00:00
3,129,62,0.0,129,2025-09-25 16:00:10+00:00
6,130,62,0.0,130,2025-09-25 16:00:11+00:00
7,131,62,0.0,131,2025-09-25 16:00:12+00:00
17,130,62,0.0,130,2025-09-25 16:00:14+00:00
27,131,62,0.0,131,2025-09-25 16:00:16+00:00
40,130,62,0.0,130,2025-09-25 16:00:20+00:00
20,129,62,0.0,129,2025-09-25 16:00:22+00:00
11,128,62,0.0,128,2025-09-25 16:00:23+00:00
6,127,62,0.0,127,2025-09-25 16:00:24+00:00
5,126,62,0.0,126,2025-09-25 16:00:25+00:00
4,125,62,0.0,125,2025-09-25 16:00:27+00:00
6,124,62,0.0,124,2025-09-25 16:00:30+00:00
4,123,62,0.0,123,2025-09-25 16:00:33+00:00
4,122,62,0.0,122,2025-09-25 16:00:34+00:00
7,121,62,0.0,121,2025-09-25 16:00:37+00:00
5,120,62,0.0,120,2025-09-25 16:00:38+00:00
3,119,62,0.0,119,2025-09-25 16:00:40+00:00
4,117,62,0.0,117,2025-09-25 16:00:42+00:00
4,116,62,0.0,116,2025-09-25 16:00:44+00:00
2,115,62,0.0,115,2025-09-25 16:00:45+00:00
4,114,62,0.0,114,2025-09-25 16:00:47+00:00
3,113,62,0.0,113,2025-09-25 16:00:48+00:00
3,112,62,0.0,112,2025-09-25 16:00:51+00:00
5,113,62,0.0,113,2025-09-25 16:00:53+00:00
1,114,62,0.0,114,2025-09-25 16:00:56+00:00
3,113,62,0.0,113,2025-09-25 16:00:59+00:00
2,112,62,0.0,112,2025-09-25 16:01:00+00:00
5,111,61,0.0,111,2025-09-25 16:01:04+00:00
3,110,61,0.0,110,2025-09-25 16:01:07+00:00
4,109,61,0.0,109,2025-09-25 16:01:09+00:00
2,108,61,0.0,108,2025-09-25 16:01:14+00:00
3,107,61,0.0,107,2025-09-25 16:01:18+00:00
4,106,61,0.0,106,2025-09-25 16:01:21+00:00
6,105,61,0.0,105,2025-09-25 16:01:23+00:00
10,104,61,0.0,104,2025-09-25 16:01:24+00:00
11,103,61,0.0,103,2025-09-25 16:01:25+00:00
15,102,61,0.0,102,2025-09-25 16:01:26+00:00
17,101,61,0.0,101,2025-09-25 16:01:27+00:00
12,99,61,0.0,99,2025-09-25 16:01:28+00:00
9,97,61,0.0,97,2025-09-25 16:01:29+00:00
14,95,61,0.0,95,2025-09-25 16:01:31+00:00
14,94,61,0.0,94,2025-09-25 16:01:32+00:00
7,92,61,0.0,92,2025-09-25 16:01:33+00:00
8,93,61,0.0,93,2025-09-25 16:01:36+00:00
1,92,61,0.0,92,2025-09-25 16:01:41+00:00
1,91,61,0.0,91,2025-09-25 16:01:44+00:00
2,92,61,0.0,92,2025-09-25 16:01:45+00:00
11,93,61,0.0,93,2025-09-25 16:01:49+00:00
15,92,61,0.0,92,2025-09-25 16:01:50+00:00
12,91,61,0.0,91,2025-09-25 16:01:52+00:00
3,90,61,0.0,90,2025-09-25 16:01:54+00:00
4,89,61,0.0,89,2025-09-25 16:01:56+00:00
24,88,61,0.0,88,2025-09-25 16:02:01+00:00
26,87,61,0.0,87,2025-09-25 16:02:03+00:00
26,89,61,0.0,89,2025-09-25 16:02:04+00:00
8,92,61,0.0,92,2025-09-25 16:02:05+00:00
1,93,61,0.0,93,2025-09-25 16:02:06+00:00
4,92,61,0.0,92,2025-09-25 16:02:07+00:00
4,93,61,0.0,93,2025-09-25 16:02:08+00:00
2,94,61,0.0,94,2025-09-25 16:02:09+00:00
2,94,61,0.0,94,2025-09-25 16:02:10+00:00
1,95,61,0.0,95,2025-09-25 16:02:13+00:00
1,94,61,0.0,94,2025-09-25 16:02:14+00:00
0,93,61,0.0,93,2025-09-25 16:02:16+00:00
6,94,61,0.0,94,2025-09-25 16:02:18+00:00
2,95,61,0.0,95,2025-09-25 16:02:20+00:00
6,96,61,0.0,96,2025-09-25 16:02:22+00:00
3,95,61,0.0,95,2025-09-25 16:02:23+00:00
3,94,61,0.0,94,2025-09-25 16:02:25+00:00
16,95,61,0.0,95,2025-09-25 16:02:28+00:00
15,94,61,0.0,94,2025-09-25 16:02:30+00:00
10,92,61,0.0,92,2025-09-25 16:02:32+00:00
1,91,61,0.0,91,2025-09-25 16:02:33+00:00
0,90,61,0.0,90,2025-09-25 16:02:35+00:00
5,91,61,0.0,91,2025-09-25 16:02:39+00:00
4,90,61,0.0,90,2025-09-25 16:02:40+00:00
4,89,61,0.0,89,2025-09-25 16:02:43+00:00
4,88,61,0.0,88,2025-09-25 16:02:44+00:00
3,87,61,0.0,87,2025-09-25 16:02:45+00:00
1,86,61,0.0,86,2025-09-25 16:02:47+00:00
1,85,61,0.0,85,2025-09-25 16:02:49+00:00
2,84,61,0.0,84,2025-09-25 16:02:51+00:00
1,83,61,0.0,83,2025-09-25 16:02:53+00:00
37,82,61,0.0,82,2025-09-25 16:03:01+00:00
51,83,61,0.0,83,2025-09-25 16:03:05+00:00
53,85,61,0.0,85,2025-09-25 16:03:06+00:00
51,88,61,0.0,88,2025-09-25 16:03:07+00:00
39,94,61,0.0,94,2025-09-25 16:03:08+00:00
39,94,61,0.0,94,2025-09-25 16:03:09+00:00
20,90,61,0.0,90,2025-09-25 16:03:11+00:00
10,85,61,0.0,85,2025-09-25 16:03:12+00:00
8,84,61,0.0,84,2025-09-25 16:03:13+00:00
5,83,61,0.0,83,2025-09-25 16:03:14+00:00
19,84,61,0.0,84,2025-09-25 16:03:17+00:00
25,86,61,0.0,86,2025-09-25 16:03:18+00:00
32,87,61,0.0,87,2025-09-25 16:03:19+00:00
40,86,61,0.0,86,2025-09-25 16:03:21+00:00
13,82,61,0.0,82,2025-09-25 16:03:23+00:00
11,81,61,0.0,81,2025-09-25 16:03:24+00:00
14,80,61,0.0,80,2025-09-25 16:03:25+00:00
13,77,61,0.0,77,2025-09-25 16:03:27+00:00
8,76,61,0.0,76,2025-09-25 16:03:28+00:00
7,77,61,0.0,77,2025-09-25 16:03:30+00:00
12,78,61,0.0,78,2025-09-25 16:03:31+00:00
