135,136,143,distance,heart_rate,timestamp
111,68,69,0.0,68,2025-08-26 15:19:43+00:00
74,66,69,0.0,66,2025-08-26 15:19:44+00:00
66,67,69,0.0,67,2025-08-26 15:19:46+00:00
56,68,69,0.0,68,2025-08-26 15:19:47+00:00
41,70,69,0.0,70,2025-08-26 15:19:48+00:00
40,71,69,0.0,71,2025-08-26 15:19:49+00:00
29,72,69,0.0,72,2025-08-26 15:19:50+00:00
24,73,69,0.0,73,2025-08-26 15:19:52+00:00
21,74,69,0.0,74,2025-08-26 15:19:53+00:00
22,75,69,0.0,75,2025-08-26 15:19:55+00:00
24,74,69,0.0,74,2025-08-26 15:19:56+00:00
28,77,69,0.0,77,2025-08-26 15:19:57+00:00
34,80,69,0.0,80,2025-08-26 15:19:58+00:00
36,85,69,0.0,85,2025-08-26 15:19:59+00:00
39,86,69,0.0,86,2025-08-26 15:20:00+00:00
10,87,67,0.0,87,2025-08-26 15:20:04+00:00
8,88,67,0.0,88,2025-08-26 15:20:05+00:00
6,89,67,0.0,89,2025-08-26 15:20:08+00:00
5,88,67,0.0,88,2025-08-26 15:20:09+00:00
4,89,67,0.0,89,2025-08-26 15:20:10+00:00
4,88,67,0.0,88,2025-08-26 15:20:13+00:00
20,89,67,0.0,89,2025-08-26 15:20:16+00:00
24,88,67,0.0,88,2025-08-26 15:20:17+00:00
16,87,67,0.0,87,2025-08-26 15:20:20+00:00
7,88,67,0.0,88,2025-08-26 15:20:26+00:00
9,89,67,0.0,89,2025-08-26 15:20:27+00:00
13,90,67,0.0,90,2025-08-26 15:20:29+00:00
19,91,67,0.0,91,2025-08-26 15:20:30+00:00
21,92,67,0.0,92,2025-08-26 15:20:31+00:00
23,93,67,0.0,93,2025-08-26 15:20:32+00:00
24,94,67,0.0,94,2025-08-26 15:20:33+00:00
27,95,67,0.0,95,2025-08-26 15:20:34+00:00
31,96,67,0.0,96,2025-08-26 15:20:35+00:00
31,97,67,0.0,97,2025-08-26 15:20:36+00:00
76,98,67,0.0,98,2025-08-26 15:20:43+00:00
84,97,67,0.0,97,2025-08-26 15:20:44+00:00
99,98,67,0.0,98,2025-08-26 15:20:46+00:00
47,97,67,0.0,97,2025-08-26 15:20:50+00:00
43,96,67,0.0,96,2025-08-26 15:20:51+00:00
29,97,67,0.0,97,2025-08-26 15:20:55+00:00
22,96,67,0.0,96,2025-08-26 15:20:57+00:00
21,95,67,0.0,95,2025-08-26 15:20:58+00:00
25,96,67,0.0,96,2025-08-26 15:21:03+00:00
25,95,67,0.0,95,2025-08-26 15:21:04+00:00
25,94,67,0.0,94,2025-08-26 15:21:06+00:00
19,92,67,0.0,92,2025-08-26 15:21:07+00:00
16,91,67,0.0,91,2025-08-26 15:21:08+00:00
14,90,67,0.0,90,2025-08-26 15:21:09+00:00
11,89,67,0.0,89,2025-08-26 15:21:10+00:00
7,88,67,0.0,88,2025-08-26 15:21:11+00:00
2,87,67,0.0,87,2025-08-26 15:21:14+00:00
1,86,67,0.0,86,2025-08-26 15:21:15+00:00
1,85,67,0.0,85,2025-08-26 15:21:19+00:00
1,84,67,0.0,84,2025-08-26 15:21:21+00:00
1,83,67,0.0,83,2025-08-26 15:21:22+00:00
0,82,67,0.0,82,2025-08-26 15:21:23+00:00
1,83,67,0.0,83,2025-08-26 15:21:27+00:00
1,84,67,0.0,84,2025-08-26 15:21:33+00:00
12,83,67,0.0,83,2025-08-26 15:21:35+00:00
22,85,67,0.0,85,2025-08-26 15:21:37+00:00
7,88,67,0.0,88,2025-08-26 15:21:38+00:00
1,91,67,0.0,91,2025-08-26 15:21:39+00:00
1,91,67,0.0,91,2025-08-26 15:21:40+00:00
0,92,67,0.0,92,2025-08-26 15:21:41+00:00
0,91,67,0.0,91,2025-08-26 15:21:42+00:00
0,90,67,0.0,90,2025-08-26 15:21:45+00:00
0,89,67,0.0,89,2025-08-26 15:21:46+00:00
0,88,67,0.0,88,2025-08-26 15:21:47+00:00
4,89,67,0.0,89,2025-08-26 15:21:49+00:00
4,90,67,0.0,90,2025-08-26 15:21:50+00:00
3,89,67,0.0,89,2025-08-26 15:21:51+00:00
6,85,67,0.0,85,2025-08-26 15:21:52+00:00
3,79,67,0.0,79,2025-08-26 15:21:53+00:00
6,81,67,0.0,81,2025-08-26 15:21:54+00:00
6,83,67,0.0,83,2025-08-26 15:21:55+00:00
4,80,67,0.0,80,2025-08-26 15:21:56+00:00
0,81,67,0.0,81,2025-08-26 15:21:57+00:00
0,80,67,0.0,80,2025-08-26 15:21:59+00:00
5,81,67,0.0,81,2025-08-26 15:22:01+00:00
2,84,67,0.0,84,2025-08-26 15:22:02+00:00
1,81,67,0.0,81,2025-08-26 15:22:03+00:00
2,84,67,0.0,84,2025-08-26 15:22:04+00:00
2,83,67,0.0,83,2025-08-26 15:22:05+00:00
1,78,67,0.0,78,2025-08-26 15:22:07+00:00
1,78,67,0.0,78,2025-08-26 15:22:08+00:00
7,81,67,0.0,81,2025-08-26 15:22:09+00:00
13,80,67,0.0,80,2025-08-26 15:22:10+00:00
15,77,67,0.0,77,2025-08-26 15:22:11+00:00
11,78,67,0.0,78,2025-08-26 15:22:14+00:00
9,79,67,0.0,79,2025-08-26 15:22:16+00:00
14,78,67,0.0,78,2025-08-26 15:22:17+00:00
16,75,67,0.0,75,2025-08-26 15:22:19+00:00
14,70,67,0.0,70,2025-08-26 15:22:20+00:00
3,64,67,0.0,64,2025-08-26 15:22:21+00:00
3,64,67,0.0,64,2025-08-26 15:22:22+00:00
2,65,67,0.0,65,2025-08-26 15:22:23+00:00
9,66,67,0.0,66,2025-08-26 15:22:27+00:00
2,67,67,0.0,67,2025-08-26 15:22:28+00:00
15,71,67,0.0,71,2025-08-26 15:22:35+00:00
16,74,67,0.0,74,2025-08-26 15:22:36+00:00
15,76,67,0.0,76,2025-08-26 15:22:37+00:00
11,78,67,0.0,78,2025-08-26 15:22:38+00:00
10,79,67,0.0,79,2025-08-26 15:22:39+00:00
9,80,67,0.0,80,2025-08-26 15:22:41+00:00
3,82,67,0.0,82,2025-08-26 15:22:42+00:00
4,83,67,0.0,83,2025-08-26 15:22:45+00:00
5,84,67,0.0,84,2025-08-26 15:22:48+00:00
4,85,67,0.0,85,2025-08-26 15:22:49+00:00
4,86,67,0.0,86,2025-08-26 15:22:51+00:00
1,87,67,0.0,87,2025-08-26 15:22:53+00:00
1,88,67,0.0,88,2025-08-26 15:22:55+00:00
1,89,67,0.0,89,2025-08-26 15:22:57+00:00
11,88,67,0.0,88,2025-08-26 15:23:02+00:00
7,89,67,0.0,89,2025-08-26 15:23:07+00:00
5,90,67,0.0,90,2025-08-26 15:23:09+00:00
