135,136,143,distance,heart_rate,timestamp
9,65,68,0.0,65,2025-10-02 13:07:16+00:00
9,65,68,0.0,65,2025-10-02 13:07:17+00:00
3,66,68,0.0,66,2025-10-02 13:07:19+00:00
2,65,68,0.0,65,2025-10-02 13:07:21+00:00
2,64,68,0.0,64,2025-10-02 13:07:22+00:00
1,63,68,0.0,63,2025-10-02 13:07:23+00:00
1,62,68,0.0,62,2025-10-02 13:07:24+00:00
1,63,68,0.0,63,2025-10-02 13:07:26+00:00
1,64,68,0.0,64,2025-10-02 13:07:28+00:00
1,63,68,0.0,63,2025-10-02 13:07:30+00:00
7,62,68,0.0,62,2025-10-02 13:07:33+00:00
4,61,68,0.0,61,2025-10-02 13:07:34+00:00
4,60,68,0.0,60,2025-10-02 13:07:36+00:00
4,58,68,0.0,58,2025-10-02 13:07:37+00:00
6,59,68,0.0,59,2025-10-02 13:07:39+00:00
6,58,68,0.0,58,2025-10-02 13:07:40+00:00
8,59,68,0.0,59,2025-10-02 13:07:43+00:00
12,62,68,0.0,62,2025-10-02 13:07:44+00:00
14,64,68,0.0,64,2025-10-02 13:07:45+00:00
14,67,68,0.0,67,2025-10-02 13:07:47+00:00
13,69,68,0.0,69,2025-10-02 13:07:48+00:00
12,70,68,0.0,70,2025-10-02 13:07:49+00:00
12,71,68,0.0,71,2025-10-02 13:07:50+00:00
20,72,68,0.0,72,2025-10-02 13:07:52+00:00
24,73,68,0.0,73,2025-10-02 13:07:53+00:00
27,74,68,0.0,74,2025-10-02 13:07:55+00:00
32,75,68,0.0,75,2025-10-02 13:07:56+00:00
37,76,68,0.0,76,2025-10-02 13:07:58+00:00
43,75,68,0.0,75,2025-10-02 13:08:00+00:00
51,76,68,0.0,76,2025-10-02 13:08:03+00:00
56,77,68,0.0,77,2025-10-02 13:08:04+00:00
54,78,68,0.0,78,2025-10-02 13:08:07+00:00
62,77,68,0.0,77,2025-10-02 13:08:11+00:00
64,78,68,0.0,78,2025-10-02 13:08:12+00:00
71,79,68,0.0,79,2025-10-02 13:08:14+00:00
66,80,68,0.0,80,2025-10-02 13:08:16+00:00
60,79,68,0.0,79,2025-10-02 13:08:18+00:00
46,78,68,0.0,78,2025-10-02 13:08:21+00:00
33,79,68,0.0,79,2025-10-02 13:08:26+00:00
29,80,68,0.0,80,2025-10-02 13:08:27+00:00
38,81,68,0.0,81,2025-10-02 13:08:29+00:00
