135,136,143,current_stress,enhanced_respiration_rate,heart_rate,timestamp
1,54,65,17.0,14.0,54,2025-09-12 09:28:49+00:00
1,54,65,15.0,14.0,54,2025-09-12 09:28:50+00:00
1,54,65,15.0,14.0,54,2025-09-12 09:28:51+00:00
1,54,65,15.0,14.0,54,2025-09-12 09:28:52+00:00
1,54,65,15.0,14.0,54,2025-09-12 09:28:53+00:00
1,54,65,15.0,14.0,54,2025-09-12 09:28:54+00:00
1,54,65,12.0,14.0,54,2025-09-12 09:28:55+00:00
1,55,65,12.0,14.0,55,2025-09-12 09:28:56+00:00
1,54,65,12.0,14.0,54,2025-09-12 09:28:57+00:00
1,54,65,12.0,14.0,54,2025-09-12 09:28:58+00:00
1,54,65,12.0,14.0,54,2025-09-12 09:28:59+00:00
1,54,65,11.0,14.0,54,2025-09-12 09:29:00+00:00
1,53,65,11.0,14.0,53,2025-09-12 09:29:01+00:00
1,53,65,11.0,14.0,53,2025-09-12 09:29:02+00:00
1,53,65,11.0,14.0,53,2025-09-12 09:29:03+00:00
1,53,65,11.0,14.0,53,2025-09-12 09:29:04+00:00
1,54,65,10.0,14.0,54,2025-09-12 09:29:05+00:00
1,54,65,10.0,14.0,54,2025-09-12 09:29:06+00:00
1,54,65,10.0,14.0,54,2025-09-12 09:29:07+00:00
1,54,65,10.0,14.0,54,2025-09-12 09:29:08+00:00
1,53,65,10.0,14.0,53,2025-09-12 09:29:09+00:00
1,53,65,9.0,14.0,53,2025-09-12 09:29:10+00:00
1,52,65,9.0,14.0,52,2025-09-12 09:29:11+00:00
1,52,65,9.0,14.0,52,2025-09-12 09:29:12+00:00
1,52,65,9.0,14.0,52,2025-09-12 09:29:13+00:00
0,53,65,9.0,14.0,53,2025-09-12 09:29:14+00:00
0,53,65,7.0,14.0,53,2025-09-12 09:29:15+00:00
0,53,65,7.0,14.0,53,2025-09-12 09:29:16+00:00
0,52,65,7.0,14.0,52,2025-09-12 09:29:17+00:00
0,53,65,7.0,14.0,53,2025-09-12 09:29:18+00:00
0,53,65,7.0,14.0,53,2025-09-12 09:29:19+00:00
1,54,65,6.0,14.0,54,2025-09-12 09:29:20+00:00
1,54,65,6.0,14.0,54,2025-09-12 09:29:21+00:00
1,54,65,6.0,14.0,54,2025-09-12 09:29:22+00:00
1,54,65,6.0,14.0,54,2025-09-12 09:29:23+00:00
1,54,65,6.0,14.0,54,2025-09-12 09:29:24+00:00
1,53,65,6.0,14.0,53,2025-09-12 09:29:25+00:00
1,53,65,6.0,14.0,53,2025-09-12 09:29:26+00:00
0,51,65,6.0,14.0,51,2025-09-12 09:29:27+00:00
1,50,65,6.0,14.0,50,2025-09-12 09:29:28+00:00
0,49,65,6.0,14.0,49,2025-09-12 09:29:29+00:00
0,50,65,4.0,14.0,50,2025-09-12 09:29:30+00:00
1,51,65,4.0,14.0,51,2025-09-12 09:29:31+00:00
1,52,65,4.0,14.0,52,2025-09-12 09:29:32+00:00
1,52,65,4.0,14.0,52,2025-09-12 09:29:33+00:00
0,54,65,4.0,14.0,54,2025-09-12 09:29:34+00:00
0,55,65,4.0,14.0,55,2025-09-12 09:29:35+00:00
0,55,65,4.0,14.0,55,2025-09-12 09:29:36+00:00
0,55,65,4.0,14.0,55,2025-09-12 09:29:37+00:00
0,55,65,4.0,14.0,55,2025-09-12 09:29:38+00:00
0,55,65,4.0,14.0,55,2025-09-12 09:29:39+00:00
1,54,65,5.0,14.0,54,2025-09-12 09:29:40+00:00
2,53,65,5.0,14.0,53,2025-09-12 09:29:41+00:00
2,53,65,5.0,14.0,53,2025-09-12 09:29:42+00:00
2,53,65,5.0,14.0,53,2025-09-12 09:29:43+00:00
2,53,65,5.0,14.0,53,2025-09-12 09:29:44+00:00
9,54,65,5.0,14.0,54,2025-09-12 09:29:45+00:00
11,55,65,5.0,14.0,55,2025-09-12 09:29:46+00:00
12,56,65,5.0,14.0,56,2025-09-12 09:29:47+00:00
13,57,65,5.0,14.0,57,2025-09-12 09:29:48+00:00
13,57,65,5.0,14.0,57,2025-09-12 09:29:49+00:00
5,55,65,4.0,14.0,55,2025-09-12 09:29:50+00:00
2,54,65,4.0,14.0,54,2025-09-12 09:29:51+00:00
2,54,65,4.0,14.0,54,2025-09-12 09:29:52+00:00
2,54,65,4.0,14.0,54,2025-09-12 09:29:53+00:00
2,54,65,4.0,14.0,54,2025-09-12 09:29:54+00:00
1,55,65,4.0,14.0,55,2025-09-12 09:29:55+00:00
1,55,65,4.0,14.0,55,2025-09-12 09:29:56+00:00
2,56,65,4.0,14.0,56,2025-09-12 09:29:57+00:00
2,56,65,4.0,14.0,56,2025-09-12 09:29:58+00:00
2,56,65,4.0,14.0,56,2025-09-12 09:29:59+00:00
2,56,65,6.0,14.0,56,2025-09-12 09:30:00+00:00
1,55,65,6.0,14.0,55,2025-09-12 09:30:01+00:00
1,55,65,6.0,14.0,55,2025-09-12 09:30:02+00:00
1,55,65,6.0,14.0,55,2025-09-12 09:30:03+00:00
1,55,65,6.0,14.0,55,2025-09-12 09:30:04+00:00
1,55,65,7.0,14.0,55,2025-09-12 09:30:05+00:00
1,55,65,7.0,14.0,55,2025-09-12 09:30:06+00:00
6,56,65,7.0,14.0,56,2025-09-12 09:30:07+00:00
8,57,65,7.0,14.0,57,2025-09-12 09:30:08+00:00
8,60,65,7.0,14.0,60,2025-09-12 09:30:09+00:00
1,62,65,7.0,14.0,62,2025-09-12 09:30:10+00:00
1,62,65,7.0,14.0,62,2025-09-12 09:30:11+00:00
1,60,65,7.0,13.0,60,2025-09-12 09:30:12+00:00
1,59,65,7.0,13.0,59,2025-09-12 09:30:13+00:00
0,57,65,7.0,13.0,57,2025-09-12 09:30:14+00:00
0,56,65,9.0,13.0,56,2025-09-12 09:30:15+00:00
0,55,65,9.0,13.0,55,2025-09-12 09:30:16+00:00
0,56,65,9.0,13.0,56,2025-09-12 09:30:17+00:00
0,57,65,9.0,14.0,57,2025-09-12 09:30:18+00:00
0,57,65,9.0,14.0,57,2025-09-12 09:30:19+00:00
0,57,65,13.0,14.0,57,2025-09-12 09:30:20+00:00
0,57,65,13.0,14.0,57,2025-09-12 09:30:21+00:00
0,57,65,13.0,14.0,57,2025-09-12 09:30:22+00:00
0,57,65,13.0,14.0,57,2025-09-12 09:30:23+00:00
0,56,65,13.0,14.0,56,2025-09-12 09:30:24+00:00
0,56,65,14.0,14.0,56,2025-09-12 09:30:25+00:00
0,56,65,14.0,14.0,56,2025-09-12 09:30:26+00:00
0,56,65,14.0,14.0,56,2025-09-12 09:30:27+00:00
0,56,65,14.0,14.0,56,2025-09-12 09:30:28+00:00
0,56,65,14.0,14.0,56,2025-09-12 09:30:29+00:00
1,55,65,14.0,14.0,55,2025-09-12 09:30:30+00:00
2,56,65,14.0,14.0,56,2025-09-12 09:30:31+00:00
1,57,65,14.0,14.0,57,2025-09-12 09:30:32+00:00
1,57,65,14.0,14.0,57,2025-09-12 09:30:33+00:00
1,57,65,14.0,14.0,57,2025-09-12 09:30:34+00:00
1,57,65,15.0,15.0,57,2025-09-12 09:30:35+00:00
3,58,65,15.0,15.0,58,2025-09-12 09:30:36+00:00
1,60,65,15.0,15.0,60,2025-09-12 09:30:37+00:00
1,60,65,15.0,16.0,60,2025-09-12 09:30:38+00:00
1,60,65,15.0,16.0,60,2025-09-12 09:30:39+00:00
5,59,65,16.0,16.0,59,2025-09-12 09:30:40+00:00
8,60,65,16.0,16.0,60,2025-09-12 09:30:41+00:00
9,62,65,16.0,16.0,62,2025-09-12 09:30:42+00:00
10,64,65,16.0,16.0,64,2025-09-12 09:30:43+00:00
6,68,65,16.0,16.0,68,2025-09-12 09:30:44+00:00
4,70,65,15.0,16.0,70,2025-09-12 09:30:45+00:00
4,71,65,15.0,16.0,71,2025-09-12 09:30:46+00:00
5,72,65,15.0,16.0,72,2025-09-12 09:30:47+00:00
6,71,65,15.0,16.0,71,2025-09-12 09:30:48+00:00
6,68,65,15.0,16.0,68,2025-09-12 09:30:49+00:00
5,64,65,14.0,16.0,64,2025-09-12 09:30:50+00:00
1,60,65,14.0,16.0,60,2025-09-12 09:30:51+00:00
1,60,65,14.0,16.0,60,2025-09-12 09:30:52+00:00
1,60,65,14.0,16.0,60,2025-09-12 09:30:53+00:00
1,61,65,14.0,16.0,61,2025-09-12 09:30:54+00:00
1,61,65,15.0,16.0,61,2025-09-12 09:30:55+00:00
1,60,65,15.0,16.0,60,2025-09-12 09:30:56+00:00
1,59,65,15.0,16.0,59,2025-09-12 09:30:57+00:00
1,59,65,15.0,16.0,59,2025-09-12 09:30:58+00:00
1,59,65,15.0,16.0,59,2025-09-12 09:30:59+00:00
1,59,65,15.0,16.0,59,2025-09-12 09:31:00+00:00
1,59,65,15.0,16.0,59,2025-09-12 09:31:01+00:00
7,58,65,15.0,16.0,58,2025-09-12 09:31:02+00:00
9,59,65,15.0,16.0,59,2025-09-12 09:31:03+00:00
5,62,65,15.0,16.0,62,2025-09-12 09:31:04+00:00
6,63,65,15.0,15.0,63,2025-09-12 09:31:05+00:00
6,63,65,15.0,15.0,63,2025-09-12 09:31:06+00:00
6,63,65,15.0,15.0,63,2025-09-12 09:31:07+00:00
3,65,65,15.0,14.0,65,2025-09-12 09:31:08+00:00
1,64,65,15.0,14.0,64,2025-09-12 09:31:09+00:00
1,64,65,14.0,14.0,64,2025-09-12 09:31:10+00:00
1,63,65,14.0,14.0,63,2025-09-12 09:31:11+00:00
1,63,65,14.0,14.0,63,2025-09-12 09:31:12+00:00
1,63,65,14.0,14.0,63,2025-09-12 09:31:13+00:00
1,63,65,14.0,14.0,63,2025-09-12 09:31:14+00:00
1,63,65,14.0,14.0,63,2025-09-12 09:31:15+00:00
3,64,65,14.0,14.0,64,2025-09-12 09:31:16+00:00
3,64,65,14.0,13.0,64,2025-09-12 09:31:17+00:00
3,64,65,14.0,13.0,64,2025-09-12 09:31:18+00:00
3,64,65,14.0,13.0,64,2025-09-12 09:31:19+00:00
3,63,65,14.0,13.0,63,2025-09-12 09:31:20+00:00
3,63,65,14.0,13.0,63,2025-09-12 09:31:21+00:00
3,63,65,14.0,13.0,63,2025-09-12 09:31:22+00:00
7,62,65,14.0,13.0,62,2025-09-12 09:31:23+00:00
6,58,65,14.0,13.0,58,2025-09-12 09:31:24+00:00
6,56,65,27.0,13.0,56,2025-09-12 09:31:25+00:00
3,54,65,27.0,13.0,54,2025-09-12 09:31:26+00:00
4,53,65,27.0,13.0,53,2025-09-12 09:31:27+00:00
4,54,65,27.0,13.0,54,2025-09-12 09:31:28+00:00
2,55,65,27.0,13.0,55,2025-09-12 09:31:29+00:00
2,55,65,16.0,13.0,55,2025-09-12 09:31:30+00:00
2,55,65,16.0,13.0,55,2025-09-12 09:31:31+00:00
2,55,65,16.0,13.0,55,2025-09-12 09:31:32+00:00
2,55,65,16.0,13.0,55,2025-09-12 09:31:33+00:00
2,55,65,16.0,13.0,55,2025-09-12 09:31:34+00:00
2,55,65,13.0,13.0,55,2025-09-12 09:31:35+00:00
2,55,65,13.0,13.0,55,2025-09-12 09:31:36+00:00
2,55,65,13.0,13.0,55,2025-09-12 09:31:37+00:00
18,56,65,13.0,13.0,56,2025-09-12 09:31:38+00:00
18,57,65,13.0,13.0,57,2025-09-12 09:31:39+00:00
18,59,65,12.0,13.0,59,2025-09-12 09:31:40+00:00
17,61,65,12.0,13.0,61,2025-09-12 09:31:41+00:00
11,65,65,12.0,13.0,65,2025-09-12 09:31:42+00:00
4,70,65,12.0,13.0,70,2025-09-12 09:31:43+00:00
4,70,65,12.0,13.0,70,2025-09-12 09:31:44+00:00
7,71,65,15.0,14.0,71,2025-09-12 09:31:45+00:00
6,72,65,15.0,14.0,72,2025-09-12 09:31:46+00:00
6,73,65,15.0,14.0,73,2025-09-12 09:31:47+00:00
6,73,65,15.0,14.0,73,2025-09-12 09:31:48+00:00
6,73,65,15.0,14.0,73,2025-09-12 09:31:49+00:00
6,73,65,17.0,14.0,73,2025-09-12 09:31:50+00:00
7,72,65,17.0,14.0,72,2025-09-12 09:31:51+00:00
8,71,65,17.0,14.0,71,2025-09-12 09:31:52+00:00
6,68,65,17.0,14.0,68,2025-09-12 09:31:53+00:00
6,67,65,17.0,14.0,67,2025-09-12 09:31:54+00:00
6,65,65,17.0,14.0,65,2025-09-12 09:31:55+00:00
6,65,65,17.0,14.0,65,2025-09-12 09:31:56+00:00
6,65,65,17.0,14.0,65,2025-09-12 09:31:57+00:00
7,66,65,17.0,16.0,66,2025-09-12 09:31:58+00:00
7,66,65,17.0,16.0,66,2025-09-12 09:31:59+00:00
9,67,65,19.0,16.0,67,2025-09-12 09:32:00+00:00
9,67,65,19.0,16.0,67,2025-09-12 09:32:01+00:00
9,67,65,19.0,16.0,67,2025-09-12 09:32:02+00:00
9,67,65,19.0,16.0,67,2025-09-12 09:32:03+00:00
0,66,65,19.0,16.0,66,2025-09-12 09:32:04+00:00
0,66,65,22.0,16.0,66,2025-09-12 09:32:05+00:00
0,66,65,22.0,16.0,66,2025-09-12 09:32:06+00:00
0,66,65,22.0,16.0,66,2025-09-12 09:32:07+00:00
1,67,65,22.0,16.0,67,2025-09-12 09:32:08+00:00
1,66,65,22.0,16.0,66,2025-09-12 09:32:09+00:00
1,66,65,25.0,16.0,66,2025-09-12 09:32:10+00:00
1,66,65,25.0,16.0,66,2025-09-12 09:32:11+00:00
1,66,65,25.0,17.0,66,2025-09-12 09:32:12+00:00
1,66,65,25.0,17.0,66,2025-09-12 09:32:13+00:00
2,65,65,25.0,17.0,65,2025-09-12 09:32:14+00:00
2,65,65,25.0,17.0,65,2025-09-12 09:32:15+00:00
3,64,65,25.0,17.0,64,2025-09-12 09:32:16+00:00
2,63,65,25.0,17.0,63,2025-09-12 09:32:17+00:00
2,63,65,25.0,17.0,63,2025-09-12 09:32:18+00:00
6,62,65,25.0,17.0,62,2025-09-12 09:32:19+00:00
7,61,65,25.0,17.0,61,2025-09-12 09:32:20+00:00
7,62,65,25.0,16.0,62,2025-09-12 09:32:21+00:00
8,63,65,25.0,16.0,63,2025-09-12 09:32:22+00:00
9,64,65,25.0,16.0,64,2025-09-12 09:32:23+00:00
9,64,65,25.0,16.0,64,2025-09-12 09:32:24+00:00
9,64,65,24.0,16.0,64,2025-09-12 09:32:25+00:00
9,64,65,24.0,16.0,64,2025-09-12 09:32:26+00:00
16,65,65,24.0,16.0,65,2025-09-12 09:32:27+00:00
16,65,65,24.0,16.0,65,2025-09-12 09:32:28+00:00
19,66,65,24.0,16.0,66,2025-09-12 09:32:29+00:00
19,66,65,27.0,16.0,66,2025-09-12 09:32:30+00:00
19,66,65,27.0,16.0,66,2025-09-12 09:32:31+00:00
23,65,65,27.0,16.0,65,2025-09-12 09:32:32+00:00
24,63,65,27.0,16.0,63,2025-09-12 09:32:33+00:00
23,59,65,27.0,16.0,59,2025-09-12 09:32:34+00:00
23,56,65,30.0,15.0,56,2025-09-12 09:32:35+00:00
23,54,65,30.0,15.0,54,2025-09-12 09:32:36+00:00
23,52,65,30.0,15.0,52,2025-09-12 09:32:37+00:00
21,48,65,30.0,15.0,48,2025-09-12 09:32:38+00:00
12,40,65,30.0,15.0,40,2025-09-12 09:32:39+00:00
8,37,65,30.0,15.0,37,2025-09-12 09:32:40+00:00
9,36,65,30.0,15.0,36,2025-09-12 09:32:41+00:00
9,36,65,30.0,15.0,36,2025-09-12 09:32:42+00:00
9,36,65,30.0,15.0,36,2025-09-12 09:32:43+00:00
14,35,65,30.0,15.0,35,2025-09-12 09:32:44+00:00
17,36,65,21.0,15.0,36,2025-09-12 09:32:45+00:00
19,37,65,21.0,15.0,37,2025-09-12 09:32:46+00:00
19,37,65,21.0,15.0,37,2025-09-12 09:32:47+00:00
23,39,65,21.0,15.0,39,2025-09-12 09:32:48+00:00
23,42,65,21.0,15.0,42,2025-09-12 09:32:49+00:00
22,46,65,21.0,15.0,46,2025-09-12 09:32:50+00:00
19,50,65,21.0,15.0,50,2025-09-12 09:32:51+00:00
18,54,65,21.0,15.0,54,2025-09-12 09:32:52+00:00
18,56,65,21.0,15.0,56,2025-09-12 09:32:53+00:00
17,58,65,21.0,15.0,58,2025-09-12 09:32:54+00:00
14,60,65,21.0,15.0,60,2025-09-12 09:32:55+00:00
14,61,65,21.0,15.0,61,2025-09-12 09:32:56+00:00
15,62,65,21.0,15.0,62,2025-09-12 09:32:57+00:00
15,62,65,21.0,15.0,62,2025-09-12 09:32:58+00:00
15,63,65,21.0,15.0,63,2025-09-12 09:32:59+00:00
12,64,65,20.0,14.0,64,2025-09-12 09:33:00+00:00
6,66,65,20.0,14.0,66,2025-09-12 09:33:01+00:00
4,67,65,20.0,14.0,67,2025-09-12 09:33:02+00:00
4,67,65,20.0,14.0,67,2025-09-12 09:33:03+00:00
4,67,65,20.0,14.0,67,2025-09-12 09:33:04+00:00
11,66,65,20.0,14.0,66,2025-09-12 09:33:05+00:00
11,66,65,20.0,14.0,66,2025-09-12 09:33:06+00:00
11,66,65,20.0,14.0,66,2025-09-12 09:33:07+00:00
16,67,65,20.0,14.0,67,2025-09-12 09:33:08+00:00
13,66,65,20.0,14.0,66,2025-09-12 09:33:09+00:00
13,66,65,18.0,14.0,66,2025-09-12 09:33:10+00:00
9,67,65,18.0,13.0,67,2025-09-12 09:33:11+00:00
9,67,65,18.0,13.0,67,2025-09-12 09:33:12+00:00
1,70,65,18.0,13.0,70,2025-09-12 09:33:13+00:00
1,71,65,18.0,12.0,71,2025-09-12 09:33:14+00:00
1,71,65,24.0,12.0,71,2025-09-12 09:33:15+00:00
1,72,65,24.0,12.0,72,2025-09-12 09:33:16+00:00
1,72,65,24.0,12.0,72,2025-09-12 09:33:17+00:00
1,72,65,24.0,12.0,72,2025-09-12 09:33:18+00:00
1,73,65,24.0,12.0,73,2025-09-12 09:33:19+00:00
1,74,65,24.0,12.0,74,2025-09-12 09:33:20+00:00
1,74,65,24.0,12.0,74,2025-09-12 09:33:21+00:00
1,74,65,24.0,12.0,74,2025-09-12 09:33:22+00:00
1,74,65,24.0,12.0,74,2025-09-12 09:33:23+00:00
1,74,65,24.0,12.0,74,2025-09-12 09:33:24+00:00
1,74,65,28.0,12.0,74,2025-09-12 09:33:25+00:00
2,73,65,28.0,12.0,73,2025-09-12 09:33:26+00:00
2,74,65,28.0,12.0,74,2025-09-12 09:33:27+00:00
3,75,65,28.0,12.0,75,2025-09-12 09:33:28+00:00
3,75,65,28.0,12.0,75,2025-09-12 09:33:29+00:00
3,75,65,28.0,12.0,75,2025-09-12 09:33:30+00:00
4,74,65,28.0,12.0,74,2025-09-12 09:33:31+00:00
4,74,65,28.0,12.0,74,2025-09-12 09:33:32+00:00
4,74,65,28.0,12.0,74,2025-09-12 09:33:33+00:00
0,73,65,28.0,12.0,73,2025-09-12 09:33:34+00:00
0,74,65,32.0,12.0,74,2025-09-12 09:33:35+00:00
0,74,65,32.0,12.0,74,2025-09-12 09:33:36+00:00
0,74,65,32.0,12.0,74,2025-09-12 09:33:37+00:00
1,75,65,32.0,12.0,75,2025-09-12 09:33:38+00:00
1,77,65,32.0,12.0,77,2025-09-12 09:33:39+00:00
1,79,65,37.0,12.0,79,2025-09-12 09:33:40+00:00
2,80,65,37.0,12.0,80,2025-09-12 09:33:41+00:00
2,81,65,37.0,12.0,81,2025-09-12 09:33:42+00:00
2,81,65,37.0,12.0,81,2025-09-12 09:33:43+00:00
2,81,65,37.0,12.0,81,2025-09-12 09:33:44+00:00
2,82,65,40.0,12.0,82,2025-09-12 09:33:45+00:00
2,82,65,40.0,13.0,82,2025-09-12 09:33:46+00:00
2,81,65,40.0,13.0,81,2025-09-12 09:33:47+00:00
2,81,65,40.0,13.0,81,2025-09-12 09:33:48+00:00
1,78,65,40.0,13.0,78,2025-09-12 09:33:49+00:00
1,76,65,47.0,13.0,76,2025-09-12 09:33:50+00:00
1,71,65,47.0,13.0,71,2025-09-12 09:33:51+00:00
0,68,65,47.0,13.0,68,2025-09-12 09:33:52+00:00
0,67,65,47.0,13.0,67,2025-09-12 09:33:53+00:00
1,66,65,47.0,13.0,66,2025-09-12 09:33:54+00:00
1,66,65,54.0,13.0,66,2025-09-12 09:33:55+00:00
1,67,65,54.0,13.0,67,2025-09-12 09:33:56+00:00
1,67,65,54.0,13.0,67,2025-09-12 09:33:57+00:00
1,68,65,54.0,13.0,68,2025-09-12 09:33:58+00:00
1,68,65,54.0,13.0,68,2025-09-12 09:33:59+00:00
1,68,65,50.0,13.0,68,2025-09-12 09:34:00+00:00
1,68,65,50.0,14.0,68,2025-09-12 09:34:01+00:00
1,67,65,50.0,14.0,67,2025-09-12 09:34:02+00:00
1,67,65,50.0,14.0,67,2025-09-12 09:34:03+00:00
1,67,65,50.0,14.0,67,2025-09-12 09:34:04+00:00
1,66,65,48.0,14.0,66,2025-09-12 09:34:05+00:00
1,66,65,48.0,14.0,66,2025-09-12 09:34:06+00:00
1,66,65,48.0,14.0,66,2025-09-12 09:34:07+00:00
1,66,65,48.0,15.0,66,2025-09-12 09:34:08+00:00
1,66,65,48.0,15.0,66,2025-09-12 09:34:09+00:00
9,67,65,44.0,15.0,67,2025-09-12 09:34:10+00:00
11,68,65,44.0,15.0,68,2025-09-12 09:34:11+00:00
11,68,65,44.0,16.0,68,2025-09-12 09:34:12+00:00
13,67,65,44.0,16.0,67,2025-09-12 09:34:13+00:00
13,67,65,44.0,16.0,67,2025-09-12 09:34:14+00:00
2,66,65,41.0,16.0,66,2025-09-12 09:34:15+00:00
2,65,65,41.0,17.0,65,2025-09-12 09:34:16+00:00
1,64,65,41.0,17.0,64,2025-09-12 09:34:17+00:00
1,64,65,41.0,17.0,64,2025-09-12 09:34:18+00:00
1,64,65,41.0,17.0,64,2025-09-12 09:34:19+00:00
1,64,65,36.0,18.0,64,2025-09-12 09:34:20+00:00
4,65,65,36.0,18.0,65,2025-09-12 09:34:21+00:00
4,65,65,36.0,18.0,65,2025-09-12 09:34:22+00:00
4,65,65,36.0,19.0,65,2025-09-12 09:34:23+00:00
4,65,65,36.0,19.0,65,2025-09-12 09:34:24+00:00
4,65,65,30.0,19.0,65,2025-09-12 09:34:25+00:00
4,65,65,30.0,19.0,65,2025-09-12 09:34:26+00:00
2,64,65,30.0,19.0,64,2025-09-12 09:34:27+00:00
2,65,65,30.0,19.0,65,2025-09-12 09:34:28+00:00
2,65,65,30.0,19.0,65,2025-09-12 09:34:29+00:00
0,69,65,30.0,19.0,69,2025-09-12 09:34:30+00:00
0,70,65,30.0,19.0,70,2025-09-12 09:34:31+00:00
0,71,65,30.0,19.0,71,2025-09-12 09:34:32+00:00
0,71,65,30.0,19.0,71,2025-09-12 09:34:33+00:00
0,71,65,30.0,19.0,71,2025-09-12 09:34:34+00:00
0,70,65,27.0,19.0,70,2025-09-12 09:34:35+00:00
0,70,65,27.0,19.0,70,2025-09-12 09:34:36+00:00
0,70,65,27.0,19.0,70,2025-09-12 09:34:37+00:00
0,70,65,27.0,19.0,70,2025-09-12 09:34:38+00:00
1,71,65,27.0,19.0,71,2025-09-12 09:34:39+00:00
1,71,65,29.0,19.0,71,2025-09-12 09:34:40+00:00
1,71,65,29.0,19.0,71,2025-09-12 09:34:41+00:00
1,71,65,29.0,19.0,71,2025-09-12 09:34:42+00:00
1,70,65,29.0,19.0,70,2025-09-12 09:34:43+00:00
1,70,65,29.0,19.0,70,2025-09-12 09:34:44+00:00
