135,136,143,distance,heart_rate,timestamp
15,118,57,0.0,118,2025-09-24 15:21:01+00:00
20,119,57,0.0,119,2025-09-24 15:21:02+00:00
28,120,57,0.0,120,2025-09-24 15:21:04+00:00
18,116,57,0.0,116,2025-09-24 15:21:08+00:00
14,115,57,0.0,115,2025-09-24 15:21:09+00:00
8,113,57,0.0,113,2025-09-24 15:21:10+00:00
6,112,57,0.0,112,2025-09-24 15:21:11+00:00
43,111,57,0.0,111,2025-09-24 15:21:19+00:00
36,110,57,0.0,110,2025-09-24 15:21:23+00:00
25,109,57,0.0,109,2025-09-24 15:21:25+00:00
50,108,57,0.0,108,2025-09-24 15:21:30+00:00
40,107,57,0.0,107,2025-09-24 15:21:32+00:00
45,108,57,0.0,108,2025-09-24 15:21:34+00:00
32,110,57,0.0,110,2025-09-24 15:21:35+00:00
26,112,57,0.0,112,2025-09-24 15:21:36+00:00
22,113,57,0.0,113,2025-09-24 15:21:37+00:00
43,114,57,0.0,114,2025-09-24 15:21:42+00:00
48,115,57,0.0,115,2025-09-24 15:21:45+00:00
47,116,57,0.0,116,2025-09-24 15:21:46+00:00
46,117,57,0.0,117,2025-09-24 15:21:47+00:00
47,118,57,0.0,118,2025-09-24 15:21:48+00:00
66,117,57,0.0,117,2025-09-24 15:21:52+00:00
70,116,57,0.0,116,2025-09-24 15:21:53+00:00
88,115,57,0.0,115,2025-09-24 15:21:58+00:00
92,114,57,0.0,114,2025-09-24 15:21:59+00:00
93,115,57,0.0,115,2025-09-24 15:22:01+00:00
81,116,57,0.0,116,2025-09-24 15:22:02+00:00
72,117,57,0.0,117,2025-09-24 15:22:04+00:00
65,118,57,0.0,118,2025-09-24 15:22:05+00:00
43,120,57,0.0,120,2025-09-24 15:22:07+00:00
50,121,57,0.0,121,2025-09-24 15:22:10+00:00
54,122,57,0.0,122,2025-09-24 15:22:12+00:00
47,125,57,0.0,125,2025-09-24 15:22:13+00:00
47,126,57,0.0,126,2025-09-24 15:22:14+00:00
46,127,57,0.0,127,2025-09-24 15:22:15+00:00
44,125,57,0.0,125,2025-09-24 15:22:16+00:00
38,123,57,0.0,123,2025-09-24 15:22:17+00:00
26,121,57,0.0,121,2025-09-24 15:22:19+00:00
22,120,57,0.0,120,2025-09-24 15:22:20+00:00
29,119,57,0.0,119,2025-09-24 15:22:22+00:00
31,117,57,0.0,117,2025-09-24 15:22:24+00:00
30,116,57,0.0,116,2025-09-24 15:22:25+00:00
29,115,57,0.0,115,2025-09-24 15:22:26+00:00
29,115,57,0.0,115,2025-09-24 15:22:27+00:00
31,114,57,0.0,114,2025-09-24 15:22:28+00:00
44,113,57,0.0,113,2025-09-24 15:22:34+00:00
55,112,57,0.0,112,2025-09-24 15:22:36+00:00
62,113,57,0.0,113,2025-09-24 15:22:37+00:00
68,112,57,0.0,112,2025-09-24 15:22:38+00:00
74,113,57,0.0,113,2025-09-24 15:22:39+00:00
88,112,57,0.0,112,2025-09-24 15:22:41+00:00
127,111,57,0.0,111,2025-09-24 15:22:47+00:00
151,110,57,0.0,110,2025-09-24 15:22:50+00:00
142,109,57,0.0,109,2025-09-24 15:22:56+00:00
132,112,57,0.0,112,2025-09-24 15:22:57+00:00
124,115,57,0.0,115,2025-09-24 15:22:58+00:00
117,117,57,0.0,117,2025-09-24 15:22:59+00:00
84,123,57,0.0,123,2025-09-24 15:23:00+00:00
82,124,57,0.0,124,2025-09-24 15:23:01+00:00
86,123,57,0.0,123,2025-09-24 15:23:02+00:00
88,124,57,0.0,124,2025-09-24 15:23:03+00:00
91,122,57,0.0,122,2025-09-24 15:23:04+00:00
96,120,57,0.0,120,2025-09-24 15:23:07+00:00
84,114,57,0.0,114,2025-09-24 15:23:08+00:00
59,104,57,0.0,104,2025-09-24 15:23:09+00:00
34,95,57,0.0,95,2025-09-24 15:23:10+00:00
19,90,57,0.0,90,2025-09-24 15:23:11+00:00
12,87,57,0.0,87,2025-09-24 15:23:12+00:00
8,86,57,0.0,86,2025-09-24 15:23:13+00:00
8,85,57,0.0,85,2025-09-24 15:23:14+00:00
6,84,57,0.0,84,2025-09-24 15:23:15+00:00
3,85,57,0.0,85,2025-09-24 15:23:18+00:00
1,86,57,0.0,86,2025-09-24 15:23:23+00:00
6,87,57,0.0,87,2025-09-24 15:23:24+00:00
5,88,57,0.0,88,2025-09-24 15:23:25+00:00
13,87,57,0.0,87,2025-09-24 15:23:29+00:00
36,89,57,0.0,89,2025-09-24 15:23:33+00:00
38,92,57,0.0,92,2025-09-24 15:23:38+00:00
29,97,57,0.0,97,2025-09-24 15:23:39+00:00
19,101,57,0.0,101,2025-09-24 15:23:40+00:00
19,101,57,0.0,101,2025-09-24 15:23:41+00:00
17,102,57,0.0,102,2025-09-24 15:23:42+00:00
12,103,57,0.0,103,2025-09-24 15:23:43+00:00
14,102,57,0.0,102,2025-09-24 15:23:44+00:00
18,103,57,0.0,103,2025-09-24 15:23:45+00:00
28,104,57,0.0,104,2025-09-24 15:23:47+00:00
23,108,57,0.0,108,2025-09-24 15:23:48+00:00
9,112,57,0.0,112,2025-09-24 15:23:49+00:00
5,113,57,0.0,113,2025-09-24 15:23:50+00:00
7,111,57,0.0,111,2025-09-24 15:23:52+00:00
1,108,57,0.0,108,2025-09-24 15:23:53+00:00
1,108,57,0.0,108,2025-09-24 15:23:54+00:00
5,104,57,0.0,104,2025-09-24 15:23:56+00:00
2,99,57,0.0,99,2025-09-24 15:23:57+00:00
2,98,57,0.0,98,2025-09-24 15:23:58+00:00
1,97,56,0.0,97,2025-09-24 15:24:00+00:00
8,98,56,0.0,98,2025-09-24 15:24:03+00:00
5,97,56,0.0,97,2025-09-24 15:24:04+00:00
9,98,56,0.0,98,2025-09-24 15:24:06+00:00
14,97,56,0.0,97,2025-09-24 15:24:07+00:00
10,96,56,0.0,96,2025-09-24 15:24:08+00:00
12,98,56,0.0,98,2025-09-24 15:24:09+00:00
14,102,56,0.0,102,2025-09-24 15:24:10+00:00
18,104,56,0.0,104,2025-09-24 15:24:11+00:00
15,107,56,0.0,107,2025-09-24 15:24:12+00:00
15,107,56,0.0,107,2025-09-24 15:24:13+00:00
25,105,56,0.0,105,2025-09-24 15:24:14+00:00
30,106,56,0.0,106,2025-09-24 15:24:15+00:00
33,102,56,0.0,102,2025-09-24 15:24:17+00:00
36,100,56,0.0,100,2025-09-24 15:24:18+00:00
41,101,56,0.0,101,2025-09-24 15:24:19+00:00
31,97,56,0.0,97,2025-09-24 15:24:20+00:00
16,93,56,0.0,93,2025-09-24 15:24:21+00:00
14,92,56,0.0,92,2025-09-24 15:24:22+00:00
27,93,56,0.0,93,2025-09-24 15:24:26+00:00
35,95,56,0.0,95,2025-09-24 15:24:28+00:00
45,97,56,0.0,97,2025-09-24 15:24:30+00:00
43,96,56,0.0,96,2025-09-24 15:24:31+00:00
36,91,56,0.0,91,2025-09-24 15:24:33+00:00
21,85,56,0.0,85,2025-09-24 15:24:34+00:00
12,81,56,0.0,81,2025-09-24 15:24:35+00:00
9,80,56,0.0,80,2025-09-24 15:24:36+00:00
2,79,56,0.0,79,2025-09-24 15:24:44+00:00
1,78,56,0.0,78,2025-09-24 15:24:51+00:00
0,76,56,0.0,76,2025-09-24 15:24:59+00:00
0,77,56,0.0,77,2025-09-24 15:25:00+00:00
0,76,56,0.0,76,2025-09-24 15:25:01+00:00
0,75,56,0.0,75,2025-09-24 15:25:03+00:00
1,76,56,0.0,76,2025-09-24 15:25:06+00:00
0,75,56,0.0,75,2025-09-24 15:25:07+00:00
1,76,56,0.0,76,2025-09-24 15:25:08+00:00
0,77,56,0.0,77,2025-09-24 15:25:15+00:00
7,76,56,0.0,76,2025-09-24 15:25:17+00:00
1,75,56,0.0,75,2025-09-24 15:25:20+00:00
7,74,56,0.0,74,2025-09-24 15:25:25+00:00
1,75,56,0.0,75,2025-09-24 15:25:26+00:00
4,76,56,0.0,76,2025-09-24 15:25:31+00:00
12,75,56,0.0,75,2025-09-24 15:25:32+00:00
15,76,56,0.0,76,2025-09-24 15:25:34+00:00
18,77,56,0.0,77,2025-09-24 15:25:36+00:00
11,79,56,0.0,79,2025-09-24 15:25:37+00:00
9,80,56,0.0,80,2025-09-24 15:25:38+00:00
4,79,56,0.0,79,2025-09-24 15:25:39+00:00
0,78,56,0.0,78,2025-09-24 15:25:41+00:00
1,79,56,0.0,79,2025-09-24 15:25:42+00:00
1,80,56,0.0,80,2025-09-24 15:25:45+00:00
2,81,56,0.0,81,2025-09-24 15:25:48+00:00
2,82,56,0.0,82,2025-09-24 15:25:53+00:00
2,83,56,0.0,83,2025-09-24 15:25:54+00:00
2,84,56,0.0,84,2025-09-24 15:25:58+00:00
2,85,56,0.0,85,2025-09-24 15:25:59+00:00
4,92,56,0.0,92,2025-09-24 15:26:00+00:00
8,95,56,0.0,95,2025-09-24 15:26:01+00:00
4,96,56,0.0,96,2025-09-24 15:26:02+00:00
3,95,56,0.0,95,2025-09-24 15:26:04+00:00
2,94,56,0.0,94,2025-09-24 15:26:06+00:00
3,92,56,0.0,92,2025-09-24 15:26:07+00:00
2,94,56,0.0,94,2025-09-24 15:26:08+00:00
1,96,56,0.0,96,2025-09-24 15:26:09+00:00
0,97,56,0.0,97,2025-09-24 15:26:10+00:00
1,98,56,0.0,98,2025-09-24 15:26:11+00:00
0,100,56,0.0,100,2025-09-24 15:26:12+00:00
0,101,56,0.0,101,2025-09-24 15:26:13+00:00
1,102,56,0.0,102,2025-09-24 15:26:15+00:00
1,103,56,0.0,103,2025-09-24 15:26:17+00:00
1,104,56,0.0,104,2025-09-24 15:26:18+00:00
1,105,56,0.0,105,2025-09-24 15:26:19+00:00
1,106,56,0.0,106,2025-09-24 15:26:21+00:00
0,107,56,0.0,107,2025-09-24 15:26:24+00:00
1,108,56,0.0,108,2025-09-24 15:26:26+00:00
1,109,56,0.0,109,2025-09-24 15:26:33+00:00
1,110,56,0.0,110,2025-09-24 15:26:39+00:00
1,111,56,0.0,111,2025-09-24 15:26:44+00:00
1,110,56,0.0,110,2025-09-24 15:26:45+00:00
1,109,56,0.0,109,2025-09-24 15:26:50+00:00
6,108,56,0.0,108,2025-09-24 15:26:51+00:00
7,105,56,0.0,105,2025-09-24 15:26:52+00:00
7,102,56,0.0,102,2025-09-24 15:26:53+00:00
4,98,56,0.0,98,2025-09-24 15:26:54+00:00
5,96,56,0.0,96,2025-09-24 15:26:55+00:00
6,94,56,0.0,94,2025-09-24 15:26:56+00:00
6,93,56,0.0,93,2025-09-24 15:26:57+00:00
5,91,56,0.0,91,2025-09-24 15:26:58+00:00
4,92,56,0.0,92,2025-09-24 15:27:01+00:00
2,91,56,0.0,91,2025-09-24 15:27:03+00:00
2,90,56,0.0,90,2025-09-24 15:27:04+00:00
4,89,56,0.0,89,2025-09-24 15:27:05+00:00
5,86,56,0.0,86,2025-09-24 15:27:06+00:00
10,84,56,0.0,84,2025-09-24 15:27:08+00:00
7,83,56,0.0,83,2025-09-24 15:27:14+00:00
5,81,56,0.0,81,2025-09-24 15:27:15+00:00
5,80,56,0.0,80,2025-09-24 15:27:16+00:00
4,81,56,0.0,81,2025-09-24 15:27:19+00:00
7,82,56,0.0,82,2025-09-24 15:27:20+00:00
6,83,56,0.0,83,2025-09-24 15:27:21+00:00
7,85,56,0.0,85,2025-09-24 15:27:23+00:00
5,86,56,0.0,86,2025-09-24 15:27:24+00:00
7,87,56,0.0,87,2025-09-24 15:27:25+00:00
6,88,56,0.0,88,2025-09-24 15:27:26+00:00
15,85,56,0.0,85,2025-09-24 15:27:28+00:00
15,85,56,0.0,85,2025-09-24 15:27:29+00:00
27,81,56,0.0,81,2025-09-24 15:27:31+00:00
20,79,56,0.0,79,2025-09-24 15:27:32+00:00
10,74,56,0.0,74,2025-09-24 15:27:33+00:00
6,73,56,0.0,73,2025-09-24 15:27:34+00:00
4,72,56,0.0,72,2025-09-24 15:27:35+00:00
3,73,56,0.0,73,2025-09-24 15:27:36+00:00
1,74,56,0.0,74,2025-09-24 15:27:37+00:00
1,73,56,0.0,73,2025-09-24 15:27:38+00:00
5,72,56,0.0,72,2025-09-24 15:27:40+00:00
6,73,56,0.0,73,2025-09-24 15:27:41+00:00
19,75,56,0.0,75,2025-09-24 15:27:43+00:00
19,79,56,0.0,79,2025-09-24 15:27:44+00:00
19,79,56,0.0,79,2025-09-24 15:27:45+00:00
25,77,56,0.0,77,2025-09-24 15:27:46+00:00
28,78,56,0.0,78,2025-09-24 15:27:47+00:00
16,84,56,0.0,84,2025-09-24 15:27:48+00:00
11,87,56,0.0,87,2025-09-24 15:27:49+00:00
14,89,56,0.0,89,2025-09-24 15:27:50+00:00
11,91,56,0.0,91,2025-09-24 15:27:51+00:00
7,93,56,0.0,93,2025-09-24 15:27:52+00:00
8,94,56,0.0,94,2025-09-24 15:27:53+00:00
3,96,56,0.0,96,2025-09-24 15:27:54+00:00
4,98,56,0.0,98,2025-09-24 15:27:55+00:00
4,99,56,0.0,99,2025-09-24 15:27:56+00:00
5,100,56,0.0,100,2025-09-24 15:27:57+00:00
3,99,56,0.0,99,2025-09-24 15:27:59+00:00
3,100,56,0.0,100,2025-09-24 15:28:03+00:00
4,101,56,0.0,101,2025-09-24 15:28:05+00:00
0,102,56,0.0,102,2025-09-24 15:28:06+00:00
5,103,56,0.0,103,2025-09-24 15:28:07+00:00
1,104,56,0.0,104,2025-09-24 15:28:11+00:00
3,105,56,0.0,105,2025-09-24 15:28:16+00:00
6,107,56,0.0,107,2025-09-24 15:28:18+00:00
2,108,56,0.0,108,2025-09-24 15:28:19+00:00
1,109,56,0.0,109,2025-09-24 15:28:20+00:00
1,109,56,0.0,109,2025-09-24 15:28:21+00:00
1,108,56,0.0,108,2025-09-24 15:28:24+00:00
1,107,56,0.0,107,2025-09-24 15:28:26+00:00
0,106,56,0.0,106,2025-09-24 15:28:27+00:00
2,105,56,0.0,105,2025-09-24 15:28:28+00:00
8,104,56,0.0,104,2025-09-24 15:28:29+00:00
12,103,56,0.0,103,2025-09-24 15:28:30+00:00
10,101,56,0.0,101,2025-09-24 15:28:31+00:00
11,99,56,0.0,99,2025-09-24 15:28:32+00:00
3,96,56,0.0,96,2025-09-24 15:28:33+00:00
3,95,56,0.0,95,2025-09-24 15:28:34+00:00
18,96,56,0.0,96,2025-09-24 15:28:38+00:00
14,97,56,0.0,97,2025-09-24 15:28:39+00:00
10,96,56,0.0,96,2025-09-24 15:28:43+00:00
8,94,56,0.0,94,2025-09-24 15:28:45+00:00
0,92,56,0.0,92,2025-09-24 15:28:46+00:00
0,91,56,0.0,91,2025-09-24 15:28:48+00:00
2,90,56,0.0,90,2025-09-24 15:28:49+00:00
1,91,56,0.0,91,2025-09-24 15:28:50+00:00
9,92,56,0.0,92,2025-09-24 15:29:00+00:00
5,94,56,0.0,94,2025-09-24 15:29:02+00:00
6,95,56,0.0,95,2025-09-24 15:29:03+00:00
8,96,56,0.0,96,2025-09-24 15:29:05+00:00
6,98,56,0.0,98,2025-09-24 15:29:06+00:00
12,94,56,0.0,94,2025-09-24 15:29:07+00:00
15,88,56,0.0,88,2025-09-24 15:29:08+00:00
10,98,56,0.0,98,2025-09-24 15:29:09+00:00
4,104,56,0.0,104,2025-09-24 15:29:10+00:00
4,104,56,0.0,104,2025-09-24 15:29:11+00:00
16,101,56,0.0,101,2025-09-24 15:29:12+00:00
17,100,56,0.0,100,2025-09-24 15:29:13+00:00
21,97,56,0.0,97,2025-09-24 15:29:14+00:00
26,93,56,0.0,93,2025-09-24 15:29:15+00:00
31,94,56,0.0,94,2025-09-24 15:29:16+00:00
19,96,56,0.0,96,2025-09-24 15:29:17+00:00
8,97,56,0.0,97,2025-09-24 15:29:19+00:00
12,98,56,0.0,98,2025-09-24 15:29:22+00:00
8,100,56,0.0,100,2025-09-24 15:29:23+00:00
17,99,56,0.0,99,2025-09-24 15:29:28+00:00
13,101,56,0.0,101,2025-09-24 15:29:29+00:00
9,103,56,0.0,103,2025-09-24 15:29:30+00:00
19,104,56,0.0,104,2025-09-24 15:29:32+00:00
23,105,56,0.0,105,2025-09-24 15:29:33+00:00
25,106,56,0.0,106,2025-09-24 15:29:35+00:00
34,107,56,0.0,107,2025-09-24 15:29:37+00:00
45,108,56,0.0,108,2025-09-24 15:29:39+00:00
56,109,56,0.0,109,2025-09-24 15:29:41+00:00
65,108,56,0.0,108,2025-09-24 15:29:45+00:00
42,107,56,0.0,107,2025-09-24 15:29:46+00:00
3,108,56,0.0,108,2025-09-24 15:29:50+00:00
2,109,56,0.0,109,2025-09-24 15:29:52+00:00
1,110,56,0.0,110,2025-09-24 15:29:54+00:00
2,112,56,0.0,112,2025-09-24 15:29:57+00:00
2,113,56,0.0,113,2025-09-24 15:29:58+00:00
3,114,56,0.0,114,2025-09-24 15:29:59+00:00
3,114,56,0.0,114,2025-09-24 15:30:00+00:00
2,113,56,0.0,113,2025-09-24 15:30:01+00:00
1,112,56,0.0,112,2025-09-24 15:30:06+00:00
1,113,56,0.0,113,2025-09-24 15:30:07+00:00
1,112,56,0.0,112,2025-09-24 15:30:08+00:00
2,109,56,0.0,109,2025-09-24 15:30:09+00:00
5,106,56,0.0,106,2025-09-24 15:30:10+00:00
5,99,56,0.0,99,2025-09-24 15:30:11+00:00
5,97,56,0.0,97,2025-09-24 15:30:12+00:00
2,95,56,0.0,95,2025-09-24 15:30:13+00:00
2,94,56,0.0,94,2025-09-24 15:30:14+00:00
1,93,56,0.0,93,2025-09-24 15:30:19+00:00
0,92,56,0.0,92,2025-09-24 15:30:20+00:00
5,93,56,0.0,93,2025-09-24 15:30:23+00:00
13,91,56,0.0,91,2025-09-24 15:30:26+00:00
15,87,56,0.0,87,2025-09-24 15:30:27+00:00
7,81,56,0.0,81,2025-09-24 15:30:28+00:00
8,80,56,0.0,80,2025-09-24 15:30:29+00:00
8,79,56,0.0,79,2025-09-24 15:30:30+00:00
8,78,56,0.0,78,2025-09-24 15:30:31+00:00
0,77,56,0.0,77,2025-09-24 15:30:38+00:00
0,76,56,0.0,76,2025-09-24 15:30:40+00:00
0,77,56,0.0,77,2025-09-24 15:30:41+00:00
0,77,56,0.0,77,2025-09-24 15:30:45+00:00
0,76,56,0.0,76,2025-09-24 15:30:50+00:00
0,77,56,0.0,77,2025-09-24 15:30:51+00:00
0,76,56,0.0,76,2025-09-24 15:30:54+00:00
0,77,56,0.0,77,2025-09-24 15:30:55+00:00
0,76,56,0.0,76,2025-09-24 15:30:57+00:00
0,77,56,0.0,77,2025-09-24 15:31:00+00:00
21,78,56,0.0,78,2025-09-24 15:31:04+00:00
19,79,56,0.0,79,2025-09-24 15:31:05+00:00
30,80,56,0.0,80,2025-09-24 15:31:07+00:00
6,79,56,0.0,79,2025-09-24 15:31:09+00:00
12,80,56,0.0,80,2025-09-24 15:31:10+00:00
11,81,56,0.0,81,2025-09-24 15:31:11+00:00
16,83,56,0.0,83,2025-09-24 15:31:12+00:00
13,95,56,0.0,95,2025-09-24 15:31:13+00:00
9,103,56,0.0,103,2025-09-24 15:31:14+00:00
5,108,56,0.0,108,2025-09-24 15:31:15+00:00
5,108,56,0.0,108,2025-09-24 15:31:16+00:00
8,109,56,0.0,109,2025-09-24 15:31:17+00:00
4,110,56,0.0,110,2025-09-24 15:31:18+00:00
6,111,56,0.0,111,2025-09-24 15:31:22+00:00
4,113,56,0.0,113,2025-09-24 15:31:23+00:00
3,114,56,0.0,114,2025-09-24 15:31:24+00:00
4,115,56,0.0,115,2025-09-24 15:31:25+00:00
1,116,56,0.0,116,2025-09-24 15:31:28+00:00
2,115,56,0.0,115,2025-09-24 15:31:29+00:00
2,115,56,0.0,115,2025-09-24 15:31:32+00:00
3,114,56,0.0,114,2025-09-24 15:31:37+00:00
2,112,56,0.0,112,2025-09-24 15:31:41+00:00
7,111,56,0.0,111,2025-09-24 15:31:42+00:00
11,110,56,0.0,110,2025-09-24 15:31:43+00:00
17,109,56,0.0,109,2025-09-24 15:31:44+00:00
19,107,56,0.0,107,2025-09-24 15:31:45+00:00
22,106,56,0.0,106,2025-09-24 15:31:46+00:00
22,105,56,0.0,105,2025-09-24 15:31:47+00:00
13,104,56,0.0,104,2025-09-24 15:31:48+00:00
2,103,56,0.0,103,2025-09-24 15:31:51+00:00
5,102,56,0.0,102,2025-09-24 15:31:54+00:00
17,103,56,0.0,103,2025-09-24 15:31:56+00:00
24,102,56,0.0,102,2025-09-24 15:31:57+00:00
28,101,56,0.0,101,2025-09-24 15:32:00+00:00
23,97,56,0.0,97,2025-09-24 15:32:01+00:00
19,94,56,0.0,94,2025-09-24 15:32:02+00:00
14,92,56,0.0,92,2025-09-24 15:32:03+00:00
13,91,56,0.0,91,2025-09-24 15:32:04+00:00
9,90,56,0.0,90,2025-09-24 15:32:09+00:00
14,89,56,0.0,89,2025-09-24 15:32:16+00:00
18,88,56,0.0,88,2025-09-24 15:32:17+00:00
34,86,56,0.0,86,2025-09-24 15:32:20+00:00
29,84,56,0.0,84,2025-09-24 15:32:21+00:00
36,85,56,0.0,85,2025-09-24 15:32:22+00:00
39,84,56,0.0,84,2025-09-24 15:32:23+00:00
42,83,56,0.0,83,2025-09-24 15:32:25+00:00
53,84,56,0.0,84,2025-09-24 15:32:31+00:00
60,83,56,0.0,83,2025-09-24 15:32:32+00:00
66,84,56,0.0,84,2025-09-24 15:32:33+00:00
