135,136,143,current_stress,enhanced_respiration_rate,heart_rate,timestamp
7,60,66,22.0,9.0,60,2025-08-27 16:24:19+00:00
11,59,66,23.0,9.0,59,2025-08-27 16:24:20+00:00
12,58,66,23.0,9.0,58,2025-08-27 16:24:21+00:00
10,57,66,23.0,9.0,57,2025-08-27 16:24:22+00:00
9,56,66,23.0,9.0,56,2025-08-27 16:24:23+00:00
9,56,66,23.0,9.0,56,2025-08-27 16:24:24+00:00
12,55,66,23.0,9.0,55,2025-08-27 16:24:25+00:00
12,55,66,23.0,9.0,55,2025-08-27 16:24:26+00:00
15,54,66,23.0,9.0,54,2025-08-27 16:24:27+00:00
4,48,66,23.0,9.0,48,2025-08-27 16:24:28+00:00
4,48,66,23.0,9.0,48,2025-08-27 16:24:29+00:00
4,48,66,21.0,9.0,48,2025-08-27 16:24:30+00:00
8,50,66,21.0,9.0,50,2025-08-27 16:24:31+00:00
9,51,66,21.0,9.0,51,2025-08-27 16:24:32+00:00
4,56,66,21.0,9.0,56,2025-08-27 16:24:33+00:00
4,57,66,21.0,9.0,57,2025-08-27 16:24:34+00:00
4,57,66,18.0,9.0,57,2025-08-27 16:24:35+00:00
4,57,66,18.0,9.0,57,2025-08-27 16:24:36+00:00
4,57,66,18.0,9.0,57,2025-08-27 16:24:37+00:00
4,56,66,18.0,9.0,56,2025-08-27 16:24:38+00:00
4,56,66,18.0,10.0,56,2025-08-27 16:24:39+00:00
1,53,66,15.0,10.0,53,2025-08-27 16:24:40+00:00
1,53,66,15.0,10.0,53,2025-08-27 16:24:41+00:00
1,53,66,15.0,10.0,53,2025-08-27 16:24:42+00:00
0,54,66,15.0,10.0,54,2025-08-27 16:24:43+00:00
0,53,66,15.0,10.0,53,2025-08-27 16:24:44+00:00
0,53,66,13.0,10.0,53,2025-08-27 16:24:45+00:00
0,53,66,13.0,10.0,53,2025-08-27 16:24:46+00:00
0,53,66,13.0,10.0,53,2025-08-27 16:24:47+00:00
0,53,66,13.0,10.0,53,2025-08-27 16:24:48+00:00
0,53,66,13.0,10.0,53,2025-08-27 16:24:49+00:00
1,52,66,11.0,10.0,52,2025-08-27 16:24:50+00:00
1,53,66,11.0,10.0,53,2025-08-27 16:24:51+00:00
1,53,66,11.0,11.0,53,2025-08-27 16:24:52+00:00
1,53,66,11.0,11.0,53,2025-08-27 16:24:53+00:00
3,54,66,11.0,11.0,54,2025-08-27 16:24:54+00:00
1,55,66,9.0,11.0,55,2025-08-27 16:24:55+00:00
0,57,66,9.0,11.0,57,2025-08-27 16:24:56+00:00
0,56,66,9.0,11.0,56,2025-08-27 16:24:57+00:00
0,56,66,9.0,12.0,56,2025-08-27 16:24:58+00:00
0,56,66,9.0,12.0,56,2025-08-27 16:24:59+00:00
0,55,66,9.0,12.0,55,2025-08-27 16:25:00+00:00
0,54,66,9.0,12.0,54,2025-08-27 16:25:01+00:00
0,53,66,9.0,12.0,53,2025-08-27 16:25:02+00:00
0,52,66,9.0,12.0,52,2025-08-27 16:25:03+00:00
0,52,66,9.0,12.0,52,2025-08-27 16:25:04+00:00
0,51,66,9.0,12.0,51,2025-08-27 16:25:05+00:00
1,50,66,9.0,12.0,50,2025-08-27 16:25:06+00:00
1,50,66,9.0,12.0,50,2025-08-27 16:25:07+00:00
1,50,66,9.0,12.0,50,2025-08-27 16:25:08+00:00
1,49,66,9.0,12.0,49,2025-08-27 16:25:09+00:00
1,49,66,11.0,12.0,49,2025-08-27 16:25:10+00:00
1,49,66,11.0,12.0,49,2025-08-27 16:25:11+00:00
1,48,66,11.0,12.0,48,2025-08-27 16:25:12+00:00
1,49,66,11.0,12.0,49,2025-08-27 16:25:13+00:00
2,50,66,11.0,12.0,50,2025-08-27 16:25:14+00:00
3,52,66,10.0,12.0,52,2025-08-27 16:25:15+00:00
3,52,66,10.0,12.0,52,2025-08-27 16:25:16+00:00
0,54,66,10.0,12.0,54,2025-08-27 16:25:17+00:00
0,55,66,10.0,12.0,55,2025-08-27 16:25:18+00:00
0,56,66,10.0,12.0,56,2025-08-27 16:25:19+00:00
0,56,66,12.0,12.0,56,2025-08-27 16:25:20+00:00
0,56,66,12.0,12.0,56,2025-08-27 16:25:21+00:00
0,56,66,12.0,12.0,56,2025-08-27 16:25:22+00:00
0,56,66,12.0,12.0,56,2025-08-27 16:25:23+00:00
0,56,66,12.0,12.0,56,2025-08-27 16:25:24+00:00
0,56,66,12.0,12.0,56,2025-08-27 16:25:25+00:00
0,56,66,12.0,12.0,56,2025-08-27 16:25:26+00:00
0,55,66,12.0,12.0,55,2025-08-27 16:25:27+00:00
0,55,66,12.0,12.0,55,2025-08-27 16:25:28+00:00
0,55,66,12.0,12.0,55,2025-08-27 16:25:29+00:00
0,54,66,12.0,12.0,54,2025-08-27 16:25:30+00:00
0,54,66,12.0,12.0,54,2025-08-27 16:25:31+00:00
0,54,66,12.0,12.0,54,2025-08-27 16:25:32+00:00
0,53,66,12.0,12.0,53,2025-08-27 16:25:33+00:00
0,54,66,12.0,12.0,54,2025-08-27 16:25:34+00:00
0,54,66,11.0,12.0,54,2025-08-27 16:25:35+00:00
0,53,66,11.0,12.0,53,2025-08-27 16:25:36+00:00
0,53,66,11.0,12.0,53,2025-08-27 16:25:37+00:00
0,53,66,11.0,12.0,53,2025-08-27 16:25:38+00:00
1,54,66,11.0,13.0,54,2025-08-27 16:25:39+00:00
1,54,66,11.0,14.0,54,2025-08-27 16:25:40+00:00
1,54,66,11.0,14.0,54,2025-08-27 16:25:41+00:00
1,55,66,11.0,14.0,55,2025-08-27 16:25:42+00:00
1,55,66,11.0,14.0,55,2025-08-27 16:25:43+00:00
1,55,66,11.0,14.0,55,2025-08-27 16:25:44+00:00
1,55,66,12.0,14.0,55,2025-08-27 16:25:45+00:00
1,54,66,12.0,14.0,54,2025-08-27 16:25:46+00:00
1,54,66,12.0,14.0,54,2025-08-27 16:25:47+00:00
1,53,66,12.0,14.0,53,2025-08-27 16:25:48+00:00
2,52,66,12.0,14.0,52,2025-08-27 16:25:49+00:00
2,52,66,10.0,14.0,52,2025-08-27 16:25:50+00:00
2,52,66,10.0,14.0,52,2025-08-27 16:25:51+00:00
2,52,66,10.0,14.0,52,2025-08-27 16:25:52+00:00
2,52,66,10.0,16.0,52,2025-08-27 16:25:53+00:00
2,52,66,10.0,16.0,52,2025-08-27 16:25:54+00:00
2,52,66,9.0,16.0,52,2025-08-27 16:25:55+00:00
2,52,66,9.0,16.0,52,2025-08-27 16:25:56+00:00
2,52,66,9.0,16.0,52,2025-08-27 16:25:57+00:00
2,52,66,9.0,16.0,52,2025-08-27 16:25:58+00:00
2,52,66,9.0,16.0,52,2025-08-27 16:25:59+00:00
2,52,66,8.0,17.0,52,2025-08-27 16:26:00+00:00
4,56,66,8.0,17.0,56,2025-08-27 16:26:01+00:00
4,56,66,8.0,17.0,56,2025-08-27 16:26:02+00:00
4,56,66,8.0,17.0,56,2025-08-27 16:26:03+00:00
4,55,66,8.0,17.0,55,2025-08-27 16:26:04+00:00
1,54,66,7.0,17.0,54,2025-08-27 16:26:05+00:00
1,54,66,7.0,17.0,54,2025-08-27 16:26:06+00:00
2,55,66,7.0,17.0,55,2025-08-27 16:26:07+00:00
3,56,66,7.0,17.0,56,2025-08-27 16:26:08+00:00
3,56,66,7.0,18.0,56,2025-08-27 16:26:09+00:00
3,56,66,9.0,18.0,56,2025-08-27 16:26:10+00:00
3,56,66,9.0,17.0,56,2025-08-27 16:26:11+00:00
3,56,66,9.0,17.0,56,2025-08-27 16:26:12+00:00
3,56,66,9.0,17.0,56,2025-08-27 16:26:13+00:00
3,55,66,9.0,17.0,55,2025-08-27 16:26:14+00:00
3,55,66,9.0,17.0,55,2025-08-27 16:26:15+00:00
3,55,66,9.0,17.0,55,2025-08-27 16:26:16+00:00
10,56,66,9.0,17.0,56,2025-08-27 16:26:17+00:00
12,55,66,9.0,17.0,55,2025-08-27 16:26:18+00:00
12,55,66,9.0,17.0,55,2025-08-27 16:26:19+00:00
16,56,66,11.0,17.0,56,2025-08-27 16:26:20+00:00
16,56,66,11.0,17.0,56,2025-08-27 16:26:21+00:00
16,56,66,11.0,17.0,56,2025-08-27 16:26:22+00:00
14,58,66,11.0,17.0,58,2025-08-27 16:26:23+00:00
2,62,66,11.0,17.0,62,2025-08-27 16:26:24+00:00
1,63,66,11.0,17.0,63,2025-08-27 16:26:25+00:00
1,62,66,11.0,17.0,62,2025-08-27 16:26:26+00:00
1,61,66,11.0,17.0,61,2025-08-27 16:26:27+00:00
2,60,66,11.0,17.0,60,2025-08-27 16:26:28+00:00
2,59,66,11.0,17.0,59,2025-08-27 16:26:29+00:00
2,57,66,12.0,17.0,57,2025-08-27 16:26:30+00:00
1,55,66,12.0,17.0,55,2025-08-27 16:26:31+00:00
1,55,66,12.0,17.0,55,2025-08-27 16:26:32+00:00
2,56,66,12.0,17.0,56,2025-08-27 16:26:33+00:00
2,56,66,12.0,17.0,56,2025-08-27 16:26:34+00:00
0,58,66,12.0,17.0,58,2025-08-27 16:26:35+00:00
0,57,66,12.0,17.0,57,2025-08-27 16:26:36+00:00
1,56,66,12.0,17.0,56,2025-08-27 16:26:37+00:00
1,56,66,12.0,17.0,56,2025-08-27 16:26:38+00:00
1,56,66,12.0,17.0,56,2025-08-27 16:26:39+00:00
1,56,66,10.0,17.0,56,2025-08-27 16:26:40+00:00
1,56,66,10.0,17.0,56,2025-08-27 16:26:41+00:00
1,54,66,10.0,17.0,54,2025-08-27 16:26:42+00:00
1,53,66,10.0,17.0,53,2025-08-27 16:26:43+00:00
1,53,66,10.0,17.0,53,2025-08-27 16:26:44+00:00
1,52,66,8.0,16.0,52,2025-08-27 16:26:45+00:00
1,52,66,8.0,16.0,52,2025-08-27 16:26:46+00:00
1,51,66,8.0,16.0,51,2025-08-27 16:26:47+00:00
1,52,66,8.0,16.0,52,2025-08-27 16:26:48+00:00
1,52,66,8.0,16.0,52,2025-08-27 16:26:49+00:00
1,52,66,6.0,16.0,52,2025-08-27 16:26:50+00:00
1,53,66,6.0,16.0,53,2025-08-27 16:26:51+00:00
1,53,66,6.0,16.0,53,2025-08-27 16:26:52+00:00
1,53,66,6.0,16.0,53,2025-08-27 16:26:53+00:00
1,53,66,6.0,16.0,53,2025-08-27 16:26:54+00:00
1,53,66,5.0,16.0,53,2025-08-27 16:26:55+00:00
1,53,66,5.0,16.0,53,2025-08-27 16:26:56+00:00
1,53,66,5.0,16.0,53,2025-08-27 16:26:57+00:00
1,53,66,5.0,16.0,53,2025-08-27 16:26:58+00:00
1,54,66,5.0,16.0,54,2025-08-27 16:26:59+00:00
1,54,66,5.0,16.0,54,2025-08-27 16:27:00+00:00
1,55,66,5.0,16.0,55,2025-08-27 16:27:01+00:00
1,56,66,5.0,16.0,56,2025-08-27 16:27:02+00:00
1,56,66,5.0,16.0,56,2025-08-27 16:27:03+00:00
1,56,66,5.0,16.0,56,2025-08-27 16:27:04+00:00
1,56,66,4.0,16.0,56,2025-08-27 16:27:05+00:00
1,56,66,4.0,15.0,56,2025-08-27 16:27:06+00:00
1,55,66,4.0,15.0,55,2025-08-27 16:27:07+00:00
1,55,66,4.0,15.0,55,2025-08-27 16:27:08+00:00
1,55,66,4.0,15.0,55,2025-08-27 16:27:09+00:00
0,56,66,5.0,15.0,56,2025-08-27 16:27:10+00:00
0,56,66,5.0,15.0,56,2025-08-27 16:27:11+00:00
0,56,66,5.0,15.0,56,2025-08-27 16:27:12+00:00
0,56,66,5.0,15.0,56,2025-08-27 16:27:13+00:00
0,55,66,5.0,15.0,55,2025-08-27 16:27:14+00:00
0,56,66,6.0,15.0,56,2025-08-27 16:27:15+00:00
0,56,66,6.0,14.0,56,2025-08-27 16:27:16+00:00
0,56,66,6.0,14.0,56,2025-08-27 16:27:17+00:00
0,56,66,6.0,14.0,56,2025-08-27 16:27:18+00:00
1,57,66,6.0,14.0,57,2025-08-27 16:27:19+00:00
0,59,66,7.0,14.0,59,2025-08-27 16:27:20+00:00
0,60,66,7.0,14.0,60,2025-08-27 16:27:21+00:00
0,61,66,7.0,14.0,61,2025-08-27 16:27:22+00:00
0,61,66,7.0,14.0,61,2025-08-27 16:27:23+00:00
0,62,66,7.0,14.0,62,2025-08-27 16:27:24+00:00
2,63,66,10.0,14.0,63,2025-08-27 16:27:25+00:00
2,63,66,10.0,14.0,63,2025-08-27 16:27:26+00:00
2,63,66,10.0,14.0,63,2025-08-27 16:27:27+00:00
2,63,66,10.0,14.0,63,2025-08-27 16:27:28+00:00
2,63,66,10.0,14.0,63,2025-08-27 16:27:29+00:00
2,63,66,13.0,14.0,63,2025-08-27 16:27:30+00:00
0,62,66,13.0,14.0,62,2025-08-27 16:27:31+00:00
0,63,66,13.0,14.0,63,2025-08-27 16:27:32+00:00
0,63,66,13.0,14.0,63,2025-08-27 16:27:33+00:00
0,64,66,13.0,15.0,64,2025-08-27 16:27:34+00:00
0,65,66,16.0,15.0,65,2025-08-27 16:27:35+00:00
0,65,66,16.0,15.0,65,2025-08-27 16:27:36+00:00
0,65,66,16.0,15.0,65,2025-08-27 16:27:37+00:00
0,65,66,16.0,15.0,65,2025-08-27 16:27:38+00:00
0,66,66,16.0,15.0,66,2025-08-27 16:27:39+00:00
0,66,66,20.0,15.0,66,2025-08-27 16:27:40+00:00
0,66,66,20.0,15.0,66,2025-08-27 16:27:41+00:00
0,66,66,20.0,15.0,66,2025-08-27 16:27:42+00:00
0,66,66,20.0,15.0,66,2025-08-27 16:27:43+00:00
1,67,66,20.0,15.0,67,2025-08-27 16:27:44+00:00
1,65,66,24.0,15.0,65,2025-08-27 16:27:45+00:00
1,64,66,24.0,15.0,64,2025-08-27 16:27:46+00:00
1,63,66,24.0,15.0,63,2025-08-27 16:27:47+00:00
1,62,66,24.0,15.0,62,2025-08-27 16:27:48+00:00
0,61,66,24.0,16.0,61,2025-08-27 16:27:49+00:00
0,61,66,24.0,16.0,61,2025-08-27 16:27:50+00:00
0,60,66,24.0,16.0,60,2025-08-27 16:27:51+00:00
0,60,66,24.0,16.0,60,2025-08-27 16:27:52+00:00
0,61,66,24.0,16.0,61,2025-08-27 16:27:53+00:00
0,61,66,24.0,16.0,61,2025-08-27 16:27:54+00:00
0,63,66,26.0,16.0,63,2025-08-27 16:27:55+00:00
0,66,66,26.0,16.0,66,2025-08-27 16:27:56+00:00
0,68,66,26.0,16.0,68,2025-08-27 16:27:57+00:00
7,70,66,26.0,16.0,70,2025-08-27 16:27:58+00:00
7,70,66,26.0,16.0,70,2025-08-27 16:27:59+00:00
0,68,66,29.0,16.0,68,2025-08-27 16:28:00+00:00
0,68,66,29.0,16.0,68,2025-08-27 16:28:01+00:00
0,68,66,29.0,16.0,68,2025-08-27 16:28:02+00:00
0,68,66,29.0,16.0,68,2025-08-27 16:28:03+00:00
1,67,66,29.0,16.0,67,2025-08-27 16:28:04+00:00
1,67,66,33.0,16.0,67,2025-08-27 16:28:05+00:00
1,67,66,33.0,16.0,67,2025-08-27 16:28:06+00:00
0,66,66,33.0,16.0,66,2025-08-27 16:28:07+00:00
0,66,66,33.0,16.0,66,2025-08-27 16:28:08+00:00
0,66,66,33.0,16.0,66,2025-08-27 16:28:09+00:00
0,66,66,33.0,16.0,66,2025-08-27 16:28:10+00:00
0,66,66,33.0,16.0,66,2025-08-27 16:28:11+00:00
0,66,66,33.0,16.0,66,2025-08-27 16:28:12+00:00
2,65,66,33.0,16.0,65,2025-08-27 16:28:13+00:00
2,65,66,33.0,16.0,65,2025-08-27 16:28:14+00:00
2,66,66,32.0,16.0,66,2025-08-27 16:28:15+00:00
3,67,66,32.0,16.0,67,2025-08-27 16:28:16+00:00
3,67,66,32.0,15.0,67,2025-08-27 16:28:17+00:00
3,67,66,32.0,15.0,67,2025-08-27 16:28:18+00:00
1,68,66,32.0,15.0,68,2025-08-27 16:28:19+00:00
0,69,66,32.0,15.0,69,2025-08-27 16:28:20+00:00
0,68,66,32.0,15.0,68,2025-08-27 16:28:21+00:00
0,68,66,32.0,15.0,68,2025-08-27 16:28:22+00:00
0,68,66,32.0,15.0,68,2025-08-27 16:28:23+00:00
0,69,66,32.0,15.0,69,2025-08-27 16:28:24+00:00
0,69,66,33.0,15.0,69,2025-08-27 16:28:25+00:00
0,69,66,33.0,15.0,69,2025-08-27 16:28:26+00:00
6,70,66,33.0,15.0,70,2025-08-27 16:28:27+00:00
8,69,66,33.0,15.0,69,2025-08-27 16:28:28+00:00
8,69,66,33.0,15.0,69,2025-08-27 16:28:29+00:00
8,69,66,31.0,15.0,69,2025-08-27 16:28:30+00:00
8,69,66,31.0,15.0,69,2025-08-27 16:28:31+00:00
8,69,66,31.0,15.0,69,2025-08-27 16:28:32+00:00
8,69,66,31.0,15.0,69,2025-08-27 16:28:33+00:00
19,67,66,31.0,15.0,67,2025-08-27 16:28:34+00:00
19,67,66,30.0,15.0,67,2025-08-27 16:28:35+00:00
19,67,66,30.0,15.0,67,2025-08-27 16:28:36+00:00
0,66,66,30.0,15.0,66,2025-08-27 16:28:37+00:00
0,66,66,30.0,15.0,66,2025-08-27 16:28:38+00:00
0,66,66,30.0,15.0,66,2025-08-27 16:28:39+00:00
0,66,66,30.0,15.0,66,2025-08-27 16:28:40+00:00
0,66,66,30.0,15.0,66,2025-08-27 16:28:41+00:00
0,66,66,30.0,15.0,66,2025-08-27 16:28:42+00:00
1,65,66,30.0,15.0,65,2025-08-27 16:28:43+00:00
1,65,66,30.0,15.0,65,2025-08-27 16:28:44+00:00
1,65,66,30.0,15.0,65,2025-08-27 16:28:45+00:00
1,65,66,30.0,15.0,65,2025-08-27 16:28:46+00:00
1,65,66,30.0,15.0,65,2025-08-27 16:28:47+00:00
1,64,66,30.0,15.0,64,2025-08-27 16:28:48+00:00
1,64,66,30.0,15.0,64,2025-08-27 16:28:49+00:00
1,64,66,30.0,15.0,64,2025-08-27 16:28:50+00:00
1,63,66,30.0,15.0,63,2025-08-27 16:28:51+00:00
1,64,66,30.0,15.0,64,2025-08-27 16:28:52+00:00
1,64,66,30.0,15.0,64,2025-08-27 16:28:53+00:00
1,64,66,30.0,15.0,64,2025-08-27 16:28:54+00:00
1,64,66,30.0,15.0,64,2025-08-27 16:28:55+00:00
1,64,66,30.0,15.0,64,2025-08-27 16:28:56+00:00
1,64,66,30.0,15.0,64,2025-08-27 16:28:57+00:00
1,64,66,30.0,15.0,64,2025-08-27 16:28:58+00:00
1,64,66,30.0,15.0,64,2025-08-27 16:28:59+00:00
1,64,66,29.0,15.0,64,2025-08-27 16:29:00+00:00
1,64,66,29.0,15.0,64,2025-08-27 16:29:01+00:00
1,65,66,29.0,15.0,65,2025-08-27 16:29:02+00:00
1,65,66,29.0,15.0,65,2025-08-27 16:29:03+00:00
1,65,66,29.0,15.0,65,2025-08-27 16:29:04+00:00
1,65,66,30.0,15.0,65,2025-08-27 16:29:05+00:00
1,65,66,30.0,15.0,65,2025-08-27 16:29:06+00:00
2,64,66,30.0,15.0,64,2025-08-27 16:29:07+00:00
4,63,66,30.0,15.0,63,2025-08-27 16:29:08+00:00
2,61,66,30.0,15.0,61,2025-08-27 16:29:09+00:00
1,59,66,30.0,15.0,59,2025-08-27 16:29:10+00:00
1,59,66,30.0,15.0,59,2025-08-27 16:29:11+00:00
1,59,66,30.0,15.0,59,2025-08-27 16:29:12+00:00
1,59,66,30.0,15.0,59,2025-08-27 16:29:13+00:00
1,60,66,30.0,15.0,60,2025-08-27 16:29:14+00:00
1,60,66,29.0,15.0,60,2025-08-27 16:29:15+00:00
0,61,66,29.0,15.0,61,2025-08-27 16:29:16+00:00
0,61,66,29.0,15.0,61,2025-08-27 16:29:17+00:00
0,61,66,29.0,15.0,61,2025-08-27 16:29:18+00:00
0,61,66,29.0,15.0,61,2025-08-27 16:29:19+00:00
1,60,66,29.0,15.0,60,2025-08-27 16:29:20+00:00
1,60,66,29.0,15.0,60,2025-08-27 16:29:21+00:00
1,60,66,29.0,15.0,60,2025-08-27 16:29:22+00:00
0,59,66,29.0,15.0,59,2025-08-27 16:29:23+00:00
0,59,66,29.0,15.0,59,2025-08-27 16:29:24+00:00
1,60,66,29.0,15.0,60,2025-08-27 16:29:25+00:00
1,61,66,29.0,15.0,61,2025-08-27 16:29:26+00:00
1,63,66,29.0,15.0,63,2025-08-27 16:29:27+00:00
1,65,66,29.0,15.0,65,2025-08-27 16:29:28+00:00
1,65,66,29.0,15.0,65,2025-08-27 16:29:29+00:00
0,66,66,29.0,16.0,66,2025-08-27 16:29:30+00:00
0,66,66,29.0,16.0,66,2025-08-27 16:29:31+00:00
0,65,66,29.0,16.0,65,2025-08-27 16:29:32+00:00
0,64,66,29.0,16.0,64,2025-08-27 16:29:33+00:00
0,64,66,29.0,16.0,64,2025-08-27 16:29:34+00:00
0,63,66,27.0,16.0,63,2025-08-27 16:29:35+00:00
0,63,66,27.0,16.0,63,2025-08-27 16:29:36+00:00
0,63,66,27.0,16.0,63,2025-08-27 16:29:37+00:00
0,64,66,27.0,16.0,64,2025-08-27 16:29:38+00:00
0,64,66,27.0,17.0,64,2025-08-27 16:29:39+00:00
1,65,66,26.0,18.0,65,2025-08-27 16:29:40+00:00
0,66,66,26.0,18.0,66,2025-08-27 16:29:41+00:00
2,68,66,26.0,18.0,68,2025-08-27 16:29:42+00:00
7,69,66,26.0,18.0,69,2025-08-27 16:29:43+00:00
8,72,66,26.0,18.0,72,2025-08-27 16:29:44+00:00
6,73,66,30.0,18.0,73,2025-08-27 16:29:45+00:00
4,74,66,30.0,18.0,74,2025-08-27 16:29:46+00:00
2,75,66,30.0,18.0,75,2025-08-27 16:29:47+00:00
2,75,66,30.0,18.0,75,2025-08-27 16:29:48+00:00
2,75,66,30.0,18.0,75,2025-08-27 16:29:49+00:00
2,75,66,51.0,18.0,75,2025-08-27 16:29:50+00:00
1,76,66,51.0,18.0,76,2025-08-27 16:29:51+00:00
1,76,66,51.0,18.0,76,2025-08-27 16:29:52+00:00
1,77,66,51.0,18.0,77,2025-08-27 16:29:53+00:00
1,77,66,51.0,18.0,77,2025-08-27 16:29:54+00:00
1,76,66,56.0,18.0,76,2025-08-27 16:29:55+00:00
1,76,66,56.0,18.0,76,2025-08-27 16:29:56+00:00
3,75,66,56.0,18.0,75,2025-08-27 16:29:57+00:00
3,75,66,56.0,18.0,75,2025-08-27 16:29:58+00:00
5,76,66,56.0,18.0,76,2025-08-27 16:29:59+00:00
5,75,66,57.0,18.0,75,2025-08-27 16:30:00+00:00
6,73,66,57.0,18.0,73,2025-08-27 16:30:01+00:00
5,71,66,57.0,18.0,71,2025-08-27 16:30:02+00:00
5,71,66,57.0,18.0,71,2025-08-27 16:30:03+00:00
5,71,66,57.0,18.0,71,2025-08-27 16:30:04+00:00
1,73,66,57.0,18.0,73,2025-08-27 16:30:05+00:00
0,74,66,57.0,18.0,74,2025-08-27 16:30:06+00:00
0,74,66,57.0,18.0,74,2025-08-27 16:30:07+00:00
0,73,66,57.0,18.0,73,2025-08-27 16:30:08+00:00
1,72,66,57.0,18.0,72,2025-08-27 16:30:09+00:00
1,72,66,53.0,18.0,72,2025-08-27 16:30:10+00:00
1,72,66,53.0,18.0,72,2025-08-27 16:30:11+00:00
1,72,66,53.0,18.0,72,2025-08-27 16:30:12+00:00
1,72,66,53.0,18.0,72,2025-08-27 16:30:13+00:00
1,72,66,53.0,18.0,72,2025-08-27 16:30:14+00:00
1,73,66,57.0,18.0,73,2025-08-27 16:30:15+00:00
1,73,66,57.0,18.0,73,2025-08-27 16:30:16+00:00
1,74,66,57.0,17.0,74,2025-08-27 16:30:17+00:00
1,74,66,57.0,17.0,74,2025-08-27 16:30:18+00:00
3,75,66,57.0,17.0,75,2025-08-27 16:30:19+00:00
3,77,66,57.0,17.0,77,2025-08-27 16:30:20+00:00
4,78,66,57.0,17.0,78,2025-08-27 16:30:21+00:00
5,76,66,57.0,17.0,76,2025-08-27 16:30:22+00:00
6,74,66,57.0,17.0,74,2025-08-27 16:30:23+00:00
6,73,66,57.0,17.0,73,2025-08-27 16:30:24+00:00
6,72,66,54.0,17.0,72,2025-08-27 16:30:25+00:00
6,71,66,54.0,16.0,71,2025-08-27 16:30:26+00:00
0,72,66,54.0,16.0,72,2025-08-27 16:30:27+00:00
0,71,66,54.0,16.0,71,2025-08-27 16:30:28+00:00
0,71,66,54.0,15.0,71,2025-08-27 16:30:29+00:00
0,70,66,50.0,15.0,70,2025-08-27 16:30:30+00:00
0,70,66,50.0,15.0,70,2025-08-27 16:30:31+00:00
0,70,66,50.0,15.0,70,2025-08-27 16:30:32+00:00
0,70,66,50.0,14.0,70,2025-08-27 16:30:33+00:00
2,69,66,50.0,14.0,69,2025-08-27 16:30:34+00:00
2,69,66,48.0,14.0,69,2025-08-27 16:30:35+00:00
2,70,66,48.0,15.0,70,2025-08-27 16:30:36+00:00
