135,136,143,distance,heart_rate,timestamp
176,70,70,0.0,70,2025-08-20 08:33:52+00:00
176,71,70,0.0,71,2025-08-20 08:33:53+00:00
176,73,70,0.0,73,2025-08-20 08:33:54+00:00
168,75,70,0.0,75,2025-08-20 08:33:55+00:00
119,74,70,0.0,74,2025-08-20 08:33:57+00:00
80,75,70,0.0,75,2025-08-20 08:34:00+00:00
51,76,70,0.0,76,2025-08-20 08:34:02+00:00
48,75,70,0.0,75,2025-08-20 08:34:05+00:00
27,74,70,0.0,74,2025-08-20 08:34:07+00:00
23,73,70,0.0,73,2025-08-20 08:34:12+00:00
24,74,70,0.0,74,2025-08-20 08:34:13+00:00
12,73,70,0.0,73,2025-08-20 08:34:15+00:00
4,74,70,0.0,74,2025-08-20 08:34:26+00:00
3,75,70,0.0,75,2025-08-20 08:34:27+00:00
6,76,70,0.0,76,2025-08-20 08:34:30+00:00
8,77,70,0.0,77,2025-08-20 08:34:31+00:00
11,79,70,0.0,79,2025-08-20 08:34:32+00:00
22,80,70,0.0,80,2025-08-20 08:34:34+00:00
27,81,70,0.0,81,2025-08-20 08:34:35+00:00
31,82,70,0.0,82,2025-08-20 08:34:36+00:00
36,83,70,0.0,83,2025-08-20 08:34:37+00:00
41,84,70,0.0,84,2025-08-20 08:34:38+00:00
41,86,70,0.0,86,2025-08-20 08:34:40+00:00
44,87,70,0.0,87,2025-08-20 08:34:41+00:00
42,89,70,0.0,89,2025-08-20 08:34:42+00:00
40,90,70,0.0,90,2025-08-20 08:34:43+00:00
48,88,70,0.0,88,2025-08-20 08:34:46+00:00
54,89,70,0.0,89,2025-08-20 08:34:47+00:00
59,87,70,0.0,87,2025-08-20 08:34:49+00:00
59,85,70,0.0,85,2025-08-20 08:34:50+00:00
61,84,70,0.0,84,2025-08-20 08:34:51+00:00
58,83,70,0.0,83,2025-08-20 08:34:52+00:00
55,81,70,0.0,81,2025-08-20 08:34:53+00:00
46,80,70,0.0,80,2025-08-20 08:34:54+00:00
39,79,70,0.0,79,2025-08-20 08:34:55+00:00
51,80,70,0.0,80,2025-08-20 08:34:58+00:00
57,81,70,0.0,81,2025-08-20 08:34:59+00:00
62,82,70,0.0,82,2025-08-20 08:35:00+00:00
68,83,70,0.0,83,2025-08-20 08:35:01+00:00
71,84,70,0.0,84,2025-08-20 08:35:02+00:00
70,86,70,0.0,86,2025-08-20 08:35:03+00:00
67,87,70,0.0,87,2025-08-20 08:35:04+00:00
65,89,70,0.0,89,2025-08-20 08:35:05+00:00
54,90,70,0.0,90,2025-08-20 08:35:06+00:00
40,91,70,0.0,91,2025-08-20 08:35:07+00:00
61,92,70,0.0,92,2025-08-20 08:35:13+00:00
52,93,70,0.0,93,2025-08-20 08:35:14+00:00
40,94,70,0.0,94,2025-08-20 08:35:15+00:00
18,93,70,0.0,93,2025-08-20 08:35:20+00:00
3,94,70,0.0,94,2025-08-20 08:35:26+00:00
3,95,70,0.0,95,2025-08-20 08:35:27+00:00
2,96,70,0.0,96,2025-08-20 08:35:29+00:00
5,95,70,0.0,95,2025-08-20 08:35:30+00:00
7,96,70,0.0,96,2025-08-20 08:35:33+00:00
8,97,70,0.0,97,2025-08-20 08:35:34+00:00
10,98,70,0.0,98,2025-08-20 08:35:35+00:00
7,102,70,0.0,102,2025-08-20 08:35:36+00:00
2,103,70,0.0,103,2025-08-20 08:35:37+00:00
11,104,70,0.0,104,2025-08-20 08:35:40+00:00
12,98,70,0.0,98,2025-08-20 08:35:43+00:00
5,93,70,0.0,93,2025-08-20 08:35:44+00:00
5,93,70,0.0,93,2025-08-20 08:35:45+00:00
3,92,70,0.0,92,2025-08-20 08:35:46+00:00
2,91,70,0.0,91,2025-08-20 08:35:47+00:00
13,92,70,0.0,92,2025-08-20 08:35:50+00:00
17,91,70,0.0,91,2025-08-20 08:35:51+00:00
18,90,70,0.0,90,2025-08-20 08:35:55+00:00
7,89,70,0.0,89,2025-08-20 08:35:56+00:00
1,87,70,0.0,87,2025-08-20 08:35:57+00:00
0,86,70,0.0,86,2025-08-20 08:35:58+00:00
0,85,70,0.0,85,2025-08-20 08:35:59+00:00
0,84,69,0.0,84,2025-08-20 08:36:00+00:00
0,85,69,0.0,85,2025-08-20 08:36:05+00:00
0,84,69,0.0,84,2025-08-20 08:36:09+00:00
0,83,69,0.0,83,2025-08-20 08:36:11+00:00
0,82,69,0.0,82,2025-08-20 08:36:12+00:00
0,82,69,0.0,82,2025-08-20 08:36:13+00:00
0,83,69,0.0,83,2025-08-20 08:36:14+00:00
0,84,69,0.0,84,2025-08-20 08:36:15+00:00
1,83,69,0.0,83,2025-08-20 08:36:18+00:00
3,82,69,0.0,82,2025-08-20 08:36:19+00:00
1,81,69,0.0,81,2025-08-20 08:36:21+00:00
0,80,69,0.0,80,2025-08-20 08:36:23+00:00
0,81,69,0.0,81,2025-08-20 08:36:25+00:00
0,82,69,0.0,82,2025-08-20 08:36:26+00:00
0,81,69,0.0,81,2025-08-20 08:36:27+00:00
0,80,69,0.0,80,2025-08-20 08:36:31+00:00
18,82,69,0.0,82,2025-08-20 08:36:39+00:00
17,80,69,0.0,80,2025-08-20 08:36:41+00:00
18,78,69,0.0,78,2025-08-20 08:36:44+00:00
13,77,69,0.0,77,2025-08-20 08:36:47+00:00
18,76,69,0.0,76,2025-08-20 08:36:48+00:00
23,74,69,0.0,74,2025-08-20 08:36:49+00:00
21,70,69,0.0,70,2025-08-20 08:36:51+00:00
16,63,69,0.0,63,2025-08-20 08:36:52+00:00
14,60,69,0.0,60,2025-08-20 08:36:53+00:00
12,58,69,0.0,58,2025-08-20 08:36:54+00:00
6,56,69,0.0,56,2025-08-20 08:36:55+00:00
6,57,69,0.0,57,2025-08-20 08:36:56+00:00
6,58,69,0.0,58,2025-08-20 08:36:57+00:00
10,59,69,0.0,59,2025-08-20 08:37:00+00:00
12,60,69,0.0,60,2025-08-20 08:37:01+00:00
11,62,69,0.0,62,2025-08-20 08:37:03+00:00
3,64,69,0.0,64,2025-08-20 08:37:04+00:00
4,65,69,0.0,65,2025-08-20 08:37:07+00:00
2,66,69,0.0,66,2025-08-20 08:37:09+00:00
10,67,69,0.0,67,2025-08-20 08:37:11+00:00
7,66,69,0.0,66,2025-08-20 08:37:12+00:00
4,65,69,0.0,65,2025-08-20 08:37:17+00:00
2,64,69,0.0,64,2025-08-20 08:37:19+00:00
7,66,69,0.0,66,2025-08-20 08:37:21+00:00
1,68,69,0.0,68,2025-08-20 08:37:22+00:00
1,69,69,0.0,69,2025-08-20 08:37:23+00:00
24,68,69,0.0,68,2025-08-20 08:37:28+00:00
49,69,69,0.0,69,2025-08-20 08:37:32+00:00
48,70,69,0.0,70,2025-08-20 08:37:33+00:00
47,71,69,0.0,71,2025-08-20 08:37:34+00:00
49,73,69,0.0,73,2025-08-20 08:37:35+00:00
52,74,69,0.0,74,2025-08-20 08:37:36+00:00
54,73,69,0.0,73,2025-08-20 08:37:37+00:00
51,72,69,0.0,72,2025-08-20 08:37:38+00:00
47,75,69,0.0,75,2025-08-20 08:37:39+00:00
48,77,69,0.0,77,2025-08-20 08:37:40+00:00
45,78,69,0.0,78,2025-08-20 08:37:41+00:00
40,81,69,0.0,81,2025-08-20 08:37:42+00:00
28,85,69,0.0,85,2025-08-20 08:37:43+00:00
13,89,69,0.0,89,2025-08-20 08:37:44+00:00
10,90,69,0.0,90,2025-08-20 08:37:45+00:00
11,91,69,0.0,91,2025-08-20 08:37:46+00:00
32,92,69,0.0,92,2025-08-20 08:37:49+00:00
34,93,69,0.0,93,2025-08-20 08:37:50+00:00
18,92,69,0.0,92,2025-08-20 08:37:54+00:00
22,91,69,0.0,91,2025-08-20 08:37:56+00:00
16,88,69,0.0,88,2025-08-20 08:37:57+00:00
15,87,69,0.0,87,2025-08-20 08:37:59+00:00
6,83,69,0.0,83,2025-08-20 08:38:00+00:00
4,82,69,0.0,82,2025-08-20 08:38:01+00:00
4,81,69,0.0,81,2025-08-20 08:38:03+00:00
