135,136,143,distance,heart_rate,timestamp
164,84,71,0.0,84,2025-09-02 15:22:36+00:00
172,83,71,0.0,83,2025-09-02 15:22:37+00:00
176,84,71,0.0,84,2025-09-02 15:22:38+00:00
176,86,71,0.0,86,2025-09-02 15:22:39+00:00
176,87,71,0.0,87,2025-09-02 15:22:40+00:00
176,88,71,0.0,88,2025-09-02 15:22:41+00:00
170,89,71,0.0,89,2025-09-02 15:22:42+00:00
137,91,71,0.0,91,2025-09-02 15:22:43+00:00
104,88,71,0.0,88,2025-09-02 15:22:45+00:00
81,85,71,0.0,85,2025-09-02 15:22:46+00:00
66,84,71,0.0,84,2025-09-02 15:22:47+00:00
43,82,71,0.0,82,2025-09-02 15:22:48+00:00
34,81,71,0.0,81,2025-09-02 15:22:49+00:00
39,82,71,0.0,82,2025-09-02 15:22:50+00:00
43,83,71,0.0,83,2025-09-02 15:22:52+00:00
48,84,71,0.0,84,2025-09-02 15:22:53+00:00
53,85,71,0.0,85,2025-09-02 15:22:54+00:00
57,87,71,0.0,87,2025-09-02 15:22:55+00:00
62,88,71,0.0,88,2025-09-02 15:22:56+00:00
66,89,71,0.0,89,2025-09-02 15:22:57+00:00
63,91,71,0.0,91,2025-09-02 15:22:58+00:00
62,92,71,0.0,92,2025-09-02 15:22:59+00:00
47,93,70,0.0,93,2025-09-02 15:23:01+00:00
40,94,70,0.0,94,2025-09-02 15:23:03+00:00
42,95,70,0.0,95,2025-09-02 15:23:06+00:00
46,96,70,0.0,96,2025-09-02 15:23:07+00:00
47,98,70,0.0,98,2025-09-02 15:23:09+00:00
51,97,70,0.0,97,2025-09-02 15:23:10+00:00
25,95,70,0.0,95,2025-09-02 15:23:12+00:00
13,96,70,0.0,96,2025-09-02 15:23:14+00:00
6,97,70,0.0,97,2025-09-02 15:23:18+00:00
5,98,70,0.0,98,2025-09-02 15:23:21+00:00
4,97,70,0.0,97,2025-09-02 15:23:22+00:00
5,96,70,0.0,96,2025-09-02 15:23:28+00:00
3,97,70,0.0,97,2025-09-02 15:23:29+00:00
3,96,70,0.0,96,2025-09-02 15:23:31+00:00
10,97,70,0.0,97,2025-09-02 15:23:32+00:00
19,95,70,0.0,95,2025-09-02 15:23:36+00:00
11,87,70,0.0,87,2025-09-02 15:23:37+00:00
8,85,70,0.0,85,2025-09-02 15:23:38+00:00
8,86,70,0.0,86,2025-09-02 15:23:40+00:00
2,97,70,0.0,97,2025-09-02 15:23:41+00:00
2,97,70,0.0,97,2025-09-02 15:23:42+00:00
0,99,70,0.0,99,2025-09-02 15:23:45+00:00
0,100,70,0.0,100,2025-09-02 15:23:47+00:00
0,101,70,0.0,101,2025-09-02 15:23:49+00:00
0,102,70,0.0,102,2025-09-02 15:23:51+00:00
0,103,70,0.0,103,2025-09-02 15:23:52+00:00
2,102,70,0.0,102,2025-09-02 15:23:55+00:00
