135,136,143,distance,heart_rate,timestamp
144,60,51,0.0,60,2025-08-13 13:08:19+00:00
161,61,51,0.0,61,2025-08-13 13:08:20+00:00
153,62,51,0.0,62,2025-08-13 13:08:21+00:00
121,63,51,0.0,63,2025-08-13 13:08:23+00:00
102,62,51,0.0,62,2025-08-13 13:08:24+00:00
75,61,51,0.0,61,2025-08-13 13:08:25+00:00
58,59,51,0.0,59,2025-08-13 13:08:26+00:00
60,61,51,0.0,61,2025-08-13 13:08:27+00:00
54,66,51,0.0,66,2025-08-13 13:08:28+00:00
52,69,51,0.0,69,2025-08-13 13:08:29+00:00
39,74,51,0.0,74,2025-08-13 13:08:30+00:00
24,78,51,0.0,78,2025-08-13 13:08:31+00:00
19,81,51,0.0,81,2025-08-13 13:08:32+00:00
10,83,51,0.0,83,2025-08-13 13:08:33+00:00
8,84,51,0.0,84,2025-08-13 13:08:34+00:00
4,85,51,0.0,85,2025-08-13 13:08:35+00:00
3,86,51,0.0,86,2025-08-13 13:08:36+00:00
2,87,51,0.0,87,2025-08-13 13:08:38+00:00
2,88,51,0.0,88,2025-08-13 13:08:40+00:00
2,89,51,0.0,89,2025-08-13 13:08:45+00:00
1,88,51,0.0,88,2025-08-13 13:08:46+00:00
1,89,51,0.0,89,2025-08-13 13:08:49+00:00
1,88,51,0.0,88,2025-08-13 13:08:50+00:00
2,89,51,0.0,89,2025-08-13 13:08:52+00:00
1,90,51,0.0,90,2025-08-13 13:08:55+00:00
0,91,51,0.0,91,2025-08-13 13:09:00+00:00
0,92,51,0.0,92,2025-08-13 13:09:02+00:00
0,93,51,0.0,93,2025-08-13 13:09:05+00:00
0,94,51,0.0,94,2025-08-13 13:09:07+00:00
0,95,51,0.0,95,2025-08-13 13:09:11+00:00
0,96,51,0.0,96,2025-08-13 13:09:12+00:00
0,97,51,0.0,97,2025-08-13 13:09:16+00:00
1,98,51,0.0,98,2025-08-13 13:09:18+00:00
1,99,51,0.0,99,2025-08-13 13:09:19+00:00
1,100,51,0.0,100,2025-08-13 13:09:20+00:00
2,101,51,0.0,101,2025-08-13 13:09:22+00:00
2,103,51,0.0,103,2025-08-13 13:09:23+00:00
1,104,51,0.0,104,2025-08-13 13:09:24+00:00
0,105,51,0.0,105,2025-08-13 13:09:25+00:00
0,106,51,0.0,106,2025-08-13 13:09:26+00:00
0,105,51,0.0,105,2025-08-13 13:09:28+00:00
0,104,51,0.0,104,2025-08-13 13:09:30+00:00
0,103,51,0.0,103,2025-08-13 13:09:31+00:00
0,101,51,0.0,101,2025-08-13 13:09:34+00:00
0,100,51,0.0,100,2025-08-13 13:09:35+00:00
0,99,51,0.0,99,2025-08-13 13:09:36+00:00
10,98,51,0.0,98,2025-08-13 13:09:40+00:00
9,97,51,0.0,97,2025-08-13 13:09:42+00:00
1,96,51,0.0,96,2025-08-13 13:09:49+00:00
1,97,51,0.0,97,2025-08-13 13:09:50+00:00
1,96,51,0.0,96,2025-08-13 13:09:52+00:00
1,95,51,0.0,95,2025-08-13 13:09:55+00:00
1,94,51,0.0,94,2025-08-13 13:09:56+00:00
0,93,51,0.0,93,2025-08-13 13:09:57+00:00
0,94,51,0.0,94,2025-08-13 13:10:00+00:00
0,96,51,0.0,96,2025-08-13 13:10:02+00:00
0,97,51,0.0,97,2025-08-13 13:10:03+00:00
0,99,51,0.0,99,2025-08-13 13:10:04+00:00
0,100,51,0.0,100,2025-08-13 13:10:06+00:00
0,101,51,0.0,101,2025-08-13 13:10:10+00:00
0,100,51,0.0,100,2025-08-13 13:10:11+00:00
7,99,51,0.0,99,2025-08-13 13:10:14+00:00
4,100,51,0.0,100,2025-08-13 13:10:15+00:00
10,101,51,0.0,101,2025-08-13 13:10:18+00:00
22,100,51,0.0,100,2025-08-13 13:10:20+00:00
28,98,51,0.0,98,2025-08-13 13:10:21+00:00
