107,135,136,143,cadence,cycle_length16,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,timestamp
0,18,104,68,0,655.31,0.81,90.39999999999998,0.0,0.0,104,543634649,222682221,2025-03-26 13:51:41+00:00
1,18,104,68,0,655.32,2.32,90.79999999999995,0.0,0.0,104,543634657,222682444,2025-03-26 13:51:42+00:00
1,23,105,68,0,655.31,6.37,90.79999999999995,1.362,0.0,105,543634426,222683012,2025-03-26 13:51:44+00:00
1,19,102,68,0,655.31,11.92,90.60000000000002,2.081,0.0,102,543634110,222683786,2025-03-26 13:51:46+00:00
1,19,101,68,0,655.32,17.78,91.60000000000002,2.631,0.0,101,543633885,222684569,2025-03-26 13:51:48+00:00
1,19,104,68,79,655.32,23.03,91.79999999999995,2.594,0.0,104,543633709,222685265,2025-03-26 13:51:50+00:00
1,20,107,68,81,655.32,28.2,92.0,2.771,0.5,107,543633497,222685985,2025-03-26 13:51:52+00:00
1,21,111,68,83,655.31,33.06,92.0,2.603,0.5,111,543633291,222686703,2025-03-26 13:51:54+00:00
1,23,114,68,82,655.31,37.9,92.20000000000005,2.482,0.5,114,543633105,222687443,2025-03-26 13:51:56+00:00
1,23,115,68,82,655.31,40.09,92.39999999999998,2.473,0.5,115,543633087,222687714,2025-03-26 13:51:57+00:00
1,24,118,68,82,655.32,45.81,92.39999999999998,2.463,0.5,118,543632860,222688568,2025-03-26 13:51:59+00:00
1,24,120,68,83,655.32,50.95,92.60000000000002,2.519,0.0,120,543632643,222689321,2025-03-26 13:52:01+00:00
1,24,123,68,84,0.0,58.37,92.79999999999995,2.557,0.5,123,543632337,222690329,2025-03-26 13:52:04+00:00
1,25,124,68,84,0.0,60.83,93.0,2.557,0.5,124,543632282,222690688,2025-03-26 13:52:05+00:00
1,27,127,68,83,0.0,68.7,92.79999999999995,2.557,0.5,127,543631932,222691787,2025-03-26 13:52:08+00:00
1,27,128,68,84,0.0,71.1,92.79999999999995,2.566,0.0,128,543631809,222692121,2025-03-26 13:52:09+00:00
1,27,130,68,84,0.0,81.15,92.79999999999995,2.491,0.5,130,543631535,222693608,2025-03-26 13:52:13+00:00
1,8,132,68,83,0.0,92.25,93.79999999999995,2.547,0.5,132,543631083,222695154,2025-03-26 13:52:17+00:00
1,5,133,68,85,0.0,103.75,94.0,2.631,0.0,133,543630502,222696750,2025-03-26 13:52:21+00:00
1,2,134,68,84,0.0,111.64,94.0,2.65,0.5,134,543630238,222697846,2025-03-26 13:52:24+00:00
1,6,136,68,83,0.0,118.32,94.60000000000002,2.631,0.5,136,543630121,222698792,2025-03-26 13:52:27+00:00
1,9,137,68,84,0.0,128.5,94.79999999999995,2.603,0.0,137,543629778,222700349,2025-03-26 13:52:31+00:00
1,11,138,68,84,0.0,135.63,95.0,2.594,0.5,138,543629525,222701355,2025-03-26 13:52:34+00:00
1,9,140,68,84,0.0,146.42,95.79999999999995,2.585,0.5,140,543629190,222702919,2025-03-26 13:52:38+00:00
1,4,142,68,85,0.0,159.68,95.60000000000002,2.603,0.0,142,543628614,222704807,2025-03-26 13:52:43+00:00
1,4,143,68,85,0.0,167.71,95.0,2.603,0.5,143,543628441,222705939,2025-03-26 13:52:46+00:00
1,4,143,68,85,655.34,178.47,95.20000000000005,2.603,0.0,143,543628115,222707556,2025-03-26 13:52:50+00:00
1,8,145,68,85,655.34,188.73,95.0,2.622,0.5,145,543627866,222709013,2025-03-26 13:52:54+00:00
1,5,147,68,83,655.34,196.9,95.39999999999998,2.631,0.5,147,543627519,222710163,2025-03-26 13:52:57+00:00
1,4,148,68,85,655.34,207.69,95.0,2.631,0.0,148,543626920,222711597,2025-03-26 13:53:01+00:00
1,4,149,68,84,655.34,217.15,95.20000000000005,2.641,0.5,149,543626416,222712927,2025-03-26 13:53:05+00:00
1,4,149,68,84,655.34,225.58,95.0,2.641,0.5,149,543626142,222714126,2025-03-26 13:53:08+00:00
1,4,149,68,85,655.34,240.01,94.79999999999995,2.659,0.0,149,543625607,222716137,2025-03-26 13:53:13+00:00
1,4,149,68,84,655.34,250.61,95.20000000000005,2.669,0.5,149,543625181,222717697,2025-03-26 13:53:17+00:00
1,5,151,68,84,655.34,258.05,94.60000000000002,2.678,0.5,151,543624832,222718704,2025-03-26 13:53:20+00:00
1,5,151,68,86,655.34,268.87,94.20000000000005,2.669,0.0,151,543624542,222720302,2025-03-26 13:53:24+00:00
1,8,152,68,84,0.0,278.85,94.0,2.659,0.5,152,543624219,222721711,2025-03-26 13:53:28+00:00
1,11,153,68,84,0.0,287.32,94.39999999999998,2.659,0.5,153,543623876,222722936,2025-03-26 13:53:31+00:00
1,11,153,68,86,0.0,297.37,95.0,2.669,0.0,153,543623509,222724306,2025-03-26 13:53:35+00:00
1,11,153,68,85,0.0,305.6,95.39999999999998,2.678,0.5,153,543623237,222725550,2025-03-26 13:53:38+00:00
1,16,154,68,86,0.0,315.71,95.39999999999998,2.659,0.0,154,543623006,222727035,2025-03-26 13:53:42+00:00
1,15,154,68,85,0.0,327.01,95.79999999999995,2.669,0.0,154,543622897,222728773,2025-03-26 13:53:46+00:00
1,15,154,68,85,0.0,334.27,95.60000000000002,2.659,0.5,154,543622900,222729844,2025-03-26 13:53:49+00:00
1,20,155,68,84,0.0,344.57,95.39999999999998,2.65,0.5,155,543622764,222731456,2025-03-26 13:53:53+00:00
1,22,154,68,85,0.0,353.05,95.79999999999995,2.641,0.0,154,543622723,222732705,2025-03-26 13:53:56+00:00
1,22,155,68,85,0.0,363.79,96.0,2.65,0.5,155,543622538,222734389,2025-03-26 13:54:00+00:00
1,22,155,67,84,0.0,372.07,95.79999999999995,2.659,0.5,155,543622337,222735584,2025-03-26 13:54:03+00:00
