135,136,143,distance,heart_rate,timestamp
3,69,59,0.0,69,2025-10-03 15:25:13+00:00
3,69,59,0.0,69,2025-10-03 15:25:14+00:00
2,70,59,0.0,70,2025-10-03 15:25:17+00:00
2,71,59,0.0,71,2025-10-03 15:25:18+00:00
1,70,59,0.0,70,2025-10-03 15:25:21+00:00
2,71,59,0.0,71,2025-10-03 15:25:22+00:00
3,70,59,0.0,70,2025-10-03 15:25:23+00:00
2,71,59,0.0,71,2025-10-03 15:25:24+00:00
0,72,59,0.0,72,2025-10-03 15:25:27+00:00
1,71,59,0.0,71,2025-10-03 15:25:28+00:00
7,72,59,0.0,72,2025-10-03 15:25:31+00:00
11,73,59,0.0,73,2025-10-03 15:25:35+00:00
20,74,59,0.0,74,2025-10-03 15:25:37+00:00
35,75,59,0.0,75,2025-10-03 15:25:39+00:00
49,76,59,0.0,76,2025-10-03 15:25:41+00:00
54,77,59,0.0,77,2025-10-03 15:25:42+00:00
60,78,59,0.0,78,2025-10-03 15:25:43+00:00
64,79,59,0.0,79,2025-10-03 15:25:44+00:00
67,80,59,0.0,80,2025-10-03 15:25:45+00:00
26,81,59,0.0,81,2025-10-03 15:25:47+00:00
4,79,59,0.0,79,2025-10-03 15:25:48+00:00
4,80,59,0.0,80,2025-10-03 15:25:49+00:00
1,81,59,0.0,81,2025-10-03 15:25:52+00:00
1,82,59,0.0,82,2025-10-03 15:25:56+00:00
1,83,59,0.0,83,2025-10-03 15:25:59+00:00
9,82,59,0.0,82,2025-10-03 15:26:04+00:00
3,83,59,0.0,83,2025-10-03 15:26:08+00:00
1,82,59,0.0,82,2025-10-03 15:26:09+00:00
6,83,59,0.0,83,2025-10-03 15:26:12+00:00
5,84,59,0.0,84,2025-10-03 15:26:14+00:00
28,85,59,0.0,85,2025-10-03 15:26:19+00:00
22,86,59,0.0,86,2025-10-03 15:26:20+00:00
2,87,59,0.0,87,2025-10-03 15:26:24+00:00
1,88,59,0.0,88,2025-10-03 15:26:27+00:00
12,89,59,0.0,89,2025-10-03 15:26:33+00:00
15,90,59,0.0,90,2025-10-03 15:26:35+00:00
7,91,59,0.0,91,2025-10-03 15:26:36+00:00
20,93,59,0.0,93,2025-10-03 15:26:39+00:00
31,94,59,0.0,94,2025-10-03 15:26:41+00:00
40,95,59,0.0,95,2025-10-03 15:26:43+00:00
44,96,59,0.0,96,2025-10-03 15:26:44+00:00
45,97,59,0.0,97,2025-10-03 15:26:45+00:00
43,98,59,0.0,98,2025-10-03 15:26:46+00:00
45,99,59,0.0,99,2025-10-03 15:26:47+00:00
51,100,59,0.0,100,2025-10-03 15:26:49+00:00
48,99,59,0.0,99,2025-10-03 15:26:50+00:00
38,97,59,0.0,97,2025-10-03 15:26:51+00:00
46,98,59,0.0,98,2025-10-03 15:26:57+00:00
49,99,59,0.0,99,2025-10-03 15:26:58+00:00
51,98,59,0.0,98,2025-10-03 15:27:01+00:00
55,99,59,0.0,99,2025-10-03 15:27:02+00:00
55,98,59,0.0,98,2025-10-03 15:27:03+00:00
52,97,59,0.0,97,2025-10-03 15:27:04+00:00
27,94,59,0.0,94,2025-10-03 15:27:06+00:00
25,96,59,0.0,96,2025-10-03 15:27:07+00:00
18,97,59,0.0,97,2025-10-03 15:27:08+00:00
19,98,59,0.0,98,2025-10-03 15:27:09+00:00
37,97,59,0.0,97,2025-10-03 15:27:13+00:00
36,98,59,0.0,98,2025-10-03 15:27:14+00:00
36,97,59,0.0,97,2025-10-03 15:27:15+00:00
40,96,59,0.0,96,2025-10-03 15:27:17+00:00
43,95,59,0.0,95,2025-10-03 15:27:18+00:00
52,96,59,0.0,96,2025-10-03 15:27:22+00:00
48,97,59,0.0,97,2025-10-03 15:27:23+00:00
30,101,59,0.0,101,2025-10-03 15:27:24+00:00
16,104,59,0.0,104,2025-10-03 15:27:25+00:00
6,105,59,0.0,105,2025-10-03 15:27:26+00:00
16,106,59,0.0,106,2025-10-03 15:27:29+00:00
19,105,59,0.0,105,2025-10-03 15:27:30+00:00
35,106,59,0.0,106,2025-10-03 15:27:33+00:00
43,107,59,0.0,107,2025-10-03 15:27:35+00:00
46,109,59,0.0,109,2025-10-03 15:27:37+00:00
47,110,59,0.0,110,2025-10-03 15:27:38+00:00
35,113,59,0.0,113,2025-10-03 15:27:39+00:00
25,114,59,0.0,114,2025-10-03 15:27:40+00:00
19,115,59,0.0,115,2025-10-03 15:27:41+00:00
24,116,59,0.0,116,2025-10-03 15:27:42+00:00
22,119,59,0.0,119,2025-10-03 15:27:46+00:00
17,121,59,0.0,121,2025-10-03 15:27:47+00:00
7,122,59,0.0,122,2025-10-03 15:27:48+00:00
3,123,59,0.0,123,2025-10-03 15:27:51+00:00
5,124,59,0.0,124,2025-10-03 15:27:54+00:00
8,125,59,0.0,125,2025-10-03 15:27:57+00:00
26,126,59,0.0,126,2025-10-03 15:28:04+00:00
47,127,59,0.0,127,2025-10-03 15:28:09+00:00
23,128,59,0.0,128,2025-10-03 15:28:11+00:00
28,129,59,0.0,129,2025-10-03 15:28:19+00:00
2,130,59,0.0,130,2025-10-03 15:28:24+00:00
9,131,59,0.0,131,2025-10-03 15:28:27+00:00
13,132,59,0.0,132,2025-10-03 15:28:29+00:00
16,133,59,0.0,133,2025-10-03 15:28:31+00:00
16,132,59,0.0,132,2025-10-03 15:28:33+00:00
13,131,59,0.0,131,2025-10-03 15:28:34+00:00
15,130,59,0.0,130,2025-10-03 15:28:35+00:00
21,129,59,0.0,129,2025-10-03 15:28:37+00:00
22,127,59,0.0,127,2025-10-03 15:28:39+00:00
21,125,59,0.0,125,2025-10-03 15:28:40+00:00
21,124,59,0.0,124,2025-10-03 15:28:41+00:00
23,123,59,0.0,123,2025-10-03 15:28:42+00:00
9,120,59,0.0,120,2025-10-03 15:28:44+00:00
6,119,59,0.0,119,2025-10-03 15:28:45+00:00
8,118,59,0.0,118,2025-10-03 15:28:48+00:00
21,117,59,0.0,117,2025-10-03 15:28:54+00:00
22,116,59,0.0,116,2025-10-03 15:28:55+00:00
39,115,59,0.0,115,2025-10-03 15:28:59+00:00
53,116,58,0.0,116,2025-10-03 15:29:02+00:00
59,115,58,0.0,115,2025-10-03 15:29:04+00:00
39,113,58,0.0,113,2025-10-03 15:29:06+00:00
34,112,58,0.0,112,2025-10-03 15:29:07+00:00
37,111,58,0.0,111,2025-10-03 15:29:08+00:00
23,109,58,0.0,109,2025-10-03 15:29:09+00:00
10,107,58,0.0,107,2025-10-03 15:29:10+00:00
27,108,58,0.0,108,2025-10-03 15:29:16+00:00
42,109,58,0.0,109,2025-10-03 15:29:20+00:00
42,108,58,0.0,108,2025-10-03 15:29:22+00:00
39,107,58,0.0,107,2025-10-03 15:29:23+00:00
36,105,58,0.0,105,2025-10-03 15:29:24+00:00
36,104,58,0.0,104,2025-10-03 15:29:25+00:00
30,102,58,0.0,102,2025-10-03 15:29:26+00:00
26,101,58,0.0,101,2025-10-03 15:29:27+00:00
25,100,58,0.0,100,2025-10-03 15:29:28+00:00
24,99,58,0.0,99,2025-10-03 15:29:31+00:00
15,98,58,0.0,98,2025-10-03 15:29:33+00:00
9,97,58,0.0,97,2025-10-03 15:29:36+00:00
30,98,58,0.0,98,2025-10-03 15:29:42+00:00
34,100,58,0.0,100,2025-10-03 15:29:43+00:00
38,101,58,0.0,101,2025-10-03 15:29:44+00:00
50,100,58,0.0,100,2025-10-03 15:29:47+00:00
49,99,58,0.0,99,2025-10-03 15:29:48+00:00
62,98,58,0.0,98,2025-10-03 15:29:52+00:00
60,97,58,0.0,97,2025-10-03 15:29:53+00:00
46,95,58,0.0,95,2025-10-03 15:29:54+00:00
55,94,58,0.0,94,2025-10-03 15:29:56+00:00
62,93,58,0.0,93,2025-10-03 15:30:00+00:00
70,92,58,0.0,92,2025-10-03 15:30:04+00:00
85,93,58,0.0,93,2025-10-03 15:30:07+00:00
103,94,58,0.0,94,2025-10-03 15:30:12+00:00
104,95,58,0.0,95,2025-10-03 15:30:13+00:00
102,96,58,0.0,96,2025-10-03 15:30:14+00:00
98,97,58,0.0,97,2025-10-03 15:30:15+00:00
94,98,58,0.0,98,2025-10-03 15:30:16+00:00
92,100,58,0.0,100,2025-10-03 15:30:17+00:00
89,101,58,0.0,101,2025-10-03 15:30:19+00:00
88,102,58,0.0,102,2025-10-03 15:30:20+00:00
94,101,58,0.0,101,2025-10-03 15:30:21+00:00
99,100,58,0.0,100,2025-10-03 15:30:23+00:00
95,98,58,0.0,98,2025-10-03 15:30:24+00:00
84,95,58,0.0,95,2025-10-03 15:30:25+00:00
60,91,58,0.0,91,2025-10-03 15:30:26+00:00
52,89,58,0.0,89,2025-10-03 15:30:27+00:00
20,85,58,0.0,85,2025-10-03 15:30:28+00:00
10,84,58,0.0,84,2025-10-03 15:30:29+00:00
3,83,58,0.0,83,2025-10-03 15:30:37+00:00
1,81,58,0.0,81,2025-10-03 15:30:38+00:00
1,80,58,0.0,80,2025-10-03 15:30:39+00:00
1,79,58,0.0,79,2025-10-03 15:30:41+00:00
1,78,58,0.0,78,2025-10-03 15:30:43+00:00
0,77,58,0.0,77,2025-10-03 15:30:45+00:00
3,78,58,0.0,78,2025-10-03 15:30:48+00:00
7,79,58,0.0,79,2025-10-03 15:30:54+00:00
15,78,58,0.0,78,2025-10-03 15:30:55+00:00
15,77,58,0.0,77,2025-10-03 15:30:57+00:00
22,78,58,0.0,78,2025-10-03 15:30:58+00:00
28,80,58,0.0,80,2025-10-03 15:30:59+00:00
32,82,58,0.0,82,2025-10-03 15:31:00+00:00
37,84,58,0.0,84,2025-10-03 15:31:01+00:00
