135,136,143,distance,heart_rate,timestamp
40,62,83,0.0,62,2025-09-08 09:35:27+00:00
23,60,83,0.0,60,2025-09-08 09:35:28+00:00
12,58,83,0.0,58,2025-09-08 09:35:29+00:00
11,57,83,0.0,57,2025-09-08 09:35:32+00:00
11,56,83,0.0,56,2025-09-08 09:35:33+00:00
11,55,83,0.0,55,2025-09-08 09:35:34+00:00
43,56,83,0.0,56,2025-09-08 09:35:39+00:00
47,57,83,0.0,57,2025-09-08 09:35:40+00:00
48,56,83,0.0,56,2025-09-08 09:35:41+00:00
49,61,83,0.0,61,2025-09-08 09:35:42+00:00
43,65,83,0.0,65,2025-09-08 09:35:43+00:00
41,67,83,0.0,67,2025-09-08 09:35:44+00:00
38,69,83,0.0,69,2025-09-08 09:35:45+00:00
43,68,83,0.0,68,2025-09-08 09:35:47+00:00
35,71,83,0.0,71,2025-09-08 09:35:51+00:00
30,73,83,0.0,73,2025-09-08 09:35:52+00:00
23,68,83,0.0,68,2025-09-08 09:35:53+00:00
19,66,83,0.0,66,2025-09-08 09:35:54+00:00
13,64,83,0.0,64,2025-09-08 09:35:55+00:00
3,66,83,0.0,66,2025-09-08 09:35:57+00:00
3,67,83,0.0,67,2025-09-08 09:35:58+00:00
4,66,83,0.0,66,2025-09-08 09:35:59+00:00
5,67,83,0.0,67,2025-09-08 09:36:05+00:00
3,66,83,0.0,66,2025-09-08 09:36:06+00:00
6,67,83,0.0,67,2025-09-08 09:36:07+00:00
13,68,83,0.0,68,2025-09-08 09:36:09+00:00
14,67,83,0.0,67,2025-09-08 09:36:14+00:00
24,68,83,0.0,68,2025-09-08 09:36:16+00:00
30,70,83,0.0,70,2025-09-08 09:36:17+00:00
34,72,83,0.0,72,2025-09-08 09:36:18+00:00
33,76,83,0.0,76,2025-09-08 09:36:19+00:00
26,80,83,0.0,80,2025-09-08 09:36:20+00:00
30,81,83,0.0,81,2025-09-08 09:36:21+00:00
34,82,83,0.0,82,2025-09-08 09:36:22+00:00
39,83,83,0.0,83,2025-09-08 09:36:23+00:00
41,85,83,0.0,85,2025-09-08 09:36:24+00:00
