107,135,136,143,cadence,cycle_length16,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,timestamp
0,4,78,60,0,655.29,0.0,93.20000000000005,1.092,0.0,78,543646335,222633434,2025-03-03 14:26:06+00:00
1,8,79,60,0,655.31,1.72,91.79999999999995,0.0,0.0,79,543646447,222633192,2025-03-03 14:26:07+00:00
1,1,84,60,0,0.0,5.06,89.39999999999998,1.717,0.0,84,543646507,222632679,2025-03-03 14:26:08+00:00
1,1,87,60,0,,10.39,87.39999999999998,2.342,0.0,87,543646704,222631908,2025-03-03 14:26:10+00:00
1,1,88,60,80,,21.97,88.20000000000005,2.93,0.5,88,543647182,222630306,2025-03-03 14:26:14+00:00
1,2,91,60,81,,28.32,88.39999999999998,2.753,0.5,91,543647443,222629399,2025-03-03 14:26:16+00:00
1,4,95,60,81,,33.87,88.60000000000002,3.004,0.5,95,543647649,222628624,2025-03-03 14:26:18+00:00
1,4,98,60,81,,36.56,88.39999999999998,2.911,0.5,98,543647725,222628261,2025-03-03 14:26:19+00:00
1,4,102,60,81,,39.06,88.39999999999998,2.865,0.5,102,543647795,222627928,2025-03-03 14:26:20+00:00
1,1,106,60,81,,41.76,88.39999999999998,2.809,0.5,106,543647963,222627514,2025-03-03 14:26:21+00:00
1,0,108,60,81,0.0,47.03,89.0,2.715,0.5,108,543648111,222626694,2025-03-03 14:26:23+00:00
1,0,111,60,83,0.0,52.35,89.0,2.669,0.5,111,543648371,222626047,2025-03-03 14:26:25+00:00
1,0,113,60,83,0.0,57.61,89.60000000000002,2.678,0.5,113,543648557,222625294,2025-03-03 14:26:27+00:00
1,2,116,60,82,0.01,66.22,89.79999999999995,2.687,0.5,116,543648908,222624055,2025-03-03 14:26:30+00:00
1,3,119,60,82,0.01,71.6,90.20000000000005,2.706,0.5,119,543649089,222623294,2025-03-03 14:26:32+00:00
1,3,121,60,82,0.0,77.12,89.60000000000002,2.715,0.5,121,543649406,222622578,2025-03-03 14:26:34+00:00
1,3,123,60,84,0.0,84.67,89.39999999999998,2.706,0.0,123,543649744,222621570,2025-03-03 14:26:37+00:00
1,6,126,60,83,0.0,92.29,89.60000000000002,2.65,0.5,126,543650067,222620487,2025-03-03 14:26:40+00:00
1,7,127,60,83,0.01,95.21,89.60000000000002,2.641,0.5,127,543650177,222620027,2025-03-03 14:26:41+00:00
1,2,126,60,83,,106.14,90.0,2.669,0.0,126,543650610,222618559,2025-03-03 14:26:45+00:00
1,3,127,60,83,1.0,116.97,89.79999999999995,2.678,0.5,127,543651142,222617004,2025-03-03 14:26:49+00:00
1,6,129,60,83,655.34,127.01,90.0,2.669,0.5,129,543651534,222615627,2025-03-03 14:26:53+00:00
1,9,131,60,83,655.34,134.88,90.20000000000005,2.659,0.0,131,543651970,222614516,2025-03-03 14:26:56+00:00
1,10,134,60,84,,148.06,90.39999999999998,2.659,0.5,134,543652588,222612703,2025-03-03 14:27:01+00:00
1,6,137,60,83,1.0,158.46,89.20000000000005,2.659,0.0,137,543653038,222611308,2025-03-03 14:27:05+00:00
1,1,138,60,83,,168.81,89.0,2.65,0.5,138,543653578,222609845,2025-03-03 14:27:09+00:00
1,1,138,60,83,,176.95,88.60000000000002,2.641,0.5,138,543653943,222608731,2025-03-03 14:27:12+00:00
1,1,139,60,84,,185.34,88.60000000000002,2.65,0.5,139,543654213,222607589,2025-03-03 14:27:15+00:00
1,1,141,60,84,,193.84,88.0,2.669,0.0,141,543654598,222606429,2025-03-03 14:27:18+00:00
1,1,142,60,85,654.24,201.45,88.39999999999998,2.669,0.0,142,543654907,222605300,2025-03-03 14:27:21+00:00
1,1,144,60,84,0.0,211.64,88.20000000000005,2.659,0.5,144,543655383,222603949,2025-03-03 14:27:25+00:00
1,1,144,60,84,0.0,219.61,88.60000000000002,2.65,0.0,144,543655681,222602729,2025-03-03 14:27:28+00:00
1,1,143,60,84,0.0,230.36,88.60000000000002,2.659,0.5,143,543656132,222601298,2025-03-03 14:27:32+00:00
1,1,144,60,84,0.0,240.89,88.20000000000005,2.641,0.5,144,543656651,222599786,2025-03-03 14:27:36+00:00
1,1,145,60,83,0.0,249.15,87.60000000000002,2.641,0.5,145,543656953,222598658,2025-03-03 14:27:39+00:00
1,1,145,60,85,0.01,257.22,87.60000000000002,2.65,0.0,145,543657178,222597543,2025-03-03 14:27:42+00:00
1,1,145,60,83,0.01,267.75,88.79999999999995,2.65,0.5,145,543657669,222595978,2025-03-03 14:27:46+00:00
1,1,146,60,84,0.01,275.01,90.0,2.641,0.0,146,543657979,222595005,2025-03-03 14:27:49+00:00
