135,136,143,distance,heart_rate,timestamp
2,78,59,0.0,78,2025-09-27 12:04:48+00:00
2,78,59,0.0,78,2025-09-27 12:04:49+00:00
2,79,59,0.0,79,2025-09-27 12:04:50+00:00
1,80,59,0.0,80,2025-09-27 12:04:51+00:00
2,81,59,0.0,81,2025-09-27 12:04:52+00:00
1,82,59,0.0,82,2025-09-27 12:04:53+00:00
1,81,59,0.0,81,2025-09-27 12:04:57+00:00
0,79,59,0.0,79,2025-09-27 12:04:59+00:00
0,80,59,0.0,80,2025-09-27 12:05:01+00:00
0,81,59,0.0,81,2025-09-27 12:05:03+00:00
0,80,59,0.0,80,2025-09-27 12:05:04+00:00
0,79,59,0.0,79,2025-09-27 12:05:05+00:00
3,78,59,0.0,78,2025-09-27 12:05:06+00:00
2,75,59,0.0,75,2025-09-27 12:05:07+00:00
2,73,59,0.0,73,2025-09-27 12:05:08+00:00
2,72,59,0.0,72,2025-09-27 12:05:09+00:00
1,73,59,0.0,73,2025-09-27 12:05:10+00:00
2,74,59,0.0,74,2025-09-27 12:05:12+00:00
2,75,59,0.0,75,2025-09-27 12:05:13+00:00
1,76,59,0.0,76,2025-09-27 12:05:14+00:00
0,78,59,0.0,78,2025-09-27 12:05:20+00:00
0,79,59,0.0,79,2025-09-27 12:05:21+00:00
0,80,59,0.0,80,2025-09-27 12:05:22+00:00
0,81,59,0.0,81,2025-09-27 12:05:23+00:00
0,80,59,0.0,80,2025-09-27 12:05:27+00:00
0,79,59,0.0,79,2025-09-27 12:05:28+00:00
2,80,59,0.0,80,2025-09-27 12:05:32+00:00
1,81,59,0.0,81,2025-09-27 12:05:34+00:00
0,82,59,0.0,82,2025-09-27 12:05:35+00:00
2,84,59,0.0,84,2025-09-27 12:05:36+00:00
2,85,59,0.0,85,2025-09-27 12:05:37+00:00
3,86,59,0.0,86,2025-09-27 12:05:38+00:00
3,87,59,0.0,87,2025-09-27 12:05:41+00:00
4,86,59,0.0,86,2025-09-27 12:05:42+00:00
19,85,59,0.0,85,2025-09-27 12:05:47+00:00
11,83,59,0.0,83,2025-09-27 12:05:49+00:00
9,84,59,0.0,84,2025-09-27 12:05:52+00:00
