107,135,136,143,cadence,cycle_length16,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,timestamp
0,11,99,66,0,0.0,0.0,94.79999999999995,1.418,0.0,99,543645964,222634668,2025-04-01 12:54:56+00:00
1,11,99,66,0,655.31,1.31,94.60000000000002,0.0,0.0,99,543646082,222634536,2025-04-01 12:54:57+00:00
1,8,98,66,65,654.9,7.82,95.39999999999998,1.568,0.5,98,543646374,222633594,2025-04-01 12:55:00+00:00
1,7,101,66,79,0.0,20.33,95.20000000000005,2.426,0.5,101,543646874,222631863,2025-04-01 12:55:05+00:00
1,8,105,66,82,0.0,24.93,95.20000000000005,2.585,0.5,105,543647060,222631188,2025-04-01 12:55:07+00:00
1,7,109,66,81,0.0,30.75,95.0,2.585,0.5,109,543647301,222630390,2025-04-01 12:55:09+00:00
1,4,112,66,81,0.0,33.04,95.0,2.669,0.5,112,543647359,222630082,2025-04-01 12:55:10+00:00
1,2,115,66,81,0.0,35.78,95.0,2.669,0.5,115,543647550,222629684,2025-04-01 12:55:11+00:00
1,0,117,66,82,0.0,40.37,94.79999999999995,2.557,0.0,117,543647682,222629051,2025-04-01 12:55:13+00:00
1,1,119,66,82,0.0,48.6,95.20000000000005,2.538,0.5,119,543648017,222627890,2025-04-01 12:55:16+00:00
1,0,124,66,83,0.0,56.25,95.20000000000005,2.557,0.5,124,543648318,222626822,2025-04-01 12:55:19+00:00
1,0,126,66,82,0.0,58.18,95.20000000000005,2.557,0.5,126,543648352,222626553,2025-04-01 12:55:20+00:00
1,0,128,66,81,0.0,68.08,95.39999999999998,2.529,0.5,128,543648711,222625090,2025-04-01 12:55:24+00:00
1,1,130,66,82,0.0,77.6,95.79999999999995,2.51,0.5,130,543649107,222623802,2025-04-01 12:55:28+00:00
1,1,132,66,83,35.25,87.29,96.0,2.454,0.5,132,543649560,222622428,2025-04-01 12:55:32+00:00
1,1,134,66,83,655.32,96.17,95.60000000000002,2.417,0.0,134,543649879,222621216,2025-04-01 12:55:36+00:00
1,1,135,66,84,655.32,103.86,95.79999999999995,2.417,0.5,135,543650236,222620148,2025-04-01 12:55:39+00:00
1,1,135,66,82,655.32,111.73,96.0,2.417,0.5,135,543650564,222619065,2025-04-01 12:55:42+00:00
1,1,136,66,82,655.32,120.52,95.60000000000002,2.435,0.5,136,543650949,222617814,2025-04-01 12:55:46+00:00
1,1,137,66,84,655.32,130.08,94.60000000000002,2.407,0.0,137,543651394,222616420,2025-04-01 12:55:50+00:00
1,1,138,66,82,2.72,140.18,94.0,2.417,0.5,138,543651823,222615112,2025-04-01 12:55:54+00:00
1,1,141,66,83,2.7,147.24,94.0,2.426,0.5,141,543652102,222614145,2025-04-01 12:55:57+00:00
1,1,141,66,82,2.7,149.57,94.20000000000005,2.426,0.5,141,543652293,222613801,2025-04-01 12:55:58+00:00
1,1,142,66,83,2.75,158.38,93.60000000000002,2.407,0.5,142,543652666,222612631,2025-04-01 12:56:02+00:00
1,1,143,66,82,2.64,168.25,93.20000000000005,2.379,0.5,143,543653201,222611211,2025-04-01 12:56:06+00:00
1,1,143,66,82,2.68,175.4,93.20000000000005,2.389,0.5,143,543653459,222610254,2025-04-01 12:56:09+00:00
1,1,143,66,83,2.59,185.06,94.20000000000005,2.389,0.5,143,543653866,222608943,2025-04-01 12:56:13+00:00
1,1,143,66,83,2.68,194.58,94.0,2.389,0.5,143,543654317,222607598,2025-04-01 12:56:17+00:00
1,1,143,66,83,2.65,204.76,94.39999999999998,2.407,0.5,143,543654856,222606219,2025-04-01 12:56:21+00:00
1,1,142,66,84,2.62,211.12,94.20000000000005,2.398,0.0,142,543655124,222605356,2025-04-01 12:56:24+00:00
