107,135,136,143,cadence,cycle_length16,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,timestamp
0,2,86,83,0,655.34,1.03,88.60000000000002,1.642,0.0,86,543625055,222660175,2025-08-02 06:22:51+00:00
1,1,89,83,0,655.33,3.3,88.79999999999995,0.0,0.0,89,543625289,222659933,2025-08-02 06:22:52+00:00
1,1,89,83,0,655.32,8.21,89.20000000000005,2.081,0.0,89,543625599,222659331,2025-08-02 06:22:54+00:00
1,1,90,83,79,0.02,20.08,89.39999999999998,2.921,0.5,90,543626653,222658456,2025-08-02 06:22:58+00:00
1,2,93,82,80,0.01,25.39,89.20000000000005,2.809,0.5,93,543627144,222658001,2025-08-02 06:23:00+00:00
1,1,98,82,81,,27.83,89.0,2.715,0.5,98,543627317,222657786,2025-08-02 06:23:01+00:00
1,0,101,82,82,0.03,30.67,89.0,2.669,0.5,101,543627543,222657470,2025-08-02 06:23:02+00:00
1,0,103,82,82,,33.15,88.79999999999995,2.715,0.5,103,543627769,222657222,2025-08-02 06:23:03+00:00
1,0,105,82,82,0.01,44.0,89.39999999999998,2.659,0.5,105,543628607,222656061,2025-08-02 06:23:07+00:00
1,0,108,82,84,655.34,48.87,89.20000000000005,2.697,0.5,108,543628956,222655585,2025-08-02 06:23:09+00:00
1,0,110,82,83,,53.75,89.60000000000002,2.641,0.5,110,543629329,222655058,2025-08-02 06:23:11+00:00
1,0,113,82,83,0.0,58.99,89.20000000000005,2.594,0.5,113,543629804,222654548,2025-08-02 06:23:13+00:00
1,1,116,82,82,,64.24,89.39999999999998,2.585,0.5,116,543630249,222654037,2025-08-02 06:23:15+00:00
1,2,119,82,83,655.34,69.41,89.60000000000002,2.575,0.5,119,543630662,222653462,2025-08-02 06:23:17+00:00
1,2,122,82,83,655.33,72.03,89.79999999999995,2.585,0.5,122,543630813,222653192,2025-08-02 06:23:18+00:00
1,1,125,82,85,,74.78,89.79999999999995,2.585,0.5,125,543631038,222652911,2025-08-02 06:23:19+00:00
1,1,128,82,85,,77.58,90.0,2.585,0.5,128,543631330,222652728,2025-08-02 06:23:20+00:00
1,0,130,82,85,0.01,83.19,90.39999999999998,2.613,0.5,130,543631819,222652194,2025-08-02 06:23:22+00:00
1,0,131,82,85,0.01,91.75,90.0,2.687,0.0,131,543632436,222651315,2025-08-02 06:23:25+00:00
1,0,132,82,84,655.32,102.24,90.79999999999995,2.697,0.5,132,543633222,222650141,2025-08-02 06:23:29+00:00
1,0,132,82,84,655.3,112.22,91.39999999999998,2.687,0.0,132,543634028,222649233,2025-08-02 06:23:33+00:00
1,0,133,82,85,655.3,120.45,90.79999999999995,2.659,0.5,133,543634647,222648256,2025-08-02 06:23:36+00:00
1,1,135,82,84,655.3,131.93,91.39999999999998,2.678,0.5,135,543635600,222647262,2025-08-02 06:23:40+00:00
1,0,136,82,86,655.3,139.8,91.0,2.697,0.0,136,543636204,222646354,2025-08-02 06:23:43+00:00
1,1,137,82,86,655.3,150.14,91.39999999999998,2.687,0.5,137,543637038,222645468,2025-08-02 06:23:47+00:00
1,1,138,82,86,655.3,158.02,91.0,2.678,0.0,138,543637608,222644497,2025-08-02 06:23:50+00:00
1,0,139,82,85,655.3,168.47,91.39999999999998,2.659,0.5,139,543638407,222643410,2025-08-02 06:23:54+00:00
1,1,140,82,85,655.3,176.75,91.39999999999998,2.669,0.0,140,543639047,222642544,2025-08-02 06:23:57+00:00
1,1,143,82,86,655.3,187.47,91.60000000000002,2.659,0.5,143,543639970,222641580,2025-08-02 06:24:01+00:00
1,1,145,82,85,655.3,195.53,91.0,2.678,0.5,145,543640604,222640689,2025-08-02 06:24:04+00:00
1,1,146,82,86,655.3,206.06,91.79999999999995,2.678,0.0,146,543641530,222639831,2025-08-02 06:24:08+00:00
1,1,146,82,86,655.3,214.63,91.20000000000005,2.678,0.5,146,543642163,222638865,2025-08-02 06:24:11+00:00
1,1,147,82,86,655.3,228.2,91.20000000000005,2.678,0.0,147,543643342,222637583,2025-08-02 06:24:16+00:00
1,1,147,82,87,655.3,235.46,91.20000000000005,2.678,0.0,147,543643829,222636785,2025-08-02 06:24:19+00:00
1,0,148,82,87,655.3,245.37,91.39999999999998,2.659,0.0,148,543644648,222635750,2025-08-02 06:24:23+00:00
1,1,148,82,87,655.3,254.81,91.79999999999995,2.641,0.5,148,543645360,222634732,2025-08-02 06:24:27+00:00
1,1,148,82,88,655.3,262.64,91.79999999999995,2.613,0.0,148,543645893,222633818,2025-08-02 06:24:30+00:00
1,1,150,82,86,655.3,274.4,92.39999999999998,2.585,0.5,150,543646380,222632204,2025-08-02 06:24:35+00:00
1,1,150,82,86,652.34,283.29,92.20000000000005,2.594,0.5,150,543646781,222630927,2025-08-02 06:24:38+00:00
1,1,151,82,86,652.34,294.31,93.0,2.603,0.0,151,543647222,222629436,2025-08-02 06:24:42+00:00
1,1,151,82,86,652.34,302.52,92.60000000000002,2.613,0.0,151,543647613,222628257,2025-08-02 06:24:45+00:00
1,1,152,82,86,652.34,315.98,93.0,2.622,0.5,152,543648310,222626433,2025-08-02 06:24:50+00:00
1,1,152,82,86,652.34,323.93,93.0,2.631,0.0,152,543648579,222625332,2025-08-02 06:24:53+00:00
1,1,152,82,86,652.34,336.71,92.79999999999995,2.631,0.5,152,543649151,222623583,2025-08-02 06:24:58+00:00
1,1,152,81,85,652.34,345.62,92.79999999999995,2.631,0.5,152,543649566,222622326,2025-08-02 06:25:01+00:00
1,1,151,81,87,652.34,355.92,92.79999999999995,2.65,0.0,151,543649978,222620942,2025-08-02 06:25:05+00:00
