107,135,136,143,cadence,cycle_length16,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,timestamp
0,3,89,69,0,0.0,0.56,93.60000000000002,0.802,0.0,89,543646410,222633573,2025-03-04 15:52:00+00:00
1,4,88,69,0,655.26,5.98,90.60000000000002,1.138,0.0,88,543646369,222632663,2025-03-04 15:52:03+00:00
1,7,87,69,78,655.32,18.53,91.79999999999995,3.032,0.0,87,543646866,222630914,2025-03-04 15:52:07+00:00
1,12,90,69,79,655.32,23.5,92.20000000000005,3.191,0.5,90,543647108,222630261,2025-03-04 15:52:09+00:00
1,14,95,69,81,655.33,29.05,92.20000000000005,2.697,0.5,95,543647401,222629486,2025-03-04 15:52:11+00:00
1,16,99,69,81,655.33,34.43,92.39999999999998,2.678,0.5,99,543647612,222628665,2025-03-04 15:52:13+00:00
1,18,104,69,81,655.32,40.22,92.20000000000005,2.669,0.5,104,543647808,222627923,2025-03-04 15:52:15+00:00
1,19,108,69,80,655.32,45.4,92.60000000000002,2.818,0.5,108,543648034,222627243,2025-03-04 15:52:17+00:00
1,20,112,69,81,655.29,50.7,93.20000000000005,2.809,0.5,112,543648298,222626498,2025-03-04 15:52:19+00:00
1,22,116,69,82,655.31,55.71,93.39999999999998,2.725,0.5,116,543648508,222625756,2025-03-04 15:52:21+00:00
1,23,119,69,82,655.29,60.81,93.39999999999998,2.669,0.5,119,543648714,222625034,2025-03-04 15:52:23+00:00
1,24,121,69,82,655.29,63.39,93.20000000000005,2.631,0.5,121,543648861,222624658,2025-03-04 15:52:24+00:00
1,23,124,69,82,655.32,68.34,93.0,2.622,0.5,124,543649086,222623926,2025-03-04 15:52:26+00:00
1,22,127,69,83,655.32,73.16,92.60000000000002,2.594,0.0,127,543649217,222623251,2025-03-04 15:52:28+00:00
1,23,130,69,83,655.32,81.93,92.20000000000005,2.659,0.5,130,543649629,222622072,2025-03-04 15:52:31+00:00
1,25,133,69,82,655.33,92.05,92.0,2.622,0.5,133,543650119,222620698,2025-03-04 15:52:35+00:00
1,26,135,69,81,655.32,99.47,92.39999999999998,2.585,0.5,135,543650397,222619677,2025-03-04 15:52:38+00:00
1,27,137,69,82,655.31,109.76,92.60000000000002,2.557,0.5,137,543650920,222618239,2025-03-04 15:52:42+00:00
1,29,139,69,81,655.26,119.94,92.60000000000002,2.566,0.5,139,543651393,222616884,2025-03-04 15:52:46+00:00
1,32,141,69,82,655.32,130.21,92.39999999999998,2.547,0.5,141,543651916,222615447,2025-03-04 15:52:50+00:00
1,34,142,69,83,655.32,140.45,91.79999999999995,2.557,0.5,142,543652360,222614101,2025-03-04 15:52:54+00:00
1,36,143,69,82,655.31,151.74,91.79999999999995,2.566,0.5,143,543652907,222612542,2025-03-04 15:52:58+00:00
1,38,144,69,84,655.32,161.54,91.60000000000002,2.585,0.5,144,543653203,222611165,2025-03-04 15:53:02+00:00
1,39,145,69,84,655.32,169.62,91.79999999999995,2.575,0.5,145,543653510,222609970,2025-03-04 15:53:05+00:00
1,26,143,69,83,655.32,179.5,92.0,2.566,0.0,143,543653996,222608648,2025-03-04 15:53:09+00:00
1,24,144,69,84,655.32,192.32,91.39999999999998,2.557,0.5,144,543654631,222606899,2025-03-04 15:53:14+00:00
1,29,145,69,84,655.32,203.08,90.60000000000002,2.566,0.5,145,543655205,222605367,2025-03-04 15:53:18+00:00
1,29,145,69,83,655.32,211.5,90.20000000000005,2.575,0.0,145,543655591,222604238,2025-03-04 15:53:21+00:00
1,31,145,69,84,655.32,219.15,90.20000000000005,2.585,0.5,145,543655879,222603193,2025-03-04 15:53:24+00:00
1,35,146,69,83,655.32,229.88,90.39999999999998,2.594,0.5,146,543656335,222601680,2025-03-04 15:53:28+00:00
1,35,146,69,83,655.32,239.57,90.60000000000002,2.594,0.0,146,543656699,222600368,2025-03-04 15:53:32+00:00
1,35,146,69,83,655.32,247.38,90.20000000000005,2.594,0.5,146,543656992,222599259,2025-03-04 15:53:35+00:00
1,33,147,69,82,655.32,254.42,89.79999999999995,2.575,0.5,147,543657298,222598159,2025-03-04 15:53:38+00:00
1,34,148,69,82,655.32,264.44,89.79999999999995,2.566,0.5,148,543657668,222596754,2025-03-04 15:53:42+00:00
1,35,148,69,84,655.32,274.86,90.0,2.557,0.0,148,543658084,222595255,2025-03-04 15:53:46+00:00
1,30,148,69,82,655.32,284.95,90.60000000000002,2.557,0.5,148,543658492,222593919,2025-03-04 15:53:50+00:00
1,21,147,69,82,655.32,292.65,90.60000000000002,2.557,0.5,147,543658842,222592877,2025-03-04 15:53:53+00:00
1,8,146,69,84,655.32,299.81,90.79999999999995,2.547,0.0,146,543659200,222591849,2025-03-04 15:53:56+00:00
1,8,146,69,83,655.32,309.86,91.20000000000005,2.538,0.5,146,543659633,222590484,2025-03-04 15:54:00+00:00
1,9,146,68,83,655.32,321.06,91.39999999999998,2.547,0.0,146,543660099,222588847,2025-03-04 15:54:04+00:00
1,8,146,68,84,655.32,330.52,91.79999999999995,2.547,0.5,146,543660494,222587569,2025-03-04 15:54:08+00:00
1,4,146,68,83,655.32,338.12,92.0,2.538,0.5,146,543660851,222586534,2025-03-04 15:54:11+00:00
1,3,147,68,83,655.32,346.12,92.0,2.538,0.0,147,543661233,222585410,2025-03-04 15:54:14+00:00
1,3,146,68,84,655.32,356.2,91.79999999999995,2.538,0.0,146,543661652,222584087,2025-03-04 15:54:18+00:00
1,1,147,68,83,655.32,363.86,91.60000000000002,2.538,0.5,147,543661957,222582948,2025-03-04 15:54:21+00:00
1,1,147,68,83,655.32,372.52,91.79999999999995,2.547,0.5,147,543662357,222581725,2025-03-04 15:54:24+00:00
1,1,147,68,85,655.32,382.3,91.60000000000002,2.557,0.0,147,543662753,222580464,2025-03-04 15:54:28+00:00
1,2,148,68,84,655.32,392.86,91.60000000000002,2.557,0.5,148,543663288,222578896,2025-03-04 15:54:32+00:00
1,1,146,68,84,655.32,400.15,91.39999999999998,2.547,0.5,146,543663656,222577994,2025-03-04 15:54:35+00:00
1,2,147,68,84,655.32,410.14,92.0,2.547,0.0,147,543664143,222576523,2025-03-04 15:54:39+00:00
