107,135,136,143,cadence,cycle_length16,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,timestamp
0,3,88,52,58,0.0,0.0,80.20000000000005,0.942,0.5,88,543622011,222664072,2025-09-11 16:29:22+00:00
1,3,89,52,57,0.0,2.69,81.0,1.484,0.0,89,543622342,222663944,2025-09-11 16:29:23+00:00
1,4,88,52,0,,11.94,82.79999999999995,2.407,0.0,88,543623083,222663124,2025-09-11 16:29:26+00:00
1,4,88,52,81,,24.45,85.79999999999995,2.361,0.0,88,543624017,222661729,2025-09-11 16:29:31+00:00
1,11,89,52,82,0.0,33.85,86.60000000000002,2.743,0.5,89,543624832,222660813,2025-09-11 16:29:34+00:00
1,18,93,52,84,0.0,43.02,87.0,2.958,0.5,93,543625574,222659876,2025-09-11 16:29:37+00:00
1,14,99,52,85,,45.37,87.20000000000005,2.986,0.5,99,543625712,222659645,2025-09-11 16:29:38+00:00
1,5,107,52,85,0.0,48.68,87.60000000000002,2.986,0.5,107,543626025,222659343,2025-09-11 16:29:39+00:00
1,3,111,52,85,0.01,54.23,88.60000000000002,2.948,0.5,111,543626453,222658828,2025-09-11 16:29:41+00:00
1,3,112,52,84,0.01,57.13,89.0,2.948,0.0,112,543626723,222658559,2025-09-11 16:29:42+00:00
1,3,114,52,85,0.0,67.89,88.79999999999995,2.921,0.5,114,543627505,222657367,2025-09-11 16:29:46+00:00
1,5,117,52,85,0.0,73.09,88.79999999999995,2.893,0.5,117,543627871,222656848,2025-09-11 16:29:48+00:00
1,8,120,52,85,0.0,80.67,88.60000000000002,2.837,0.0,120,543628553,222656094,2025-09-11 16:29:51+00:00
1,9,123,52,85,0.01,88.48,88.20000000000005,2.706,0.0,123,543629237,222655368,2025-09-11 16:29:54+00:00
1,9,123,52,84,0.01,91.3,88.20000000000005,2.697,0.5,123,543629437,222655116,2025-09-11 16:29:55+00:00
1,1,126,52,85,0.0,102.51,88.39999999999998,2.743,0.0,126,543630366,222654035,2025-09-11 16:29:59+00:00
1,1,129,52,86,0.0,115.66,89.0,2.753,0.0,129,543631375,222652623,2025-09-11 16:30:04+00:00
1,2,131,52,85,0.0,129.97,89.39999999999998,2.743,0.0,131,543632495,222651079,2025-09-11 16:30:09+00:00
1,1,133,52,84,0.0,143.24,89.20000000000005,2.762,0.5,133,543633525,222649758,2025-09-11 16:30:14+00:00
1,1,135,52,85,654.62,153.82,89.0,2.734,0.0,135,543634398,222648705,2025-09-11 16:30:18+00:00
1,1,136,52,85,,164.94,88.20000000000005,2.725,0.5,136,543635284,222647575,2025-09-11 16:30:22+00:00
1,1,137,52,85,0.0,175.25,88.60000000000002,2.706,0.0,137,543636123,222646609,2025-09-11 16:30:26+00:00
1,1,138,52,86,653.09,186.34,89.20000000000005,2.706,0.5,138,543636982,222645437,2025-09-11 16:30:30+00:00
1,2,140,52,86,0.0,197.42,89.79999999999995,2.715,0.5,140,543637871,222644354,2025-09-11 16:30:34+00:00
1,2,141,52,87,,204.63,89.39999999999998,2.706,0.0,141,543638452,222643614,2025-09-11 16:30:37+00:00
1,2,142,52,85,655.34,218.3,89.20000000000005,2.697,0.5,142,543639434,222642110,2025-09-11 16:30:42+00:00
1,1,142,52,87,,226.65,89.20000000000005,2.687,0.0,142,543640233,222641358,2025-09-11 16:30:45+00:00
1,1,144,52,87,1.0,234.61,89.20000000000005,2.697,0.0,144,543640842,222640586,2025-09-11 16:30:48+00:00
1,1,144,52,86,0.0,245.71,90.0,2.687,0.0,144,543641748,222639465,2025-09-11 16:30:52+00:00
1,2,145,52,87,0.01,253.34,90.39999999999998,2.697,0.0,145,543642308,222638753,2025-09-11 16:30:55+00:00
1,2,146,52,87,0.02,265.76,89.79999999999995,2.659,0.0,146,543643273,222637379,2025-09-11 16:31:00+00:00
1,4,147,52,87,0.0,273.68,89.39999999999998,2.65,0.5,147,543643935,222636561,2025-09-11 16:31:03+00:00
1,4,147,52,86,0.0,283.41,89.79999999999995,2.631,0.0,147,543644700,222635660,2025-09-11 16:31:07+00:00
1,1,147,52,87,0.12,292.23,90.60000000000002,2.594,0.0,147,543645425,222634695,2025-09-11 16:31:11+00:00
1,1,147,52,87,0.0,302.95,90.20000000000005,2.566,0.0,147,543646147,222633398,2025-09-11 16:31:15+00:00
1,1,148,52,86,0.0,314.32,89.79999999999995,2.575,0.0,148,543646522,222631762,2025-09-11 16:31:19+00:00
1,1,148,52,86,0.0,322.46,90.0,2.585,0.0,148,543646906,222630670,2025-09-11 16:31:22+00:00
1,1,149,52,86,0.0,335.91,90.60000000000002,2.631,0.5,149,543647397,222628769,2025-09-11 16:31:27+00:00
1,1,148,52,86,0.0,343.99,89.79999999999995,2.622,0.0,148,543647752,222627621,2025-09-11 16:31:30+00:00
1,1,149,52,86,0.0,355.14,89.60000000000002,2.613,0.0,149,543648221,222626070,2025-09-11 16:31:34+00:00
1,1,150,52,87,0.0,365.7,89.20000000000005,2.669,0.0,150,543648761,222624656,2025-09-11 16:31:38+00:00
1,1,149,52,88,0.0,373.8,89.20000000000005,2.65,0.0,149,543649136,222623507,2025-09-11 16:31:41+00:00
1,1,149,52,87,0.0,387.24,89.79999999999995,2.641,0.0,149,543649792,222621601,2025-09-11 16:31:46+00:00
1,1,150,52,88,0.0,395.44,89.20000000000005,2.65,0.0,150,543650094,222620510,2025-09-11 16:31:49+00:00
1,1,150,52,86,0.0,410.01,89.60000000000002,2.678,0.0,150,543650617,222618406,2025-09-11 16:31:54+00:00
1,0,151,52,88,0.0,419.19,90.0,2.715,0.0,151,543651035,222617120,2025-09-11 16:31:57+00:00
1,0,151,52,86,0.0,427.0,90.0,2.715,0.0,151,543651362,222616062,2025-09-11 16:32:00+00:00
1,1,151,52,87,0.0,440.38,89.79999999999995,2.715,0.0,151,543651990,222614238,2025-09-11 16:32:05+00:00
1,1,152,52,87,0.0,448.62,89.39999999999998,2.706,0.0,152,543652440,222613152,2025-09-11 16:32:08+00:00
1,1,152,52,86,0.0,462.45,88.79999999999995,2.715,0.0,152,543653112,222611234,2025-09-11 16:32:13+00:00
1,1,151,52,87,0.0,469.61,88.60000000000002,2.715,0.0,151,543653391,222610259,2025-09-11 16:32:16+00:00
1,1,149,52,86,0.0,478.04,88.39999999999998,2.706,0.0,149,543653724,222609026,2025-09-11 16:32:19+00:00
1,1,151,52,87,0.0,489.33,88.79999999999995,2.725,0.0,151,543654186,222607449,2025-09-11 16:32:23+00:00
1,1,151,52,87,0.0,498.64,89.20000000000005,2.725,0.0,151,543654575,222606134,2025-09-11 16:32:26+00:00
1,1,151,52,87,0.0,512.05,89.0,2.743,0.0,151,543655159,222604250,2025-09-11 16:32:31+00:00
1,1,151,52,87,0.0,520.51,88.79999999999995,2.743,0.0,151,543655515,222603103,2025-09-11 16:32:34+00:00
1,1,151,52,86,654.94,531.62,88.79999999999995,2.753,0.0,151,543656016,222601561,2025-09-11 16:32:38+00:00
1,2,151,52,88,0.0,543.26,88.39999999999998,2.753,0.0,151,543656527,222599888,2025-09-11 16:32:42+00:00
1,2,150,52,87,0.0,551.57,89.0,2.762,0.0,150,543656878,222598770,2025-09-11 16:32:45+00:00
1,2,151,52,88,0.0,565.79,89.39999999999998,2.781,0.5,151,543657444,222596837,2025-09-11 16:32:50+00:00
1,2,151,52,88,0.0,574.03,89.60000000000002,2.771,0.0,151,543657824,222595584,2025-09-11 16:32:53+00:00
1,1,151,52,87,0.0,582.34,89.39999999999998,2.781,0.0,151,543658158,222594470,2025-09-11 16:32:56+00:00
1,1,150,52,87,0.0,593.98,89.39999999999998,2.809,0.0,150,543658747,222592891,2025-09-11 16:33:00+00:00
1,1,149,52,88,0.0,604.23,89.60000000000002,2.65,0.0,149,543659221,222591411,2025-09-11 16:33:04+00:00
1,1,149,52,87,0.0,612.54,90.0,2.725,0.0,149,543659563,222590267,2025-09-11 16:33:07+00:00
1,2,150,52,87,0.0,627.25,90.60000000000002,2.827,0.0,150,543660102,222588198,2025-09-11 16:33:12+00:00
1,2,149,52,87,0.0,638.08,91.20000000000005,2.846,0.5,149,543660625,222586707,2025-09-11 16:33:16+00:00
1,2,151,52,85,0.0,651.18,91.20000000000005,2.781,0.5,151,543661208,222584933,2025-09-11 16:33:21+00:00
1,2,151,52,86,21.51,660.14,90.0,2.771,0.0,151,543661662,222583704,2025-09-11 16:33:24+00:00
1,2,151,52,88,23.38,672.13,89.60000000000002,2.809,0.0,151,543662226,222582070,2025-09-11 16:33:28+00:00
1,1,151,52,88,19.79,682.9,89.60000000000002,2.809,0.0,151,543662672,222580584,2025-09-11 16:33:32+00:00
