135,136,143,distance,heart_rate,timestamp
7,62,57,0.0,62,2025-09-11 15:51:22+00:00
5,60,57,0.0,60,2025-09-11 15:51:23+00:00
11,59,57,0.0,59,2025-09-11 15:51:24+00:00
18,61,57,0.0,61,2025-09-11 15:51:25+00:00
26,62,57,0.0,62,2025-09-11 15:51:26+00:00
54,63,57,0.0,63,2025-09-11 15:51:30+00:00
60,62,57,0.0,62,2025-09-11 15:51:31+00:00
60,64,57,0.0,64,2025-09-11 15:51:32+00:00
21,77,57,0.0,77,2025-09-11 15:51:33+00:00
21,77,57,0.0,77,2025-09-11 15:51:34+00:00
33,76,57,0.0,76,2025-09-11 15:51:38+00:00
37,77,57,0.0,77,2025-09-11 15:51:39+00:00
36,78,57,0.0,78,2025-09-11 15:51:41+00:00
42,79,57,0.0,79,2025-09-11 15:51:42+00:00
44,80,57,0.0,80,2025-09-11 15:51:44+00:00
49,81,57,0.0,81,2025-09-11 15:51:46+00:00
45,79,57,0.0,79,2025-09-11 15:51:47+00:00
33,76,57,0.0,76,2025-09-11 15:51:48+00:00
29,75,57,0.0,75,2025-09-11 15:51:49+00:00
17,73,57,0.0,73,2025-09-11 15:51:50+00:00
18,72,57,0.0,72,2025-09-11 15:51:52+00:00
16,71,57,0.0,71,2025-09-11 15:51:54+00:00
23,72,57,0.0,72,2025-09-11 15:51:56+00:00
19,75,57,0.0,75,2025-09-11 15:51:58+00:00
5,79,57,0.0,79,2025-09-11 15:51:59+00:00
5,79,57,0.0,79,2025-09-11 15:52:00+00:00
2,80,57,0.0,80,2025-09-11 15:52:02+00:00
6,81,57,0.0,81,2025-09-11 15:52:05+00:00
8,82,57,0.0,82,2025-09-11 15:52:06+00:00
8,84,57,0.0,84,2025-09-11 15:52:08+00:00
24,85,57,0.0,85,2025-09-11 15:52:11+00:00
26,86,57,0.0,86,2025-09-11 15:52:12+00:00
7,89,57,0.0,89,2025-09-11 15:52:13+00:00
5,90,57,0.0,90,2025-09-11 15:52:15+00:00
4,91,57,0.0,91,2025-09-11 15:52:16+00:00
2,90,57,0.0,90,2025-09-11 15:52:19+00:00
1,91,57,0.0,91,2025-09-11 15:52:21+00:00
1,92,57,0.0,92,2025-09-11 15:52:23+00:00
2,93,57,0.0,93,2025-09-11 15:52:24+00:00
1,94,57,0.0,94,2025-09-11 15:52:25+00:00
3,93,57,0.0,93,2025-09-11 15:52:29+00:00
0,94,57,0.0,94,2025-09-11 15:52:31+00:00
0,95,57,0.0,95,2025-09-11 15:52:32+00:00
0,96,57,0.0,96,2025-09-11 15:52:36+00:00
0,95,57,0.0,95,2025-09-11 15:52:37+00:00
1,94,57,0.0,94,2025-09-11 15:52:39+00:00
2,93,57,0.0,93,2025-09-11 15:52:40+00:00
1,90,57,0.0,90,2025-09-11 15:52:41+00:00
1,88,57,0.0,88,2025-09-11 15:52:42+00:00
0,87,57,0.0,87,2025-09-11 15:52:43+00:00
3,86,57,0.0,86,2025-09-11 15:52:44+00:00
3,85,57,0.0,85,2025-09-11 15:52:45+00:00
1,84,57,0.0,84,2025-09-11 15:52:46+00:00
1,83,57,0.0,83,2025-09-11 15:52:50+00:00
1,82,57,0.0,82,2025-09-11 15:52:51+00:00
1,81,57,0.0,81,2025-09-11 15:52:53+00:00
1,80,57,0.0,80,2025-09-11 15:52:55+00:00
1,81,57,0.0,81,2025-09-11 15:52:58+00:00
0,80,57,0.0,80,2025-09-11 15:53:01+00:00
0,79,57,0.0,79,2025-09-11 15:53:02+00:00
0,78,57,0.0,78,2025-09-11 15:53:04+00:00
0,77,57,0.0,77,2025-09-11 15:53:05+00:00
0,78,57,0.0,78,2025-09-11 15:53:08+00:00
0,77,57,0.0,77,2025-09-11 15:53:13+00:00
1,76,57,0.0,76,2025-09-11 15:53:15+00:00
1,75,57,0.0,75,2025-09-11 15:53:16+00:00
1,75,57,0.0,75,2025-09-11 15:53:18+00:00
1,74,57,0.0,74,2025-09-11 15:53:19+00:00
1,73,57,0.0,73,2025-09-11 15:53:21+00:00
0,72,57,0.0,72,2025-09-11 15:53:24+00:00
0,71,57,0.0,71,2025-09-11 15:53:25+00:00
0,69,57,0.0,69,2025-09-11 15:53:27+00:00
0,67,57,0.0,67,2025-09-11 15:53:28+00:00
0,64,57,0.0,64,2025-09-11 15:53:29+00:00
0,62,57,0.0,62,2025-09-11 15:53:30+00:00
0,60,57,0.0,60,2025-09-11 15:53:31+00:00
0,59,57,0.0,59,2025-09-11 15:53:32+00:00
0,60,57,0.0,60,2025-09-11 15:53:40+00:00
1,59,57,0.0,59,2025-09-11 15:53:44+00:00
11,58,57,0.0,58,2025-09-11 15:53:47+00:00
7,59,57,0.0,59,2025-09-11 15:53:48+00:00
3,60,57,0.0,60,2025-09-11 15:53:49+00:00
31,63,57,0.0,63,2025-09-11 15:53:54+00:00
13,71,57,0.0,71,2025-09-11 15:53:55+00:00
3,74,57,0.0,74,2025-09-11 15:53:56+00:00
2,75,57,0.0,75,2025-09-11 15:53:57+00:00
1,74,57,0.0,74,2025-09-11 15:53:58+00:00
1,74,57,0.0,74,2025-09-11 15:53:59+00:00
6,73,57,0.0,73,2025-09-11 15:54:01+00:00
4,70,57,0.0,70,2025-09-11 15:54:02+00:00
2,66,57,0.0,66,2025-09-11 15:54:03+00:00
1,65,57,0.0,65,2025-09-11 15:54:04+00:00
0,64,57,0.0,64,2025-09-11 15:54:06+00:00
0,65,57,0.0,65,2025-09-11 15:54:10+00:00
2,66,57,0.0,66,2025-09-11 15:54:12+00:00
5,65,57,0.0,65,2025-09-11 15:54:15+00:00
5,64,57,0.0,64,2025-09-11 15:54:16+00:00
10,62,57,0.0,62,2025-09-11 15:54:17+00:00
13,60,57,0.0,60,2025-09-11 15:54:18+00:00
27,59,57,0.0,59,2025-09-11 15:54:20+00:00
39,58,57,0.0,58,2025-09-11 15:54:22+00:00
33,64,57,0.0,64,2025-09-11 15:54:24+00:00
16,71,57,0.0,71,2025-09-11 15:54:25+00:00
18,72,57,0.0,72,2025-09-11 15:54:26+00:00
9,73,57,0.0,73,2025-09-11 15:54:27+00:00
2,71,57,0.0,71,2025-09-11 15:54:30+00:00
8,70,57,0.0,70,2025-09-11 15:54:32+00:00
10,72,57,0.0,72,2025-09-11 15:54:36+00:00
6,74,57,0.0,74,2025-09-11 15:54:37+00:00
6,75,57,0.0,75,2025-09-11 15:54:38+00:00
8,77,57,0.0,77,2025-09-11 15:54:39+00:00
2,78,57,0.0,78,2025-09-11 15:54:40+00:00
5,79,57,0.0,79,2025-09-11 15:54:43+00:00
6,80,57,0.0,80,2025-09-11 15:54:45+00:00
7,81,57,0.0,81,2025-09-11 15:54:49+00:00
6,79,57,0.0,79,2025-09-11 15:54:52+00:00
11,80,57,0.0,80,2025-09-11 15:54:53+00:00
17,82,57,0.0,82,2025-09-11 15:54:54+00:00
21,84,57,0.0,84,2025-09-11 15:54:55+00:00
14,89,57,0.0,89,2025-09-11 15:54:56+00:00
9,91,57,0.0,91,2025-09-11 15:54:57+00:00
13,92,57,0.0,92,2025-09-11 15:54:58+00:00
38,91,57,0.0,91,2025-09-11 15:55:02+00:00
44,92,57,0.0,92,2025-09-11 15:55:04+00:00
34,94,57,0.0,94,2025-09-11 15:55:06+00:00
13,97,57,0.0,97,2025-09-11 15:55:07+00:00
11,99,57,0.0,99,2025-09-11 15:55:08+00:00
18,100,57,0.0,100,2025-09-11 15:55:10+00:00
5,101,57,0.0,101,2025-09-11 15:55:15+00:00
6,100,57,0.0,100,2025-09-11 15:55:16+00:00
0,96,57,0.0,96,2025-09-11 15:55:17+00:00
0,95,57,0.0,95,2025-09-11 15:55:18+00:00
0,94,57,0.0,94,2025-09-11 15:55:19+00:00
0,93,57,0.0,93,2025-09-11 15:55:20+00:00
0,92,57,0.0,92,2025-09-11 15:55:21+00:00
0,90,57,0.0,90,2025-09-11 15:55:22+00:00
0,89,57,0.0,89,2025-09-11 15:55:23+00:00
0,88,57,0.0,88,2025-09-11 15:55:24+00:00
0,87,57,0.0,87,2025-09-11 15:55:25+00:00
0,86,57,0.0,86,2025-09-11 15:55:26+00:00
0,85,57,0.0,85,2025-09-11 15:55:27+00:00
0,84,57,0.0,84,2025-09-11 15:55:28+00:00
0,83,57,0.0,83,2025-09-11 15:55:29+00:00
0,82,57,0.0,82,2025-09-11 15:55:33+00:00
0,83,57,0.0,83,2025-09-11 15:55:34+00:00
1,82,57,0.0,82,2025-09-11 15:55:38+00:00
1,84,57,0.0,84,2025-09-11 15:55:40+00:00
3,85,57,0.0,85,2025-09-11 15:55:42+00:00
0,82,57,0.0,82,2025-09-11 15:55:46+00:00
0,81,57,0.0,81,2025-09-11 15:55:47+00:00
0,80,57,0.0,80,2025-09-11 15:55:49+00:00
0,79,57,0.0,79,2025-09-11 15:55:51+00:00
0,79,57,0.0,79,2025-09-11 15:55:54+00:00
0,77,57,0.0,77,2025-09-11 15:55:59+00:00
1,76,57,0.0,76,2025-09-11 15:56:00+00:00
0,75,57,0.0,75,2025-09-11 15:56:01+00:00
0,73,57,0.0,73,2025-09-11 15:56:02+00:00
0,72,57,0.0,72,2025-09-11 15:56:03+00:00
0,71,57,0.0,71,2025-09-11 15:56:04+00:00
0,70,57,0.0,70,2025-09-11 15:56:05+00:00
0,69,57,0.0,69,2025-09-11 15:56:07+00:00
4,70,57,0.0,70,2025-09-11 15:56:12+00:00
9,71,57,0.0,71,2025-09-11 15:56:13+00:00
13,72,57,0.0,72,2025-09-11 15:56:14+00:00
27,73,57,0.0,73,2025-09-11 15:56:16+00:00
32,74,57,0.0,74,2025-09-11 15:56:17+00:00
29,76,57,0.0,76,2025-09-11 15:56:18+00:00
11,81,57,0.0,81,2025-09-11 15:56:19+00:00
11,81,57,0.0,81,2025-09-11 15:56:20+00:00
24,78,57,0.0,78,2025-09-11 15:56:22+00:00
38,76,57,0.0,76,2025-09-11 15:56:25+00:00
31,75,57,0.0,75,2025-09-11 15:56:26+00:00
3,73,57,0.0,73,2025-09-11 15:56:28+00:00
12,74,57,0.0,74,2025-09-11 15:56:32+00:00
4,77,57,0.0,77,2025-09-11 15:56:33+00:00
7,78,57,0.0,78,2025-09-11 15:56:34+00:00
10,79,57,0.0,79,2025-09-11 15:56:35+00:00
22,80,57,0.0,80,2025-09-11 15:56:37+00:00
16,79,57,0.0,79,2025-09-11 15:56:41+00:00
5,75,57,0.0,75,2025-09-11 15:56:43+00:00
2,73,57,0.0,73,2025-09-11 15:56:44+00:00
2,72,57,0.0,72,2025-09-11 15:56:45+00:00
2,73,57,0.0,73,2025-09-11 15:56:50+00:00
3,74,57,0.0,74,2025-09-11 15:56:52+00:00
6,75,57,0.0,75,2025-09-11 15:56:53+00:00
8,77,57,0.0,77,2025-09-11 15:56:54+00:00
2,83,57,0.0,83,2025-09-11 15:56:55+00:00
1,85,57,0.0,85,2025-09-11 15:56:56+00:00
0,87,57,0.0,87,2025-09-11 15:56:57+00:00
0,88,57,0.0,88,2025-09-11 15:56:58+00:00
0,89,57,0.0,89,2025-09-11 15:56:59+00:00
0,90,57,0.0,90,2025-09-11 15:57:00+00:00
0,91,57,0.0,91,2025-09-11 15:57:01+00:00
0,92,57,0.0,92,2025-09-11 15:57:04+00:00
0,93,57,0.0,93,2025-09-11 15:57:06+00:00
0,92,57,0.0,92,2025-09-11 15:57:07+00:00
0,93,57,0.0,93,2025-09-11 15:57:08+00:00
0,94,57,0.0,94,2025-09-11 15:57:09+00:00
0,95,57,0.0,95,2025-09-11 15:57:11+00:00
1,96,57,0.0,96,2025-09-11 15:57:12+00:00
1,97,57,0.0,97,2025-09-11 15:57:14+00:00
1,96,57,0.0,96,2025-09-11 15:57:16+00:00
0,97,57,0.0,97,2025-09-11 15:57:18+00:00
0,98,57,0.0,98,2025-09-11 15:57:20+00:00
0,99,57,0.0,99,2025-09-11 15:57:21+00:00
0,100,57,0.0,100,2025-09-11 15:57:23+00:00
0,101,57,0.0,101,2025-09-11 15:57:24+00:00
0,102,57,0.0,102,2025-09-11 15:57:25+00:00
0,103,57,0.0,103,2025-09-11 15:57:32+00:00
0,104,57,0.0,104,2025-09-11 15:57:35+00:00
0,105,57,0.0,105,2025-09-11 15:57:40+00:00
0,106,57,0.0,106,2025-09-11 15:57:42+00:00
0,107,57,0.0,107,2025-09-11 15:57:43+00:00
0,107,57,0.0,107,2025-09-11 15:57:44+00:00
0,108,57,0.0,108,2025-09-11 15:57:45+00:00
0,109,57,0.0,109,2025-09-11 15:57:49+00:00
0,108,57,0.0,108,2025-09-11 15:57:50+00:00
0,107,57,0.0,107,2025-09-11 15:57:51+00:00
1,108,57,0.0,108,2025-09-11 15:57:52+00:00
0,109,57,0.0,109,2025-09-11 15:57:53+00:00
0,110,57,0.0,110,2025-09-11 15:57:54+00:00
5,103,57,0.0,103,2025-09-11 15:57:55+00:00
6,100,57,0.0,100,2025-09-11 15:57:56+00:00
5,99,57,0.0,99,2025-09-11 15:57:57+00:00
5,106,57,0.0,106,2025-09-11 15:57:59+00:00
0,109,56,0.0,109,2025-09-11 15:58:00+00:00
3,107,56,0.0,107,2025-09-11 15:58:01+00:00
2,101,56,0.0,101,2025-09-11 15:58:02+00:00
2,101,56,0.0,101,2025-09-11 15:58:03+00:00
1,100,56,0.0,100,2025-09-11 15:58:06+00:00
1,99,56,0.0,99,2025-09-11 15:58:08+00:00
0,97,56,0.0,97,2025-09-11 15:58:09+00:00
1,96,56,0.0,96,2025-09-11 15:58:10+00:00
1,95,56,0.0,95,2025-09-11 15:58:11+00:00
1,94,56,0.0,94,2025-09-11 15:58:16+00:00
1,93,56,0.0,93,2025-09-11 15:58:19+00:00
1,92,56,0.0,92,2025-09-11 15:58:21+00:00
3,91,56,0.0,91,2025-09-11 15:58:23+00:00
15,90,56,0.0,90,2025-09-11 15:58:25+00:00
23,89,56,0.0,89,2025-09-11 15:58:27+00:00
31,88,56,0.0,88,2025-09-11 15:58:28+00:00
12,87,56,0.0,87,2025-09-11 15:58:31+00:00
10,86,56,0.0,86,2025-09-11 15:58:32+00:00
13,82,56,0.0,82,2025-09-11 15:58:33+00:00
11,78,56,0.0,78,2025-09-11 15:58:34+00:00
7,76,56,0.0,76,2025-09-11 15:58:35+00:00
7,74,56,0.0,74,2025-09-11 15:58:36+00:00
9,73,56,0.0,73,2025-09-11 15:58:37+00:00
10,72,56,0.0,72,2025-09-11 15:58:38+00:00
9,71,56,0.0,71,2025-09-11 15:58:39+00:00
8,70,56,0.0,70,2025-09-11 15:58:40+00:00
9,69,56,0.0,69,2025-09-11 15:58:42+00:00
9,69,56,0.0,69,2025-09-11 15:58:44+00:00
7,70,56,0.0,70,2025-09-11 15:58:45+00:00
2,69,56,0.0,69,2025-09-11 15:58:48+00:00
4,70,56,0.0,70,2025-09-11 15:58:49+00:00
2,71,56,0.0,71,2025-09-11 15:58:53+00:00
2,73,56,0.0,73,2025-09-11 15:58:54+00:00
1,74,56,0.0,74,2025-09-11 15:58:55+00:00
0,75,56,0.0,75,2025-09-11 15:58:56+00:00
0,76,56,0.0,76,2025-09-11 15:59:03+00:00
2,78,56,0.0,78,2025-09-11 15:59:05+00:00
1,82,56,0.0,82,2025-09-11 15:59:06+00:00
0,85,56,0.0,85,2025-09-11 15:59:07+00:00
0,86,56,0.0,86,2025-09-11 15:59:08+00:00
0,87,56,0.0,87,2025-09-11 15:59:09+00:00
0,89,56,0.0,89,2025-09-11 15:59:10+00:00
0,90,56,0.0,90,2025-09-11 15:59:11+00:00
0,91,56,0.0,91,2025-09-11 15:59:12+00:00
0,92,56,0.0,92,2025-09-11 15:59:13+00:00
0,93,56,0.0,93,2025-09-11 15:59:15+00:00
0,94,56,0.0,94,2025-09-11 15:59:16+00:00
0,96,56,0.0,96,2025-09-11 15:59:17+00:00
0,97,56,0.0,97,2025-09-11 15:59:18+00:00
0,98,56,0.0,98,2025-09-11 15:59:21+00:00
0,97,56,0.0,97,2025-09-11 15:59:22+00:00
0,98,56,0.0,98,2025-09-11 15:59:24+00:00
0,99,56,0.0,99,2025-09-11 15:59:25+00:00
0,100,56,0.0,100,2025-09-11 15:59:26+00:00
0,101,56,0.0,101,2025-09-11 15:59:28+00:00
0,100,56,0.0,100,2025-09-11 15:59:30+00:00
0,99,56,0.0,99,2025-09-11 15:59:37+00:00
0,100,56,0.0,100,2025-09-11 15:59:38+00:00
0,101,56,0.0,101,2025-09-11 15:59:41+00:00
0,102,56,0.0,102,2025-09-11 15:59:42+00:00
0,103,56,0.0,103,2025-09-11 15:59:43+00:00
0,103,56,0.0,103,2025-09-11 15:59:44+00:00
0,104,56,0.0,104,2025-09-11 15:59:45+00:00
0,105,56,0.0,105,2025-09-11 15:59:47+00:00
0,104,56,0.0,104,2025-09-11 15:59:51+00:00
0,103,56,0.0,103,2025-09-11 15:59:52+00:00
1,101,56,0.0,101,2025-09-11 15:59:53+00:00
0,100,56,0.0,100,2025-09-11 15:59:56+00:00
0,101,56,0.0,101,2025-09-11 15:59:58+00:00
3,100,56,0.0,100,2025-09-11 15:59:59+00:00
1,99,56,0.0,99,2025-09-11 16:00:00+00:00
0,100,56,0.0,100,2025-09-11 16:00:02+00:00
2,101,56,0.0,101,2025-09-11 16:00:04+00:00
0,102,56,0.0,102,2025-09-11 16:00:07+00:00
0,98,56,0.0,98,2025-09-11 16:00:09+00:00
0,97,56,0.0,97,2025-09-11 16:00:10+00:00
0,96,56,0.0,96,2025-09-11 16:00:13+00:00
0,95,56,0.0,95,2025-09-11 16:00:15+00:00
0,94,56,0.0,94,2025-09-11 16:00:17+00:00
3,93,56,0.0,93,2025-09-11 16:00:18+00:00
2,94,56,0.0,94,2025-09-11 16:00:19+00:00
1,95,56,0.0,95,2025-09-11 16:00:20+00:00
2,94,56,0.0,94,2025-09-11 16:00:24+00:00
14,91,56,0.0,91,2025-09-11 16:00:26+00:00
13,87,56,0.0,87,2025-09-11 16:00:27+00:00
8,84,56,0.0,84,2025-09-11 16:00:28+00:00
9,81,56,0.0,81,2025-09-11 16:00:29+00:00
7,79,56,0.0,79,2025-09-11 16:00:30+00:00
2,80,56,0.0,80,2025-09-11 16:00:33+00:00
1,79,56,0.0,79,2025-09-11 16:00:35+00:00
1,78,56,0.0,78,2025-09-11 16:00:37+00:00
1,79,56,0.0,79,2025-09-11 16:00:42+00:00
2,78,56,0.0,78,2025-09-11 16:00:43+00:00
2,78,56,0.0,78,2025-09-11 16:00:44+00:00
1,79,56,0.0,79,2025-09-11 16:00:47+00:00
0,78,56,0.0,78,2025-09-11 16:00:48+00:00
0,76,56,0.0,76,2025-09-11 16:00:53+00:00
0,75,56,0.0,75,2025-09-11 16:00:54+00:00
0,74,56,0.0,74,2025-09-11 16:00:55+00:00
1,73,56,0.0,73,2025-09-11 16:00:57+00:00
0,72,56,0.0,72,2025-09-11 16:00:58+00:00
2,73,56,0.0,73,2025-09-11 16:00:59+00:00
3,74,56,0.0,74,2025-09-11 16:01:01+00:00
4,76,56,0.0,76,2025-09-11 16:01:03+00:00
4,79,56,0.0,79,2025-09-11 16:01:04+00:00
2,83,56,0.0,83,2025-09-11 16:01:05+00:00
1,85,56,0.0,85,2025-09-11 16:01:06+00:00
0,87,56,0.0,87,2025-09-11 16:01:07+00:00
0,88,56,0.0,88,2025-09-11 16:01:09+00:00
0,89,56,0.0,89,2025-09-11 16:01:10+00:00
0,90,56,0.0,90,2025-09-11 16:01:13+00:00
0,91,56,0.0,91,2025-09-11 16:01:18+00:00
0,92,56,0.0,92,2025-09-11 16:01:20+00:00
0,91,56,0.0,91,2025-09-11 16:01:21+00:00
2,90,56,0.0,90,2025-09-11 16:01:22+00:00
2,103,56,0.0,103,2025-09-11 16:01:23+00:00
2,105,56,0.0,105,2025-09-11 16:01:24+00:00
0,106,56,0.0,106,2025-09-11 16:01:27+00:00
0,105,56,0.0,105,2025-09-11 16:01:31+00:00
0,104,56,0.0,104,2025-09-11 16:01:32+00:00
0,103,56,0.0,103,2025-09-11 16:01:34+00:00
0,104,56,0.0,104,2025-09-11 16:01:38+00:00
0,104,56,0.0,104,2025-09-11 16:01:39+00:00
0,103,56,0.0,103,2025-09-11 16:01:42+00:00
0,104,56,0.0,104,2025-09-11 16:01:43+00:00
1,103,56,0.0,103,2025-09-11 16:01:46+00:00
1,104,56,0.0,104,2025-09-11 16:01:47+00:00
0,103,56,0.0,103,2025-09-11 16:01:49+00:00
0,104,56,0.0,104,2025-09-11 16:01:51+00:00
0,103,56,0.0,103,2025-09-11 16:01:52+00:00
20,102,56,0.0,102,2025-09-11 16:01:56+00:00
4,100,56,0.0,100,2025-09-11 16:01:59+00:00
6,99,56,0.0,99,2025-09-11 16:02:00+00:00
8,98,56,0.0,98,2025-09-11 16:02:01+00:00
9,99,56,0.0,99,2025-09-11 16:02:04+00:00
1,104,56,0.0,104,2025-09-11 16:02:06+00:00
0,105,56,0.0,105,2025-09-11 16:02:07+00:00
0,106,56,0.0,106,2025-09-11 16:02:08+00:00
17,105,56,0.0,105,2025-09-11 16:02:17+00:00
24,104,56,0.0,104,2025-09-11 16:02:18+00:00
39,106,56,0.0,106,2025-09-11 16:02:20+00:00
42,104,56,0.0,104,2025-09-11 16:02:21+00:00
40,101,56,0.0,101,2025-09-11 16:02:22+00:00
46,100,56,0.0,100,2025-09-11 16:02:23+00:00
53,99,56,0.0,99,2025-09-11 16:02:24+00:00
55,98,56,0.0,98,2025-09-11 16:02:25+00:00
51,94,56,0.0,94,2025-09-11 16:02:26+00:00
36,90,56,0.0,90,2025-09-11 16:02:27+00:00
11,85,56,0.0,85,2025-09-11 16:02:28+00:00
9,84,56,0.0,84,2025-09-11 16:02:29+00:00
5,85,56,0.0,85,2025-09-11 16:02:33+00:00
8,86,56,0.0,86,2025-09-11 16:02:35+00:00
14,89,56,0.0,89,2025-09-11 16:02:36+00:00
