107,135,136,143,cadence,cycle_length16,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,timestamp
0,0,87,48,0,0.0,1.58,85.39999999999998,1.232,0.0,87,543624477,222661266,2025-07-19 16:54:07+00:00
1,1,89,48,71,0.04,11.3,85.39999999999998,2.37,0.5,89,543625318,222660369,2025-07-19 16:54:11+00:00
1,1,93,48,83,0.05,20.53,85.60000000000002,2.921,0.0,93,543626069,222659572,2025-07-19 16:54:14+00:00
1,1,95,48,83,0.05,23.47,85.60000000000002,3.004,0.5,95,543626363,222659316,2025-07-19 16:54:15+00:00
1,1,100,48,84,0.05,28.46,86.39999999999998,2.958,0.5,100,543626755,222658748,2025-07-19 16:54:17+00:00
1,0,105,48,84,0.05,30.83,86.39999999999998,2.65,0.5,105,543626904,222658467,2025-07-19 16:54:18+00:00
1,0,107,48,85,0.05,33.78,86.60000000000002,2.631,0.5,107,543627144,222658163,2025-07-19 16:54:19+00:00
1,0,110,48,87,0.05,39.08,86.39999999999998,2.687,0.0,110,543627542,222657631,2025-07-19 16:54:21+00:00
1,0,113,48,87,0.05,44.94,86.60000000000002,2.687,0.0,113,543628042,222657081,2025-07-19 16:54:23+00:00
1,0,114,48,87,0.05,47.87,86.39999999999998,2.753,0.0,114,543628358,222656848,2025-07-19 16:54:24+00:00
1,0,117,48,87,0.05,53.55,86.79999999999995,2.781,0.0,117,543628812,222656284,2025-07-19 16:54:26+00:00
1,0,118,48,86,0.05,55.76,86.60000000000002,2.799,0.0,118,543628897,222655981,2025-07-19 16:54:27+00:00
1,0,121,48,86,0.08,64.18,86.20000000000005,2.771,0.5,121,543629554,222655164,2025-07-19 16:54:30+00:00
1,0,122,48,86,0.08,68.6,86.60000000000002,2.771,0.5,122,543629892,222654666,2025-07-19 16:54:32+00:00
1,0,124,48,85,0.08,76.35,86.20000000000005,2.706,0.0,124,543630518,222653821,2025-07-19 16:54:35+00:00
1,0,127,48,86,0.03,86.85,86.0,2.659,0.5,127,543631313,222652696,2025-07-19 16:54:39+00:00
1,0,127,48,85,0.03,89.9,86.20000000000005,2.659,0.5,127,543631607,222652369,2025-07-19 16:54:40+00:00
1,0,129,48,86,0.03,101.06,86.0,2.669,0.0,129,543632508,222651326,2025-07-19 16:54:44+00:00
1,0,132,48,86,0.03,111.98,86.20000000000005,2.715,0.0,132,543633411,222650329,2025-07-19 16:54:48+00:00
1,0,135,48,86,0.03,122.44,86.20000000000005,2.687,0.0,135,543634311,222649295,2025-07-19 16:54:52+00:00
1,0,135,48,86,0.03,125.1,86.60000000000002,2.678,0.0,135,543634522,222649050,2025-07-19 16:54:53+00:00
1,0,136,48,87,0.03,133.75,87.0,2.678,0.0,136,543635288,222648220,2025-07-19 16:54:56+00:00
1,1,138,48,86,0.03,141.43,86.20000000000005,2.687,0.0,138,543635844,222647440,2025-07-19 16:54:59+00:00
1,0,137,48,87,0.03,152.33,85.79999999999995,2.678,0.0,137,543636786,222646414,2025-07-19 16:55:03+00:00
1,0,139,48,87,0.03,159.47,85.39999999999998,2.669,0.0,139,543637267,222645597,2025-07-19 16:55:06+00:00
1,0,140,48,86,0.03,170.78,85.60000000000002,2.669,0.0,140,543638223,222644475,2025-07-19 16:55:10+00:00
1,0,141,48,86,0.03,177.98,85.39999999999998,2.669,0.0,141,543638716,222643665,2025-07-19 16:55:13+00:00
1,1,142,48,85,0.03,189.39,85.39999999999998,2.659,0.0,142,543639736,222642596,2025-07-19 16:55:17+00:00
1,0,142,48,86,0.03,197.6,85.0,2.669,0.0,142,543640237,222641642,2025-07-19 16:55:20+00:00
1,1,143,48,86,0.03,210.72,84.79999999999995,2.678,0.0,143,543641321,222640422,2025-07-19 16:55:25+00:00
1,1,143,48,87,0.03,219.59,85.39999999999998,2.678,0.0,143,543642206,222639707,2025-07-19 16:55:28+00:00
1,1,145,48,89,0.03,227.54,85.79999999999995,2.687,0.5,145,543642724,222638842,2025-07-19 16:55:31+00:00
1,1,145,48,89,0.03,236.87,86.20000000000005,2.706,0.5,145,543643470,222637807,2025-07-19 16:55:34+00:00
