107,135,136,143,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_long,timestamp
1,0,90,60,438.04,91.79999999999995,3.424,90,543626255,222706898,2025-06-15 14:29:39+00:00
1,0,89,60,441.6,92.20000000000005,3.415,89,543626058,222707365,2025-06-15 14:29:40+00:00
1,1,90,60,464.39,91.79999999999995,3.508,90,543625124,222710596,2025-06-15 14:29:47+00:00
1,0,87,60,480.35,91.0,4.05,87,543624773,222712981,2025-06-15 14:29:51+00:00
1,0,87,60,493.05,90.20000000000005,4.329,87,543624531,222714864,2025-06-15 14:29:54+00:00
1,4,88,60,532.19,89.79999999999995,4.292,88,543623397,222720608,2025-06-15 14:30:03+00:00
1,1,84,60,536.1,89.79999999999995,4.217,84,543623262,222721206,2025-06-15 14:30:04+00:00
1,1,84,60,540.46,89.79999999999995,4.152,84,543623130,222721845,2025-06-15 14:30:05+00:00
1,0,83,60,570.23,90.60000000000002,4.367,83,543622392,222726226,2025-06-15 14:30:12+00:00
1,2,83,60,605.88,90.39999999999998,4.255,83,543622100,222731626,2025-06-15 14:30:20+00:00
1,0,83,60,633.03,88.79999999999995,4.675,83,543621656,222735789,2025-06-15 14:30:26+00:00
1,0,83,60,637.88,88.39999999999998,4.628,83,543621515,222736499,2025-06-15 14:30:27+00:00
1,0,86,60,653.09,87.79999999999995,4.796,86,543621165,222738740,2025-06-15 14:30:30+00:00
1,0,86,60,657.92,88.39999999999998,4.656,86,543621139,222739472,2025-06-15 14:30:31+00:00
1,0,86,60,666.25,89.39999999999998,3.928,86,543621008,222740720,2025-06-15 14:30:33+00:00
1,0,86,60,669.6,89.20000000000005,3.788,86,543620741,222741141,2025-06-15 14:30:34+00:00
1,2,85,60,677.18,88.39999999999998,3.714,85,543620042,222741736,2025-06-15 14:30:36+00:00
1,7,82,60,697.1,89.20000000000005,4.441,82,543618796,222744180,2025-06-15 14:30:41+00:00
1,1,86,60,719.95,89.79999999999995,4.796,86,543617701,222747299,2025-06-15 14:30:46+00:00
1,0,89,60,729.81,90.0,4.861,89,543617208,222748665,2025-06-15 14:30:48+00:00
1,0,91,60,739.92,90.20000000000005,4.712,91,543616737,222750039,2025-06-15 14:30:50+00:00
1,2,88,60,770.78,91.0,4.106,88,543615295,222754247,2025-06-15 14:30:57+00:00
1,1,85,60,774.82,91.20000000000005,4.078,85,543615121,222754819,2025-06-15 14:30:58+00:00
1,1,85,60,778.85,91.39999999999998,3.91,85,543614967,222755375,2025-06-15 14:30:59+00:00
1,1,82,60,798.81,90.20000000000005,4.143,82,543614075,222758190,2025-06-15 14:31:04+00:00
1,0,85,60,823.75,89.60000000000002,4.311,85,543613031,222761701,2025-06-15 14:31:10+00:00
1,0,85,60,828.25,90.0,4.311,85,543612849,222762330,2025-06-15 14:31:11+00:00
1,0,88,60,845.65,91.0,4.292,88,543612149,222764798,2025-06-15 14:31:15+00:00
1,0,89,60,875.67,91.0,4.339,89,543610923,222769031,2025-06-15 14:31:22+00:00
1,1,90,60,933.03,90.20000000000005,4.087,90,543608674,222777163,2025-06-15 14:31:35+00:00
1,1,91,60,965.05,90.20000000000005,4.096,91,543607321,222781674,2025-06-15 14:31:43+00:00
1,1,91,60,1007.14,89.60000000000002,4.217,91,543605631,222787625,2025-06-15 14:31:53+00:00
1,1,88,59,1044.54,91.39999999999998,4.022,88,543604135,222792960,2025-06-15 14:32:02+00:00
1,1,88,59,1048.81,91.60000000000002,4.115,88,543603980,222793569,2025-06-15 14:32:03+00:00
1,0,87,59,1093.1,92.0,3.947,87,543602347,222799906,2025-06-15 14:32:14+00:00
1,0,84,59,1122.13,90.20000000000005,3.76,84,543601318,222804115,2025-06-15 14:32:22+00:00
1,0,84,59,1158.05,91.0,3.835,84,543600001,222809277,2025-06-15 14:32:31+00:00
1,1,83,59,1177.8,91.39999999999998,3.966,83,543599289,222812118,2025-06-15 14:32:36+00:00
1,3,86,59,1204.3,91.20000000000005,4.022,86,543598354,222815908,2025-06-15 14:32:43+00:00
1,0,85,59,1212.07,91.20000000000005,4.031,85,543598073,222817069,2025-06-15 14:32:45+00:00
1,1,84,59,1248.47,91.39999999999998,3.984,84,543596759,222822271,2025-06-15 14:32:54+00:00
1,1,81,59,1273.77,91.0,3.602,81,543595936,222825957,2025-06-15 14:33:01+00:00
1,2,80,59,1280.91,91.79999999999995,3.574,80,543595807,222827049,2025-06-15 14:33:03+00:00
1,1,81,59,1306.08,91.20000000000005,3.07,81,543595009,222830610,2025-06-15 14:33:11+00:00
1,0,78,59,1314.88,89.79999999999995,3.275,78,543594125,222830227,2025-06-15 14:33:14+00:00
1,1,76,59,1318.22,89.79999999999995,3.49,76,543593778,222830096,2025-06-15 14:33:15+00:00
1,1,79,59,1330.73,89.79999999999995,2.827,79,543592494,222829585,2025-06-15 14:33:19+00:00
1,0,80,59,1336.84,90.0,3.284,80,543591856,222829322,2025-06-15 14:33:21+00:00
1,0,83,59,1346.94,90.20000000000005,3.508,83,543590839,222828792,2025-06-15 14:33:24+00:00
1,0,85,59,1365.69,90.0,3.723,85,543588878,222828092,2025-06-15 14:33:29+00:00
1,1,86,59,1388.11,89.0,2.081,86,543586471,222828232,2025-06-15 14:33:36+00:00
1,0,83,59,1396.47,89.60000000000002,2.622,83,543585993,222829336,2025-06-15 14:33:40+00:00
1,1,82,59,1399.38,89.39999999999998,2.995,82,543585928,222829756,2025-06-15 14:33:41+00:00
1,1,82,59,1418.87,88.79999999999995,3.228,82,543585379,222832645,2025-06-15 14:33:47+00:00
1,1,85,59,1426.01,88.79999999999995,3.471,85,543585156,222833701,2025-06-15 14:33:49+00:00
1,3,87,59,1435.32,89.60000000000002,2.958,87,543584960,222835075,2025-06-15 14:33:52+00:00
1,4,90,59,1448.28,89.60000000000002,3.154,90,543584649,222836979,2025-06-15 14:33:56+00:00
1,4,90,59,1454.11,89.79999999999995,2.911,90,543584384,222837765,2025-06-15 14:33:58+00:00
1,1,87,59,1471.77,91.0,2.725,87,543583603,222840204,2025-06-15 14:34:04+00:00
1,1,86,59,1474.32,91.0,2.799,86,543583545,222840608,2025-06-15 14:34:05+00:00
1,0,88,59,1501.18,89.79999999999995,2.911,88,543583080,222844663,2025-06-15 14:34:14+00:00
1,0,85,59,1510.25,89.79999999999995,3.387,85,543583017,222846047,2025-06-15 14:34:17+00:00
1,0,82,59,1517.67,89.60000000000002,3.658,82,543583003,222847165,2025-06-15 14:34:19+00:00
1,0,82,59,1524.78,89.0,3.872,82,543582826,222848251,2025-06-15 14:34:21+00:00
1,1,83,59,1550.05,89.0,3.34,83,543581978,222851901,2025-06-15 14:34:28+00:00
1,1,80,59,1572.0,88.0,3.91,80,543581394,222855196,2025-06-15 14:34:34+00:00
1,2,79,59,1580.41,87.79999999999995,3.984,79,543581176,222856450,2025-06-15 14:34:36+00:00
1,6,83,59,1602.64,86.39999999999998,4.087,83,543580654,222859710,2025-06-15 14:34:41+00:00
1,5,86,59,1610.34,86.39999999999998,3.938,86,543580538,222860854,2025-06-15 14:34:43+00:00
1,0,85,59,1626.44,87.39999999999998,4.189,85,543580366,222863325,2025-06-15 14:34:47+00:00
1,1,86,59,1659.86,87.79999999999995,4.348,86,543579779,222868370,2025-06-15 14:34:55+00:00
1,1,86,59,1704.14,88.0,4.516,86,543579504,222875085,2025-06-15 14:35:05+00:00
1,1,87,59,1747.3,89.60000000000002,3.966,87,543578970,222881565,2025-06-15 14:35:15+00:00
1,0,85,59,1766.76,89.0,3.443,85,543578652,222884472,2025-06-15 14:35:20+00:00
1,1,89,59,1794.46,90.20000000000005,3.956,89,543578612,222888665,2025-06-15 14:35:27+00:00
1,1,92,59,1801.28,89.79999999999995,3.807,92,543578597,222889788,2025-06-15 14:35:29+00:00
1,1,92,59,1829.12,89.20000000000005,3.854,92,543578541,222893991,2025-06-15 14:35:36+00:00
1,1,91,59,1867.75,90.0,4.012,91,543578671,222899889,2025-06-15 14:35:45+00:00
1,2,90,59,1900.51,88.60000000000002,4.292,90,543579178,222904857,2025-06-15 14:35:53+00:00
1,1,93,59,1936.62,88.0,4.479,93,543579692,222910330,2025-06-15 14:36:01+00:00
1,1,93,59,1940.99,88.39999999999998,4.357,93,543579799,222910974,2025-06-15 14:36:02+00:00
1,1,92,59,1975.83,89.79999999999995,4.217,92,543580431,222916207,2025-06-15 14:36:10+00:00
1,1,89,59,2003.03,88.79999999999995,3.732,89,543580858,222920325,2025-06-15 14:36:17+00:00
1,1,87,59,2006.55,88.39999999999998,3.434,87,543580911,222920846,2025-06-15 14:36:18+00:00
1,0,84,59,2013.05,88.39999999999998,3.378,84,543581083,222921827,2025-06-15 14:36:20+00:00
1,1,84,59,2030.28,89.39999999999998,3.256,84,543581529,222924395,2025-06-15 14:36:25+00:00
1,1,84,59,2037.16,90.60000000000002,3.658,84,543582040,222925182,2025-06-15 14:36:27+00:00
1,1,81,59,2043.26,91.20000000000005,3.144,81,543582608,222925605,2025-06-15 14:36:29+00:00
1,4,77,59,2059.41,92.20000000000005,2.715,77,543584349,222925746,2025-06-15 14:36:34+00:00
1,4,77,59,2062.37,92.0,2.491,77,543584648,222925701,2025-06-15 14:36:35+00:00
1,4,77,59,2074.11,93.39999999999998,2.398,77,543585926,222925662,2025-06-15 14:36:40+00:00
1,16,79,59,2090.43,94.20000000000005,2.725,79,543587665,222925422,2025-06-15 14:36:46+00:00
1,15,82,59,2096.42,94.39999999999998,2.734,82,543588289,222925328,2025-06-15 14:36:48+00:00
1,17,85,59,2107.07,95.20000000000005,2.743,85,543589462,222925266,2025-06-15 14:36:52+00:00
1,23,86,59,2123.66,96.0,2.09,86,543591197,222925163,2025-06-15 14:36:58+00:00
1,4,123,59,2134.03,96.39999999999998,2.118,123,543592308,222925019,2025-06-15 14:37:03+00:00
1,1,126,59,2136.65,96.39999999999998,2.174,126,543592549,222924973,2025-06-15 14:37:04+00:00
1,1,124,59,2140.8,96.60000000000002,2.407,124,543593022,222924887,2025-06-15 14:37:06+00:00
1,0,121,59,2146.29,96.39999999999998,2.603,121,543593599,222924828,2025-06-15 14:37:08+00:00
1,1,118,59,2157.62,96.0,2.846,118,543594814,222924767,2025-06-15 14:37:12+00:00
1,1,118,59,2160.43,96.20000000000005,2.818,118,543595104,222924744,2025-06-15 14:37:13+00:00
1,2,115,59,2182.82,96.20000000000005,3.546,115,543597490,222924667,2025-06-15 14:37:20+00:00
1,2,114,59,2186.29,96.39999999999998,3.863,114,543597887,222924635,2025-06-15 14:37:21+00:00
1,2,110,59,2194.35,96.0,4.031,110,543598751,222924532,2025-06-15 14:37:23+00:00
1,1,107,59,2210.39,94.39999999999998,4.096,107,543600464,222924262,2025-06-15 14:37:27+00:00
1,1,105,59,2218.91,93.60000000000002,4.208,105,543601398,222924153,2025-06-15 14:37:29+00:00
1,2,102,59,2227.17,92.60000000000002,3.76,102,543602258,222924087,2025-06-15 14:37:31+00:00
1,3,99,59,2230.77,92.20000000000005,3.63,99,543602657,222924038,2025-06-15 14:37:32+00:00
1,3,96,59,2245.3,89.60000000000002,3.163,96,543604209,222923870,2025-06-15 14:37:36+00:00
1,12,95,59,2259.04,88.20000000000005,1.754,95,543605670,222924032,2025-06-15 14:37:41+00:00
1,14,91,59,2263.9,87.20000000000005,2.473,91,543606019,222924616,2025-06-15 14:37:43+00:00
1,12,88,59,2266.43,87.60000000000002,2.361,88,543606066,222924962,2025-06-15 14:37:44+00:00
1,10,86,59,2268.63,88.0,2.454,86,543606084,222925305,2025-06-15 14:37:45+00:00
1,6,83,59,2273.69,88.0,2.547,83,543606110,222926078,2025-06-15 14:37:47+00:00
1,2,80,59,2285.96,88.60000000000002,3.826,80,543606161,222927944,2025-06-15 14:37:51+00:00
1,6,78,59,2309.26,87.0,5.216,78,543606092,222931552,2025-06-15 14:37:56+00:00
1,6,78,59,2314.48,87.0,5.02,78,543606031,222932336,2025-06-15 14:37:57+00:00
1,2,75,59,2338.34,88.0,4.591,75,543606034,222935946,2025-06-15 14:38:02+00:00
1,12,74,59,2370.08,88.39999999999998,4.964,74,543606165,222940817,2025-06-15 14:38:09+00:00
1,21,77,59,2405.51,88.0,5.029,77,543606438,222946211,2025-06-15 14:38:16+00:00
1,16,80,59,2410.69,88.0,5.085,80,543606478,222946990,2025-06-15 14:38:17+00:00
1,10,82,59,2415.53,88.0,4.927,82,543606505,222947736,2025-06-15 14:38:18+00:00
1,1,85,59,2441.27,88.20000000000005,5.095,85,543606716,222951664,2025-06-15 14:38:23+00:00
1,1,85,59,2462.04,87.60000000000002,5.263,85,543606910,222954816,2025-06-15 14:38:27+00:00
1,1,86,59,2488.58,87.79999999999995,5.374,86,543607320,222958844,2025-06-15 14:38:32+00:00
1,1,86,59,2499.03,87.39999999999998,5.039,86,543607429,222960423,2025-06-15 14:38:34+00:00
1,1,89,59,2518.46,87.20000000000005,4.591,89,543607696,222963342,2025-06-15 14:38:38+00:00
1,1,88,59,2536.32,87.0,4.693,88,543607998,222966097,2025-06-15 14:38:42+00:00
1,0,88,59,2578.31,86.79999999999995,4.189,88,543608948,222972291,2025-06-15 14:38:51+00:00
1,1,87,59,2622.17,86.39999999999998,4.74,87,543610060,222978887,2025-06-15 14:39:01+00:00
1,1,86,59,2659.69,87.20000000000005,4.628,86,543611102,222984362,2025-06-15 14:39:09+00:00
1,1,86,59,2691.16,88.0,4.059,86,543612415,222988798,2025-06-15 14:39:16+00:00
1,5,87,59,2708.85,88.39999999999998,3.294,87,543613028,222991369,2025-06-15 14:39:21+00:00
1,21,91,59,2732.97,89.39999999999998,3.434,91,543613841,222994830,2025-06-15 14:39:28+00:00
1,21,93,59,2736.23,89.39999999999998,3.48,93,543613924,222995331,2025-06-15 14:39:29+00:00
1,15,97,59,2742.76,89.79999999999995,2.827,97,543614237,222996207,2025-06-15 14:39:31+00:00
1,15,97,59,2745.62,90.0,2.771,97,543614505,222996427,2025-06-15 14:39:32+00:00
1,15,97,59,2748.43,90.0,2.967,97,543614776,222996636,2025-06-15 14:39:33+00:00
1,3,96,59,2764.64,90.20000000000005,3.676,96,543615667,222998702,2025-06-15 14:39:38+00:00
1,3,93,59,2779.65,88.79999999999995,3.592,93,543615908,223000914,2025-06-15 14:39:42+00:00
1,2,90,59,2789.59,88.20000000000005,3.415,90,543616061,223002471,2025-06-15 14:39:45+00:00
1,1,88,59,2793.22,88.39999999999998,3.387,88,543616141,223003014,2025-06-15 14:39:46+00:00
1,2,83,59,2812.89,89.79999999999995,3.322,83,543616537,223005930,2025-06-15 14:39:52+00:00
1,1,83,59,2839.0,89.20000000000005,3.303,83,543616932,223009881,2025-06-15 14:40:00+00:00
1,2,79,59,2855.92,88.60000000000002,3.546,79,543617061,223012416,2025-06-15 14:40:05+00:00
1,0,76,59,2868.87,88.60000000000002,3.378,76,543617305,223014391,2025-06-15 14:40:09+00:00
1,0,75,59,2872.05,88.79999999999995,3.284,75,543617358,223014879,2025-06-15 14:40:10+00:00
1,3,75,59,2895.2,88.60000000000002,3.051,75,543617647,223018409,2025-06-15 14:40:17+00:00
1,14,72,59,2914.19,87.79999999999995,3.154,72,543617881,223021268,2025-06-15 14:40:23+00:00
1,12,68,59,2920.21,87.79999999999995,3.079,68,543617938,223022188,2025-06-15 14:40:25+00:00
1,4,65,59,2926.58,87.79999999999995,3.284,65,543617974,223023170,2025-06-15 14:40:27+00:00
1,4,68,59,2947.88,87.20000000000005,3.639,68,543618161,223026419,2025-06-15 14:40:33+00:00
1,3,73,59,2951.68,87.0,3.686,73,543618191,223026991,2025-06-15 14:40:34+00:00
1,3,75,59,2955.14,87.0,3.518,75,543618211,223027529,2025-06-15 14:40:35+00:00
1,1,76,59,2985.72,88.20000000000005,3.312,76,543618290,223032167,2025-06-15 14:40:44+00:00
1,1,73,59,3001.35,88.0,3.079,73,543618317,223034621,2025-06-15 14:40:49+00:00
1,1,73,59,3007.7,87.20000000000005,2.295,73,543618299,223035550,2025-06-15 14:40:51+00:00
1,1,71,59,3020.9,88.60000000000002,2.818,71,543618137,223037535,2025-06-15 14:40:56+00:00
1,4,75,59,3036.0,88.39999999999998,2.678,75,543618131,223039794,2025-06-15 14:41:01+00:00
1,4,78,59,3038.15,88.39999999999998,2.594,78,543618110,223040153,2025-06-15 14:41:02+00:00
1,5,80,59,3043.19,88.0,2.09,80,543618067,223040903,2025-06-15 14:41:04+00:00
1,6,77,59,3045.35,87.79999999999995,2.305,77,543618040,223041261,2025-06-15 14:41:05+00:00
1,6,74,59,3047.46,87.79999999999995,1.987,74,543618023,223041575,2025-06-15 14:41:06+00:00
1,1,71,59,3051.34,88.20000000000005,1.465,71,543617996,223042112,2025-06-15 14:41:08+00:00
1,0,69,59,3055.97,88.39999999999998,2.174,69,543618020,223042834,2025-06-15 14:41:11+00:00
1,1,68,59,3072.04,88.20000000000005,2.762,68,543617604,223045273,2025-06-15 14:41:17+00:00
1,8,71,59,3083.22,88.60000000000002,2.827,71,543617432,223046980,2025-06-15 14:41:21+00:00
1,2,79,59,3086.37,88.79999999999995,2.911,79,543617399,223047457,2025-06-15 14:41:22+00:00
1,6,79,59,3097.78,89.39999999999998,2.519,79,543617280,223049111,2025-06-15 14:41:26+00:00
1,0,71,59,3102.66,89.60000000000002,2.585,71,543617153,223049846,2025-06-15 14:41:28+00:00
1,0,71,59,3105.18,89.60000000000002,2.883,71,543617099,223050252,2025-06-15 14:41:29+00:00
1,0,74,59,3110.64,89.0,2.725,74,543616970,223051057,2025-06-15 14:41:31+00:00
1,0,74,59,3117.1,89.60000000000002,2.958,74,543616890,223052035,2025-06-15 14:41:33+00:00
1,4,77,59,3120.06,89.79999999999995,2.93,77,543616866,223052480,2025-06-15 14:41:34+00:00
1,2,73,59,3129.08,89.60000000000002,3.042,73,543616631,223053826,2025-06-15 14:41:37+00:00
1,2,71,59,3141.21,90.0,3.163,71,543616301,223055673,2025-06-15 14:41:41+00:00
1,4,74,59,3147.93,89.79999999999995,3.219,74,543616151,223056701,2025-06-15 14:41:43+00:00
1,3,77,59,3154.7,89.79999999999995,2.995,77,543616022,223057683,2025-06-15 14:41:45+00:00
1,1,77,59,3163.82,89.20000000000005,2.799,77,543615842,223059055,2025-06-15 14:41:48+00:00
1,2,74,59,3182.24,90.20000000000005,2.902,74,543615285,223061681,2025-06-15 14:41:54+00:00
1,2,71,59,3187.13,89.39999999999998,2.93,71,543614874,223062269,2025-06-15 14:41:56+00:00
1,2,71,59,3193.09,88.79999999999995,2.986,71,543614255,223062567,2025-06-15 14:41:58+00:00
1,2,75,59,3204.5,88.79999999999995,2.837,75,543613076,223062818,2025-06-15 14:42:02+00:00
1,2,77,59,3206.98,89.0,3.098,77,543612815,223063013,2025-06-15 14:42:03+00:00
1,1,78,59,3225.27,88.0,3.219,78,543611410,223065046,2025-06-15 14:42:09+00:00
1,1,78,59,3247.96,87.60000000000002,2.995,78,543609937,223067858,2025-06-15 14:42:16+00:00
1,1,78,59,3266.2,89.79999999999995,2.594,78,543609407,223070424,2025-06-15 14:42:22+00:00
1,2,75,59,3281.85,90.0,1.605,75,543609145,223072774,2025-06-15 14:42:28+00:00
1,2,75,59,3283.41,89.60000000000002,1.931,75,543609011,223072992,2025-06-15 14:42:29+00:00
1,1,76,59,3295.04,88.79999999999995,2.613,76,543607943,223073917,2025-06-15 14:42:34+00:00
1,2,73,59,3310.69,87.39999999999998,3.182,73,543606800,223075702,2025-06-15 14:42:40+00:00
1,0,76,59,3316.57,87.79999999999995,3.191,76,543606422,223076445,2025-06-15 14:42:42+00:00
1,0,78,59,3329.58,87.20000000000005,3.079,78,543605589,223078043,2025-06-15 14:42:46+00:00
1,1,78,59,3354.6,89.0,3.639,78,543604116,223081233,2025-06-15 14:42:53+00:00
1,2,81,59,3366.29,89.20000000000005,3.704,81,543603429,223082712,2025-06-15 14:42:56+00:00
1,3,84,59,3377.51,89.39999999999998,3.732,84,543602869,223084208,2025-06-15 14:42:59+00:00
1,3,85,58,3388.52,88.79999999999995,3.471,85,543602266,223085660,2025-06-15 14:43:02+00:00
1,1,86,58,3417.03,88.60000000000002,3.303,86,543600476,223089231,2025-06-15 14:43:10+00:00
1,1,85,58,3440.59,89.20000000000005,3.9,85,543598964,223092153,2025-06-15 14:43:16+00:00
1,3,85,58,3459.52,89.20000000000005,3.882,85,543597857,223094541,2025-06-15 14:43:21+00:00
1,4,88,58,3491.89,88.79999999999995,4.124,88,543595946,223098634,2025-06-15 14:43:29+00:00
1,0,89,58,3520.06,89.39999999999998,3.751,89,543594245,223102129,2025-06-15 14:43:36+00:00
1,1,88,58,3554.28,88.60000000000002,4.059,88,543592132,223106419,2025-06-15 14:43:45+00:00
1,1,89,58,3587.93,87.79999999999995,3.956,89,543590001,223110598,2025-06-15 14:43:53+00:00
1,1,87,58,3611.82,88.79999999999995,3.527,87,543588673,223113728,2025-06-15 14:43:59+00:00
1,2,84,58,3637.05,89.79999999999995,3.574,84,543587048,223116793,2025-06-15 14:44:06+00:00
1,3,84,58,3660.84,88.39999999999998,2.874,84,543585579,223119817,2025-06-15 14:44:13+00:00
1,2,80,58,3664.25,88.39999999999998,2.976,80,543585352,223120210,2025-06-15 14:44:14+00:00
1,1,79,58,3681.61,89.39999999999998,3.676,79,543584381,223122531,2025-06-15 14:44:19+00:00
1,1,80,58,3714.72,90.60000000000002,3.984,80,543582458,223126684,2025-06-15 14:44:27+00:00
1,2,81,58,3733.75,88.39999999999998,3.826,81,543581338,223129084,2025-06-15 14:44:32+00:00
1,1,83,58,3755.32,88.60000000000002,3.751,83,543580097,223131900,2025-06-15 14:44:38+00:00
1,1,85,58,3791.76,89.79999999999995,3.994,85,543577933,223136490,2025-06-15 14:44:47+00:00
1,1,86,58,3835.87,90.0,4.227,86,543575298,223142083,2025-06-15 14:44:58+00:00
1,0,87,58,3874.79,89.20000000000005,4.404,87,543572964,223147043,2025-06-15 14:45:07+00:00
1,1,89,58,3918.64,88.79999999999995,3.956,89,543570434,223152672,2025-06-15 14:45:17+00:00
1,1,86,58,3935.3,88.39999999999998,4.115,86,543569484,223154831,2025-06-15 14:45:21+00:00
1,1,84,58,3953.59,87.20000000000005,2.193,84,543568461,223157184,2025-06-15 14:45:26+00:00
1,0,84,58,3966.06,88.39999999999998,1.931,84,543567629,223158691,2025-06-15 14:45:31+00:00
1,2,82,58,3979.31,90.0,2.258,82,543567036,223160503,2025-06-15 14:45:36+00:00
1,8,87,58,3992.16,88.20000000000005,3.042,87,543567455,223162432,2025-06-15 14:45:40+00:00
1,6,89,58,3995.87,87.79999999999995,3.154,89,543567506,223162999,2025-06-15 14:45:41+00:00
1,0,86,58,4017.07,89.20000000000005,3.714,86,543567587,223166159,2025-06-15 14:45:47+00:00
1,0,86,58,4047.28,91.60000000000002,3.835,86,543567706,223170787,2025-06-15 14:45:55+00:00
1,1,86,58,4082.93,90.0,3.984,86,543567885,223176195,2025-06-15 14:46:04+00:00
1,1,83,58,4114.74,89.39999999999998,4.096,83,543568264,223181069,2025-06-15 14:46:12+00:00
1,1,83,58,4119.04,89.60000000000002,4.078,83,543568314,223181716,2025-06-15 14:46:13+00:00
1,1,83,58,4156.48,89.60000000000002,4.189,83,543568802,223187349,2025-06-15 14:46:22+00:00
1,1,83,58,4199.05,88.0,4.031,83,543569286,223193842,2025-06-15 14:46:32+00:00
1,0,83,58,4235.78,87.60000000000002,3.947,83,543569821,223199382,2025-06-15 14:46:41+00:00
1,2,80,58,4256.85,86.20000000000005,4.525,80,543570130,223202604,2025-06-15 14:46:46+00:00
1,2,77,58,4261.73,86.39999999999998,4.637,77,543570163,223203326,2025-06-15 14:46:47+00:00
1,2,75,58,4270.96,86.39999999999998,4.889,75,543570277,223204749,2025-06-15 14:46:49+00:00
1,1,72,58,4304.29,87.79999999999995,4.479,72,543570643,223209787,2025-06-15 14:46:56+00:00
1,1,72,58,4308.76,87.79999999999995,4.516,72,543570676,223210471,2025-06-15 14:46:57+00:00
1,2,72,58,4339.27,87.0,4.395,72,543570858,223215156,2025-06-15 14:47:04+00:00
1,0,75,58,4382.53,87.60000000000002,4.301,75,543571205,223221721,2025-06-15 14:47:14+00:00
1,1,78,58,4412.47,87.39999999999998,4.451,78,543571540,223226279,2025-06-15 14:47:21+00:00
1,0,78,58,4431.09,87.39999999999998,4.572,78,543571696,223229110,2025-06-15 14:47:25+00:00
1,1,81,58,4453.53,87.79999999999995,4.208,81,543571820,223232517,2025-06-15 14:47:30+00:00
1,3,84,58,4465.61,87.0,3.956,84,543571965,223234357,2025-06-15 14:47:33+00:00
1,4,83,58,4469.57,87.20000000000005,3.966,83,543571987,223234958,2025-06-15 14:47:34+00:00
1,8,80,58,4477.71,87.79999999999995,4.227,80,543572008,223236215,2025-06-15 14:47:36+00:00
1,4,78,58,4501.84,88.60000000000002,3.434,78,543572277,223239830,2025-06-15 14:47:42+00:00
1,3,83,58,4513.04,88.60000000000002,3.508,83,543572300,223241606,2025-06-15 14:47:45+00:00
