135,136,143,distance,heart_rate,timestamp
30,69,69,0.0,69,2025-10-06 13:09:11+00:00
34,70,69,0.0,70,2025-10-06 13:09:12+00:00
21,74,69,0.0,74,2025-10-06 13:09:13+00:00
6,79,69,0.0,79,2025-10-06 13:09:14+00:00
6,78,69,0.0,78,2025-10-06 13:09:15+00:00
18,77,69,0.0,77,2025-10-06 13:09:17+00:00
23,78,69,0.0,78,2025-10-06 13:09:18+00:00
26,77,69,0.0,77,2025-10-06 13:09:19+00:00
29,76,69,0.0,76,2025-10-06 13:09:21+00:00
34,77,69,0.0,77,2025-10-06 13:09:22+00:00
41,78,69,0.0,78,2025-10-06 13:09:24+00:00
46,79,69,0.0,79,2025-10-06 13:09:25+00:00
53,80,69,0.0,80,2025-10-06 13:09:27+00:00
56,81,69,0.0,81,2025-10-06 13:09:28+00:00
57,82,69,0.0,82,2025-10-06 13:09:30+00:00
62,83,69,0.0,83,2025-10-06 13:09:33+00:00
63,84,69,0.0,84,2025-10-06 13:09:34+00:00
72,85,69,0.0,85,2025-10-06 13:09:36+00:00
75,86,69,0.0,86,2025-10-06 13:09:37+00:00
61,85,69,0.0,85,2025-10-06 13:09:39+00:00
57,84,69,0.0,84,2025-10-06 13:09:40+00:00
43,83,69,0.0,83,2025-10-06 13:09:41+00:00
41,82,69,0.0,82,2025-10-06 13:09:42+00:00
46,83,69,0.0,83,2025-10-06 13:09:43+00:00
50,84,69,0.0,84,2025-10-06 13:09:44+00:00
55,85,69,0.0,85,2025-10-06 13:09:45+00:00
58,86,69,0.0,86,2025-10-06 13:09:46+00:00
61,88,69,0.0,88,2025-10-06 13:09:47+00:00
64,90,69,0.0,90,2025-10-06 13:09:48+00:00
66,91,69,0.0,91,2025-10-06 13:09:49+00:00
67,93,69,0.0,93,2025-10-06 13:09:50+00:00
66,95,69,0.0,95,2025-10-06 13:09:51+00:00
67,97,69,0.0,97,2025-10-06 13:09:52+00:00
66,98,69,0.0,98,2025-10-06 13:09:53+00:00
72,99,69,0.0,99,2025-10-06 13:09:56+00:00
80,100,69,0.0,100,2025-10-06 13:09:58+00:00
78,97,69,0.0,97,2025-10-06 13:10:01+00:00
100,96,69,0.0,96,2025-10-06 13:10:07+00:00
104,97,69,0.0,97,2025-10-06 13:10:08+00:00
110,96,69,0.0,96,2025-10-06 13:10:09+00:00
120,95,69,0.0,95,2025-10-06 13:10:11+00:00
117,96,69,0.0,96,2025-10-06 13:10:12+00:00
113,97,69,0.0,97,2025-10-06 13:10:13+00:00
106,95,69,0.0,95,2025-10-06 13:10:14+00:00
106,96,69,0.0,96,2025-10-06 13:10:15+00:00
107,97,69,0.0,97,2025-10-06 13:10:16+00:00
106,99,69,0.0,99,2025-10-06 13:10:17+00:00
101,101,69,0.0,101,2025-10-06 13:10:19+00:00
98,102,69,0.0,102,2025-10-06 13:10:20+00:00
97,103,69,0.0,103,2025-10-06 13:10:21+00:00
98,104,69,0.0,104,2025-10-06 13:10:22+00:00
102,105,69,0.0,105,2025-10-06 13:10:23+00:00
103,106,69,0.0,106,2025-10-06 13:10:24+00:00
103,107,69,0.0,107,2025-10-06 13:10:25+00:00
105,108,69,0.0,108,2025-10-06 13:10:27+00:00
110,109,69,0.0,109,2025-10-06 13:10:30+00:00
112,108,69,0.0,108,2025-10-06 13:10:31+00:00
110,109,69,0.0,109,2025-10-06 13:10:32+00:00
106,111,69,0.0,111,2025-10-06 13:10:33+00:00
105,112,69,0.0,112,2025-10-06 13:10:34+00:00
105,113,69,0.0,113,2025-10-06 13:10:36+00:00
100,114,69,0.0,114,2025-10-06 13:10:37+00:00
96,115,69,0.0,115,2025-10-06 13:10:38+00:00
94,116,69,0.0,116,2025-10-06 13:10:40+00:00
93,115,69,0.0,115,2025-10-06 13:10:41+00:00
91,114,69,0.0,114,2025-10-06 13:10:42+00:00
87,111,69,0.0,111,2025-10-06 13:10:43+00:00
84,109,69,0.0,109,2025-10-06 13:10:44+00:00
79,110,69,0.0,110,2025-10-06 13:10:47+00:00
78,111,69,0.0,111,2025-10-06 13:10:48+00:00
79,112,69,0.0,112,2025-10-06 13:10:49+00:00
81,113,69,0.0,113,2025-10-06 13:10:51+00:00
86,114,69,0.0,114,2025-10-06 13:10:54+00:00
84,115,69,0.0,115,2025-10-06 13:10:56+00:00
78,116,69,0.0,116,2025-10-06 13:10:57+00:00
72,117,69,0.0,117,2025-10-06 13:10:58+00:00
63,119,69,0.0,119,2025-10-06 13:10:59+00:00
53,120,69,0.0,120,2025-10-06 13:11:01+00:00
57,121,69,0.0,121,2025-10-06 13:11:04+00:00
62,120,69,0.0,120,2025-10-06 13:11:05+00:00
64,118,69,0.0,118,2025-10-06 13:11:06+00:00
73,116,69,0.0,116,2025-10-06 13:11:08+00:00
65,112,69,0.0,112,2025-10-06 13:11:09+00:00
62,109,69,0.0,109,2025-10-06 13:11:10+00:00
57,106,69,0.0,106,2025-10-06 13:11:11+00:00
55,104,69,0.0,104,2025-10-06 13:11:12+00:00
64,103,69,0.0,103,2025-10-06 13:11:14+00:00
65,102,69,0.0,102,2025-10-06 13:11:15+00:00
70,104,69,0.0,104,2025-10-06 13:11:17+00:00
68,106,69,0.0,106,2025-10-06 13:11:18+00:00
64,107,69,0.0,107,2025-10-06 13:11:19+00:00
66,108,69,0.0,108,2025-10-06 13:11:20+00:00
66,109,69,0.0,109,2025-10-06 13:11:21+00:00
64,110,69,0.0,110,2025-10-06 13:11:22+00:00
59,111,69,0.0,111,2025-10-06 13:11:23+00:00
57,112,69,0.0,112,2025-10-06 13:11:24+00:00
56,113,69,0.0,113,2025-10-06 13:11:25+00:00
56,114,69,0.0,114,2025-10-06 13:11:26+00:00
48,115,69,0.0,115,2025-10-06 13:11:27+00:00
33,117,69,0.0,117,2025-10-06 13:11:28+00:00
11,119,69,0.0,119,2025-10-06 13:11:29+00:00
