107,135,136,143,cadence,cycle_length16,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,timestamp
0,12,83,70,55,0.0,1.79,52.0,2.491,0.0,83,543627887,222658299,2025-05-26 13:05:01+00:00
1,14,83,70,0,33.37,1.79,60.799999999999955,1.185,0.0,83,543627722,222658085,2025-05-26 13:05:02+00:00
1,15,85,70,0,0.0,13.02,74.20000000000005,3.014,0.0,85,543628470,222656876,2025-05-26 13:05:05+00:00
1,28,87,70,81,0.0,23.21,81.60000000000002,3.07,0.5,87,543629213,222655747,2025-05-26 13:05:09+00:00
1,37,90,70,83,0.0,31.82,84.0,2.557,0.5,90,543629802,222654818,2025-05-26 13:05:12+00:00
1,39,91,70,83,0.0,35.03,84.79999999999995,2.725,0.5,91,543630112,222654545,2025-05-26 13:05:13+00:00
1,40,96,70,83,0.0,39.53,84.60000000000002,2.939,0.5,96,543630471,222654070,2025-05-26 13:05:15+00:00
1,40,98,70,83,0.0,42.02,84.79999999999995,2.65,0.0,98,543630691,222653838,2025-05-26 13:05:16+00:00
1,41,101,70,83,0.0,44.5,85.39999999999998,2.585,0.5,101,543630884,222653591,2025-05-26 13:05:17+00:00
1,42,105,70,84,0.0,49.89,85.39999999999998,2.585,0.5,105,543631287,222653036,2025-05-26 13:05:19+00:00
1,42,107,70,83,0.0,53.41,86.20000000000005,2.641,0.5,107,543631635,222652716,2025-05-26 13:05:20+00:00
1,42,110,70,82,0.0,59.65,86.60000000000002,2.753,0.5,110,543632090,222652085,2025-05-26 13:05:22+00:00
1,42,113,70,82,0.0,64.75,86.20000000000005,2.799,0.5,113,543632467,222651546,2025-05-26 13:05:24+00:00
1,42,116,70,85,0.0,70.78,86.20000000000005,2.79,0.0,116,543632940,222650904,2025-05-26 13:05:26+00:00
1,41,117,70,85,0.0,73.6,86.39999999999998,2.781,0.5,117,543633081,222650593,2025-05-26 13:05:27+00:00
1,39,120,70,84,0.0,77.6,86.79999999999995,2.781,0.5,120,543633427,222650174,2025-05-26 13:05:29+00:00
1,39,120,70,84,0.0,80.56,87.0,2.743,0.5,120,543633727,222649871,2025-05-26 13:05:30+00:00
1,28,122,70,85,0.0,91.12,86.60000000000002,2.706,0.0,122,543634518,222648843,2025-05-26 13:05:34+00:00
1,23,124,70,85,0.0,98.65,87.0,2.706,0.5,124,543635151,222648060,2025-05-26 13:05:37+00:00
1,25,127,70,84,0.0,108.99,87.20000000000005,2.678,0.0,127,543635983,222647056,2025-05-26 13:05:41+00:00
