135,136,143,distance,heart_rate,timestamp
8,68,75,0.0,68,2025-07-18 11:24:13+00:00
14,67,75,0.0,67,2025-07-18 11:24:15+00:00
13,68,75,0.0,68,2025-07-18 11:24:16+00:00
5,67,75,0.0,67,2025-07-18 11:24:18+00:00
10,68,75,0.0,68,2025-07-18 11:24:20+00:00
16,69,75,0.0,69,2025-07-18 11:24:21+00:00
22,68,75,0.0,68,2025-07-18 11:24:22+00:00
18,69,75,0.0,69,2025-07-18 11:24:23+00:00
14,70,75,0.0,70,2025-07-18 11:24:25+00:00
3,73,75,0.0,73,2025-07-18 11:24:26+00:00
4,74,75,0.0,74,2025-07-18 11:24:27+00:00
1,75,75,0.0,75,2025-07-18 11:24:28+00:00
1,74,75,0.0,74,2025-07-18 11:24:33+00:00
3,73,75,0.0,73,2025-07-18 11:24:34+00:00
1,72,75,0.0,72,2025-07-18 11:24:35+00:00
5,71,75,0.0,71,2025-07-18 11:24:37+00:00
3,70,75,0.0,70,2025-07-18 11:24:38+00:00
3,69,75,0.0,69,2025-07-18 11:24:40+00:00
4,68,75,0.0,68,2025-07-18 11:24:42+00:00
3,69,75,0.0,69,2025-07-18 11:24:45+00:00
3,70,75,0.0,70,2025-07-18 11:24:47+00:00
3,69,75,0.0,69,2025-07-18 11:24:49+00:00
5,70,75,0.0,70,2025-07-18 11:24:50+00:00
14,69,75,0.0,69,2025-07-18 11:24:57+00:00
11,70,75,0.0,70,2025-07-18 11:24:59+00:00
7,72,75,0.0,72,2025-07-18 11:25:00+00:00
3,73,75,0.0,73,2025-07-18 11:25:02+00:00
1,72,75,0.0,72,2025-07-18 11:25:03+00:00
2,73,75,0.0,73,2025-07-18 11:25:04+00:00
1,74,75,0.0,74,2025-07-18 11:25:05+00:00
1,75,75,0.0,75,2025-07-18 11:25:06+00:00
1,74,75,0.0,74,2025-07-18 11:25:12+00:00
1,73,75,0.0,73,2025-07-18 11:25:13+00:00
0,72,75,0.0,72,2025-07-18 11:25:14+00:00
1,71,75,0.0,71,2025-07-18 11:25:15+00:00
3,72,75,0.0,72,2025-07-18 11:25:18+00:00
11,73,75,0.0,73,2025-07-18 11:25:19+00:00
16,74,75,0.0,74,2025-07-18 11:25:20+00:00
2,75,75,0.0,75,2025-07-18 11:25:23+00:00
12,76,75,0.0,76,2025-07-18 11:25:25+00:00
8,77,75,0.0,77,2025-07-18 11:25:26+00:00
2,80,75,0.0,80,2025-07-18 11:25:27+00:00
1,82,75,0.0,82,2025-07-18 11:25:28+00:00
0,83,75,0.0,83,2025-07-18 11:25:29+00:00
0,82,75,0.0,82,2025-07-18 11:25:33+00:00
1,81,75,0.0,81,2025-07-18 11:25:34+00:00
