107,135,136,143,cadence,cycle_length16,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,timestamp
0,3,89,46,58,,1.33,85.39999999999998,1.334,0.0,89,543625986,222659086,2025-06-05 17:09:05+00:00
1,3,89,46,58,,2.75,85.39999999999998,1.204,0.0,89,543626034,222658837,2025-06-05 17:09:06+00:00
1,3,89,46,0,,9.49,86.20000000000005,1.969,0.0,89,543626642,222658202,2025-06-05 17:09:09+00:00
1,3,89,46,80,,21.77,86.39999999999998,2.948,0.5,89,543627553,222656946,2025-06-05 17:09:13+00:00
1,22,93,46,83,,34.0,86.0,2.976,0.5,93,543628573,222655707,2025-06-05 17:09:17+00:00
1,24,97,46,84,,40.01,86.20000000000005,3.004,0.5,97,543629008,222655014,2025-06-05 17:09:19+00:00
1,24,99,46,84,,42.64,86.20000000000005,3.014,0.5,99,543629204,222654767,2025-06-05 17:09:20+00:00
1,26,103,46,84,,48.9,86.60000000000002,2.967,0.0,103,543629688,222654131,2025-06-05 17:09:22+00:00
1,28,107,46,84,,54.31,87.0,2.967,0.5,107,543630077,222653468,2025-06-05 17:09:24+00:00
1,29,110,46,84,,59.5,86.60000000000002,2.911,0.5,110,543630492,222653005,2025-06-05 17:09:26+00:00
1,28,114,46,84,,64.94,86.39999999999998,2.874,0.5,114,543630946,222652498,2025-06-05 17:09:28+00:00
1,21,119,46,86,,70.56,86.20000000000005,2.846,0.0,119,543631396,222651932,2025-06-05 17:09:30+00:00
1,10,122,46,86,,76.4,86.20000000000005,2.846,0.5,122,543631827,222651277,2025-06-05 17:09:32+00:00
1,4,125,46,86,,82.09,85.79999999999995,2.893,0.5,125,543632320,222650737,2025-06-05 17:09:34+00:00
1,2,126,46,85,,88.2,85.60000000000002,2.893,0.0,126,543632832,222650185,2025-06-05 17:09:36+00:00
1,3,127,46,87,,100.11,85.60000000000002,2.874,0.0,127,543633773,222648998,2025-06-05 17:09:40+00:00
1,4,129,46,87,,109.07,85.20000000000005,2.911,0.0,129,543634526,222648171,2025-06-05 17:09:43+00:00
1,3,131,46,87,,122.2,85.20000000000005,2.874,0.0,131,543635581,222646859,2025-06-05 17:09:48+00:00
1,6,133,46,86,,131.13,85.39999999999998,2.855,0.0,133,543636270,222645893,2025-06-05 17:09:51+00:00
1,6,135,46,87,,142.08,86.39999999999998,2.874,0.0,135,543637096,222644771,2025-06-05 17:09:55+00:00
1,4,138,46,87,,149.59,86.0,2.846,0.0,138,543637803,222644029,2025-06-05 17:09:58+00:00
1,7,140,46,87,,163.7,85.39999999999998,2.827,0.0,140,543638910,222642632,2025-06-05 17:10:03+00:00
1,8,141,46,86,,175.26,86.20000000000005,2.799,0.0,141,543639809,222641476,2025-06-05 17:10:07+00:00
1,4,143,46,86,,185.23,86.60000000000002,2.799,0.5,143,543640659,222640511,2025-06-05 17:10:11+00:00
1,5,144,46,87,,197.26,87.20000000000005,2.79,0.0,144,543641610,222639269,2025-06-05 17:10:15+00:00
1,4,146,46,87,,208.9,87.20000000000005,2.827,0.0,146,543642513,222638068,2025-06-05 17:10:19+00:00
1,5,147,46,89,,220.51,87.60000000000002,2.827,0.5,147,543643418,222636809,2025-06-05 17:10:23+00:00
1,8,148,46,88,,231.74,87.79999999999995,2.827,0.0,148,543644314,222635621,2025-06-05 17:10:27+00:00
1,9,149,46,88,,239.95,89.0,2.827,0.5,149,543644866,222634745,2025-06-05 17:10:30+00:00
1,4,150,46,88,,250.72,89.39999999999998,2.827,0.0,150,543645633,222633456,2025-06-05 17:10:34+00:00
1,4,150,46,88,,264.1,90.0,2.781,0.0,150,543646343,222631744,2025-06-05 17:10:39+00:00
1,6,151,46,87,,272.21,90.20000000000005,2.734,0.0,151,543646725,222630531,2025-06-05 17:10:42+00:00
1,6,153,46,88,,280.85,90.39999999999998,2.734,0.0,153,543647071,222629380,2025-06-05 17:10:45+00:00
1,7,154,46,88,,292.69,90.60000000000002,2.743,0.0,154,543647549,222627686,2025-06-05 17:10:49+00:00
1,7,155,46,88,,306.87,92.0,2.781,0.5,155,543648131,222625713,2025-06-05 17:10:54+00:00
1,7,155,46,87,,315.02,92.20000000000005,2.781,0.0,155,543648559,222624606,2025-06-05 17:10:57+00:00
1,5,154,46,87,,328.81,91.39999999999998,2.771,0.0,154,543649250,222622728,2025-06-05 17:11:02+00:00
1,3,154,46,88,,343.25,91.60000000000002,2.781,0.5,154,543649774,222620711,2025-06-05 17:11:07+00:00
1,3,154,46,88,,351.5,92.20000000000005,2.771,0.0,154,543650232,222619524,2025-06-05 17:11:10+00:00
1,3,154,46,87,,359.74,91.79999999999995,2.771,0.5,154,543650588,222618419,2025-06-05 17:11:13+00:00
1,2,155,46,88,,374.17,91.79999999999995,2.781,0.0,155,543651226,222616407,2025-06-05 17:11:18+00:00
1,2,156,46,88,,388.97,91.79999999999995,2.79,0.0,156,543651892,222614330,2025-06-05 17:11:23+00:00
