107,135,136,143,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_long,timestamp
1,7,100,72,1181.67,91.39999999999998,4.525,100,543556134,222924073,2025-06-11 12:59:06+00:00
1,7,100,72,1219.33,87.60000000000002,4.759,100,543557066,222918479,2025-06-11 12:59:13+00:00
1,7,100,72,1224.64,87.39999999999998,4.759,100,543557263,222917773,2025-06-11 12:59:14+00:00
1,21,99,72,1230.05,87.20000000000005,5.169,99,543557380,222916979,2025-06-11 12:59:15+00:00
1,17,100,72,1251.86,85.79999999999995,5.589,100,543557957,222913715,2025-06-11 12:59:19+00:00
1,11,102,72,1279.56,87.0,6.0,102,543558625,222909624,2025-06-11 12:59:24+00:00
1,11,102,72,1307.37,85.60000000000002,5.449,102,543559527,222905564,2025-06-11 12:59:29+00:00
1,28,103,72,1342.56,85.0,4.395,103,543560513,222900343,2025-06-11 12:59:36+00:00
1,28,103,72,1364.11,87.0,2.921,103,543561153,222897200,2025-06-11 12:59:42+00:00
1,21,99,72,1372.82,87.0,2.641,99,543561356,222895955,2025-06-11 12:59:45+00:00
1,15,96,72,1375.26,87.0,2.351,96,543561395,222895591,2025-06-11 12:59:46+00:00
1,12,93,72,1382.78,87.60000000000002,2.305,93,543561605,222894506,2025-06-11 12:59:49+00:00
1,5,90,72,1384.89,87.39999999999998,2.258,90,543561692,222894200,2025-06-11 12:59:50+00:00
1,2,87,72,1391.27,88.0,2.09,87,543561798,222893175,2025-06-11 12:59:53+00:00
1,2,88,72,1398.13,88.39999999999998,1.959,88,543561904,222892235,2025-06-11 12:59:56+00:00
1,1,88,72,1405.4,87.79999999999995,2.081,88,543561852,222891045,2025-06-11 13:00:00+00:00
1,1,88,72,1408.45,88.0,2.09,88,543562016,222890737,2025-06-11 13:00:01+00:00
1,3,86,72,1424.08,90.0,3.35,86,543562890,222888777,2025-06-11 13:00:07+00:00
1,1,87,72,1441.41,87.20000000000005,3.863,87,543563311,222886239,2025-06-11 13:00:12+00:00
1,1,89,72,1466.09,86.0,4.423,89,543563913,222882477,2025-06-11 13:00:18+00:00
1,14,92,72,1498.19,86.20000000000005,4.712,92,543564762,222877775,2025-06-11 13:00:25+00:00
1,15,95,72,1511.99,86.39999999999998,4.068,95,543565089,222875837,2025-06-11 13:00:28+00:00
1,17,96,72,1523.3,89.0,3.686,96,543565366,222874042,2025-06-11 13:00:31+00:00
1,25,96,72,1540.26,89.79999999999995,1.773,96,543565297,222871634,2025-06-11 13:00:36+00:00
1,25,96,72,1551.55,86.79999999999995,3.844,96,543565326,222869834,2025-06-11 13:00:40+00:00
1,15,95,72,1576.58,87.20000000000005,3.406,95,543565416,222866149,2025-06-11 13:00:46+00:00
1,13,103,72,1587.21,87.0,3.275,103,543565306,222864614,2025-06-11 13:00:49+00:00
1,7,110,72,1590.43,86.79999999999995,3.462,110,543565312,222864105,2025-06-11 13:00:50+00:00
1,4,113,72,1597.75,86.39999999999998,4.078,113,543565497,222862993,2025-06-11 13:00:52+00:00
1,4,113,72,1601.95,86.60000000000002,4.348,113,543565647,222862370,2025-06-11 13:00:53+00:00
1,4,110,72,1616.53,87.60000000000002,4.768,110,543566158,222860345,2025-06-11 13:00:56+00:00
1,2,109,72,1621.46,87.20000000000005,4.908,109,543566210,222859628,2025-06-11 13:00:57+00:00
1,2,109,72,1631.0,87.79999999999995,5.16,109,543566160,222858084,2025-06-11 13:00:59+00:00
1,5,109,72,1671.76,93.0,5.151,109,543565883,222851895,2025-06-11 13:01:07+00:00
1,1,108,72,1722.39,96.39999999999998,5.132,108,543565729,222844144,2025-06-11 13:01:17+00:00
1,1,108,72,1737.32,96.0,5.104,108,543565707,222841848,2025-06-11 13:01:20+00:00
1,1,109,72,1752.75,97.20000000000005,5.141,109,543565875,222839467,2025-06-11 13:01:23+00:00
1,1,112,72,1777.86,97.60000000000002,4.227,112,543566065,222835658,2025-06-11 13:01:28+00:00
1,1,113,72,1790.84,96.79999999999995,3.826,113,543566223,222833729,2025-06-11 13:01:31+00:00
1,1,110,72,1808.6,93.79999999999995,3.023,110,543566424,222831026,2025-06-11 13:01:36+00:00
1,1,107,72,1814.27,93.79999999999995,2.715,107,543566521,222830078,2025-06-11 13:01:38+00:00
1,1,104,72,1819.41,95.60000000000002,0.252,104,543566819,222829604,2025-06-11 13:01:42+00:00
1,1,87,70,1819.41,107.39999999999998,0.0,87,543566580,222830745,2025-06-11 13:15:08+00:00
1,1,88,70,1819.41,107.0,0.476,88,543566576,222830782,2025-06-11 13:15:09+00:00
1,1,88,70,1820.46,106.79999999999995,1.176,88,543566700,222830936,2025-06-11 13:15:10+00:00
1,1,88,70,1823.75,106.20000000000005,1.605,88,543567017,222830896,2025-06-11 13:15:12+00:00
1,1,88,70,1837.81,104.39999999999998,3.378,88,543568264,222829627,2025-06-11 13:15:17+00:00
1,11,91,70,1854.74,102.39999999999998,4.292,91,543569626,222827976,2025-06-11 13:15:21+00:00
1,7,94,70,1858.8,102.0,4.236,94,543569964,222827587,2025-06-11 13:15:22+00:00
1,7,94,70,1862.69,101.20000000000005,4.591,94,543570280,222827087,2025-06-11 13:15:23+00:00
1,6,96,70,1866.91,100.60000000000002,4.357,96,543570614,222826636,2025-06-11 13:15:24+00:00
1,13,99,70,1905.53,95.60000000000002,4.096,99,543573894,222823068,2025-06-11 13:15:32+00:00
1,0,97,70,1927.26,94.39999999999998,1.698,97,543575679,222821211,2025-06-11 13:15:38+00:00
1,0,95,70,1937.55,94.60000000000002,3.154,95,543576244,222819856,2025-06-11 13:15:43+00:00
1,0,92,70,1944.47,95.0,3.611,92,543576434,222818745,2025-06-11 13:15:45+00:00
1,1,93,70,1957.59,96.60000000000002,3.032,93,543576789,222816913,2025-06-11 13:15:49+00:00
1,0,96,70,1968.27,96.20000000000005,4.189,96,543577157,222815375,2025-06-11 13:15:52+00:00
1,0,97,70,1977.42,96.0,4.871,97,543577477,222814026,2025-06-11 13:15:54+00:00
1,0,100,70,1987.61,96.39999999999998,5.309,100,543577794,222812522,2025-06-11 13:15:56+00:00
1,4,103,70,2010.46,96.39999999999998,5.748,103,543578487,222809220,2025-06-11 13:16:00+00:00
1,2,106,70,2022.28,96.39999999999998,5.944,106,543578810,222807445,2025-06-11 13:16:02+00:00
1,1,107,70,2081.78,98.39999999999998,5.766,107,543580958,222798782,2025-06-11 13:16:12+00:00
1,1,107,70,2121.08,94.79999999999995,4.768,107,543582649,222793345,2025-06-11 13:16:19+00:00
1,2,106,70,2147.0,92.0,4.217,106,543583928,222789993,2025-06-11 13:16:25+00:00
1,1,105,70,2175.94,94.20000000000005,4.712,105,543585152,222785943,2025-06-11 13:16:32+00:00
1,1,105,70,2180.08,93.39999999999998,4.815,105,543585419,222785359,2025-06-11 13:16:33+00:00
1,0,106,70,2195.91,95.39999999999998,4.796,106,543586113,222783238,2025-06-11 13:16:36+00:00
1,0,105,70,2200.74,96.20000000000005,4.768,105,543586351,222782594,2025-06-11 13:16:37+00:00
1,0,108,70,2217.9,98.60000000000002,4.199,108,543587321,222780285,2025-06-11 13:16:41+00:00
1,0,109,70,2228.05,99.20000000000005,4.796,109,543587898,222779015,2025-06-11 13:16:43+00:00
1,0,109,70,2233.67,99.39999999999998,4.88,109,543588202,222778355,2025-06-11 13:16:44+00:00
1,1,110,70,2276.16,93.79999999999995,4.563,110,543590712,222772930,2025-06-11 13:16:53+00:00
1,2,109,70,2306.91,92.20000000000005,5.123,109,543592361,222768830,2025-06-11 13:16:59+00:00
1,1,107,70,2312.63,92.79999999999995,5.43,107,543592708,222768111,2025-06-11 13:17:00+00:00
1,1,106,70,2337.11,92.60000000000002,6.121,106,543593956,222764861,2025-06-11 13:17:04+00:00
1,0,109,70,2359.92,94.0,5.318,109,543595271,222761791,2025-06-11 13:17:08+00:00
1,0,110,70,2365.7,94.79999999999995,5.552,110,543595521,222760931,2025-06-11 13:17:09+00:00
1,0,111,70,2371.93,95.0,5.281,111,543595829,222760173,2025-06-11 13:17:10+00:00
1,0,112,70,2383.29,95.0,5.561,112,543596345,222758590,2025-06-11 13:17:12+00:00
1,0,113,70,2406.45,94.0,5.43,113,543597187,222755248,2025-06-11 13:17:16+00:00
1,0,113,70,2444.6,94.79999999999995,4.413,113,543598310,222749771,2025-06-11 13:17:23+00:00
1,1,110,70,2463.09,95.20000000000005,3.256,110,543598706,222747035,2025-06-11 13:17:28+00:00
1,1,108,70,2466.87,94.79999999999995,3.835,108,543598611,222746444,2025-06-11 13:17:29+00:00
1,1,103,70,2478.96,95.60000000000002,4.535,103,543598760,222744616,2025-06-11 13:17:32+00:00
1,1,102,70,2483.38,95.39999999999998,4.628,102,543598891,222743931,2025-06-11 13:17:33+00:00
1,1,103,70,2493.44,94.79999999999995,4.777,103,543599209,222742466,2025-06-11 13:17:35+00:00
1,1,105,70,2509.48,94.0,5.514,105,543600067,222740338,2025-06-11 13:17:38+00:00
1,1,105,70,2514.95,93.79999999999995,5.477,105,543600234,222739512,2025-06-11 13:17:39+00:00
1,0,107,70,2531.84,92.0,5.58,107,543600528,222736986,2025-06-11 13:17:42+00:00
1,0,109,70,2580.68,91.79999999999995,5.757,109,543601256,222729666,2025-06-11 13:17:50+00:00
1,0,109,70,2621.12,90.39999999999998,5.776,109,543601858,222723508,2025-06-11 13:17:57+00:00
1,1,112,70,2672.25,90.20000000000005,5.514,112,543602549,222715790,2025-06-11 13:18:06+00:00
1,1,112,70,2677.97,90.39999999999998,5.617,112,543602649,222714918,2025-06-11 13:18:07+00:00
1,0,115,70,2695.29,91.60000000000002,5.654,115,543602907,222712297,2025-06-11 13:18:10+00:00
1,0,114,70,2724.65,92.20000000000005,6.009,114,543603340,222707825,2025-06-11 13:18:15+00:00
1,0,119,70,2761.53,92.79999999999995,6.112,119,543603775,222702143,2025-06-11 13:18:21+00:00
1,0,120,70,2779.98,92.0,6.0,120,543603801,222699147,2025-06-11 13:18:24+00:00
1,0,117,70,2830.62,87.39999999999998,5.673,117,543603856,222691660,2025-06-11 13:18:32+00:00
1,1,118,70,2871.08,88.0,5.225,118,543603819,222685593,2025-06-11 13:18:39+00:00
1,1,120,70,2881.04,87.0,5.3,120,543603857,222684051,2025-06-11 13:18:41+00:00
1,1,120,70,2901.81,88.20000000000005,5.542,120,543603842,222680841,2025-06-11 13:18:45+00:00
1,7,115,70,2935.95,88.79999999999995,5.113,115,543603551,222675637,2025-06-11 13:18:51+00:00
1,7,115,70,2940.79,89.0,4.992,115,543603486,222674883,2025-06-11 13:18:52+00:00
1,6,112,70,2955.78,89.20000000000005,4.684,112,543603257,222672660,2025-06-11 13:18:55+00:00
1,6,110,70,2970.79,90.39999999999998,3.042,110,543602950,222670405,2025-06-11 13:18:59+00:00
1,1,106,70,2979.72,90.79999999999995,1.381,106,543602677,222669130,2025-06-11 13:19:03+00:00
1,0,105,70,2981.45,91.60000000000002,0.429,105,543602516,222668947,2025-06-11 13:19:05+00:00
1,1,102,70,2981.45,93.20000000000005,0.0,102,543602558,222668938,2025-06-11 13:19:12+00:00
1,1,103,70,2981.45,93.20000000000005,0.0,103,543602558,222668938,2025-06-11 13:19:13+00:00
1,1,100,70,2981.45,93.20000000000005,0.0,100,543602558,222668938,2025-06-11 13:19:18+00:00
1,1,97,70,2981.45,93.20000000000005,0.0,97,543602558,222668938,2025-06-11 13:19:19+00:00
1,1,94,70,2981.45,93.20000000000005,0.0,94,543602558,222668938,2025-06-11 13:19:22+00:00
1,2,90,70,2981.45,93.20000000000005,0.0,90,543602558,222668938,2025-06-11 13:19:25+00:00
1,2,87,70,2981.45,93.20000000000005,0.0,87,543602558,222668938,2025-06-11 13:19:27+00:00
1,2,85,70,2981.45,95.20000000000005,1.222,85,543602535,222668893,2025-06-11 13:19:30+00:00
1,2,85,70,2986.07,93.60000000000002,2.389,85,543602044,222668743,2025-06-11 13:19:32+00:00
1,1,87,70,3001.76,93.20000000000005,3.49,87,543600565,222667798,2025-06-11 13:19:37+00:00
1,6,85,70,3019.49,91.79999999999995,3.676,85,543600220,222665169,2025-06-11 13:19:42+00:00
1,7,90,70,3026.08,91.79999999999995,3.023,90,543600140,222664107,2025-06-11 13:19:44+00:00
1,6,95,70,3029.13,92.20000000000005,2.314,95,543600014,222663688,2025-06-11 13:19:45+00:00
1,3,100,70,3031.33,92.39999999999998,1.568,100,543599868,222663460,2025-06-11 13:19:46+00:00
1,3,102,70,3032.56,92.20000000000005,1.717,102,543599673,222663443,2025-06-11 13:19:47+00:00
0,4,99,70,3036.94,92.60000000000002,1.446,99,543599155,222663509,2025-06-11 13:19:50+00:00
0,1,95,70,3038.13,92.60000000000002,0.886,95,543599030,222663465,2025-06-11 13:19:51+00:00
0,1,94,70,3040.28,92.39999999999998,0.653,94,543598836,222663264,2025-06-11 13:19:52+00:00
0,1,93,70,3043.29,90.60000000000002,0.0,93,543598627,222662911,2025-06-11 13:20:00+00:00
0,1,96,70,3043.74,91.0,0.0,96,543598588,222662913,2025-06-11 13:20:04+00:00
0,1,101,70,3043.74,91.0,,101,,,2025-06-11 13:20:07+00:00
0,20,98,70,3043.74,91.0,,98,,,2025-06-11 13:20:19+00:00
0,15,95,70,3043.74,91.0,,95,,,2025-06-11 13:20:25+00:00
0,29,92,70,3043.74,91.0,,92,,,2025-06-11 13:20:35+00:00
0,11,89,70,3043.74,,,89,,,2025-06-11 13:20:39+00:00
0,15,90,70,3043.74,,,90,,,2025-06-11 13:20:42+00:00
