107,135,136,143,cadence,cycle_length16,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,timestamp
0,46,76,78,0,0.0,0.62,87.0,1.12,0.0,76,543622233,222664373,2025-09-17 13:26:53+00:00
1,46,76,78,0,0.0,3.83,87.60000000000002,0.0,0.0,76,543622509,222663927,2025-09-17 13:26:54+00:00
1,46,76,78,0,0.0,13.48,88.60000000000002,2.967,0.0,76,543623247,222662899,2025-09-17 13:26:57+00:00
1,58,79,78,84,0.0,23.02,88.20000000000005,3.238,0.5,79,543623938,222661961,2025-09-17 13:27:00+00:00
1,55,82,78,85,0.0,26.11,88.0,3.238,0.0,82,543624115,222661623,2025-09-17 13:27:01+00:00
1,48,85,78,86,0.0,28.44,87.60000000000002,3.07,0.0,85,543624304,222661321,2025-09-17 13:27:02+00:00
1,42,88,78,86,0.0,31.34,87.60000000000002,2.948,0.5,88,543624491,222661033,2025-09-17 13:27:03+00:00
1,41,91,78,86,0.0,34.38,87.60000000000002,2.893,0.5,91,543624847,222660814,2025-09-17 13:27:04+00:00
1,39,95,78,85,0.0,39.77,87.39999999999998,2.893,0.5,95,543625248,222660210,2025-09-17 13:27:06+00:00
1,38,98,78,85,0.0,42.6,87.39999999999998,2.893,0.5,98,543625491,222659993,2025-09-17 13:27:07+00:00
1,38,101,78,85,0.0,48.12,87.39999999999998,2.818,0.0,101,543625998,222659466,2025-09-17 13:27:09+00:00
1,39,105,78,86,0.0,54.14,87.60000000000002,2.809,0.0,105,543626446,222658825,2025-09-17 13:27:11+00:00
1,39,109,78,87,0.0,62.49,88.0,2.855,0.0,109,543627019,222657924,2025-09-17 13:27:14+00:00
1,40,112,78,87,,71.15,87.60000000000002,2.855,0.0,112,543627834,222657206,2025-09-17 13:27:17+00:00
1,40,115,78,86,,77.1,87.79999999999995,2.855,0.0,115,543628251,222656538,2025-09-17 13:27:19+00:00
1,41,117,78,85,,83.12,87.79999999999995,2.855,0.5,117,543628731,222655994,2025-09-17 13:27:21+00:00
1,41,120,78,85,,93.64,87.60000000000002,2.79,0.5,120,543629688,222654998,2025-09-17 13:27:25+00:00
1,39,122,78,85,0.0,100.97,87.39999999999998,2.753,0.5,122,543630213,222654247,2025-09-17 13:27:28+00:00
1,40,125,78,86,0.0,112.14,86.79999999999995,2.734,0.0,125,543631228,222653194,2025-09-17 13:27:32+00:00
1,40,126,78,85,0.0,120.54,86.39999999999998,2.734,0.5,126,543631852,222652335,2025-09-17 13:27:35+00:00
1,39,127,78,86,,132.03,86.20000000000005,2.771,0.0,127,543632760,222651088,2025-09-17 13:27:39+00:00
1,21,126,78,86,,143.1,85.79999999999995,2.762,0.0,126,543633521,222649866,2025-09-17 13:27:43+00:00
1,20,127,78,85,0.01,154.47,86.20000000000005,2.771,0.5,127,543634381,222648715,2025-09-17 13:27:47+00:00
1,22,128,78,87,0.01,163.01,86.60000000000002,2.781,0.0,128,543635129,222647915,2025-09-17 13:27:50+00:00
1,17,131,78,88,,170.41,86.20000000000005,2.771,0.0,131,543635801,222647174,2025-09-17 13:27:53+00:00
1,12,132,78,87,,173.11,86.20000000000005,2.762,0.0,132,543635944,222646932,2025-09-17 13:27:54+00:00
1,9,134,78,86,,182.07,86.39999999999998,2.762,0.5,134,543636735,222646211,2025-09-17 13:27:57+00:00
1,11,135,78,87,,195.25,87.0,2.734,0.0,135,543637835,222644784,2025-09-17 13:28:02+00:00
1,14,136,78,85,,203.39,87.0,2.743,0.5,136,543638370,222643889,2025-09-17 13:28:05+00:00
1,16,137,78,86,,217.53,87.20000000000005,2.753,0.0,137,543639405,222642368,2025-09-17 13:28:10+00:00
1,19,138,78,86,,226.12,86.60000000000002,2.762,0.5,138,543640214,222641613,2025-09-17 13:28:13+00:00
1,19,138,78,86,,231.23,86.79999999999995,2.771,0.5,138,543640574,222641089,2025-09-17 13:28:15+00:00
1,10,139,78,86,,235.74,87.0,2.753,0.5,139,543640947,222640680,2025-09-17 13:28:17+00:00
1,10,139,78,86,,247.17,86.79999999999995,2.725,0.0,139,543641929,222639541,2025-09-17 13:28:21+00:00
1,10,139,78,87,,258.47,87.39999999999998,2.743,0.0,139,543642756,222638258,2025-09-17 13:28:25+00:00
1,14,140,78,87,,266.57,87.60000000000002,2.734,0.0,140,543643435,222637534,2025-09-17 13:28:28+00:00
1,19,141,78,87,,280.45,88.0,2.734,0.5,141,543644454,222636059,2025-09-17 13:28:33+00:00
1,22,142,78,86,,288.35,89.0,2.743,0.0,142,543645042,222635162,2025-09-17 13:28:36+00:00
1,22,142,78,86,,295.74,89.0,2.715,0.5,142,543645579,222634374,2025-09-17 13:28:39+00:00
1,27,143,78,87,,309.0,89.79999999999995,2.687,0.0,143,543646238,222632606,2025-09-17 13:28:44+00:00
1,27,143,78,87,,318.69,90.60000000000002,2.706,0.0,143,543646813,222631282,2025-09-17 13:28:47+00:00
1,31,144,78,87,,326.5,90.79999999999995,2.725,0.5,144,543647058,222630205,2025-09-17 13:28:50+00:00
1,33,145,78,88,,340.01,91.0,2.715,0.0,145,543647634,222628303,2025-09-17 13:28:55+00:00
1,33,145,78,87,,348.63,91.20000000000005,2.725,0.0,145,543648132,222627121,2025-09-17 13:28:58+00:00
1,35,146,78,87,,357.3,91.20000000000005,2.725,0.0,146,543648405,222625894,2025-09-17 13:29:01+00:00
1,36,146,78,87,,371.11,92.0,2.743,0.0,146,543648990,222624044,2025-09-17 13:29:06+00:00
1,36,145,78,87,,379.18,92.39999999999998,2.743,0.0,145,543649402,222622887,2025-09-17 13:29:09+00:00
1,33,144,78,87,,386.94,92.60000000000002,2.743,0.5,144,543649737,222621826,2025-09-17 13:29:12+00:00
1,33,144,78,88,,402.5,93.39999999999998,2.771,0.0,144,543650355,222619683,2025-09-17 13:29:17+00:00
1,36,145,78,87,,411.02,93.79999999999995,2.771,0.5,145,543650750,222618444,2025-09-17 13:29:20+00:00
1,35,145,78,88,,418.44,93.20000000000005,2.781,0.0,145,543650978,222617396,2025-09-17 13:29:23+00:00
1,35,145,78,88,,427.23,93.39999999999998,2.771,0.0,145,543651365,222616161,2025-09-17 13:29:26+00:00
1,38,146,78,88,,438.61,93.60000000000002,2.771,0.0,146,543651912,222614662,2025-09-17 13:29:30+00:00
1,38,146,78,87,,447.1,93.39999999999998,2.781,0.0,146,543652371,222613500,2025-09-17 13:29:33+00:00
1,38,146,78,86,,461.44,94.20000000000005,2.799,0.0,146,543653059,222611560,2025-09-17 13:29:38+00:00
1,38,147,78,86,,466.98,94.20000000000005,2.799,0.5,147,543653347,222610760,2025-09-17 13:29:40+00:00
1,38,147,78,86,,469.6,94.39999999999998,2.799,0.0,147,543653372,222610409,2025-09-17 13:29:41+00:00
1,38,147,78,87,,478.78,94.0,2.799,0.0,147,543653848,222609145,2025-09-17 13:29:44+00:00
1,41,148,78,89,,489.82,94.39999999999998,2.818,0.0,148,543654291,222607654,2025-09-17 13:29:48+00:00
1,41,148,78,87,,500.63,94.79999999999995,2.809,0.0,148,543654682,222606091,2025-09-17 13:29:52+00:00
1,36,148,78,88,,510.36,94.39999999999998,2.818,0.5,148,543655232,222604738,2025-09-17 13:29:55+00:00
1,36,148,78,88,,518.62,93.39999999999998,2.837,0.0,148,543655535,222603598,2025-09-17 13:29:58+00:00
1,41,149,78,87,,536.63,93.20000000000005,2.837,0.5,149,543656347,222601098,2025-09-17 13:30:04+00:00
1,41,149,78,88,,545.37,93.60000000000002,2.855,0.5,149,543656677,222599920,2025-09-17 13:30:07+00:00
1,41,149,78,88,,553.42,93.79999999999995,2.865,0.0,149,543657022,222598686,2025-09-17 13:30:10+00:00
1,37,150,78,86,,564.37,93.60000000000002,2.855,0.5,150,543657441,222597186,2025-09-17 13:30:14+00:00
1,37,150,78,87,,570.4,93.79999999999995,2.855,0.5,150,543657678,222596334,2025-09-17 13:30:16+00:00
1,37,150,78,87,,573.47,94.0,2.855,0.5,150,543657821,222595883,2025-09-17 13:30:17+00:00
1,31,151,78,88,,585.26,93.60000000000002,2.855,0.0,151,543658442,222594304,2025-09-17 13:30:21+00:00
1,31,151,78,87,,593.11,93.20000000000005,2.865,0.0,151,543658727,222593197,2025-09-17 13:30:24+00:00
1,36,152,78,87,,608.17,93.39999999999998,2.865,0.0,152,543659289,222591114,2025-09-17 13:30:29+00:00
1,39,152,78,87,,617.33,93.39999999999998,2.874,0.0,152,543659755,222589817,2025-09-17 13:30:32+00:00
1,39,152,78,86,,625.63,93.60000000000002,2.883,0.0,152,543660172,222588723,2025-09-17 13:30:35+00:00
1,39,152,78,88,,637.72,93.79999999999995,2.883,0.0,152,543660829,222587096,2025-09-17 13:30:39+00:00
1,39,152,78,87,,646.66,93.60000000000002,2.902,0.0,152,543661166,222585921,2025-09-17 13:30:42+00:00
1,39,152,78,87,,654.78,93.20000000000005,2.902,0.0,152,543661507,222584684,2025-09-17 13:30:45+00:00
1,14,153,78,88,,670.38,93.20000000000005,2.921,0.0,153,543662137,222582528,2025-09-17 13:30:50+00:00
1,14,153,78,88,,678.53,93.20000000000005,2.921,0.0,153,543662402,222581367,2025-09-17 13:30:53+00:00
