135,136,143,current_stress,enhanced_respiration_rate,heart_rate,timestamp
0,63,77,29.0,16.0,63,2025-07-09 09:22:01+00:00
0,63,77,29.0,16.0,63,2025-07-09 09:22:02+00:00
1,64,77,29.0,16.0,64,2025-07-09 09:22:03+00:00
1,64,77,29.0,16.0,64,2025-07-09 09:22:04+00:00
1,64,77,29.0,16.0,64,2025-07-09 09:22:05+00:00
1,64,77,29.0,16.0,64,2025-07-09 09:22:06+00:00
4,63,77,29.0,16.0,63,2025-07-09 09:22:07+00:00
4,61,77,29.0,16.0,61,2025-07-09 09:22:08+00:00
4,60,77,29.0,16.0,60,2025-07-09 09:22:09+00:00
4,59,77,25.0,16.0,59,2025-07-09 09:22:10+00:00
5,58,77,25.0,16.0,58,2025-07-09 09:22:11+00:00
0,56,77,25.0,16.0,56,2025-07-09 09:22:12+00:00
0,55,77,25.0,16.0,55,2025-07-09 09:22:13+00:00
0,55,77,25.0,16.0,55,2025-07-09 09:22:14+00:00
0,55,77,24.0,16.0,55,2025-07-09 09:22:15+00:00
4,54,77,24.0,16.0,54,2025-07-09 09:22:16+00:00
4,54,77,24.0,16.0,54,2025-07-09 09:22:17+00:00
1,53,77,24.0,16.0,53,2025-07-09 09:22:18+00:00
1,54,77,24.0,14.0,54,2025-07-09 09:22:19+00:00
1,54,77,22.0,14.0,54,2025-07-09 09:22:20+00:00
1,54,77,22.0,14.0,54,2025-07-09 09:22:21+00:00
1,54,77,22.0,14.0,54,2025-07-09 09:22:22+00:00
1,54,77,22.0,14.0,54,2025-07-09 09:22:23+00:00
1,54,77,22.0,14.0,54,2025-07-09 09:22:24+00:00
2,55,77,20.0,14.0,55,2025-07-09 09:22:25+00:00
1,54,77,20.0,14.0,54,2025-07-09 09:22:26+00:00
1,54,77,20.0,14.0,54,2025-07-09 09:22:27+00:00
1,55,77,20.0,14.0,55,2025-07-09 09:22:28+00:00
2,54,77,20.0,14.0,54,2025-07-09 09:22:29+00:00
2,54,77,18.0,14.0,54,2025-07-09 09:22:30+00:00
2,54,77,18.0,14.0,54,2025-07-09 09:22:31+00:00
2,54,77,18.0,14.0,54,2025-07-09 09:22:32+00:00
2,54,77,18.0,13.0,54,2025-07-09 09:22:33+00:00
2,55,77,18.0,13.0,55,2025-07-09 09:22:34+00:00
2,54,77,16.0,13.0,54,2025-07-09 09:22:35+00:00
2,54,77,16.0,13.0,54,2025-07-09 09:22:36+00:00
2,54,77,16.0,13.0,54,2025-07-09 09:22:37+00:00
0,56,77,16.0,13.0,56,2025-07-09 09:22:38+00:00
0,58,77,16.0,13.0,58,2025-07-09 09:22:39+00:00
0,57,77,16.0,13.0,57,2025-07-09 09:22:40+00:00
0,56,77,16.0,13.0,56,2025-07-09 09:22:41+00:00
0,56,77,16.0,13.0,56,2025-07-09 09:22:42+00:00
0,56,77,16.0,13.0,56,2025-07-09 09:22:43+00:00
0,56,77,16.0,13.0,56,2025-07-09 09:22:44+00:00
0,55,77,15.0,13.0,55,2025-07-09 09:22:45+00:00
0,55,77,15.0,13.0,55,2025-07-09 09:22:46+00:00
0,55,77,15.0,13.0,55,2025-07-09 09:22:47+00:00
0,55,77,15.0,13.0,55,2025-07-09 09:22:48+00:00
0,55,77,15.0,12.0,55,2025-07-09 09:22:49+00:00
0,56,77,13.0,12.0,56,2025-07-09 09:22:50+00:00
0,56,77,13.0,12.0,56,2025-07-09 09:22:51+00:00
0,56,77,13.0,12.0,56,2025-07-09 09:22:52+00:00
0,56,77,13.0,12.0,56,2025-07-09 09:22:53+00:00
0,56,77,13.0,12.0,56,2025-07-09 09:22:54+00:00
0,55,77,14.0,12.0,55,2025-07-09 09:22:55+00:00
0,56,77,14.0,12.0,56,2025-07-09 09:22:56+00:00
0,56,77,14.0,12.0,56,2025-07-09 09:22:57+00:00
1,57,77,14.0,11.0,57,2025-07-09 09:22:58+00:00
1,57,77,14.0,11.0,57,2025-07-09 09:22:59+00:00
0,56,77,14.0,11.0,56,2025-07-09 09:23:00+00:00
0,56,77,14.0,11.0,56,2025-07-09 09:23:01+00:00
0,56,77,14.0,11.0,56,2025-07-09 09:23:02+00:00
0,56,77,14.0,11.0,56,2025-07-09 09:23:03+00:00
1,55,77,14.0,11.0,55,2025-07-09 09:23:04+00:00
0,54,77,13.0,11.0,54,2025-07-09 09:23:05+00:00
0,53,77,13.0,11.0,53,2025-07-09 09:23:06+00:00
1,52,77,13.0,11.0,52,2025-07-09 09:23:07+00:00
1,52,77,13.0,11.0,52,2025-07-09 09:23:08+00:00
1,51,77,13.0,11.0,51,2025-07-09 09:23:09+00:00
1,51,77,11.0,11.0,51,2025-07-09 09:23:10+00:00
1,51,77,11.0,11.0,51,2025-07-09 09:23:11+00:00
1,51,77,11.0,11.0,51,2025-07-09 09:23:12+00:00
1,50,77,11.0,11.0,50,2025-07-09 09:23:13+00:00
1,50,77,11.0,11.0,50,2025-07-09 09:23:14+00:00
1,50,77,10.0,11.0,50,2025-07-09 09:23:15+00:00
1,50,77,10.0,11.0,50,2025-07-09 09:23:16+00:00
1,49,77,10.0,11.0,49,2025-07-09 09:23:17+00:00
3,50,77,10.0,11.0,50,2025-07-09 09:23:18+00:00
3,50,77,10.0,11.0,50,2025-07-09 09:23:19+00:00
3,50,77,9.0,11.0,50,2025-07-09 09:23:20+00:00
3,50,77,9.0,11.0,50,2025-07-09 09:23:21+00:00
15,51,77,9.0,11.0,51,2025-07-09 09:23:22+00:00
15,51,77,9.0,11.0,51,2025-07-09 09:23:23+00:00
15,51,77,9.0,11.0,51,2025-07-09 09:23:24+00:00
30,52,77,7.0,11.0,52,2025-07-09 09:23:25+00:00
37,53,77,7.0,11.0,53,2025-07-09 09:23:26+00:00
37,53,77,7.0,11.0,53,2025-07-09 09:23:27+00:00
41,57,77,7.0,11.0,57,2025-07-09 09:23:28+00:00
30,62,77,7.0,11.0,62,2025-07-09 09:23:29+00:00
22,65,77,8.0,11.0,65,2025-07-09 09:23:30+00:00
20,66,77,8.0,11.0,66,2025-07-09 09:23:31+00:00
13,67,77,8.0,11.0,67,2025-07-09 09:23:32+00:00
13,67,77,8.0,11.0,67,2025-07-09 09:23:33+00:00
13,67,77,8.0,11.0,67,2025-07-09 09:23:34+00:00
2,68,77,9.0,11.0,68,2025-07-09 09:23:35+00:00
2,68,77,9.0,11.0,68,2025-07-09 09:23:36+00:00
1,67,77,9.0,12.0,67,2025-07-09 09:23:37+00:00
1,67,77,9.0,12.0,67,2025-07-09 09:23:38+00:00
0,66,77,9.0,12.0,66,2025-07-09 09:23:39+00:00
0,66,77,11.0,12.0,66,2025-07-09 09:23:40+00:00
0,66,77,11.0,12.0,66,2025-07-09 09:23:41+00:00
0,66,77,11.0,12.0,66,2025-07-09 09:23:42+00:00
0,66,77,11.0,12.0,66,2025-07-09 09:23:43+00:00
1,65,77,11.0,12.0,65,2025-07-09 09:23:44+00:00
1,65,77,13.0,12.0,65,2025-07-09 09:23:45+00:00
1,65,77,13.0,12.0,65,2025-07-09 09:23:46+00:00
1,65,77,13.0,12.0,65,2025-07-09 09:23:47+00:00
1,65,77,13.0,12.0,65,2025-07-09 09:23:48+00:00
1,64,77,13.0,12.0,64,2025-07-09 09:23:49+00:00
1,63,77,16.0,12.0,63,2025-07-09 09:23:50+00:00
1,62,77,16.0,13.0,62,2025-07-09 09:23:51+00:00
1,61,77,16.0,13.0,61,2025-07-09 09:23:52+00:00
1,61,77,16.0,13.0,61,2025-07-09 09:23:53+00:00
1,60,77,16.0,13.0,60,2025-07-09 09:23:54+00:00
1,60,77,19.0,13.0,60,2025-07-09 09:23:55+00:00
1,60,77,19.0,13.0,60,2025-07-09 09:23:56+00:00
1,60,77,19.0,13.0,60,2025-07-09 09:23:57+00:00
1,61,77,19.0,13.0,61,2025-07-09 09:23:58+00:00
2,60,77,19.0,13.0,60,2025-07-09 09:23:59+00:00
2,59,77,21.0,13.0,59,2025-07-09 09:24:00+00:00
2,59,77,21.0,13.0,59,2025-07-09 09:24:01+00:00
1,58,77,21.0,13.0,58,2025-07-09 09:24:02+00:00
1,58,77,21.0,13.0,58,2025-07-09 09:24:03+00:00
1,57,77,21.0,13.0,57,2025-07-09 09:24:04+00:00
1,56,77,21.0,13.0,56,2025-07-09 09:24:05+00:00
1,56,77,21.0,13.0,56,2025-07-09 09:24:06+00:00
4,57,77,21.0,13.0,57,2025-07-09 09:24:07+00:00
1,58,77,21.0,13.0,58,2025-07-09 09:24:08+00:00
1,59,77,21.0,13.0,59,2025-07-09 09:24:09+00:00
0,60,77,22.0,13.0,60,2025-07-09 09:24:10+00:00
0,59,77,22.0,13.0,59,2025-07-09 09:24:11+00:00
0,62,77,22.0,13.0,62,2025-07-09 09:24:12+00:00
0,63,77,22.0,13.0,63,2025-07-09 09:24:13+00:00
0,65,77,22.0,13.0,65,2025-07-09 09:24:14+00:00
0,66,77,23.0,14.0,66,2025-07-09 09:24:15+00:00
0,66,77,23.0,14.0,66,2025-07-09 09:24:16+00:00
0,67,77,23.0,14.0,67,2025-07-09 09:24:17+00:00
0,67,77,23.0,14.0,67,2025-07-09 09:24:18+00:00
0,66,77,23.0,14.0,66,2025-07-09 09:24:19+00:00
0,68,77,25.0,14.0,68,2025-07-09 09:24:20+00:00
0,68,77,25.0,14.0,68,2025-07-09 09:24:21+00:00
0,67,77,25.0,14.0,67,2025-07-09 09:24:22+00:00
0,67,77,25.0,14.0,67,2025-07-09 09:24:23+00:00
0,67,77,25.0,14.0,67,2025-07-09 09:24:24+00:00
5,66,77,22.0,14.0,66,2025-07-09 09:24:25+00:00
5,66,77,22.0,14.0,66,2025-07-09 09:24:26+00:00
6,60,77,22.0,14.0,60,2025-07-09 09:24:27+00:00
7,59,77,22.0,14.0,59,2025-07-09 09:24:28+00:00
8,58,77,22.0,14.0,58,2025-07-09 09:24:29+00:00
7,56,77,21.0,14.0,56,2025-07-09 09:24:30+00:00
7,56,77,21.0,14.0,56,2025-07-09 09:24:31+00:00
3,55,77,21.0,14.0,55,2025-07-09 09:24:32+00:00
3,55,77,21.0,15.0,55,2025-07-09 09:24:33+00:00
3,55,77,21.0,15.0,55,2025-07-09 09:24:34+00:00
10,56,77,19.0,15.0,56,2025-07-09 09:24:35+00:00
10,56,77,19.0,15.0,56,2025-07-09 09:24:36+00:00
10,56,77,19.0,15.0,56,2025-07-09 09:24:37+00:00
10,56,77,19.0,15.0,56,2025-07-09 09:24:38+00:00
10,56,77,19.0,15.0,56,2025-07-09 09:24:39+00:00
3,57,77,18.0,15.0,57,2025-07-09 09:24:40+00:00
2,58,77,18.0,15.0,58,2025-07-09 09:24:41+00:00
2,59,77,18.0,15.0,59,2025-07-09 09:24:42+00:00
0,61,77,18.0,15.0,61,2025-07-09 09:24:43+00:00
0,60,77,18.0,15.0,60,2025-07-09 09:24:44+00:00
0,59,77,15.0,15.0,59,2025-07-09 09:24:45+00:00
0,59,77,15.0,15.0,59,2025-07-09 09:24:46+00:00
0,59,77,15.0,15.0,59,2025-07-09 09:24:47+00:00
1,58,77,15.0,15.0,58,2025-07-09 09:24:48+00:00
1,58,77,15.0,15.0,58,2025-07-09 09:24:49+00:00
1,57,77,12.0,15.0,57,2025-07-09 09:24:50+00:00
1,58,77,12.0,15.0,58,2025-07-09 09:24:51+00:00
1,58,77,12.0,15.0,58,2025-07-09 09:24:52+00:00
1,59,77,12.0,15.0,59,2025-07-09 09:24:53+00:00
1,59,77,12.0,15.0,59,2025-07-09 09:24:54+00:00
1,59,77,13.0,15.0,59,2025-07-09 09:24:55+00:00
1,59,77,13.0,15.0,59,2025-07-09 09:24:56+00:00
1,58,77,13.0,15.0,58,2025-07-09 09:24:57+00:00
1,58,77,13.0,15.0,58,2025-07-09 09:24:58+00:00
1,59,77,13.0,15.0,59,2025-07-09 09:24:59+00:00
1,59,77,13.0,15.0,59,2025-07-09 09:25:00+00:00
1,59,77,13.0,15.0,59,2025-07-09 09:25:01+00:00
1,59,77,13.0,16.0,59,2025-07-09 09:25:02+00:00
1,60,77,13.0,16.0,60,2025-07-09 09:25:03+00:00
1,60,77,13.0,16.0,60,2025-07-09 09:25:04+00:00
1,60,77,13.0,16.0,60,2025-07-09 09:25:05+00:00
1,60,77,13.0,16.0,60,2025-07-09 09:25:06+00:00
1,60,77,13.0,16.0,60,2025-07-09 09:25:07+00:00
1,60,77,13.0,16.0,60,2025-07-09 09:25:08+00:00
1,59,77,13.0,16.0,59,2025-07-09 09:25:09+00:00
1,58,77,12.0,16.0,58,2025-07-09 09:25:10+00:00
1,58,77,12.0,16.0,58,2025-07-09 09:25:11+00:00
1,58,77,12.0,16.0,58,2025-07-09 09:25:12+00:00
1,59,77,12.0,16.0,59,2025-07-09 09:25:13+00:00
1,59,77,12.0,16.0,59,2025-07-09 09:25:14+00:00
1,59,77,12.0,16.0,59,2025-07-09 09:25:15+00:00
1,59,77,12.0,17.0,59,2025-07-09 09:25:16+00:00
2,61,77,12.0,17.0,61,2025-07-09 09:25:17+00:00
1,63,77,12.0,17.0,63,2025-07-09 09:25:18+00:00
1,64,77,12.0,17.0,64,2025-07-09 09:25:19+00:00
1,65,77,12.0,17.0,65,2025-07-09 09:25:20+00:00
1,67,77,12.0,17.0,67,2025-07-09 09:25:21+00:00
0,69,77,12.0,17.0,69,2025-07-09 09:25:22+00:00
0,70,77,12.0,17.0,70,2025-07-09 09:25:23+00:00
1,69,77,12.0,17.0,69,2025-07-09 09:25:24+00:00
1,69,77,13.0,17.0,69,2025-07-09 09:25:25+00:00
2,68,77,13.0,17.0,68,2025-07-09 09:25:26+00:00
2,67,77,13.0,17.0,67,2025-07-09 09:25:27+00:00
2,67,77,13.0,17.0,67,2025-07-09 09:25:28+00:00
2,67,77,13.0,17.0,67,2025-07-09 09:25:29+00:00
4,68,77,14.0,17.0,68,2025-07-09 09:25:30+00:00
4,68,77,14.0,17.0,68,2025-07-09 09:25:31+00:00
4,68,77,14.0,18.0,68,2025-07-09 09:25:32+00:00
5,67,77,14.0,18.0,67,2025-07-09 09:25:33+00:00
2,61,77,14.0,18.0,61,2025-07-09 09:25:34+00:00
3,60,77,15.0,18.0,60,2025-07-09 09:25:35+00:00
3,59,77,15.0,18.0,59,2025-07-09 09:25:36+00:00
3,59,77,15.0,18.0,59,2025-07-09 09:25:37+00:00
2,58,77,15.0,18.0,58,2025-07-09 09:25:38+00:00
2,58,77,15.0,18.0,58,2025-07-09 09:25:39+00:00
2,57,77,17.0,18.0,57,2025-07-09 09:25:40+00:00
2,57,77,17.0,18.0,57,2025-07-09 09:25:41+00:00
2,57,77,17.0,18.0,57,2025-07-09 09:25:42+00:00
2,57,77,17.0,18.0,57,2025-07-09 09:25:43+00:00
2,57,77,17.0,18.0,57,2025-07-09 09:25:44+00:00
2,57,77,17.0,18.0,57,2025-07-09 09:25:45+00:00
2,57,77,17.0,18.0,57,2025-07-09 09:25:46+00:00
2,57,77,17.0,18.0,57,2025-07-09 09:25:47+00:00
1,56,77,17.0,18.0,56,2025-07-09 09:25:48+00:00
1,56,77,17.0,18.0,56,2025-07-09 09:25:49+00:00
1,56,77,18.0,18.0,56,2025-07-09 09:25:50+00:00
1,56,77,18.0,18.0,56,2025-07-09 09:25:51+00:00
1,56,77,18.0,18.0,56,2025-07-09 09:25:52+00:00
1,57,77,18.0,18.0,57,2025-07-09 09:25:53+00:00
1,57,77,18.0,18.0,57,2025-07-09 09:25:54+00:00
1,59,77,19.0,18.0,59,2025-07-09 09:25:55+00:00
0,61,77,19.0,18.0,61,2025-07-09 09:25:56+00:00
0,62,77,19.0,18.0,62,2025-07-09 09:25:57+00:00
0,63,77,19.0,18.0,63,2025-07-09 09:25:58+00:00
0,63,77,19.0,18.0,63,2025-07-09 09:25:59+00:00
0,63,77,21.0,18.0,63,2025-07-09 09:26:00+00:00
0,63,77,21.0,18.0,63,2025-07-09 09:26:01+00:00
0,62,77,21.0,18.0,62,2025-07-09 09:26:02+00:00
0,62,77,21.0,17.0,62,2025-07-09 09:26:03+00:00
0,60,77,21.0,17.0,60,2025-07-09 09:26:04+00:00
0,59,77,22.0,17.0,59,2025-07-09 09:26:05+00:00
0,57,77,22.0,17.0,57,2025-07-09 09:26:06+00:00
0,56,77,22.0,17.0,56,2025-07-09 09:26:07+00:00
0,56,77,22.0,17.0,56,2025-07-09 09:26:08+00:00
0,56,77,22.0,17.0,56,2025-07-09 09:26:09+00:00
0,56,77,21.0,17.0,56,2025-07-09 09:26:10+00:00
0,55,77,21.0,17.0,55,2025-07-09 09:26:11+00:00
0,54,77,21.0,16.0,54,2025-07-09 09:26:12+00:00
1,53,77,21.0,16.0,53,2025-07-09 09:26:13+00:00
1,53,77,21.0,16.0,53,2025-07-09 09:26:14+00:00
1,52,77,20.0,16.0,52,2025-07-09 09:26:15+00:00
1,51,77,20.0,16.0,51,2025-07-09 09:26:16+00:00
1,51,77,20.0,16.0,51,2025-07-09 09:26:17+00:00
1,51,77,20.0,16.0,51,2025-07-09 09:26:18+00:00
1,51,77,20.0,16.0,51,2025-07-09 09:26:19+00:00
4,52,77,19.0,16.0,52,2025-07-09 09:26:20+00:00
4,52,77,19.0,16.0,52,2025-07-09 09:26:21+00:00
4,53,77,19.0,16.0,53,2025-07-09 09:26:22+00:00
5,54,77,19.0,16.0,54,2025-07-09 09:26:23+00:00
0,57,77,19.0,16.0,57,2025-07-09 09:26:24+00:00
0,57,77,17.0,16.0,57,2025-07-09 09:26:25+00:00
1,56,77,17.0,16.0,56,2025-07-09 09:26:26+00:00
1,56,77,17.0,16.0,56,2025-07-09 09:26:27+00:00
1,56,77,17.0,16.0,56,2025-07-09 09:26:28+00:00
2,57,77,17.0,16.0,57,2025-07-09 09:26:29+00:00
1,58,77,15.0,16.0,58,2025-07-09 09:26:30+00:00
0,60,77,15.0,16.0,60,2025-07-09 09:26:31+00:00
1,61,77,15.0,15.0,61,2025-07-09 09:26:32+00:00
0,63,77,15.0,15.0,63,2025-07-09 09:26:33+00:00
0,63,77,15.0,15.0,63,2025-07-09 09:26:34+00:00
0,63,77,13.0,15.0,63,2025-07-09 09:26:35+00:00
1,64,77,13.0,15.0,64,2025-07-09 09:26:36+00:00
1,64,77,13.0,15.0,64,2025-07-09 09:26:37+00:00
0,65,77,13.0,15.0,65,2025-07-09 09:26:38+00:00
0,65,77,13.0,15.0,65,2025-07-09 09:26:39+00:00
0,65,77,13.0,15.0,65,2025-07-09 09:26:40+00:00
0,65,77,13.0,15.0,65,2025-07-09 09:26:41+00:00
0,65,77,13.0,15.0,65,2025-07-09 09:26:42+00:00
1,64,77,13.0,15.0,64,2025-07-09 09:26:43+00:00
1,65,77,13.0,15.0,65,2025-07-09 09:26:44+00:00
1,65,77,13.0,14.0,65,2025-07-09 09:26:45+00:00
1,65,77,13.0,14.0,65,2025-07-09 09:26:46+00:00
1,64,77,13.0,14.0,64,2025-07-09 09:26:47+00:00
1,65,77,13.0,14.0,65,2025-07-09 09:26:48+00:00
1,65,77,13.0,14.0,65,2025-07-09 09:26:49+00:00
1,65,77,14.0,14.0,65,2025-07-09 09:26:50+00:00
1,65,77,14.0,14.0,65,2025-07-09 09:26:51+00:00
2,64,77,14.0,14.0,64,2025-07-09 09:26:52+00:00
1,65,77,14.0,14.0,65,2025-07-09 09:26:53+00:00
1,65,77,14.0,15.0,65,2025-07-09 09:26:54+00:00
1,64,77,15.0,15.0,64,2025-07-09 09:26:55+00:00
1,65,77,15.0,15.0,65,2025-07-09 09:26:56+00:00
1,65,77,15.0,15.0,65,2025-07-09 09:26:57+00:00
1,65,77,15.0,15.0,65,2025-07-09 09:26:58+00:00
1,64,77,15.0,15.0,64,2025-07-09 09:26:59+00:00
1,64,77,15.0,15.0,64,2025-07-09 09:27:00+00:00
2,63,77,15.0,15.0,63,2025-07-09 09:27:01+00:00
2,63,77,15.0,15.0,63,2025-07-09 09:27:02+00:00
2,63,77,15.0,15.0,63,2025-07-09 09:27:03+00:00
1,64,77,15.0,15.0,64,2025-07-09 09:27:04+00:00
1,64,77,18.0,15.0,64,2025-07-09 09:27:05+00:00
11,65,77,18.0,15.0,65,2025-07-09 09:27:06+00:00
17,67,77,18.0,15.0,67,2025-07-09 09:27:07+00:00
14,71,77,18.0,15.0,71,2025-07-09 09:27:08+00:00
9,75,77,18.0,15.0,75,2025-07-09 09:27:09+00:00
5,76,77,20.0,16.0,76,2025-07-09 09:27:10+00:00
3,77,77,20.0,16.0,77,2025-07-09 09:27:11+00:00
3,77,77,20.0,16.0,77,2025-07-09 09:27:12+00:00
5,74,77,20.0,16.0,74,2025-07-09 09:27:13+00:00
4,71,77,20.0,16.0,71,2025-07-09 09:27:14+00:00
4,74,77,24.0,16.0,74,2025-07-09 09:27:15+00:00
0,75,77,24.0,16.0,75,2025-07-09 09:27:16+00:00
0,75,77,24.0,16.0,75,2025-07-09 09:27:17+00:00
0,75,77,24.0,16.0,75,2025-07-09 09:27:18+00:00
0,73,77,24.0,15.0,73,2025-07-09 09:27:19+00:00
0,71,77,32.0,15.0,71,2025-07-09 09:27:20+00:00
0,71,77,32.0,15.0,71,2025-07-09 09:27:21+00:00
3,72,77,32.0,15.0,72,2025-07-09 09:27:22+00:00
1,73,77,32.0,15.0,73,2025-07-09 09:27:23+00:00
1,73,77,32.0,15.0,73,2025-07-09 09:27:24+00:00
1,73,77,33.0,15.0,73,2025-07-09 09:27:25+00:00
1,73,77,33.0,15.0,73,2025-07-09 09:27:26+00:00
2,72,77,33.0,15.0,72,2025-07-09 09:27:27+00:00
1,71,77,33.0,15.0,71,2025-07-09 09:27:28+00:00
0,68,77,33.0,15.0,68,2025-07-09 09:27:29+00:00
0,67,77,37.0,15.0,67,2025-07-09 09:27:30+00:00
0,66,77,37.0,15.0,66,2025-07-09 09:27:31+00:00
1,65,77,37.0,15.0,65,2025-07-09 09:27:32+00:00
1,65,77,37.0,15.0,65,2025-07-09 09:27:33+00:00
1,65,77,37.0,15.0,65,2025-07-09 09:27:34+00:00
1,65,77,38.0,15.0,65,2025-07-09 09:27:35+00:00
1,65,77,38.0,15.0,65,2025-07-09 09:27:36+00:00
1,65,77,38.0,15.0,65,2025-07-09 09:27:37+00:00
0,66,77,38.0,15.0,66,2025-07-09 09:27:38+00:00
0,67,77,38.0,15.0,67,2025-07-09 09:27:39+00:00
0,68,77,38.0,15.0,68,2025-07-09 09:27:40+00:00
0,68,77,38.0,15.0,68,2025-07-09 09:27:41+00:00
0,68,77,38.0,15.0,68,2025-07-09 09:27:42+00:00
1,67,77,38.0,15.0,67,2025-07-09 09:27:43+00:00
1,67,77,38.0,15.0,67,2025-07-09 09:27:44+00:00
1,66,77,36.0,15.0,66,2025-07-09 09:27:45+00:00
1,66,77,36.0,15.0,66,2025-07-09 09:27:46+00:00
1,66,77,36.0,15.0,66,2025-07-09 09:27:47+00:00
1,66,77,36.0,14.0,66,2025-07-09 09:27:48+00:00
1,66,77,36.0,14.0,66,2025-07-09 09:27:49+00:00
1,66,77,33.0,14.0,66,2025-07-09 09:27:50+00:00
1,66,77,33.0,14.0,66,2025-07-09 09:27:51+00:00
1,66,77,33.0,14.0,66,2025-07-09 09:27:52+00:00
0,67,77,33.0,14.0,67,2025-07-09 09:27:53+00:00
0,67,77,33.0,14.0,67,2025-07-09 09:27:54+00:00
0,67,77,33.0,14.0,67,2025-07-09 09:27:55+00:00
1,66,77,33.0,14.0,66,2025-07-09 09:27:56+00:00
1,66,77,33.0,14.0,66,2025-07-09 09:27:57+00:00
1,66,77,33.0,14.0,66,2025-07-09 09:27:58+00:00
0,65,77,33.0,14.0,65,2025-07-09 09:27:59+00:00
1,66,77,32.0,14.0,66,2025-07-09 09:28:00+00:00
1,66,77,32.0,15.0,66,2025-07-09 09:28:01+00:00
1,65,77,32.0,15.0,65,2025-07-09 09:28:02+00:00
1,65,77,32.0,15.0,65,2025-07-09 09:28:03+00:00
1,65,77,32.0,15.0,65,2025-07-09 09:28:04+00:00
1,65,77,30.0,15.0,65,2025-07-09 09:28:05+00:00
1,65,77,30.0,15.0,65,2025-07-09 09:28:06+00:00
1,65,77,30.0,15.0,65,2025-07-09 09:28:07+00:00
1,65,77,30.0,15.0,65,2025-07-09 09:28:08+00:00
4,64,77,30.0,15.0,64,2025-07-09 09:28:09+00:00
