107,135,136,143,cadence,cycle_length16,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,timestamp
0,58,76,50,0,15.35,1.05,86.39999999999998,1.232,0.0,76,543623120,222663079,2025-08-23 15:34:36+00:00
1,50,76,50,54,0.0,4.08,86.79999999999995,0.0,0.5,76,543623437,222662755,2025-08-23 15:34:37+00:00
1,51,76,50,54,36.83,14.22,86.79999999999995,2.603,0.5,76,543624219,222661763,2025-08-23 15:34:40+00:00
1,50,80,50,84,0.0,25.57,87.0,2.865,0.5,80,543625136,222660610,2025-08-23 15:34:44+00:00
1,43,85,50,84,0.0,31.27,87.39999999999998,2.79,0.5,85,543625531,222659972,2025-08-23 15:34:46+00:00
1,41,88,50,84,0.0,33.81,87.60000000000002,2.818,0.5,88,543625757,222659775,2025-08-23 15:34:47+00:00
1,38,92,50,85,0.0,39.36,87.79999999999995,2.734,0.0,92,543626226,222659231,2025-08-23 15:34:49+00:00
1,38,95,50,85,0.0,41.89,87.60000000000002,2.734,0.5,95,543626386,222658995,2025-08-23 15:34:50+00:00
1,39,99,50,83,0.0,47.62,87.60000000000002,2.771,0.5,99,543626811,222658328,2025-08-23 15:34:52+00:00
1,40,101,50,83,0.0,50.61,87.39999999999998,2.762,0.5,101,543627128,222658084,2025-08-23 15:34:53+00:00
1,40,104,50,83,0.0,55.98,87.39999999999998,2.79,0.5,104,543627478,222657493,2025-08-23 15:34:55+00:00
1,39,107,50,85,0.0,61.64,88.0,2.79,0.0,107,543627880,222656929,2025-08-23 15:34:57+00:00
1,29,111,50,85,0.0,67.14,87.60000000000002,2.79,0.0,111,543628352,222656371,2025-08-23 15:34:59+00:00
1,22,112,50,85,0.0,69.46,87.20000000000005,2.781,0.5,112,543628589,222656172,2025-08-23 15:35:00+00:00
1,17,115,50,85,0.0,75.36,87.39999999999998,2.781,0.5,115,543629015,222655584,2025-08-23 15:35:02+00:00
1,14,117,50,85,0.0,81.17,87.79999999999995,2.79,0.5,117,543629496,222655032,2025-08-23 15:35:04+00:00
1,14,119,50,86,0.0,89.16,87.39999999999998,2.79,0.0,119,543630130,222654231,2025-08-23 15:35:07+00:00
1,15,121,50,85,,97.29,88.20000000000005,2.725,0.5,121,543630773,222653301,2025-08-23 15:35:10+00:00
1,14,123,50,85,,105.77,88.0,2.725,0.0,123,543631450,222652543,2025-08-23 15:35:13+00:00
1,10,125,50,87,,116.55,87.79999999999995,2.743,0.0,125,543632303,222651367,2025-08-23 15:35:17+00:00
1,13,127,50,85,,124.58,87.79999999999995,2.725,0.5,127,543632939,222650540,2025-08-23 15:35:20+00:00
1,16,129,50,86,,138.5,88.39999999999998,2.781,0.0,129,543633988,222649194,2025-08-23 15:35:25+00:00
1,14,132,50,87,,145.88,88.60000000000002,2.743,0.0,132,543634562,222648385,2025-08-23 15:35:28+00:00
1,16,134,50,86,,159.33,88.20000000000005,2.697,0.0,134,543635804,222647282,2025-08-23 15:35:33+00:00
1,18,135,50,86,,166.83,88.20000000000005,2.706,0.0,135,543636298,222646429,2025-08-23 15:35:36+00:00
1,20,136,50,87,,175.19,87.20000000000005,2.687,0.0,136,543637017,222645577,2025-08-23 15:35:39+00:00
1,21,137,50,87,,185.81,86.79999999999995,2.697,0.0,137,543637855,222644520,2025-08-23 15:35:43+00:00
1,23,138,50,86,,196.29,86.20000000000005,2.678,0.0,138,543638743,222643502,2025-08-23 15:35:47+00:00
1,23,138,50,85,,210.32,85.79999999999995,2.678,0.5,138,543639643,222641842,2025-08-23 15:35:52+00:00
1,23,138,50,85,,218.27,85.39999999999998,2.687,0.5,138,543640330,222641070,2025-08-23 15:35:55+00:00
1,21,139,50,87,,228.84,86.20000000000005,2.687,0.0,139,543641206,222640117,2025-08-23 15:35:59+00:00
1,21,139,50,86,,237.07,86.0,2.678,0.0,139,543642041,222639523,2025-08-23 15:36:02+00:00
1,20,140,50,86,,244.46,86.0,2.669,0.0,140,543642636,222638783,2025-08-23 15:36:05+00:00
1,22,141,50,88,,257.88,87.0,2.669,0.0,141,543643633,222637376,2025-08-23 15:36:10+00:00
1,22,142,50,88,,266.46,87.39999999999998,2.678,0.0,142,543644275,222636453,2025-08-23 15:36:13+00:00
1,22,142,50,87,,275.89,88.0,2.659,0.0,142,543644842,222635288,2025-08-23 15:36:17+00:00
1,23,143,50,87,,278.48,88.20000000000005,2.65,0.0,143,543645121,222634968,2025-08-23 15:36:18+00:00
1,23,143,50,86,,286.75,88.20000000000005,2.641,0.0,143,543645669,222634060,2025-08-23 15:36:21+00:00
1,4,145,50,87,,299.7,88.79999999999995,2.631,0.0,145,543646292,222632402,2025-08-23 15:36:26+00:00
1,5,146,50,86,,306.91,89.0,2.631,0.0,146,543646715,222631360,2025-08-23 15:36:29+00:00
1,5,146,50,86,,317.47,89.39999999999998,2.613,0.0,146,543647115,222629927,2025-08-23 15:36:33+00:00
1,12,147,50,87,,322.9,89.79999999999995,2.613,0.0,147,543647274,222629106,2025-08-23 15:36:35+00:00
1,12,147,50,87,,326.08,90.0,2.613,0.0,147,543647512,222628660,2025-08-23 15:36:36+00:00
1,12,147,50,86,,334.03,90.0,2.622,0.5,147,543647916,222627651,2025-08-23 15:36:39+00:00
1,12,147,50,86,,339.49,90.39999999999998,2.622,0.0,147,543648208,222626902,2025-08-23 15:36:41+00:00
1,12,147,50,86,,341.93,90.79999999999995,2.631,0.0,147,543648219,222626541,2025-08-23 15:36:42+00:00
1,19,148,50,87,,350.98,90.79999999999995,2.631,0.0,148,543648736,222625324,2025-08-23 15:36:45+00:00
1,21,147,50,86,,364.65,91.60000000000002,2.659,0.0,147,543649278,222623463,2025-08-23 15:36:50+00:00
1,21,147,50,86,,369.82,91.79999999999995,2.659,0.5,147,543649483,222622713,2025-08-23 15:36:52+00:00
1,22,148,50,87,,372.81,91.39999999999998,2.659,0.5,148,543649518,222622307,2025-08-23 15:36:53+00:00
1,24,148,50,87,,380.46,91.0,2.669,0.5,148,543649954,222621230,2025-08-23 15:36:56+00:00
1,24,148,49,86,,391.52,91.0,2.669,0.5,148,543650355,222619690,2025-08-23 15:37:00+00:00
1,24,148,49,88,,400.69,90.79999999999995,2.678,0.0,148,543650853,222618418,2025-08-23 15:37:03+00:00
1,24,149,49,87,,408.62,90.20000000000005,2.697,0.0,149,543651171,222617324,2025-08-23 15:37:06+00:00
1,14,149,49,87,,423.45,90.39999999999998,2.715,0.5,149,543651866,222615322,2025-08-23 15:37:11+00:00
