107,135,136,143,cadence,cycle_length16,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,timestamp
0,76,87,48,0,0.0,0.0,95.0,11.477,0.0,87,543621959,222664340,2025-04-28 13:21:40+00:00
1,64,88,48,0,0.0,3.82,95.0,0.0,0.0,88,543622345,222663824,2025-04-28 13:21:41+00:00
1,57,90,48,0,655.22,14.74,94.20000000000005,4.964,0.0,90,543623270,222662912,2025-04-28 13:21:43+00:00
1,57,90,48,0,655.32,17.17,93.60000000000002,4.731,0.0,90,543623413,222662731,2025-04-28 13:21:44+00:00
1,60,91,48,0,,19.15,92.60000000000002,4.731,0.0,91,543623521,222662449,2025-04-28 13:21:45+00:00
1,42,96,48,82,0.01,27.48,90.79999999999995,2.706,0.0,96,543624123,222661491,2025-04-28 13:21:48+00:00
1,37,99,48,81,0.01,32.92,89.79999999999995,2.921,0.5,99,543624531,222660901,2025-04-28 13:21:50+00:00
1,33,102,48,81,0.01,38.31,90.0,2.799,0.5,102,543624944,222660298,2025-04-28 13:21:52+00:00
1,33,105,48,82,0.0,44.12,89.60000000000002,2.799,0.5,105,543625374,222659657,2025-04-28 13:21:54+00:00
1,30,106,48,83,0.04,48.7,89.20000000000005,2.79,0.5,106,543625675,222659090,2025-04-28 13:21:56+00:00
1,2,105,48,82,0.01,59.41,89.39999999999998,2.585,0.5,105,543626555,222658100,2025-04-28 13:22:00+00:00
1,1,108,48,82,0.0,67.04,89.20000000000005,2.613,0.5,108,543627159,222657332,2025-04-28 13:22:03+00:00
1,1,109,48,82,0.0,69.9,89.20000000000005,2.594,0.5,109,543627378,222656990,2025-04-28 13:22:04+00:00
1,1,112,48,83,0.0,74.64,89.39999999999998,2.622,0.5,112,543627726,222656542,2025-04-28 13:22:06+00:00
1,1,114,48,81,0.0,79.63,89.60000000000002,2.594,0.5,114,543628141,222656006,2025-04-28 13:22:08+00:00
1,1,116,48,81,0.0,89.25,89.20000000000005,2.557,0.5,116,543628902,222654964,2025-04-28 13:22:12+00:00
1,1,119,48,83,0.0,99.8,88.39999999999998,2.529,0.5,119,543629788,222654034,2025-04-28 13:22:16+00:00
1,1,121,48,83,,113.21,88.60000000000002,2.547,0.0,121,543630838,222652633,2025-04-28 13:22:21+00:00
1,1,124,48,83,0.04,123.77,89.20000000000005,2.566,0.5,124,543631731,222651592,2025-04-28 13:22:25+00:00
1,1,127,48,83,0.01,130.87,88.60000000000002,2.566,0.5,127,543632285,222650902,2025-04-28 13:22:28+00:00
1,0,128,48,83,,133.12,88.60000000000002,2.557,0.5,128,543632432,222650690,2025-04-28 13:22:29+00:00
1,1,129,48,84,0.01,140.03,88.20000000000005,2.538,0.0,129,543633043,222649975,2025-04-28 13:22:32+00:00
1,1,130,48,83,654.46,147.89,88.20000000000005,2.519,0.5,130,543633732,222649243,2025-04-28 13:22:35+00:00
1,1,129,48,83,0.01,158.18,88.39999999999998,2.529,0.0,129,543634486,222648224,2025-04-28 13:22:39+00:00
1,1,131,48,84,0.04,168.56,88.39999999999998,2.519,0.5,131,543635450,222647230,2025-04-28 13:22:43+00:00
1,1,132,48,82,0.02,175.95,88.39999999999998,2.538,0.5,132,543636070,222646551,2025-04-28 13:22:46+00:00
1,1,132,48,83,0.01,182.71,88.79999999999995,2.519,0.5,132,543636532,222645797,2025-04-28 13:22:49+00:00
1,1,134,48,83,0.04,192.49,89.0,2.501,0.5,134,543637300,222644738,2025-04-28 13:22:53+00:00
1,1,135,48,84,0.0,202.36,88.39999999999998,2.491,0.0,135,543638092,222643851,2025-04-28 13:22:57+00:00
1,1,136,48,85,0.04,210.14,88.20000000000005,2.491,0.0,136,543638713,222642980,2025-04-28 13:23:00+00:00
1,0,136,48,85,0.0,220.32,88.0,2.491,0.5,136,543639496,222641947,2025-04-28 13:23:04+00:00
1,1,137,48,84,0.0,232.06,88.39999999999998,2.51,0.0,137,543640550,222640840,2025-04-28 13:23:08+00:00
1,1,138,48,84,0.0,239.41,88.0,2.538,0.5,138,543641026,222640025,2025-04-28 13:23:11+00:00
1,1,139,48,84,0.0,250.58,88.39999999999998,2.538,0.0,139,543642065,222638977,2025-04-28 13:23:15+00:00
1,1,140,48,86,0.0,259.21,88.20000000000005,2.538,0.0,140,543642722,222638167,2025-04-28 13:23:18+00:00
1,0,143,48,85,0.0,268.83,89.0,2.557,0.5,143,543643400,222637022,2025-04-28 13:23:22+00:00
1,0,145,48,84,0.0,281.92,88.39999999999998,2.547,0.5,145,543644396,222635680,2025-04-28 13:23:27+00:00
1,1,147,48,83,0.0,291.38,88.60000000000002,2.557,0.5,147,543645143,222634786,2025-04-28 13:23:31+00:00
1,1,149,48,83,0.0,298.61,88.60000000000002,2.538,0.0,149,543645612,222633940,2025-04-28 13:23:34+00:00
1,1,150,48,84,0.0,306.6,88.39999999999998,2.538,0.5,150,543646147,222632891,2025-04-28 13:23:37+00:00
1,1,150,48,82,0.0,316.38,89.0,2.538,0.5,150,543646680,222631613,2025-04-28 13:23:41+00:00
1,1,152,48,84,0.0,327.25,89.79999999999995,2.547,0.5,152,543647245,222630151,2025-04-28 13:23:45+00:00
1,1,152,48,84,0.0,334.4,89.39999999999998,2.538,0.5,152,543647532,222629162,2025-04-28 13:23:48+00:00
1,1,150,48,84,0.0,342.36,89.79999999999995,2.538,0.0,150,543647750,222628031,2025-04-28 13:23:51+00:00
1,0,147,48,85,0.0,353.16,89.39999999999998,2.547,0.5,147,543648250,222626457,2025-04-28 13:23:55+00:00
1,0,146,48,83,0.0,360.74,88.79999999999995,2.557,0.5,146,543648595,222625474,2025-04-28 13:23:58+00:00
1,0,147,47,85,0.0,370.64,89.39999999999998,2.557,0.0,147,543648985,222624020,2025-04-28 13:24:02+00:00
1,0,147,47,85,0.0,381.55,89.39999999999998,2.557,0.5,147,543649441,222622597,2025-04-28 13:24:06+00:00
1,1,147,47,84,0.0,389.95,89.20000000000005,2.575,0.0,147,543649796,222621347,2025-04-28 13:24:09+00:00
1,1,148,47,85,0.0,400.3,89.79999999999995,2.594,0.0,148,543650224,222619948,2025-04-28 13:24:13+00:00
1,1,148,47,84,0.0,408.86,89.60000000000002,2.594,0.5,148,543650599,222618715,2025-04-28 13:24:16+00:00
1,1,147,47,87,0.0,419.27,90.0,2.613,0.0,147,543651034,222617313,2025-04-28 13:24:20+00:00
1,1,147,47,85,0.0,427.38,89.39999999999998,2.613,0.5,147,543651404,222616133,2025-04-28 13:24:23+00:00
1,1,147,47,86,0.0,438.46,89.60000000000002,2.641,0.0,147,543651924,222614707,2025-04-28 13:24:27+00:00
1,1,148,47,87,0.0,447.04,90.0,2.65,0.0,148,543652293,222613453,2025-04-28 13:24:30+00:00
1,1,148,47,86,27.02,455.71,90.60000000000002,2.659,0.5,148,543652754,222612272,2025-04-28 13:24:33+00:00
1,1,148,47,85,0.0,457.9,91.0,2.659,0.5,148,543652786,222612016,2025-04-28 13:24:34+00:00
1,1,147,47,85,27.02,468.66,90.60000000000002,2.669,0.0,147,543653368,222610523,2025-04-28 13:24:38+00:00
1,1,148,47,84,0.0,476.78,90.79999999999995,2.678,0.5,148,543653691,222609445,2025-04-28 13:24:41+00:00
1,1,148,47,85,0.0,493.44,91.20000000000005,2.687,0.0,148,543654462,222607050,2025-04-28 13:24:47+00:00
1,1,149,47,86,0.0,502.04,91.0,2.706,0.0,149,543654779,222605872,2025-04-28 13:24:50+00:00
1,0,151,47,86,0.0,512.02,91.39999999999998,2.715,0.0,151,543655291,222604494,2025-04-28 13:24:54+00:00
1,0,152,47,86,0.0,519.72,91.60000000000002,2.697,0.5,152,543655613,222603454,2025-04-28 13:24:57+00:00
1,1,151,47,85,0.0,529.83,91.79999999999995,2.687,0.0,151,543656018,222602012,2025-04-28 13:25:01+00:00
1,0,151,47,86,0.0,538.02,91.20000000000005,2.678,0.0,151,543656375,222600890,2025-04-28 13:25:04+00:00
1,1,150,47,86,0.0,549.23,92.20000000000005,2.687,0.0,150,543656854,222599295,2025-04-28 13:25:08+00:00
1,0,149,47,86,0.0,557.38,92.60000000000002,2.697,0.0,149,543657155,222598187,2025-04-28 13:25:11+00:00
1,0,149,47,84,0.0,567.87,93.20000000000005,2.706,0.5,149,543657652,222596728,2025-04-28 13:25:15+00:00
1,0,149,47,85,0.0,576.32,92.79999999999995,2.697,0.5,149,543657944,222595548,2025-04-28 13:25:18+00:00
1,0,149,47,86,0.0,589.58,93.0,2.706,0.0,149,543658433,222593664,2025-04-28 13:25:23+00:00
1,0,149,47,86,0.0,601.39,92.39999999999998,2.725,0.0,149,543659011,222592036,2025-04-28 13:25:27+00:00
1,1,150,47,86,0.0,612.01,93.39999999999998,2.734,0.0,150,543659502,222590582,2025-04-28 13:25:31+00:00
1,1,151,47,86,0.0,620.48,93.0,2.734,0.0,151,543659870,222589444,2025-04-28 13:25:34+00:00
1,1,151,47,87,0.0,631.3,93.60000000000002,2.743,0.0,151,543660426,222587928,2025-04-28 13:25:38+00:00
1,1,150,47,87,0.0,639.54,93.20000000000005,2.743,0.0,150,543660766,222586834,2025-04-28 13:25:41+00:00
1,1,151,47,88,0.0,653.49,92.20000000000005,2.762,0.0,151,543661317,222584899,2025-04-28 13:25:46+00:00
1,1,151,47,87,0.0,662.53,91.39999999999998,2.762,0.0,151,543661716,222583601,2025-04-28 13:25:49+00:00
1,1,151,47,86,0.0,675.92,91.60000000000002,2.771,0.0,151,543662348,222581720,2025-04-28 13:25:54+00:00
1,1,150,47,87,0.0,683.63,91.39999999999998,2.762,0.0,150,543662612,222580681,2025-04-28 13:25:57+00:00
1,1,151,47,86,0.0,696.73,91.60000000000002,2.753,0.0,151,543663194,222578863,2025-04-28 13:26:02+00:00
1,1,151,47,86,0.0,705.37,91.0,2.753,0.0,151,543663559,222577607,2025-04-28 13:26:05+00:00
1,1,151,47,86,0.0,717.35,90.79999999999995,2.753,0.5,151,543664020,222575944,2025-04-28 13:26:09+00:00
1,1,151,47,88,0.0,725.94,91.39999999999998,2.771,0.0,151,543664539,222574782,2025-04-28 13:26:12+00:00
1,1,152,47,86,0.0,734.13,91.60000000000002,2.781,0.0,152,543664846,222573640,2025-04-28 13:26:15+00:00
1,1,152,47,87,0.0,747.21,92.20000000000005,2.79,0.0,152,543665489,222571914,2025-04-28 13:26:20+00:00
1,1,152,47,86,0.0,758.46,91.60000000000002,2.771,0.0,152,543665970,222570302,2025-04-28 13:26:24+00:00
1,1,153,47,85,0.0,771.46,90.39999999999998,2.771,0.0,153,543666437,222568451,2025-04-28 13:26:29+00:00
1,1,153,47,86,0.0,781.31,89.79999999999995,2.781,0.5,153,543666917,222567145,2025-04-28 13:26:32+00:00
1,1,154,47,87,0.0,792.73,90.60000000000002,2.799,0.0,154,543667432,222565603,2025-04-28 13:26:36+00:00
1,1,155,47,87,0.0,801.58,91.20000000000005,2.818,0.0,155,543667976,222564409,2025-04-28 13:26:39+00:00
1,2,156,47,87,28.71,815.19,92.20000000000005,2.827,0.0,156,543668792,222562755,2025-04-28 13:26:44+00:00
1,2,156,47,86,0.0,822.37,92.79999999999995,2.809,0.0,156,543669108,222561772,2025-04-28 13:26:47+00:00
1,2,156,47,87,23.64,831.87,92.20000000000005,2.799,0.0,156,543669717,222560541,2025-04-28 13:26:50+00:00
1,1,156,47,87,20.16,846.92,92.0,2.827,0.0,156,543670809,222558852,2025-04-28 13:26:55+00:00
1,1,155,47,87,18.62,855.29,91.39999999999998,2.837,0.0,155,543671300,222557869,2025-04-28 13:26:58+00:00
1,1,154,47,86,20.8,868.49,91.20000000000005,2.837,0.0,154,543672110,222556258,2025-04-28 13:27:03+00:00
1,1,155,47,86,20.8,877.06,91.39999999999998,2.827,0.0,155,543672668,222555094,2025-04-28 13:27:06+00:00
1,1,155,47,88,0.0,888.13,91.20000000000005,2.827,0.0,155,543673329,222553765,2025-04-28 13:27:10+00:00
1,1,155,47,86,0.0,899.18,92.20000000000005,2.818,0.5,155,543674088,222552529,2025-04-28 13:27:14+00:00
1,1,155,47,88,0.0,908.02,92.60000000000002,2.827,0.0,155,543674696,222551398,2025-04-28 13:27:17+00:00
1,2,155,47,86,0.0,922.17,92.79999999999995,2.837,0.0,155,543675581,222549638,2025-04-28 13:27:22+00:00
1,1,155,47,87,0.0,930.45,92.79999999999995,2.837,0.0,155,543676119,222548708,2025-04-28 13:27:25+00:00
1,1,156,47,87,0.0,939.05,92.20000000000005,2.837,0.0,156,543676708,222547689,2025-04-28 13:27:28+00:00
1,1,157,47,87,0.0,950.06,91.79999999999995,2.837,0.0,157,543677467,222546450,2025-04-28 13:27:32+00:00
1,1,158,47,87,0.0,958.02,92.0,2.827,0.0,158,543677992,222545400,2025-04-28 13:27:35+00:00
1,1,158,47,87,0.0,969.08,92.39999999999998,2.818,0.5,158,543678730,222544118,2025-04-28 13:27:39+00:00
1,1,158,47,87,0.0,980.19,92.60000000000002,2.818,0.0,158,543679428,222542786,2025-04-28 13:27:43+00:00
1,1,158,47,86,0.0,988.95,92.0,2.818,0.5,158,543679980,222541648,2025-04-28 13:27:46+00:00
1,1,159,47,87,0.0,1003.73,92.39999999999998,2.818,0.0,159,543681042,222539962,2025-04-28 13:27:51+00:00
1,1,159,47,86,0.0,1011.87,92.79999999999995,2.837,0.0,159,543681620,222539115,2025-04-28 13:27:54+00:00
1,1,160,47,87,0.0,1022.98,92.79999999999995,2.827,0.0,160,543682487,222537867,2025-04-28 13:27:58+00:00
1,1,160,47,86,0.0,1030.76,93.0,2.818,0.0,160,543682935,222536910,2025-04-28 13:28:01+00:00
