107,135,136,143,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_long,timestamp
1,4,100,61,1596.6,90.0,4.908,100,543583655,222840045,2025-05-28 15:04:02+00:00
1,1,100,61,1616.74,89.79999999999995,4.861,100,543583251,222843045,2025-05-28 15:04:06+00:00
1,1,97,61,1626.64,89.79999999999995,5.048,97,543583128,222844527,2025-05-28 15:04:08+00:00
1,0,96,61,1668.37,88.60000000000002,5.337,96,543582451,222850845,2025-05-28 15:04:16+00:00
1,1,97,61,1698.4,90.79999999999995,5.067,97,543581760,222855345,2025-05-28 15:04:22+00:00
1,1,96,61,1703.24,90.60000000000002,4.88,96,543581640,222856065,2025-05-28 15:04:23+00:00
1,1,95,61,1739.17,89.60000000000002,5.272,95,543580919,222861469,2025-05-28 15:04:30+00:00
1,1,94,61,1782.66,89.0,5.561,94,543580249,222867982,2025-05-28 15:04:38+00:00
1,1,94,61,1818.46,89.20000000000005,5.039,94,543579716,222873421,2025-05-28 15:04:45+00:00
1,1,94,61,1866.1,88.20000000000005,4.945,94,543579396,222880702,2025-05-28 15:04:54+00:00
1,1,92,61,1879.86,87.79999999999995,4.544,92,543578847,222882632,2025-05-28 15:04:57+00:00
1,1,92,61,1915.28,90.39999999999998,4.404,92,543578647,222888020,2025-05-28 15:05:05+00:00
1,1,95,61,1919.54,90.20000000000005,4.189,95,543578598,222888658,2025-05-28 15:05:06+00:00
1,0,99,61,1923.82,90.39999999999998,4.189,99,543578592,222889308,2025-05-28 15:05:07+00:00
1,1,99,61,1945.77,90.20000000000005,4.6,99,543578596,222892656,2025-05-28 15:05:12+00:00
1,1,99,61,1985.2,88.60000000000002,5.123,99,543578650,222898706,2025-05-28 15:05:20+00:00
1,0,102,61,1995.95,88.79999999999995,5.3,102,543578801,222900307,2025-05-28 15:05:22+00:00
1,0,103,61,2021.84,88.60000000000002,5.374,103,543579164,222904229,2025-05-28 15:05:27+00:00
1,1,103,61,2059.74,88.60000000000002,5.608,103,543579702,222910013,2025-05-28 15:05:34+00:00
1,1,102,61,2103.5,89.79999999999995,5.328,102,543580356,222916571,2025-05-28 15:05:42+00:00
1,1,100,61,2140.93,88.79999999999995,5.402,100,543580911,222922260,2025-05-28 15:05:49+00:00
1,1,98,61,2185.05,88.0,5.841,98,543581712,222928947,2025-05-28 15:05:57+00:00
1,0,100,61,2230.75,89.20000000000005,5.552,100,543582409,222935830,2025-05-28 15:06:05+00:00
1,0,100,61,2242.24,89.79999999999995,5.944,100,543582623,222937594,2025-05-28 15:06:07+00:00
1,0,99,61,2265.87,89.20000000000005,5.869,99,543582935,222941145,2025-05-28 15:06:11+00:00
1,0,100,61,2330.74,89.0,5.813,100,543584000,222950918,2025-05-28 15:06:22+00:00
1,0,99,61,2378.38,91.39999999999998,5.906,99,543584775,222958119,2025-05-28 15:06:30+00:00
1,1,101,61,2424.96,90.0,5.981,101,543585571,222965137,2025-05-28 15:06:38+00:00
1,0,100,61,2467.44,88.79999999999995,5.972,100,543586205,222971554,2025-05-28 15:06:45+00:00
1,0,101,61,2521.73,87.20000000000005,6.046,101,543587032,222979787,2025-05-28 15:06:54+00:00
1,1,100,61,2545.99,88.20000000000005,6.718,100,543587495,222983463,2025-05-28 15:06:58+00:00
1,1,99,61,2552.29,88.39999999999998,5.981,99,543587586,222984381,2025-05-28 15:06:59+00:00
1,2,101,61,2594.73,87.0,5.934,101,543588211,222990815,2025-05-28 15:07:06+00:00
1,1,102,61,2643.06,88.60000000000002,5.925,102,543589034,222998079,2025-05-28 15:07:14+00:00
1,0,103,61,2707.5,88.20000000000005,5.925,103,543590078,223007787,2025-05-28 15:07:25+00:00
1,1,101,61,2771.86,89.20000000000005,5.729,101,543590942,223017593,2025-05-28 15:07:36+00:00
1,1,100,61,2820.2,89.20000000000005,5.85,100,543590995,223024939,2025-05-28 15:07:44+00:00
1,1,99,61,2878.43,88.60000000000002,5.374,99,543590779,223033883,2025-05-28 15:07:54+00:00
1,1,99,61,2900.08,88.0,4.432,99,543590571,223037107,2025-05-28 15:07:59+00:00
1,0,96,61,2914.05,88.79999999999995,4.908,96,543590359,223039251,2025-05-28 15:08:02+00:00
1,0,96,61,2929.56,89.20000000000005,5.188,96,543590011,223041550,2025-05-28 15:08:05+00:00
1,0,100,61,2963.3,89.79999999999995,5.962,100,543589311,223046595,2025-05-28 15:08:11+00:00
1,0,102,61,2974.53,89.79999999999995,5.794,102,543589041,223048285,2025-05-28 15:08:13+00:00
1,0,105,61,2980.29,89.79999999999995,5.804,105,543588921,223049146,2025-05-28 15:08:15+00:00
1,1,103,61,3023.44,89.60000000000002,5.104,103,543587727,223055528,2025-05-28 15:08:22+00:00
1,0,100,61,3028.6,89.20000000000005,5.104,100,543587548,223056273,2025-05-28 15:08:23+00:00
1,1,97,61,3079.56,89.39999999999998,5.029,97,543585576,223063518,2025-05-28 15:08:33+00:00
1,1,95,61,3136.5,89.20000000000005,5.123,95,543582801,223071325,2025-05-28 15:08:44+00:00
1,2,95,61,3176.69,89.0,5.235,95,543580585,223076565,2025-05-28 15:08:52+00:00
1,1,98,61,3208.63,89.20000000000005,5.132,98,543578722,223080646,2025-05-28 15:08:58+00:00
1,1,98,61,3234.15,89.39999999999998,5.169,98,543577248,223083934,2025-05-28 15:09:03+00:00
1,0,95,61,3254.94,89.60000000000002,5.123,95,543576048,223086617,2025-05-28 15:09:07+00:00
1,1,95,61,3291.29,91.0,5.346,95,543574055,223091373,2025-05-28 15:09:14+00:00
1,0,96,61,3333.49,89.20000000000005,5.318,96,543571486,223096724,2025-05-28 15:09:22+00:00
1,0,93,61,3350.38,89.20000000000005,5.384,93,543570560,223098900,2025-05-28 15:09:25+00:00
1,0,94,61,3377.11,89.0,5.123,94,543569134,223102400,2025-05-28 15:09:30+00:00
1,0,95,61,3386.97,88.39999999999998,5.328,95,543568652,223103778,2025-05-28 15:09:32+00:00
1,0,95,61,3417.0,87.60000000000002,4.908,95,543566901,223107663,2025-05-28 15:09:38+00:00
1,0,95,61,3421.96,88.0,4.852,95,543566628,223108278,2025-05-28 15:09:39+00:00
1,0,94,61,3431.31,89.0,4.637,94,543566028,223109389,2025-05-28 15:09:41+00:00
1,2,95,61,3445.8,90.20000000000005,4.861,95,543565169,223111276,2025-05-28 15:09:44+00:00
1,0,94,61,3486.01,90.39999999999998,4.74,94,543563054,223116626,2025-05-28 15:09:52+00:00
1,1,92,61,3524.62,88.60000000000002,4.936,92,543561122,223121902,2025-05-28 15:10:00+00:00
1,1,90,61,3572.06,89.20000000000005,4.087,90,543558646,223128161,2025-05-28 15:10:10+00:00
1,3,89,61,3592.73,90.0,3.378,89,543557139,223130405,2025-05-28 15:10:16+00:00
1,5,85,61,3596.17,89.79999999999995,3.854,85,543556880,223130815,2025-05-28 15:10:18+00:00
1,6,81,61,3608.17,88.60000000000002,4.535,81,543556259,223132451,2025-05-28 15:10:20+00:00
1,3,79,61,3617.31,89.0,4.591,79,543555778,223133643,2025-05-28 15:10:22+00:00
1,2,87,61,3631.18,89.39999999999998,4.656,87,543554932,223135409,2025-05-28 15:10:25+00:00
1,0,90,61,3635.62,89.20000000000005,4.423,90,543554676,223135973,2025-05-28 15:10:26+00:00
1,0,92,61,3649.98,88.0,4.805,92,543553830,223137824,2025-05-28 15:10:29+00:00
1,0,91,61,3688.75,87.0,4.749,91,543551745,223142960,2025-05-28 15:10:37+00:00
1,0,94,61,3727.58,89.39999999999998,4.787,94,543550128,223148409,2025-05-28 15:10:45+00:00
1,2,97,61,3736.98,88.60000000000002,4.544,97,543549708,223149711,2025-05-28 15:10:47+00:00
1,1,101,61,3741.53,89.0,4.721,101,543549516,223150380,2025-05-28 15:10:48+00:00
1,1,103,61,3769.39,90.20000000000005,4.815,103,543548422,223154310,2025-05-28 15:10:54+00:00
1,5,100,61,3784.57,90.20000000000005,4.927,100,543547866,223156476,2025-05-28 15:10:57+00:00
1,5,93,61,3789.41,90.20000000000005,4.955,93,543547686,223157187,2025-05-28 15:10:59+00:00
1,3,89,61,3799.39,90.0,4.861,89,543547347,223158637,2025-05-28 15:11:00+00:00
1,1,87,61,3823.47,91.20000000000005,4.74,87,543546679,223162152,2025-05-28 15:11:05+00:00
1,1,87,61,3862.49,89.20000000000005,5.001,87,543545670,223167945,2025-05-28 15:11:13+00:00
1,0,85,61,3911.23,90.60000000000002,4.824,85,543544656,223175279,2025-05-28 15:11:23+00:00
1,0,86,61,3964.7,88.20000000000005,4.703,86,543543616,223183325,2025-05-28 15:11:34+00:00
1,0,86,61,3978.04,87.0,4.395,86,543542514,223184674,2025-05-28 15:11:37+00:00
1,0,86,61,3987.25,86.79999999999995,4.665,86,543541671,223185462,2025-05-28 15:11:39+00:00
1,1,85,61,3996.0,87.0,4.404,85,543540716,223185367,2025-05-28 15:11:41+00:00
1,0,84,61,4000.82,87.20000000000005,4.413,84,543540218,223185273,2025-05-28 15:11:42+00:00
1,0,86,61,4021.5,88.60000000000002,3.564,86,543538075,223185430,2025-05-28 15:11:47+00:00
1,0,86,61,4024.51,88.79999999999995,3.424,86,543537936,223185905,2025-05-28 15:11:48+00:00
1,0,87,61,4045.08,89.60000000000002,4.339,87,543537570,223188981,2025-05-28 15:11:53+00:00
1,0,87,60,4092.56,90.0,4.843,87,543537012,223196186,2025-05-28 15:12:03+00:00
1,0,90,60,4130.58,89.39999999999998,4.88,90,543536729,223202010,2025-05-28 15:12:11+00:00
1,0,91,60,4140.78,90.0,4.945,91,543536718,223203590,2025-05-28 15:12:13+00:00
1,0,88,60,4184.2,90.39999999999998,4.787,88,543536589,223210168,2025-05-28 15:12:22+00:00
1,0,87,60,4188.58,89.60000000000002,4.656,87,543536592,223210853,2025-05-28 15:12:23+00:00
1,0,84,60,4202.83,90.20000000000005,4.74,84,543536614,223213043,2025-05-28 15:12:26+00:00
1,0,85,60,4242.95,89.60000000000002,5.011,85,543536777,223219173,2025-05-28 15:12:34+00:00
1,1,85,60,4287.96,90.79999999999995,4.936,85,543537215,223225984,2025-05-28 15:12:43+00:00
1,1,86,60,4326.09,90.0,4.908,86,543538347,223231599,2025-05-28 15:12:51+00:00
1,1,86,60,4371.7,92.39999999999998,5.067,86,543540801,223237564,2025-05-28 15:13:00+00:00
1,1,85,60,4415.87,91.0,4.833,85,543543492,223243099,2025-05-28 15:13:09+00:00
1,1,85,60,4454.09,90.0,4.721,85,543544484,223248748,2025-05-28 15:13:17+00:00
1,1,85,60,4493.23,89.0,4.983,85,543545552,223254533,2025-05-28 15:13:25+00:00
1,0,88,60,4507.72,89.39999999999998,4.843,88,543545997,223256661,2025-05-28 15:13:28+00:00
1,0,88,60,4547.18,88.0,5.011,88,543547476,223262315,2025-05-28 15:13:36+00:00
1,0,85,60,4590.56,88.60000000000002,4.609,85,543549279,223268411,2025-05-28 15:13:45+00:00
1,1,81,60,4604.33,89.20000000000005,4.703,81,543549912,223270327,2025-05-28 15:13:48+00:00
1,2,83,60,4628.44,88.20000000000005,4.787,83,543551057,223273625,2025-05-28 15:13:53+00:00
1,1,88,60,4638.29,88.20000000000005,4.88,88,543551535,223274948,2025-05-28 15:13:55+00:00
1,1,88,60,4643.04,88.20000000000005,4.833,88,543551778,223275583,2025-05-28 15:13:56+00:00
1,3,89,60,4672.72,88.79999999999995,5.085,89,543553667,223279252,2025-05-28 15:14:02+00:00
1,7,90,60,4713.22,90.79999999999995,5.337,90,543555842,223284649,2025-05-28 15:14:10+00:00
1,4,87,60,4730.11,90.79999999999995,5.393,87,543556680,223286869,2025-05-28 15:14:13+00:00
1,8,90,60,4756.01,89.79999999999995,5.235,90,543557986,223290407,2025-05-28 15:14:18+00:00
1,8,91,60,4766.69,90.60000000000002,5.244,91,543558491,223291869,2025-05-28 15:14:20+00:00
1,11,94,60,4772.01,90.60000000000002,5.048,94,543558747,223292571,2025-05-28 15:14:21+00:00
1,2,97,60,4782.68,90.39999999999998,5.188,97,543559200,223294028,2025-05-28 15:14:23+00:00
1,2,94,60,4803.01,90.79999999999995,5.412,94,543560048,223296950,2025-05-28 15:14:27+00:00
1,5,93,60,4808.52,90.20000000000005,5.225,93,543560268,223297728,2025-05-28 15:14:28+00:00
1,1,91,60,4854.45,89.39999999999998,4.74,91,543562035,223304236,2025-05-28 15:14:37+00:00
1,0,88,60,4864.12,89.20000000000005,5.085,88,543562429,223305639,2025-05-28 15:14:39+00:00
1,1,88,60,4894.05,89.0,4.889,88,543563629,223309861,2025-05-28 15:14:45+00:00
1,1,86,60,4930.7,89.60000000000002,4.693,86,543564713,223315271,2025-05-28 15:14:53+00:00
1,2,84,60,4964.33,89.60000000000002,4.703,84,543565099,223320351,2025-05-28 15:15:00+00:00
1,1,88,60,4979.03,89.79999999999995,5.001,88,543564981,223322608,2025-05-28 15:15:03+00:00
1,1,86,60,4998.43,90.0,4.833,86,543564913,223325566,2025-05-28 15:15:07+00:00
1,1,87,60,5008.43,90.20000000000005,4.637,87,543565054,223327043,2025-05-28 15:15:09+00:00
1,1,88,60,5037.05,90.60000000000002,4.871,88,543565756,223331280,2025-05-28 15:15:15+00:00
1,1,88,60,5041.58,90.20000000000005,4.768,88,543566005,223331887,2025-05-28 15:15:16+00:00
1,3,91,60,5071.71,88.60000000000002,5.104,91,543567673,223335914,2025-05-28 15:15:22+00:00
1,3,91,60,5076.8,88.60000000000002,4.992,91,543567792,223336669,2025-05-28 15:15:23+00:00
1,1,89,60,5106.24,89.0,4.899,89,543568114,223341132,2025-05-28 15:15:29+00:00
1,1,89,60,5111.02,89.39999999999998,4.899,89,543568165,223341875,2025-05-28 15:15:30+00:00
1,4,88,60,5149.73,91.60000000000002,4.749,88,543568517,223347743,2025-05-28 15:15:38+00:00
1,7,85,60,5168.46,91.60000000000002,4.833,85,543568681,223350604,2025-05-28 15:15:42+00:00
1,1,85,60,5181.98,91.39999999999998,4.152,85,543568906,223352626,2025-05-28 15:15:46+00:00
1,1,83,60,5213.52,90.39999999999998,4.572,83,543569162,223357461,2025-05-28 15:15:52+00:00
1,0,87,60,5240.33,90.20000000000005,4.525,87,543569388,223361537,2025-05-28 15:15:58+00:00
1,0,86,60,5258.59,90.79999999999995,4.563,86,543569571,223364305,2025-05-28 15:16:02+00:00
1,0,87,60,5305.53,91.0,4.74,87,543570071,223371434,2025-05-28 15:16:12+00:00
1,1,85,60,5363.74,92.60000000000002,4.908,85,543570555,223380278,2025-05-28 15:16:24+00:00
1,1,83,60,5425.13,90.20000000000005,4.507,83,543571165,223389624,2025-05-28 15:16:37+00:00
1,0,83,60,5477.29,90.0,4.843,83,543571709,223397583,2025-05-28 15:16:48+00:00
1,0,84,60,5525.85,90.60000000000002,4.871,84,543572156,223404966,2025-05-28 15:16:58+00:00
1,0,86,60,5581.2,89.79999999999995,5.057,86,543572708,223413402,2025-05-28 15:17:09+00:00
1,0,88,60,5642.24,88.20000000000005,5.029,88,543573261,223422668,2025-05-28 15:17:21+00:00
1,0,88,60,5642.24,88.20000000000005,5.029,88,543573261,223422668,2025-05-28 15:17:22+00:00
1,0,89,60,5696.8,89.60000000000002,5.057,89,543573872,223430951,2025-05-28 15:17:32+00:00
1,3,85,60,5717.03,89.39999999999998,5.029,85,543574106,223434041,2025-05-28 15:17:36+00:00
1,1,86,60,5737.11,90.0,4.852,86,543574310,223437088,2025-05-28 15:17:40+00:00
1,1,87,60,5765.5,90.39999999999998,4.339,87,543574537,223441390,2025-05-28 15:17:46+00:00
1,1,87,60,5783.17,89.60000000000002,2.417,87,543574899,223444076,2025-05-28 15:17:51+00:00
1,2,84,60,5789.15,89.39999999999998,1.969,84,543574919,223443491,2025-05-28 15:17:54+00:00
1,2,83,60,5791.33,89.60000000000002,2.501,83,543574700,223443270,2025-05-28 15:17:55+00:00
1,1,81,60,5794.09,90.0,2.473,81,543574611,223442886,2025-05-28 15:17:56+00:00
1,1,80,60,5798.73,89.79999999999995,2.361,80,543574589,223442178,2025-05-28 15:17:58+00:00
1,1,83,60,5815.17,89.60000000000002,2.958,83,543574497,223439694,2025-05-28 15:18:04+00:00
1,1,85,60,5821.47,89.20000000000005,3.462,85,543574424,223438709,2025-05-28 15:18:06+00:00
1,1,88,60,5843.9,88.20000000000005,3.835,88,543574256,223435304,2025-05-28 15:18:12+00:00
1,2,89,60,5860.24,88.20000000000005,4.143,89,543574111,223432814,2025-05-28 15:18:16+00:00
1,3,92,60,5889.26,88.39999999999998,4.161,92,543573814,223428369,2025-05-28 15:18:23+00:00
1,3,92,60,5902.11,88.20000000000005,3.966,92,543573677,223426434,2025-05-28 15:18:26+00:00
1,1,91,60,5942.54,89.0,4.133,91,543573322,223420296,2025-05-28 15:18:36+00:00
1,1,94,60,5984.94,90.60000000000002,4.292,94,543572882,223413832,2025-05-28 15:18:46+00:00
1,1,95,60,6031.89,89.39999999999998,4.133,95,543572502,223406716,2025-05-28 15:18:57+00:00
1,0,97,60,6074.6,90.20000000000005,4.245,97,543572013,223400217,2025-05-28 15:19:07+00:00
1,0,100,60,6087.28,90.0,4.376,100,543571885,223398298,2025-05-28 15:19:11+00:00
1,0,100,60,6118.62,90.20000000000005,4.451,100,543571550,223393513,2025-05-28 15:19:17+00:00
1,1,100,60,6152.03,89.79999999999995,4.022,100,543571193,223388484,2025-05-28 15:19:25+00:00
1,1,100,60,6189.08,89.79999999999995,4.264,100,543570896,223382761,2025-05-28 15:19:34+00:00
1,0,104,60,6198.27,89.79999999999995,4.404,104,543570811,223381395,2025-05-28 15:19:36+00:00
1,0,105,60,6229.61,90.0,4.665,105,543570539,223376636,2025-05-28 15:19:43+00:00
1,1,105,60,6279.36,89.39999999999998,4.283,105,543570035,223369078,2025-05-28 15:19:54+00:00
1,1,102,60,6312.82,89.60000000000002,4.152,102,543569710,223363978,2025-05-28 15:20:02+00:00
1,1,101,60,6321.22,89.20000000000005,4.171,101,543569633,223362710,2025-05-28 15:20:04+00:00
1,1,100,60,6363.11,89.60000000000002,3.919,100,543569265,223356321,2025-05-28 15:20:14+00:00
1,1,100,60,6386.04,89.0,3.994,100,543568968,223352853,2025-05-28 15:20:20+00:00
1,5,103,60,6419.98,89.79999999999995,4.301,103,543568567,223347675,2025-05-28 15:20:28+00:00
1,5,107,60,6424.36,89.60000000000002,4.208,107,543568517,223347018,2025-05-28 15:20:29+00:00
1,3,112,60,6428.99,89.60000000000002,4.469,112,543568464,223346326,2025-05-28 15:20:30+00:00
1,2,115,60,6433.28,89.39999999999998,4.432,115,543568427,223345668,2025-05-28 15:20:31+00:00
1,4,110,60,6454.43,89.20000000000005,4.255,110,543568179,223342440,2025-05-28 15:20:36+00:00
1,0,101,60,6459.03,89.20000000000005,4.329,101,543568139,223341766,2025-05-28 15:20:37+00:00
1,1,103,60,6497.81,88.20000000000005,4.161,103,543567610,223335866,2025-05-28 15:20:46+00:00
1,1,104,60,6518.89,89.0,3.648,104,543566413,223333173,2025-05-28 15:20:51+00:00
