107,135,136,143,cadence,cycle_length16,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,timestamp
0,3,87,64,55,0.0,0.0,88.0,1.297,0.0,87,543623023,222663505,2025-09-02 16:04:40+00:00
1,2,87,64,0,0.0,1.3,87.0,1.176,0.0,87,543623105,222663275,2025-09-02 16:04:41+00:00
1,2,88,64,0,0.0,12.6,87.60000000000002,2.435,0.0,88,543624030,222662130,2025-09-02 16:04:45+00:00
1,4,93,64,82,,24.72,87.60000000000002,3.004,0.5,93,543624950,222660930,2025-09-02 16:04:49+00:00
1,4,96,64,84,3.0,30.55,87.79999999999995,3.004,0.5,96,543625488,222660496,2025-09-02 16:04:51+00:00
1,4,97,64,84,3.0,32.94,87.79999999999995,2.902,0.5,97,543625666,222660182,2025-09-02 16:04:52+00:00
1,6,100,64,83,3.0,43.15,88.20000000000005,2.65,0.5,100,543626343,222659050,2025-09-02 16:04:56+00:00
1,8,103,64,83,3.0,48.57,88.0,2.678,0.5,103,543626815,222658493,2025-09-02 16:04:58+00:00
1,9,105,64,84,3.0,51.21,88.20000000000005,2.678,0.5,105,543627032,222658228,2025-09-02 16:04:59+00:00
1,12,108,64,84,3.0,59.82,88.39999999999998,2.687,0.5,108,543627831,222657506,2025-09-02 16:05:02+00:00
1,13,109,64,85,3.0,62.27,88.39999999999998,2.706,0.0,109,543627965,222657253,2025-09-02 16:05:03+00:00
1,15,112,64,86,3.0,70.46,88.0,2.706,0.0,112,543628601,222656364,2025-09-02 16:05:06+00:00
1,18,115,64,86,3.0,78.36,88.20000000000005,2.706,0.0,115,543629286,222655611,2025-09-02 16:05:09+00:00
1,18,117,64,86,3.0,80.52,88.0,2.706,0.0,117,543629378,222655336,2025-09-02 16:05:10+00:00
1,16,120,64,86,3.0,83.39,88.0,2.697,0.0,120,543629670,222655058,2025-09-02 16:05:11+00:00
1,14,123,64,86,3.0,85.87,87.79999999999995,2.678,0.0,123,543629835,222654826,2025-09-02 16:05:12+00:00
1,15,124,64,86,3.0,88.57,87.79999999999995,2.641,0.0,124,543630056,222654533,2025-09-02 16:05:13+00:00
1,18,127,64,85,3.0,99.35,88.79999999999995,2.669,0.5,127,543630868,222653445,2025-09-02 16:05:17+00:00
1,20,128,64,86,3.0,107.07,88.79999999999995,2.669,0.0,128,543631458,222652570,2025-09-02 16:05:20+00:00
1,21,129,64,86,3.0,109.89,88.79999999999995,2.659,0.0,129,543631759,222652408,2025-09-02 16:05:21+00:00
1,22,130,64,84,3.0,115.22,89.20000000000005,2.65,0.5,130,543632233,222651903,2025-09-02 16:05:23+00:00
1,14,134,64,84,3.0,120.6,89.20000000000005,2.65,0.5,134,543632659,222651382,2025-09-02 16:05:25+00:00
1,11,136,64,85,3.0,122.9,89.0,2.659,0.0,136,543632817,222651166,2025-09-02 16:05:26+00:00
1,13,138,64,87,3.0,134.02,88.60000000000002,2.65,0.0,138,543633707,222649958,2025-09-02 16:05:30+00:00
1,13,138,64,85,3.0,141.61,88.39999999999998,2.65,0.5,138,543634242,222649150,2025-09-02 16:05:33+00:00
1,7,138,64,87,0.06,154.19,89.20000000000005,2.631,0.0,138,543635296,222647987,2025-09-02 16:05:38+00:00
1,6,137,64,86,0.06,164.96,89.60000000000002,2.641,0.0,137,543636175,222646885,2025-09-02 16:05:42+00:00
1,6,138,64,86,0.06,175.52,90.0,2.622,0.5,138,543637112,222645919,2025-09-02 16:05:46+00:00
