107,135,136,143,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_long,timestamp
1,1,91,52,1258.45,87.20000000000005,5.272,91,543607621,222885631,2025-06-19 16:16:06+00:00
1,1,91,52,1263.62,87.0,5.179,91,543607515,222886404,2025-06-19 16:16:07+00:00
1,3,92,52,1312.28,87.39999999999998,5.421,92,543606710,222893795,2025-06-19 16:16:16+00:00
1,1,96,52,1339.23,86.39999999999998,5.272,96,543606412,222897884,2025-06-19 16:16:21+00:00
1,1,93,52,1366.08,87.39999999999998,5.253,93,543606059,222901899,2025-06-19 16:16:26+00:00
1,2,93,52,1413.02,84.79999999999995,5.365,93,543605647,222909033,2025-06-19 16:16:35+00:00
1,2,94,52,1454.12,86.0,4.796,94,543605490,222915300,2025-06-19 16:16:43+00:00
1,1,95,52,1492.27,86.39999999999998,3.695,95,543605976,222921152,2025-06-19 16:16:52+00:00
1,6,96,52,1505.91,88.0,2.006,96,543606454,222923095,2025-06-19 16:16:57+00:00
1,6,96,52,1508.21,88.79999999999995,2.407,96,543606416,222923489,2025-06-19 16:16:58+00:00
1,5,101,52,1513.05,89.0,2.183,101,543606109,222924101,2025-06-19 16:17:00+00:00
1,6,103,52,1520.44,89.60000000000002,2.641,103,543605376,222923677,2025-06-19 16:17:03+00:00
1,1,101,52,1530.89,92.0,1.931,101,543604220,222923654,2025-06-19 16:17:08+00:00
1,1,102,52,1541.82,92.0,1.829,102,543603076,222923622,2025-06-19 16:17:13+00:00
1,2,105,52,1545.34,92.39999999999998,2.015,105,543602662,222923667,2025-06-19 16:17:15+00:00
1,5,110,52,1553.77,92.39999999999998,2.295,110,543601752,222923658,2025-06-19 16:17:19+00:00
1,3,115,52,1556.23,92.20000000000005,2.239,115,543601499,222923750,2025-06-19 16:17:20+00:00
1,2,120,52,1558.74,92.60000000000002,2.482,120,543601228,222923750,2025-06-19 16:17:21+00:00
1,1,123,52,1564.17,93.60000000000002,2.557,123,543600650,222923810,2025-06-19 16:17:23+00:00
1,2,126,52,1574.91,95.20000000000005,2.417,126,543599543,222924010,2025-06-19 16:17:27+00:00
1,1,129,52,1582.86,95.60000000000002,2.995,129,543598661,222924151,2025-06-19 16:17:30+00:00
1,1,130,52,1590.97,96.20000000000005,2.445,130,543597777,222924181,2025-06-19 16:17:33+00:00
1,1,131,52,1610.68,96.20000000000005,2.361,131,543595678,222924420,2025-06-19 16:17:41+00:00
1,1,128,52,1618.69,97.0,2.678,128,543594858,222924437,2025-06-19 16:17:44+00:00
1,2,124,52,1623.31,96.60000000000002,2.669,124,543594340,222924491,2025-06-19 16:17:46+00:00
1,4,122,52,1631.68,97.0,2.771,122,543593453,222924543,2025-06-19 16:17:49+00:00
1,3,118,52,1656.0,97.20000000000005,3.396,118,543590861,222924985,2025-06-19 16:17:57+00:00
1,2,117,52,1659.38,97.0,3.583,117,543590494,222925050,2025-06-19 16:17:58+00:00
1,2,113,51,1666.68,96.60000000000002,3.555,113,543589754,222925169,2025-06-19 16:18:00+00:00
1,2,110,51,1678.05,95.79999999999995,4.236,110,543588498,222925158,2025-06-19 16:18:03+00:00
1,2,107,51,1686.66,95.39999999999998,4.6,107,543587549,222925168,2025-06-19 16:18:05+00:00
1,5,104,51,1696.62,94.79999999999995,4.693,104,543586494,222925231,2025-06-19 16:18:07+00:00
1,10,98,51,1714.42,93.20000000000005,4.301,98,543584582,222925441,2025-06-19 16:18:11+00:00
1,4,91,51,1718.55,92.39999999999998,3.984,91,543584154,222925497,2025-06-19 16:18:12+00:00
1,2,89,51,1722.07,91.79999999999995,3.508,89,543583781,222925512,2025-06-19 16:18:13+00:00
1,2,86,51,1728.8,90.39999999999998,3.191,86,543583048,222925506,2025-06-19 16:18:15+00:00
1,7,83,51,1738.37,91.0,3.798,83,543582040,222924872,2025-06-19 16:18:18+00:00
1,9,82,51,1741.89,91.20000000000005,3.723,82,543581873,222924387,2025-06-19 16:18:19+00:00
1,11,83,51,1747.94,90.60000000000002,3.06,83,543581740,222923468,2025-06-19 16:18:21+00:00
1,16,85,51,1774.01,89.20000000000005,3.975,85,543580991,222919661,2025-06-19 16:18:28+00:00
1,28,86,51,1807.18,88.60000000000002,4.18,86,543580424,222914665,2025-06-19 16:18:36+00:00
1,11,83,51,1832.25,88.60000000000002,4.189,83,543580060,222910864,2025-06-19 16:18:42+00:00
1,10,82,51,1845.28,88.39999999999998,4.283,82,543579819,222908911,2025-06-19 16:18:45+00:00
1,1,82,51,1877.6,88.20000000000005,3.994,82,543579339,222904037,2025-06-19 16:18:53+00:00
1,1,83,51,1913.97,90.0,4.189,83,543578883,222898505,2025-06-19 16:19:02+00:00
1,1,84,51,1959.51,89.0,3.891,84,543578820,222891556,2025-06-19 16:19:13+00:00
1,1,81,51,1992.56,88.39999999999998,3.536,81,543578933,222886505,2025-06-19 16:19:22+00:00
1,1,78,51,2005.47,87.20000000000005,3.163,78,543579013,222884524,2025-06-19 16:19:26+00:00
1,1,75,51,2011.77,86.79999999999995,3.107,75,543579030,222883591,2025-06-19 16:19:28+00:00
1,1,73,51,2018.67,86.60000000000002,4.022,73,543579082,222882489,2025-06-19 16:19:30+00:00
1,2,71,51,2034.91,87.0,3.91,71,543579503,222880125,2025-06-19 16:19:34+00:00
1,1,70,51,2075.96,87.0,3.984,70,543579631,222873875,2025-06-19 16:19:44+00:00
1,1,74,51,2087.55,87.60000000000002,3.994,74,543579792,222872120,2025-06-19 16:19:47+00:00
1,1,78,51,2095.68,87.79999999999995,3.938,78,543579897,222870867,2025-06-19 16:19:49+00:00
1,0,81,51,2108.07,88.79999999999995,3.751,81,543580041,222869010,2025-06-19 16:19:52+00:00
1,1,80,51,2137.11,88.39999999999998,3.546,80,543580564,222864622,2025-06-19 16:20:00+00:00
1,1,78,51,2157.01,90.20000000000005,2.79,78,543580898,222861630,2025-06-19 16:20:07+00:00
1,2,75,51,2174.43,91.39999999999998,3.042,75,543581108,222859007,2025-06-19 16:20:13+00:00
1,1,73,51,2181.34,91.0,3.462,73,543581188,222857953,2025-06-19 16:20:15+00:00
1,3,74,51,2215.48,89.39999999999998,4.46,74,543581883,222852823,2025-06-19 16:20:23+00:00
1,6,77,51,2233.96,90.60000000000002,4.451,77,543582511,222850131,2025-06-19 16:20:27+00:00
1,7,79,51,2247.04,90.39999999999998,3.919,79,543582859,222848287,2025-06-19 16:20:30+00:00
1,21,80,51,2269.89,90.20000000000005,4.152,80,543583279,222844797,2025-06-19 16:20:36+00:00
1,12,84,51,2286.31,90.20000000000005,4.012,84,543583487,222842354,2025-06-19 16:20:40+00:00
1,5,87,51,2289.9,90.0,3.994,87,543583558,222841804,2025-06-19 16:20:41+00:00
1,3,88,51,2297.33,89.79999999999995,4.05,88,543583736,222840662,2025-06-19 16:20:43+00:00
1,3,88,51,2330.43,89.60000000000002,4.068,88,543584940,222835910,2025-06-19 16:20:51+00:00
1,0,86,51,2366.38,89.0,3.863,86,543585651,222830525,2025-06-19 16:21:00+00:00
1,0,86,51,2383.13,90.79999999999995,3.126,86,543586179,222828033,2025-06-19 16:21:05+00:00
1,0,86,51,2386.23,90.79999999999995,2.883,86,543586516,222827824,2025-06-19 16:21:06+00:00
1,0,83,51,2402.7,89.20000000000005,3.639,83,543588273,222827865,2025-06-19 16:21:10+00:00
1,0,84,51,2427.14,90.39999999999998,3.994,84,543590819,222828739,2025-06-19 16:21:16+00:00
1,1,83,51,2456.94,89.20000000000005,3.546,83,543593804,222830300,2025-06-19 16:21:24+00:00
1,2,80,51,2464.15,89.60000000000002,3.564,80,543594575,222830698,2025-06-19 16:21:26+00:00
1,3,77,51,2467.77,89.60000000000002,3.163,77,543594967,222830803,2025-06-19 16:21:27+00:00
1,3,76,51,2471.42,90.0,3.079,76,543595352,222830633,2025-06-19 16:21:28+00:00
1,1,77,51,2474.28,89.79999999999995,2.519,77,543595523,222830294,2025-06-19 16:21:29+00:00
1,1,78,51,2477.33,90.0,3.126,78,543595572,222829824,2025-06-19 16:21:30+00:00
1,3,80,51,2485.91,90.20000000000005,2.976,80,543595765,222828538,2025-06-19 16:21:33+00:00
1,0,84,51,2492.33,90.39999999999998,3.275,84,543595912,222827577,2025-06-19 16:21:35+00:00
1,2,87,51,2502.63,89.39999999999998,3.658,87,543596151,222826013,2025-06-19 16:21:38+00:00
1,1,90,51,2510.58,88.60000000000002,3.751,90,543596388,222824855,2025-06-19 16:21:40+00:00
1,1,92,51,2514.56,88.60000000000002,3.807,92,543596507,222824286,2025-06-19 16:21:41+00:00
1,0,96,51,2522.29,88.39999999999998,3.947,96,543596802,222823195,2025-06-19 16:21:43+00:00
1,1,97,51,2546.73,88.79999999999995,4.106,97,543597693,222819679,2025-06-19 16:21:49+00:00
1,1,94,51,2554.82,89.0,4.236,94,543598005,222818512,2025-06-19 16:21:51+00:00
1,0,95,51,2584.23,90.0,4.189,95,543599044,222814265,2025-06-19 16:21:58+00:00
1,1,95,51,2621.43,90.0,4.096,95,543600306,222808871,2025-06-19 16:22:07+00:00
1,1,94,51,2667.53,91.0,4.143,94,543601997,222802240,2025-06-19 16:22:18+00:00
1,1,92,51,2697.13,90.0,4.553,92,543603080,222798035,2025-06-19 16:22:25+00:00
1,1,92,51,2701.27,90.20000000000005,4.217,92,543603182,222797424,2025-06-19 16:22:26+00:00
1,1,91,51,2730.97,89.60000000000002,4.143,91,543604255,222793124,2025-06-19 16:22:33+00:00
1,0,91,51,2754.4,90.39999999999998,4.572,91,543605222,222789808,2025-06-19 16:22:39+00:00
1,1,87,51,2771.75,90.0,4.189,87,543605854,222787360,2025-06-19 16:22:43+00:00
1,1,86,51,2779.82,90.0,4.133,86,543606172,222786202,2025-06-19 16:22:45+00:00
1,0,91,51,2796.27,88.20000000000005,4.087,91,543606881,222783885,2025-06-19 16:22:49+00:00
1,2,94,51,2813.28,88.60000000000002,4.133,94,543607630,222781545,2025-06-19 16:22:53+00:00
1,2,94,51,2817.18,88.60000000000002,4.078,94,543607780,222780972,2025-06-19 16:22:54+00:00
1,1,95,51,2859.33,89.0,4.264,95,543609474,222774994,2025-06-19 16:23:04+00:00
1,1,94,51,2912.18,88.39999999999998,4.245,94,543611600,222767530,2025-06-19 16:23:16+00:00
1,1,93,51,2954.42,90.20000000000005,4.339,93,543613266,222761522,2025-06-19 16:23:26+00:00
1,1,93,51,3002.37,89.60000000000002,4.395,93,543615283,222754791,2025-06-19 16:23:37+00:00
1,1,93,51,3037.26,89.0,4.245,93,543616905,222749978,2025-06-19 16:23:45+00:00
1,1,92,51,3079.52,90.20000000000005,4.04,92,543619067,222744303,2025-06-19 16:23:55+00:00
1,1,91,51,3107.19,89.60000000000002,3.826,91,543621158,222741313,2025-06-19 16:24:02+00:00
1,0,87,51,3115.05,89.20000000000005,4.189,87,543621368,222740130,2025-06-19 16:24:04+00:00
1,0,86,51,3123.39,89.20000000000005,4.292,86,543621436,222738849,2025-06-19 16:24:06+00:00
1,1,87,51,3159.06,88.20000000000005,4.46,87,543621929,222733403,2025-06-19 16:24:14+00:00
1,0,91,51,3163.63,88.0,4.525,91,543622019,222732706,2025-06-19 16:24:15+00:00
1,0,92,51,3195.22,89.20000000000005,4.115,92,543622605,222728056,2025-06-19 16:24:22+00:00
1,0,92,51,3230.11,89.79999999999995,4.292,92,543623164,222722819,2025-06-19 16:24:30+00:00
1,0,91,51,3264.58,89.39999999999998,4.451,91,543624248,222717789,2025-06-19 16:24:38+00:00
1,1,91,51,3299.19,91.0,4.264,91,543624988,222712590,2025-06-19 16:24:46+00:00
1,1,94,51,3324.92,90.39999999999998,4.339,94,543625891,222708904,2025-06-19 16:24:52+00:00
1,1,94,51,3329.28,90.39999999999998,4.432,94,543626087,222708297,2025-06-19 16:24:53+00:00
1,1,94,51,3365.67,91.39999999999998,4.647,94,543628025,222703474,2025-06-19 16:25:01+00:00
1,1,93,51,3403.14,92.0,4.675,93,543629778,222698323,2025-06-19 16:25:09+00:00
1,1,94,51,3450.05,91.39999999999998,4.656,94,543631490,222691601,2025-06-19 16:25:19+00:00
1,1,93,51,3496.05,91.0,4.301,93,543633352,222685039,2025-06-19 16:25:29+00:00
1,8,90,51,3523.95,88.0,4.255,90,543634181,222681058,2025-06-19 16:25:36+00:00
1,7,87,51,3532.41,87.39999999999998,4.535,87,543633722,222679872,2025-06-19 16:25:38+00:00
1,1,84,51,3536.71,86.79999999999995,4.078,84,543633423,222679381,2025-06-19 16:25:39+00:00
1,1,83,51,3540.76,86.79999999999995,3.611,83,543633152,222678911,2025-06-19 16:25:40+00:00
1,1,80,51,3551.84,88.20000000000005,2.594,80,543632193,222677931,2025-06-19 16:25:44+00:00
1,1,79,51,3554.6,88.20000000000005,2.855,79,543631975,222677642,2025-06-19 16:25:45+00:00
1,1,80,51,3571.44,88.20000000000005,4.927,80,543630282,222676648,2025-06-19 16:25:50+00:00
1,2,82,51,3582.79,87.0,6.0,82,543629058,222676475,2025-06-19 16:25:52+00:00
1,1,85,51,3595.11,86.20000000000005,6.373,85,543627777,222676087,2025-06-19 16:25:54+00:00
1,0,80,51,3618.64,86.20000000000005,5.542,80,543625271,222675402,2025-06-19 16:25:58+00:00
1,0,77,51,3629.07,86.79999999999995,5.207,77,543624177,222675248,2025-06-19 16:26:00+00:00
1,0,74,51,3638.25,87.39999999999998,4.824,74,543623135,222675147,2025-06-19 16:26:02+00:00
1,0,73,51,3647.71,87.39999999999998,4.404,73,543622279,222674371,2025-06-19 16:26:04+00:00
1,0,73,51,3656.72,87.60000000000002,4.572,73,543621532,222673490,2025-06-19 16:26:06+00:00
1,0,74,51,3679.35,88.0,4.525,74,543619813,222671048,2025-06-19 16:26:11+00:00
1,0,78,51,3693.5,87.60000000000002,4.469,78,543618805,222669443,2025-06-19 16:26:14+00:00
1,0,81,51,3707.11,87.79999999999995,3.816,81,543617949,222667847,2025-06-19 16:26:17+00:00
1,0,84,51,3713.6,87.60000000000002,3.732,84,543617388,222667137,2025-06-19 16:26:19+00:00
1,0,83,51,3723.64,88.79999999999995,3.443,83,543616312,222666950,2025-06-19 16:26:22+00:00
1,1,83,51,3752.39,85.79999999999995,3.191,83,543613276,222668028,2025-06-19 16:26:30+00:00
1,4,86,51,3775.06,86.39999999999998,3.62,86,543610861,222668833,2025-06-19 16:26:36+00:00
1,3,89,51,3779.06,87.0,3.34,89,543610482,222668969,2025-06-19 16:26:37+00:00
1,3,92,51,3789.56,88.39999999999998,3.21,92,543609416,222669186,2025-06-19 16:26:40+00:00
1,4,95,51,3799.14,89.20000000000005,3.182,95,543608398,222669424,2025-06-19 16:26:43+00:00
1,3,98,51,3805.59,89.20000000000005,3.303,98,543607700,222669672,2025-06-19 16:26:45+00:00
1,2,102,51,3812.8,90.0,3.34,102,543606905,222669677,2025-06-19 16:26:47+00:00
1,1,105,51,3819.96,90.20000000000005,3.443,105,543606132,222669726,2025-06-19 16:26:49+00:00
1,1,108,51,3830.25,90.20000000000005,3.247,108,543605030,222669680,2025-06-19 16:26:52+00:00
1,1,110,51,3843.14,91.0,2.837,110,543603648,222669622,2025-06-19 16:26:56+00:00
1,1,110,51,3850.19,92.20000000000005,0.933,110,543602979,222669097,2025-06-19 16:27:00+00:00
1,2,109,51,3853.07,91.79999999999995,2.015,109,543602698,222668909,2025-06-19 16:27:05+00:00
1,1,106,51,3857.08,92.60000000000002,1.773,106,543602343,222668654,2025-06-19 16:27:07+00:00
1,2,107,51,3864.38,92.20000000000005,2.445,107,543601652,222668081,2025-06-19 16:27:10+00:00
1,1,107,51,3879.37,92.60000000000002,2.062,107,543600405,222666686,2025-06-19 16:27:16+00:00
1,2,104,51,3887.76,92.20000000000005,2.753,104,543600174,222665433,2025-06-19 16:27:20+00:00
1,2,101,51,3893.46,92.20000000000005,2.771,101,543600121,222664550,2025-06-19 16:27:22+00:00
1,1,99,51,3901.12,91.39999999999998,1.764,99,543599542,222663417,2025-06-19 16:27:25+00:00
1,1,99,51,3903.03,91.39999999999998,1.922,99,543599251,222663470,2025-06-19 16:27:26+00:00
1,2,100,51,3907.2,91.79999999999995,2.137,100,543598815,222663479,2025-06-19 16:27:28+00:00
