107,135,136,143,cadence,cycle_length16,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,timestamp
0,8,96,89,60,0.0,1.56,92.39999999999998,1.885,0.0,96,543622933,222663046,2025-07-17 04:14:11+00:00
1,8,96,89,122,0.0,2.83,91.60000000000002,1.269,0.5,96,543623057,222662962,2025-07-17 04:14:12+00:00
1,3,94,89,83,0.0,12.15,90.39999999999998,2.799,0.5,94,543623840,222662004,2025-07-17 04:14:15+00:00
1,4,96,89,85,0.0,24.21,90.39999999999998,3.107,0.0,96,543624784,222660825,2025-07-17 04:14:19+00:00
1,14,100,89,84,0.0,35.75,91.0,2.818,0.5,100,543625746,222659651,2025-07-17 04:14:23+00:00
1,15,102,89,84,0.0,38.48,91.0,2.874,0.5,102,543625911,222659333,2025-07-17 04:14:24+00:00
1,17,105,89,85,0.0,44.31,91.60000000000002,2.93,0.5,105,543626363,222658753,2025-07-17 04:14:26+00:00
1,17,107,89,86,0.0,47.29,91.39999999999998,2.874,0.0,107,543626709,222658484,2025-07-17 04:14:27+00:00
1,19,110,89,87,0.0,53.24,91.39999999999998,2.874,0.5,110,543627168,222657863,2025-07-17 04:14:29+00:00
1,20,112,89,88,0.0,55.91,91.20000000000005,2.883,0.0,112,543627302,222657598,2025-07-17 04:14:30+00:00
1,17,117,89,88,0.0,61.78,91.0,2.911,0.0,117,543627799,222657031,2025-07-17 04:14:32+00:00
1,14,120,89,87,0.0,64.32,90.79999999999995,2.902,0.0,120,543627957,222656753,2025-07-17 04:14:33+00:00
1,11,123,89,87,0.0,66.95,90.79999999999995,2.902,0.0,123,543628235,222656549,2025-07-17 04:14:34+00:00
1,5,127,89,86,0.0,72.35,91.0,2.865,0.5,127,543628735,222656044,2025-07-17 04:14:36+00:00
1,3,128,89,86,0.0,74.95,91.20000000000005,2.837,0.0,128,543628886,222655787,2025-07-17 04:14:37+00:00
1,2,130,89,87,0.0,84.22,90.39999999999998,2.837,0.0,130,543629637,222654806,2025-07-17 04:14:40+00:00
1,2,132,89,87,0.0,95.55,90.20000000000005,2.846,0.0,132,543630509,222653673,2025-07-17 04:14:44+00:00
1,1,134,89,87,0.0,103.68,90.39999999999998,2.846,0.0,134,543631244,222652889,2025-07-17 04:14:47+00:00
1,2,136,89,88,0.0,112.67,90.20000000000005,2.809,0.0,136,543631864,222651925,2025-07-17 04:14:50+00:00
1,1,139,89,87,0.0,126.76,90.20000000000005,2.837,0.5,139,543632974,222650489,2025-07-17 04:14:55+00:00
1,1,140,89,87,0.0,134.71,90.79999999999995,2.827,0.0,140,543633671,222649696,2025-07-17 04:14:58+00:00
1,1,141,89,88,0.0,143.04,90.20000000000005,2.809,0.0,141,543634235,222648806,2025-07-17 04:15:01+00:00
1,2,142,89,88,0.0,153.19,90.20000000000005,2.827,0.0,142,543635122,222647823,2025-07-17 04:15:04+00:00
1,1,143,89,89,0.0,161.42,90.20000000000005,2.855,0.5,143,543635758,222647016,2025-07-17 04:15:07+00:00
1,1,143,89,88,0.0,172.14,90.20000000000005,2.855,0.5,143,543636656,222645974,2025-07-17 04:15:11+00:00
1,1,145,89,88,0.0,186.67,89.79999999999995,2.837,0.5,145,543637786,222644427,2025-07-17 04:15:16+00:00
1,1,146,89,89,0.0,198.15,90.0,2.846,0.5,146,543638690,222643297,2025-07-17 04:15:20+00:00
1,1,146,89,89,0.0,207.68,90.60000000000002,2.855,0.0,146,543639496,222642367,2025-07-17 04:15:23+00:00
1,1,147,89,87,0.0,215.68,90.79999999999995,2.865,0.5,147,543639957,222641409,2025-07-17 04:15:26+00:00
1,1,148,89,88,0.0,224.77,91.0,2.855,0.5,148,543640782,222640575,2025-07-17 04:15:29+00:00
1,2,149,89,88,0.0,235.71,90.79999999999995,2.865,0.0,149,543641757,222639585,2025-07-17 04:15:33+00:00
1,2,149,89,90,0.0,247.33,90.39999999999998,2.865,0.5,149,543642718,222638490,2025-07-17 04:15:37+00:00
1,2,149,89,90,0.0,255.07,90.0,2.865,0.5,149,543643172,222637573,2025-07-17 04:15:40+00:00
1,2,150,89,91,0.0,263.48,89.79999999999995,2.855,0.0,150,543643850,222636594,2025-07-17 04:15:43+00:00
1,3,151,89,90,0.0,271.55,89.60000000000002,2.846,0.5,151,543644473,222635843,2025-07-17 04:15:46+00:00
1,2,153,89,89,0.0,282.49,90.0,2.837,0.0,153,543645331,222634699,2025-07-17 04:15:50+00:00
