107,135,136,143,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_long,timestamp
1,8,105,39,596.67,89.60000000000002,5.16,105,543625169,222711693,2025-07-20 16:17:47+00:00
1,2,102,39,635.75,89.20000000000005,5.346,102,543624410,222717493,2025-07-20 16:17:54+00:00
1,2,102,39,640.95,89.20000000000005,5.309,102,543624287,222718273,2025-07-20 16:17:55+00:00
1,3,99,39,662.7,90.0,5.552,99,543623585,222721452,2025-07-20 16:17:59+00:00
1,4,99,39,685.15,92.20000000000005,5.561,99,543622851,222724721,2025-07-20 16:18:03+00:00
1,4,98,39,690.7,92.39999999999998,5.608,98,543622781,222725564,2025-07-20 16:18:04+00:00
1,3,96,39,718.59,91.60000000000002,5.682,96,543622673,222729842,2025-07-20 16:18:09+00:00
1,1,97,39,768.82,89.79999999999995,5.132,97,543621842,222737415,2025-07-20 16:18:18+00:00
1,1,94,39,787.84,90.79999999999995,4.712,94,543621603,222740362,2025-07-20 16:18:22+00:00
1,1,93,39,796.52,91.39999999999998,4.712,93,543621063,222741461,2025-07-20 16:18:24+00:00
1,0,92,39,816.51,91.60000000000002,4.917,92,543619433,222743451,2025-07-20 16:18:28+00:00
1,0,93,39,821.41,91.20000000000005,5.104,93,543619150,222744086,2025-07-20 16:18:29+00:00
1,4,97,39,859.28,90.79999999999995,5.664,97,543617320,222749271,2025-07-20 16:18:36+00:00
1,5,98,39,870.95,91.20000000000005,5.682,98,543616739,222750820,2025-07-20 16:18:38+00:00
1,5,98,39,876.56,91.20000000000005,5.402,98,543616400,222751457,2025-07-20 16:18:39+00:00
1,2,99,39,893.81,90.79999999999995,5.906,99,543615644,222753981,2025-07-20 16:18:42+00:00
1,1,101,39,953.79,90.60000000000002,6.037,101,543613149,222762442,2025-07-20 16:18:52+00:00
1,2,101,39,1008.4,88.60000000000002,6.046,101,543610926,222770100,2025-07-20 16:19:01+00:00
1,1,102,39,1038.36,90.39999999999998,6.205,102,543609661,222774335,2025-07-20 16:19:06+00:00
1,1,103,39,1100.31,90.79999999999995,6.046,103,543607136,222783108,2025-07-20 16:19:16+00:00
1,1,103,39,1112.89,91.20000000000005,6.121,103,543606623,222784866,2025-07-20 16:19:18+00:00
1,0,101,39,1174.04,90.60000000000002,6.14,101,543604170,222793562,2025-07-20 16:19:28+00:00
1,0,101,39,1186.82,90.60000000000002,6.065,101,543603688,222795364,2025-07-20 16:19:30+00:00
1,1,101,39,1248.19,91.39999999999998,6.093,101,543601456,222804188,2025-07-20 16:19:40+00:00
1,1,101,39,1254.34,91.39999999999998,6.093,101,543601228,222805071,2025-07-20 16:19:41+00:00
1,1,102,39,1314.57,90.39999999999998,5.972,102,543599085,222813755,2025-07-20 16:19:51+00:00
1,1,102,39,1326.87,89.60000000000002,6.009,102,543598682,222815527,2025-07-20 16:19:53+00:00
1,1,103,39,1390.06,89.60000000000002,5.197,103,543596431,222824648,2025-07-20 16:20:04+00:00
1,1,102,39,1405.25,90.0,4.665,102,543596046,222826918,2025-07-20 16:20:07+00:00
1,1,99,39,1409.93,89.79999999999995,4.507,99,543595975,222827628,2025-07-20 16:20:08+00:00
1,5,100,39,1422.69,89.60000000000002,3.424,100,543595783,222829544,2025-07-20 16:20:11+00:00
1,11,96,39,1428.58,89.0,3.004,96,543595688,222830459,2025-07-20 16:20:13+00:00
1,12,94,39,1431.65,89.0,3.256,94,543595345,222830685,2025-07-20 16:20:14+00:00
1,12,93,39,1435.43,88.79999999999995,3.471,93,543594946,222830618,2025-07-20 16:20:15+00:00
1,9,90,39,1438.86,88.79999999999995,3.648,90,543594591,222830423,2025-07-20 16:20:16+00:00
1,6,87,39,1447.12,88.39999999999998,4.283,87,543593806,222829900,2025-07-20 16:20:18+00:00
1,7,87,39,1455.71,89.0,4.693,87,543592941,222829445,2025-07-20 16:20:20+00:00
1,16,90,39,1484.37,89.60000000000002,4.945,90,543589966,222828382,2025-07-20 16:20:26+00:00
1,10,94,39,1488.87,89.60000000000002,5.02,94,543589458,222828185,2025-07-20 16:20:27+00:00
1,3,96,39,1493.8,89.79999999999995,4.852,96,543588924,222828020,2025-07-20 16:20:28+00:00
1,3,96,39,1499.08,89.60000000000002,4.852,96,543588364,222827993,2025-07-20 16:20:29+00:00
1,3,97,39,1508.15,89.60000000000002,4.572,97,543587353,222828036,2025-07-20 16:20:31+00:00
1,3,97,39,1512.11,90.20000000000005,4.301,97,543586968,222828343,2025-07-20 16:20:32+00:00
1,3,97,39,1516.16,90.79999999999995,4.544,97,543586669,222828845,2025-07-20 16:20:33+00:00
1,2,96,39,1525.71,91.39999999999998,4.889,96,543586318,222830240,2025-07-20 16:20:35+00:00
1,2,98,39,1567.94,91.20000000000005,5.272,98,543584995,222836412,2025-07-20 16:20:43+00:00
1,6,99,39,1578.97,91.20000000000005,5.477,99,543584622,222838013,2025-07-20 16:20:45+00:00
1,7,98,39,1596.02,91.39999999999998,5.449,98,543583934,222840359,2025-07-20 16:20:48+00:00
1,4,98,39,1639.71,91.20000000000005,5.701,98,543583028,222846964,2025-07-20 16:20:56+00:00
1,2,100,39,1680.03,89.79999999999995,5.552,100,543582128,222852970,2025-07-20 16:21:03+00:00
1,1,100,39,1740.74,90.79999999999995,5.505,100,543580947,222862092,2025-07-20 16:21:14+00:00
1,1,97,39,1773.21,91.0,5.561,97,543580390,222866967,2025-07-20 16:21:20+00:00
1,1,96,39,1778.43,91.0,5.71,96,543580269,222867780,2025-07-20 16:21:21+00:00
1,0,98,39,1836.71,90.60000000000002,5.729,98,543579767,222876643,2025-07-20 16:21:31+00:00
1,0,96,39,1863.07,89.79999999999995,4.777,96,543579716,222880687,2025-07-20 16:21:36+00:00
1,0,96,39,1867.91,90.0,4.647,96,543579437,222881313,2025-07-20 16:21:37+00:00
1,0,96,39,1877.14,91.0,4.553,96,543579117,222882643,2025-07-20 16:21:39+00:00
1,0,95,39,1892.2,92.79999999999995,4.843,95,543579148,222884822,2025-07-20 16:21:42+00:00
1,0,96,39,1924.88,91.60000000000002,4.143,96,543578419,222889602,2025-07-20 16:21:49+00:00
1,1,98,39,1933.43,90.60000000000002,4.404,98,543577985,222890746,2025-07-20 16:21:51+00:00
1,1,99,39,1942.1,89.39999999999998,4.703,99,543577946,222892100,2025-07-20 16:21:53+00:00
1,1,100,38,1983.79,89.0,5.207,100,543578142,222898445,2025-07-20 16:22:01+00:00
1,1,103,38,2005.04,89.20000000000005,5.346,103,543578318,222901649,2025-07-20 16:22:05+00:00
1,1,105,38,2026.54,90.60000000000002,5.43,105,543578419,222904985,2025-07-20 16:22:09+00:00
1,2,105,38,2071.57,91.39999999999998,5.598,105,543578968,222911836,2025-07-20 16:22:17+00:00
1,2,106,38,2077.34,91.20000000000005,5.617,106,543579139,222912708,2025-07-20 16:22:18+00:00
1,1,108,38,2107.41,90.79999999999995,5.664,108,543579737,222917195,2025-07-20 16:22:23+00:00
1,1,104,38,2141.24,90.39999999999998,5.878,104,543580220,222922302,2025-07-20 16:22:29+00:00
1,1,101,38,2159.39,90.20000000000005,5.878,101,543580553,222925032,2025-07-20 16:22:32+00:00
1,1,101,38,2195.46,90.20000000000005,5.888,101,543581287,222930408,2025-07-20 16:22:38+00:00
1,1,98,38,2242.74,89.39999999999998,5.869,98,543581907,222937600,2025-07-20 16:22:46+00:00
1,1,98,38,2248.62,89.20000000000005,5.785,98,543581993,222938486,2025-07-20 16:22:47+00:00
1,1,98,38,2294.08,87.60000000000002,5.664,98,543582679,222945375,2025-07-20 16:22:55+00:00
1,1,98,38,2342.61,86.60000000000002,5.878,98,543583407,222952746,2025-07-20 16:23:03+00:00
1,0,101,38,2359.73,87.60000000000002,6.214,101,543583705,222955288,2025-07-20 16:23:06+00:00
1,0,102,38,2365.7,88.20000000000005,5.953,102,543583802,222956170,2025-07-20 16:23:07+00:00
1,0,102,38,2391.49,88.79999999999995,6.578,102,543584242,222960118,2025-07-20 16:23:11+00:00
1,0,102,38,2397.92,89.0,6.112,102,543584352,222961060,2025-07-20 16:23:12+00:00
1,0,102,38,2404.25,89.0,6.214,102,543584378,222962016,2025-07-20 16:23:13+00:00
1,0,103,38,2423.25,89.0,6.196,103,543584784,222964839,2025-07-20 16:23:16+00:00
1,1,106,38,2441.57,89.39999999999998,5.99,106,543585109,222967641,2025-07-20 16:23:19+00:00
1,0,109,38,2465.95,89.79999999999995,6.037,109,543585583,222971298,2025-07-20 16:23:23+00:00
1,0,109,38,2478.07,89.39999999999998,5.972,109,543585783,222973142,2025-07-20 16:23:25+00:00
1,1,106,38,2539.64,88.60000000000002,6.326,106,543586788,222982440,2025-07-20 16:23:35+00:00
1,2,104,38,2589.46,86.79999999999995,6.158,104,543587529,222989971,2025-07-20 16:23:43+00:00
1,9,101,38,2614.76,85.39999999999998,6.14,101,543587915,222993794,2025-07-20 16:23:47+00:00
1,0,104,38,2640.21,86.20000000000005,6.27,104,543588267,222997644,2025-07-20 16:23:51+00:00
1,0,104,38,2652.85,86.39999999999998,6.084,104,543588414,222999527,2025-07-20 16:23:53+00:00
1,1,103,38,2697.13,88.79999999999995,6.224,103,543589178,223006246,2025-07-20 16:24:00+00:00
1,1,105,38,2752.88,90.60000000000002,6.298,105,543590078,223014689,2025-07-20 16:24:09+00:00
1,1,106,38,2810.61,90.60000000000002,6.289,106,543590250,223023445,2025-07-20 16:24:18+00:00
1,1,104,38,2863.38,89.39999999999998,5.645,104,543590451,223031561,2025-07-20 16:24:27+00:00
1,1,101,38,2869.14,89.0,5.58,101,543590368,223032449,2025-07-20 16:24:28+00:00
1,0,101,38,2887.6,89.0,2.678,101,543590151,223035112,2025-07-20 16:24:32+00:00
1,1,100,38,2900.74,89.20000000000005,4.516,100,543589733,223037093,2025-07-20 16:24:36+00:00
1,3,99,38,2905.68,89.79999999999995,4.964,99,543589629,223037828,2025-07-20 16:24:37+00:00
1,1,102,38,2950.42,91.60000000000002,5.934,102,543588722,223044581,2025-07-20 16:24:45+00:00
1,3,106,38,2968.58,91.60000000000002,6.009,106,543588387,223047292,2025-07-20 16:24:48+00:00
1,1,110,38,3011.77,91.20000000000005,6.168,110,543587223,223053622,2025-07-20 16:24:55+00:00
1,1,109,38,3060.99,90.60000000000002,6.065,109,543585542,223060786,2025-07-20 16:25:03+00:00
1,1,109,38,3067.1,90.60000000000002,6.046,109,543585441,223061711,2025-07-20 16:25:04+00:00
1,0,107,38,3104.36,91.20000000000005,6.28,107,543584171,223067064,2025-07-20 16:25:10+00:00
1,0,107,38,3167.37,91.0,6.373,107,543580747,223075403,2025-07-20 16:25:20+00:00
1,0,107,38,3174.15,90.39999999999998,6.401,107,543580362,223076256,2025-07-20 16:25:21+00:00
1,1,106,38,3238.23,91.39999999999998,6.531,106,543576732,223084558,2025-07-20 16:25:31+00:00
1,1,107,38,3304.29,91.39999999999998,6.578,107,543573005,223093133,2025-07-20 16:25:41+00:00
1,1,108,38,3370.6,91.79999999999995,6.373,108,543569262,223101765,2025-07-20 16:25:51+00:00
1,1,108,38,3377.11,91.79999999999995,6.476,108,543568988,223102697,2025-07-20 16:25:52+00:00
1,1,108,38,3416.19,93.60000000000002,6.41,108,543566952,223107862,2025-07-20 16:25:58+00:00
1,1,108,38,3422.87,93.0,6.42,108,543566539,223108654,2025-07-20 16:25:59+00:00
1,1,107,38,3447.56,91.60000000000002,6.494,107,543565006,223111788,2025-07-20 16:26:03+00:00
1,1,107,38,3491.43,89.39999999999998,6.112,107,543562785,223117690,2025-07-20 16:26:10+00:00
1,1,107,38,3547.49,87.0,6.205,107,543559984,223125280,2025-07-20 16:26:19+00:00
1,1,106,38,3590.7,87.79999999999995,6.065,106,543557332,223130748,2025-07-20 16:26:26+00:00
1,1,103,38,3615.48,89.60000000000002,6.186,103,543555868,223133868,2025-07-20 16:26:30+00:00
1,1,102,38,3634.12,89.0,6.28,102,543554776,223136280,2025-07-20 16:26:33+00:00
1,1,102,38,3697.07,89.0,6.242,102,543551471,223144680,2025-07-20 16:26:43+00:00
1,1,103,38,3754.64,91.39999999999998,6.373,103,543548945,223152677,2025-07-20 16:26:52+00:00
1,1,103,38,3818.7,90.79999999999995,6.345,103,543546772,223161951,2025-07-20 16:27:02+00:00
1,1,104,38,3824.79,90.79999999999995,6.112,104,543546588,223162847,2025-07-20 16:27:03+00:00
1,1,101,38,3858.01,89.79999999999995,5.328,101,543545746,223167799,2025-07-20 16:27:09+00:00
1,1,101,38,3863.71,90.0,5.524,101,543545616,223168645,2025-07-20 16:27:10+00:00
1,1,98,38,3875.36,89.79999999999995,5.85,98,543545381,223170405,2025-07-20 16:27:12+00:00
1,1,102,38,3912.26,89.60000000000002,6.149,102,543544714,223175938,2025-07-20 16:27:18+00:00
1,1,102,38,3918.36,89.79999999999995,6.196,102,543544616,223176865,2025-07-20 16:27:19+00:00
1,0,105,38,3937.2,89.79999999999995,6.214,105,543544335,223179735,2025-07-20 16:27:22+00:00
1,0,106,38,3961.44,90.20000000000005,5.832,106,543543881,223183397,2025-07-20 16:27:26+00:00
1,0,106,38,3966.94,90.20000000000005,5.626,106,543543496,223184044,2025-07-20 16:27:27+00:00
1,0,107,38,3972.15,90.20000000000005,5.542,107,543543052,223184587,2025-07-20 16:27:28+00:00
1,1,106,38,3983.59,89.79999999999995,5.86,106,543541914,223185366,2025-07-20 16:27:30+00:00
1,1,105,38,3989.47,90.0,5.757,105,543541274,223185331,2025-07-20 16:27:31+00:00
1,1,104,38,3995.59,90.20000000000005,5.738,104,543540637,223185202,2025-07-20 16:27:32+00:00
1,0,103,38,4012.02,90.20000000000005,5.253,103,543538807,223185017,2025-07-20 16:27:35+00:00
1,0,103,38,4017.02,89.79999999999995,5.067,103,543538324,223185448,2025-07-20 16:27:36+00:00
1,0,103,38,4022.06,89.60000000000002,4.983,103,543538050,223186111,2025-07-20 16:27:37+00:00
1,0,102,38,4032.81,90.0,5.496,102,543537842,223187749,2025-07-20 16:27:39+00:00
1,0,99,38,4050.06,90.20000000000005,5.804,99,543537608,223190348,2025-07-20 16:27:42+00:00
1,0,102,38,4091.83,89.39999999999998,6.0,102,543537201,223196725,2025-07-20 16:27:49+00:00
1,0,104,38,4141.46,90.0,6.289,104,543536921,223204249,2025-07-20 16:27:57+00:00
1,0,107,38,4172.85,90.79999999999995,6.354,107,543536761,223209062,2025-07-20 16:28:02+00:00
1,1,107,38,4185.39,90.79999999999995,6.401,107,543536725,223211012,2025-07-20 16:28:04+00:00
1,5,110,38,4236.55,89.20000000000005,6.513,110,543537031,223218794,2025-07-20 16:28:12+00:00
1,1,113,38,4243.12,89.0,6.448,113,543537084,223219797,2025-07-20 16:28:13+00:00
1,0,115,38,4295.29,89.20000000000005,6.438,115,543537627,223227703,2025-07-20 16:28:21+00:00
1,1,115,38,4333.92,89.0,6.27,115,543539076,223233211,2025-07-20 16:28:27+00:00
1,1,113,38,4365.25,89.60000000000002,6.224,113,543540897,223237224,2025-07-20 16:28:32+00:00
1,1,112,38,4383.76,90.20000000000005,6.28,112,543542228,223239411,2025-07-20 16:28:35+00:00
1,1,111,38,4403.4,89.60000000000002,6.289,111,543543420,223241865,2025-07-20 16:28:38+00:00
1,1,112,38,4422.76,89.20000000000005,6.326,112,543544053,223244644,2025-07-20 16:28:41+00:00
1,0,111,38,4486.23,89.39999999999998,6.382,111,543545753,223254012,2025-07-20 16:28:51+00:00
1,0,110,38,4527.79,87.79999999999995,5.486,110,543547150,223260042,2025-07-20 16:28:58+00:00
1,1,107,38,4543.55,88.60000000000002,5.141,107,543547729,223262328,2025-07-20 16:29:01+00:00
1,0,102,38,4553.69,89.0,4.927,102,543548140,223263789,2025-07-20 16:29:03+00:00
1,1,99,38,4563.8,89.0,4.74,99,543548561,223265203,2025-07-20 16:29:05+00:00
1,1,97,38,4573.46,89.39999999999998,4.46,97,543548928,223266546,2025-07-20 16:29:07+00:00
1,1,93,38,4586.05,89.20000000000005,4.376,93,543549446,223268312,2025-07-20 16:29:10+00:00
1,1,92,38,4590.82,89.79999999999995,4.871,92,543549712,223268941,2025-07-20 16:29:11+00:00
1,1,90,38,4601.07,90.39999999999998,5.673,90,543550267,223270316,2025-07-20 16:29:13+00:00
1,4,90,38,4647.01,89.79999999999995,5.897,90,543552397,223276649,2025-07-20 16:29:21+00:00
1,4,90,38,4653.09,89.79999999999995,5.953,90,543552797,223277380,2025-07-20 16:29:22+00:00
1,13,95,38,4682.69,89.60000000000002,5.906,95,543554593,223281124,2025-07-20 16:29:27+00:00
1,11,97,38,4688.5,89.79999999999995,5.897,97,543554931,223281918,2025-07-20 16:29:28+00:00
1,6,101,38,4694.81,89.79999999999995,5.962,101,543555296,223282736,2025-07-20 16:29:29+00:00
1,2,105,38,4707.37,90.20000000000005,5.962,105,543555964,223284376,2025-07-20 16:29:31+00:00
1,1,106,38,4731.05,91.60000000000002,6.233,106,543557130,223287575,2025-07-20 16:29:35+00:00
1,2,103,38,4788.84,91.0,6.149,103,543559906,223295437,2025-07-20 16:29:44+00:00
1,2,104,38,4795.27,90.79999999999995,6.186,104,543560143,223296333,2025-07-20 16:29:45+00:00
1,1,106,38,4843.97,90.20000000000005,6.074,106,543561953,223303333,2025-07-20 16:29:53+00:00
1,1,107,38,4894.79,90.0,6.466,107,543564024,223310523,2025-07-20 16:30:01+00:00
1,1,108,38,4938.94,90.60000000000002,6.233,108,543565180,223317084,2025-07-20 16:30:08+00:00
1,1,109,38,4975.62,88.79999999999995,6.121,109,543565172,223322644,2025-07-20 16:30:14+00:00
1,1,108,38,5000.0,88.79999999999995,5.981,108,543565145,223326363,2025-07-20 16:30:18+00:00
1,1,108,38,5012.19,88.60000000000002,6.093,108,543565384,223328197,2025-07-20 16:30:20+00:00
1,0,108,38,5036.66,89.39999999999998,5.738,108,543566107,223331821,2025-07-20 16:30:24+00:00
1,0,107,38,5048.53,89.0,5.682,107,543566834,223333306,2025-07-20 16:30:26+00:00
1,0,108,38,5065.6,88.60000000000002,5.804,108,543567727,223335595,2025-07-20 16:30:29+00:00
1,0,108,38,5077.05,88.60000000000002,5.85,108,543568002,223337306,2025-07-20 16:30:31+00:00
1,0,108,38,5083.09,88.20000000000005,5.804,108,543568080,223338205,2025-07-20 16:30:32+00:00
1,1,106,38,5129.36,89.79999999999995,5.589,106,543568517,223345225,2025-07-20 16:30:40+00:00
1,1,103,38,5174.74,88.60000000000002,5.72,103,543568992,223352165,2025-07-20 16:30:48+00:00
1,1,104,38,5186.6,88.60000000000002,5.748,104,543569070,223353967,2025-07-20 16:30:50+00:00
1,0,101,38,5245.16,88.79999999999995,5.822,101,543569593,223362865,2025-07-20 16:31:00+00:00
1,0,101,38,5256.81,89.39999999999998,5.785,101,543569721,223364639,2025-07-20 16:31:02+00:00
1,1,98,38,5296.93,88.79999999999995,5.692,98,543570214,223370736,2025-07-20 16:31:09+00:00
1,1,98,38,5318.31,88.79999999999995,4.861,98,543570406,223373975,2025-07-20 16:31:13+00:00
1,2,95,38,5342.21,89.20000000000005,4.731,95,543570572,223377626,2025-07-20 16:31:18+00:00
1,1,90,38,5347.07,89.60000000000002,4.927,90,543570680,223378369,2025-07-20 16:31:19+00:00
1,2,88,38,5357.67,90.0,5.374,88,543570839,223379968,2025-07-20 16:31:21+00:00
1,2,91,38,5380.43,89.39999999999998,5.841,91,543570924,223383416,2025-07-20 16:31:25+00:00
1,1,96,38,5391.77,89.79999999999995,5.804,96,543571019,223385139,2025-07-20 16:31:27+00:00
1,0,98,38,5397.02,90.0,5.85,98,543571091,223385970,2025-07-20 16:31:28+00:00
1,1,99,38,5450.5,91.0,5.906,99,543571652,223394083,2025-07-20 16:31:37+00:00
1,1,100,38,5510.87,90.39999999999998,6.037,100,543572245,223403271,2025-07-20 16:31:47+00:00
1,1,100,38,5571.54,91.20000000000005,6.121,100,543572907,223412476,2025-07-20 16:31:57+00:00
1,1,99,38,5577.64,91.20000000000005,6.074,99,543572957,223413397,2025-07-20 16:31:58+00:00
1,1,101,38,5638.14,89.20000000000005,6.102,101,543573546,223422630,2025-07-20 16:32:08+00:00
1,1,102,38,5692.68,89.0,5.906,102,543574056,223430907,2025-07-20 16:32:17+00:00
1,1,104,38,5746.14,89.39999999999998,5.468,104,543574524,223439068,2025-07-20 16:32:26+00:00
1,2,100,38,5775.01,89.79999999999995,3.77,100,543574668,223443479,2025-07-20 16:32:32+00:00
1,3,97,38,5777.8,89.60000000000002,2.706,97,543574802,223443926,2025-07-20 16:32:33+00:00
1,2,96,38,5780.16,89.20000000000005,2.193,96,543575088,223444119,2025-07-20 16:32:34+00:00
1,1,95,38,5782.58,89.20000000000005,2.043,95,543575355,223443946,2025-07-20 16:32:35+00:00
1,1,93,38,5789.54,89.20000000000005,3.462,93,543574908,223442958,2025-07-20 16:32:38+00:00
1,5,92,38,5804.45,89.39999999999998,4.152,92,543574714,223440722,2025-07-20 16:32:42+00:00
1,19,90,38,5829.31,89.79999999999995,4.955,90,543574432,223436941,2025-07-20 16:32:47+00:00
1,20,98,38,5855.67,89.60000000000002,5.542,98,543574205,223432964,2025-07-20 16:32:52+00:00
1,5,107,38,5861.23,89.60000000000002,5.608,107,543574169,223432119,2025-07-20 16:32:53+00:00
1,3,109,38,5877.27,89.0,5.309,109,543574023,223429717,2025-07-20 16:32:56+00:00
1,1,112,38,5898.06,88.60000000000002,5.57,112,543573871,223426479,2025-07-20 16:33:00+00:00
1,1,113,37,5926.41,88.39999999999998,5.729,113,543573628,223422160,2025-07-20 16:33:05+00:00
1,1,113,37,5978.18,89.0,5.207,113,543573143,223414380,2025-07-20 16:33:14+00:00
1,6,113,37,6012.98,89.0,5.701,113,543572675,223409009,2025-07-20 16:33:20+00:00
1,26,113,37,6069.29,88.0,5.701,113,543572140,223400452,2025-07-20 16:33:30+00:00
1,4,114,37,6131.74,88.39999999999998,5.738,114,543571491,223390909,2025-07-20 16:33:41+00:00
1,12,114,37,6195.21,90.20000000000005,5.701,114,543570844,223381276,2025-07-20 16:33:52+00:00
1,12,114,37,6201.37,90.60000000000002,5.804,114,543570769,223380365,2025-07-20 16:33:53+00:00
1,23,115,37,6259.33,90.0,5.86,115,543570213,223371562,2025-07-20 16:34:03+00:00
1,29,117,37,6322.57,89.39999999999998,5.813,117,543569634,223361899,2025-07-20 16:34:14+00:00
1,26,120,37,6340.26,89.60000000000002,5.85,120,543569487,223359226,2025-07-20 16:34:17+00:00
1,23,122,37,6375.44,89.20000000000005,5.738,122,543569204,223353875,2025-07-20 16:34:23+00:00
1,21,119,37,6409.92,90.39999999999998,5.748,119,543568806,223348594,2025-07-20 16:34:29+00:00
1,16,117,37,6427.8,90.0,5.813,117,543568616,223345908,2025-07-20 16:34:32+00:00
1,2,116,37,6489.83,89.60000000000002,5.449,116,543568099,223336456,2025-07-20 16:34:43+00:00
1,2,116,37,6495.35,89.39999999999998,5.44,116,543567889,223335660,2025-07-20 16:34:44+00:00
1,2,116,37,6517.02,89.79999999999995,5.486,116,543566642,223332849,2025-07-20 16:34:48+00:00
1,2,116,37,6527.51,89.60000000000002,5.365,116,543566047,223331462,2025-07-20 16:34:50+00:00
1,2,116,37,6543.75,89.39999999999998,5.374,116,543565605,223329043,2025-07-20 16:34:53+00:00
1,1,113,37,6559.97,89.60000000000002,5.235,113,543565214,223326638,2025-07-20 16:34:56+00:00
1,1,112,37,6565.38,89.79999999999995,5.421,112,543565160,223325806,2025-07-20 16:34:57+00:00
1,0,111,37,6582.2,89.79999999999995,5.57,111,543565229,223323272,2025-07-20 16:35:00+00:00
1,1,111,37,6627.88,89.60000000000002,6.056,111,543565201,223316311,2025-07-20 16:35:08+00:00
