135,136,143,current_stress,enhanced_respiration_rate,heart_rate,timestamp
0,45,63,23.0,17.0,45,2025-07-23 13:14:49+00:00
0,45,63,21.0,17.0,45,2025-07-23 13:14:50+00:00
0,45,63,21.0,17.0,45,2025-07-23 13:14:51+00:00
0,45,63,21.0,18.0,45,2025-07-23 13:14:52+00:00
0,45,63,21.0,18.0,45,2025-07-23 13:14:53+00:00
1,44,63,21.0,18.0,44,2025-07-23 13:14:54+00:00
1,44,63,19.0,18.0,44,2025-07-23 13:14:55+00:00
1,45,63,19.0,18.0,45,2025-07-23 13:14:56+00:00
1,44,63,19.0,18.0,44,2025-07-23 13:14:57+00:00
1,44,63,19.0,17.0,44,2025-07-23 13:14:58+00:00
1,44,63,19.0,17.0,44,2025-07-23 13:14:59+00:00
1,44,63,16.0,17.0,44,2025-07-23 13:15:00+00:00
1,43,63,16.0,17.0,43,2025-07-23 13:15:01+00:00
1,43,63,16.0,17.0,43,2025-07-23 13:15:02+00:00
1,43,63,16.0,17.0,43,2025-07-23 13:15:03+00:00
1,42,63,16.0,17.0,42,2025-07-23 13:15:04+00:00
1,42,63,16.0,17.0,42,2025-07-23 13:15:05+00:00
1,42,63,16.0,17.0,42,2025-07-23 13:15:06+00:00
1,42,63,16.0,17.0,42,2025-07-23 13:15:07+00:00
1,42,63,16.0,17.0,42,2025-07-23 13:15:08+00:00
1,42,63,16.0,17.0,42,2025-07-23 13:15:09+00:00
1,42,63,13.0,17.0,42,2025-07-23 13:15:10+00:00
1,42,63,13.0,17.0,42,2025-07-23 13:15:11+00:00
2,41,63,13.0,17.0,41,2025-07-23 13:15:12+00:00
2,41,63,13.0,17.0,41,2025-07-23 13:15:13+00:00
2,41,63,13.0,17.0,41,2025-07-23 13:15:14+00:00
2,41,63,10.0,17.0,41,2025-07-23 13:15:15+00:00
2,41,63,10.0,16.0,41,2025-07-23 13:15:16+00:00
12,40,63,10.0,16.0,40,2025-07-23 13:15:17+00:00
12,40,63,10.0,16.0,40,2025-07-23 13:15:18+00:00
12,40,63,10.0,16.0,40,2025-07-23 13:15:19+00:00
19,41,63,6.0,16.0,41,2025-07-23 13:15:20+00:00
19,41,63,6.0,15.0,41,2025-07-23 13:15:21+00:00
19,41,63,6.0,15.0,41,2025-07-23 13:15:22+00:00
23,42,63,6.0,15.0,42,2025-07-23 13:15:23+00:00
23,43,63,6.0,15.0,43,2025-07-23 13:15:24+00:00
24,44,63,3.0,15.0,44,2025-07-23 13:15:25+00:00
24,45,63,3.0,15.0,45,2025-07-23 13:15:26+00:00
24,45,63,3.0,15.0,45,2025-07-23 13:15:27+00:00
25,46,63,3.0,15.0,46,2025-07-23 13:15:28+00:00
25,46,63,3.0,15.0,46,2025-07-23 13:15:29+00:00
29,45,63,1.0,15.0,45,2025-07-23 13:15:30+00:00
20,42,63,1.0,15.0,42,2025-07-23 13:15:31+00:00
10,38,63,1.0,15.0,38,2025-07-23 13:15:32+00:00
6,36,63,1.0,15.0,36,2025-07-23 13:15:33+00:00
6,36,63,1.0,15.0,36,2025-07-23 13:15:34+00:00
9,35,63,,15.0,35,2025-07-23 13:15:35+00:00
10,36,63,,15.0,36,2025-07-23 13:15:36+00:00
12,37,63,,15.0,37,2025-07-23 13:15:37+00:00
12,37,63,,15.0,37,2025-07-23 13:15:38+00:00
12,37,63,,15.0,37,2025-07-23 13:15:39+00:00
16,36,63,,15.0,36,2025-07-23 13:15:40+00:00
9,35,63,,15.0,35,2025-07-23 13:15:41+00:00
9,35,63,,15.0,35,2025-07-23 13:15:42+00:00
9,35,63,,15.0,35,2025-07-23 13:15:43+00:00
15,36,63,,15.0,36,2025-07-23 13:15:44+00:00
17,35,63,,15.0,35,2025-07-23 13:15:45+00:00
19,36,63,,15.0,36,2025-07-23 13:15:46+00:00
19,36,63,,15.0,36,2025-07-23 13:15:47+00:00
22,37,63,,15.0,37,2025-07-23 13:15:48+00:00
22,37,63,,15.0,37,2025-07-23 13:15:49+00:00
22,37,63,,15.0,37,2025-07-23 13:15:50+00:00
26,38,63,,15.0,38,2025-07-23 13:15:51+00:00
26,38,63,,15.0,38,2025-07-23 13:15:52+00:00
26,38,63,,16.0,38,2025-07-23 13:15:53+00:00
27,39,63,,16.0,39,2025-07-23 13:15:54+00:00
26,40,63,,16.0,40,2025-07-23 13:15:55+00:00
26,40,63,,15.0,40,2025-07-23 13:15:56+00:00
26,40,63,,15.0,40,2025-07-23 13:15:57+00:00
26,40,63,,15.0,40,2025-07-23 13:15:58+00:00
26,40,63,,15.0,40,2025-07-23 13:15:59+00:00
26,40,63,,15.0,40,2025-07-23 13:16:00+00:00
26,40,63,,15.0,40,2025-07-23 13:16:01+00:00
32,39,63,,15.0,39,2025-07-23 13:16:02+00:00
32,39,63,,15.0,39,2025-07-23 13:16:03+00:00
32,39,63,,15.0,39,2025-07-23 13:16:04+00:00
33,38,63,,15.0,38,2025-07-23 13:16:05+00:00
33,38,63,,15.0,38,2025-07-23 13:16:06+00:00
33,38,63,,15.0,38,2025-07-23 13:16:07+00:00
33,38,63,,15.0,38,2025-07-23 13:16:08+00:00
33,38,63,,15.0,38,2025-07-23 13:16:09+00:00
28,37,63,,15.0,37,2025-07-23 13:16:10+00:00
28,37,63,,15.0,37,2025-07-23 13:16:11+00:00
28,37,63,,15.0,37,2025-07-23 13:16:12+00:00
17,35,63,,14.0,35,2025-07-23 13:16:13+00:00
17,35,63,,14.0,35,2025-07-23 13:16:14+00:00
13,34,63,,14.0,34,2025-07-23 13:16:15+00:00
13,34,63,,14.0,34,2025-07-23 13:16:16+00:00
13,34,63,,14.0,34,2025-07-23 13:16:17+00:00
18,35,63,,14.0,35,2025-07-23 13:16:18+00:00
18,35,63,,14.0,35,2025-07-23 13:16:19+00:00
18,35,63,,14.0,35,2025-07-23 13:16:20+00:00
18,35,63,,14.0,35,2025-07-23 13:16:21+00:00
24,36,63,,14.0,36,2025-07-23 13:16:22+00:00
21,38,63,,14.0,38,2025-07-23 13:16:23+00:00
20,39,63,,14.0,39,2025-07-23 13:16:24+00:00
20,39,63,,14.0,39,2025-07-23 13:16:25+00:00
20,39,63,,14.0,39,2025-07-23 13:16:26+00:00
27,40,63,,14.0,40,2025-07-23 13:16:27+00:00
27,40,63,,13.0,40,2025-07-23 13:16:28+00:00
27,40,63,,13.0,40,2025-07-23 13:16:29+00:00
24,41,63,,13.0,41,2025-07-23 13:16:30+00:00
24,41,63,,13.0,41,2025-07-23 13:16:31+00:00
26,42,63,,13.0,42,2025-07-23 13:16:32+00:00
26,42,63,,13.0,42,2025-07-23 13:16:33+00:00
26,42,63,,13.0,42,2025-07-23 13:16:34+00:00
26,42,63,,13.0,42,2025-07-23 13:16:35+00:00
23,43,63,,13.0,43,2025-07-23 13:16:36+00:00
23,43,63,,13.0,43,2025-07-23 13:16:37+00:00
23,43,63,,13.0,43,2025-07-23 13:16:38+00:00
23,43,63,,13.0,43,2025-07-23 13:16:39+00:00
23,43,63,,13.0,43,2025-07-23 13:16:40+00:00
23,43,63,,13.0,43,2025-07-23 13:16:41+00:00
23,43,63,,13.0,43,2025-07-23 13:16:42+00:00
31,44,63,,13.0,44,2025-07-23 13:16:43+00:00
31,44,63,,13.0,44,2025-07-23 13:16:44+00:00
31,44,63,,13.0,44,2025-07-23 13:16:45+00:00
31,44,63,,13.0,44,2025-07-23 13:16:46+00:00
31,43,63,,13.0,43,2025-07-23 13:16:47+00:00
31,43,63,,13.0,43,2025-07-23 13:16:48+00:00
31,43,63,,13.0,43,2025-07-23 13:16:49+00:00
31,43,63,,13.0,43,2025-07-23 13:16:50+00:00
31,43,63,,13.0,43,2025-07-23 13:16:51+00:00
31,43,63,,13.0,43,2025-07-23 13:16:52+00:00
30,42,63,,13.0,42,2025-07-23 13:16:53+00:00
32,43,63,,13.0,43,2025-07-23 13:16:54+00:00
32,43,63,,13.0,43,2025-07-23 13:16:55+00:00
37,44,63,,13.0,44,2025-07-23 13:16:56+00:00
37,44,63,,13.0,44,2025-07-23 13:16:57+00:00
39,45,63,,13.0,45,2025-07-23 13:16:58+00:00
39,45,63,,13.0,45,2025-07-23 13:16:59+00:00
42,46,63,,13.0,46,2025-07-23 13:17:00+00:00
42,46,63,,13.0,46,2025-07-23 13:17:01+00:00
44,47,63,,13.0,47,2025-07-23 13:17:02+00:00
44,47,63,,13.0,47,2025-07-23 13:17:03+00:00
44,47,63,,13.0,47,2025-07-23 13:17:04+00:00
44,47,63,,13.0,47,2025-07-23 13:17:05+00:00
51,48,63,,13.0,48,2025-07-23 13:17:06+00:00
52,49,63,,12.0,49,2025-07-23 13:17:07+00:00
53,50,63,,12.0,50,2025-07-23 13:17:08+00:00
52,52,63,,12.0,52,2025-07-23 13:17:09+00:00
50,54,63,,12.0,54,2025-07-23 13:17:10+00:00
50,54,63,,13.0,54,2025-07-23 13:17:11+00:00
46,53,63,,13.0,53,2025-07-23 13:17:12+00:00
40,50,63,,13.0,50,2025-07-23 13:17:13+00:00
32,47,63,,13.0,47,2025-07-23 13:17:14+00:00
29,46,63,1.0,13.0,46,2025-07-23 13:17:15+00:00
28,45,63,1.0,13.0,45,2025-07-23 13:17:16+00:00
28,45,63,1.0,13.0,45,2025-07-23 13:17:17+00:00
24,44,63,1.0,13.0,44,2025-07-23 13:17:18+00:00
26,45,63,1.0,13.0,45,2025-07-23 13:17:19+00:00
26,44,63,1.0,13.0,44,2025-07-23 13:17:20+00:00
26,43,63,1.0,13.0,43,2025-07-23 13:17:21+00:00
26,46,63,1.0,13.0,46,2025-07-23 13:17:22+00:00
28,47,63,1.0,14.0,47,2025-07-23 13:17:23+00:00
28,49,63,1.0,14.0,49,2025-07-23 13:17:24+00:00
28,50,63,1.0,14.0,50,2025-07-23 13:17:25+00:00
29,51,63,1.0,14.0,51,2025-07-23 13:17:26+00:00
30,50,63,1.0,15.0,50,2025-07-23 13:17:27+00:00
30,49,63,1.0,15.0,49,2025-07-23 13:17:28+00:00
31,48,63,1.0,15.0,48,2025-07-23 13:17:29+00:00
31,48,63,1.0,15.0,48,2025-07-23 13:17:30+00:00
31,48,63,1.0,15.0,48,2025-07-23 13:17:31+00:00
31,48,63,1.0,15.0,48,2025-07-23 13:17:32+00:00
31,46,63,1.0,15.0,46,2025-07-23 13:17:33+00:00
29,44,63,1.0,15.0,44,2025-07-23 13:17:34+00:00
29,43,63,1.0,17.0,43,2025-07-23 13:17:35+00:00
30,42,63,1.0,17.0,42,2025-07-23 13:17:36+00:00
30,42,63,1.0,17.0,42,2025-07-23 13:17:37+00:00
30,42,63,1.0,17.0,42,2025-07-23 13:17:38+00:00
30,42,63,1.0,17.0,42,2025-07-23 13:17:39+00:00
30,42,63,1.0,18.0,42,2025-07-23 13:17:40+00:00
17,43,63,1.0,18.0,43,2025-07-23 13:17:41+00:00
17,43,63,1.0,18.0,43,2025-07-23 13:17:42+00:00
3,42,63,1.0,18.0,42,2025-07-23 13:17:43+00:00
2,43,63,1.0,18.0,43,2025-07-23 13:17:44+00:00
2,43,63,1.0,18.0,43,2025-07-23 13:17:45+00:00
2,43,63,1.0,18.0,43,2025-07-23 13:17:46+00:00
2,44,63,1.0,18.0,44,2025-07-23 13:17:47+00:00
1,46,63,1.0,18.0,46,2025-07-23 13:17:48+00:00
1,46,63,1.0,18.0,46,2025-07-23 13:17:49+00:00
1,47,63,,18.0,47,2025-07-23 13:17:50+00:00
1,48,63,,18.0,48,2025-07-23 13:17:51+00:00
1,48,63,,18.0,48,2025-07-23 13:17:52+00:00
1,48,63,,18.0,48,2025-07-23 13:17:53+00:00
1,47,63,,18.0,47,2025-07-23 13:17:54+00:00
1,47,63,,18.0,47,2025-07-23 13:17:55+00:00
1,47,63,,18.0,47,2025-07-23 13:17:56+00:00
0,48,63,,18.0,48,2025-07-23 13:17:57+00:00
0,48,63,,18.0,48,2025-07-23 13:17:58+00:00
0,48,63,,18.0,48,2025-07-23 13:17:59+00:00
0,48,63,,18.0,48,2025-07-23 13:18:00+00:00
0,48,63,,18.0,48,2025-07-23 13:18:01+00:00
0,48,63,,18.0,48,2025-07-23 13:18:02+00:00
0,48,63,,18.0,48,2025-07-23 13:18:03+00:00
1,49,63,,18.0,49,2025-07-23 13:18:04+00:00
1,49,63,,17.0,49,2025-07-23 13:18:05+00:00
1,49,63,,17.0,49,2025-07-23 13:18:06+00:00
1,49,63,,17.0,49,2025-07-23 13:18:07+00:00
2,50,63,,15.0,50,2025-07-23 13:18:08+00:00
2,50,63,,15.0,50,2025-07-23 13:18:09+00:00
1,51,63,,15.0,51,2025-07-23 13:18:10+00:00
1,52,63,,15.0,52,2025-07-23 13:18:11+00:00
1,52,63,,15.0,52,2025-07-23 13:18:12+00:00
1,52,63,,15.0,52,2025-07-23 13:18:13+00:00
1,51,63,,15.0,51,2025-07-23 13:18:14+00:00
0,50,63,,15.0,50,2025-07-23 13:18:15+00:00
0,48,63,,15.0,48,2025-07-23 13:18:16+00:00
0,47,63,,15.0,47,2025-07-23 13:18:17+00:00
0,47,63,,15.0,47,2025-07-23 13:18:18+00:00
0,47,63,,15.0,47,2025-07-23 13:18:19+00:00
0,46,63,,14.0,46,2025-07-23 13:18:20+00:00
0,46,63,,14.0,46,2025-07-23 13:18:21+00:00
0,46,63,,14.0,46,2025-07-23 13:18:22+00:00
0,45,63,,14.0,45,2025-07-23 13:18:23+00:00
1,46,63,,14.0,46,2025-07-23 13:18:24+00:00
1,46,63,,13.0,46,2025-07-23 13:18:25+00:00
1,46,63,,13.0,46,2025-07-23 13:18:26+00:00
1,46,63,,13.0,46,2025-07-23 13:18:27+00:00
1,46,63,,13.0,46,2025-07-23 13:18:28+00:00
1,45,63,,13.0,45,2025-07-23 13:18:29+00:00
1,45,63,,13.0,45,2025-07-23 13:18:30+00:00
1,45,63,,13.0,45,2025-07-23 13:18:31+00:00
2,46,63,,13.0,46,2025-07-23 13:18:32+00:00
3,45,63,,13.0,45,2025-07-23 13:18:33+00:00
3,45,63,,13.0,45,2025-07-23 13:18:34+00:00
5,46,63,,13.0,46,2025-07-23 13:18:35+00:00
5,45,63,,13.0,45,2025-07-23 13:18:36+00:00
5,45,63,,13.0,45,2025-07-23 13:18:37+00:00
5,45,63,,13.0,45,2025-07-23 13:18:38+00:00
6,46,63,,13.0,46,2025-07-23 13:18:39+00:00
6,45,63,,13.0,45,2025-07-23 13:18:40+00:00
6,45,63,,13.0,45,2025-07-23 13:18:41+00:00
11,46,63,,13.0,46,2025-07-23 13:18:42+00:00
11,46,63,,13.0,46,2025-07-23 13:18:43+00:00
13,49,63,,13.0,49,2025-07-23 13:18:44+00:00
11,53,63,,13.0,53,2025-07-23 13:18:45+00:00
5,56,63,,13.0,56,2025-07-23 13:18:46+00:00
3,58,63,,13.0,58,2025-07-23 13:18:47+00:00
1,57,63,,13.0,57,2025-07-23 13:18:48+00:00
1,56,63,,13.0,56,2025-07-23 13:18:49+00:00
1,56,63,1.0,13.0,56,2025-07-23 13:18:50+00:00
1,56,63,1.0,13.0,56,2025-07-23 13:18:51+00:00
1,56,63,1.0,13.0,56,2025-07-23 13:18:52+00:00
1,56,63,1.0,13.0,56,2025-07-23 13:18:53+00:00
1,56,63,1.0,13.0,56,2025-07-23 13:18:54+00:00
7,55,63,3.0,13.0,55,2025-07-23 13:18:55+00:00
7,56,63,3.0,13.0,56,2025-07-23 13:18:56+00:00
7,55,63,3.0,13.0,55,2025-07-23 13:18:57+00:00
7,55,63,3.0,13.0,55,2025-07-23 13:18:58+00:00
6,54,63,3.0,13.0,54,2025-07-23 13:18:59+00:00
3,52,63,4.0,13.0,52,2025-07-23 13:19:00+00:00
3,52,63,4.0,13.0,52,2025-07-23 13:19:01+00:00
3,52,63,4.0,13.0,52,2025-07-23 13:19:02+00:00
1,53,63,4.0,13.0,53,2025-07-23 13:19:03+00:00
1,53,63,4.0,13.0,53,2025-07-23 13:19:04+00:00
1,53,63,4.0,13.0,53,2025-07-23 13:19:05+00:00
1,53,63,4.0,13.0,53,2025-07-23 13:19:06+00:00
1,53,63,4.0,13.0,53,2025-07-23 13:19:07+00:00
1,52,63,4.0,13.0,52,2025-07-23 13:19:08+00:00
1,53,63,4.0,13.0,53,2025-07-23 13:19:09+00:00
1,53,63,5.0,13.0,53,2025-07-23 13:19:10+00:00
1,52,63,5.0,13.0,52,2025-07-23 13:19:11+00:00
1,53,63,5.0,13.0,53,2025-07-23 13:19:12+00:00
1,53,63,5.0,13.0,53,2025-07-23 13:19:13+00:00
1,53,63,5.0,13.0,53,2025-07-23 13:19:14+00:00
1,52,63,6.0,13.0,52,2025-07-23 13:19:15+00:00
1,52,63,6.0,13.0,52,2025-07-23 13:19:16+00:00
1,52,63,6.0,13.0,52,2025-07-23 13:19:17+00:00
1,52,63,6.0,13.0,52,2025-07-23 13:19:18+00:00
4,53,63,6.0,13.0,53,2025-07-23 13:19:19+00:00
6,52,63,6.0,13.0,52,2025-07-23 13:19:20+00:00
6,52,63,6.0,13.0,52,2025-07-23 13:19:21+00:00
6,52,63,6.0,13.0,52,2025-07-23 13:19:22+00:00
16,53,63,6.0,13.0,53,2025-07-23 13:19:23+00:00
22,55,63,6.0,13.0,55,2025-07-23 13:19:24+00:00
23,58,63,6.0,13.0,58,2025-07-23 13:19:25+00:00
23,60,63,6.0,13.0,60,2025-07-23 13:19:26+00:00
17,57,63,6.0,13.0,57,2025-07-23 13:19:27+00:00
10,55,63,6.0,13.0,55,2025-07-23 13:19:28+00:00
3,54,63,6.0,13.0,54,2025-07-23 13:19:29+00:00
3,54,63,7.0,13.0,54,2025-07-23 13:19:30+00:00
3,54,63,7.0,13.0,54,2025-07-23 13:19:31+00:00
3,54,63,7.0,13.0,54,2025-07-23 13:19:32+00:00
1,55,63,7.0,13.0,55,2025-07-23 13:19:33+00:00
1,56,63,7.0,13.0,56,2025-07-23 13:19:34+00:00
1,56,63,7.0,13.0,56,2025-07-23 13:19:35+00:00
1,56,63,7.0,13.0,56,2025-07-23 13:19:36+00:00
1,56,63,7.0,13.0,56,2025-07-23 13:19:37+00:00
1,55,63,7.0,13.0,55,2025-07-23 13:19:38+00:00
2,54,63,7.0,13.0,54,2025-07-23 13:19:39+00:00
2,54,63,8.0,13.0,54,2025-07-23 13:19:40+00:00
2,54,63,8.0,13.0,54,2025-07-23 13:19:41+00:00
2,54,63,8.0,13.0,54,2025-07-23 13:19:42+00:00
9,53,63,8.0,13.0,53,2025-07-23 13:19:43+00:00
10,52,63,8.0,13.0,52,2025-07-23 13:19:44+00:00
10,51,63,9.0,13.0,51,2025-07-23 13:19:45+00:00
10,50,63,9.0,13.0,50,2025-07-23 13:19:46+00:00
3,49,63,9.0,13.0,49,2025-07-23 13:19:47+00:00
3,49,63,9.0,13.0,49,2025-07-23 13:19:48+00:00
1,48,63,9.0,13.0,48,2025-07-23 13:19:49+00:00
3,47,63,10.0,13.0,47,2025-07-23 13:19:50+00:00
3,47,63,10.0,13.0,47,2025-07-23 13:19:51+00:00
3,47,63,10.0,13.0,47,2025-07-23 13:19:52+00:00
3,47,63,10.0,13.0,47,2025-07-23 13:19:53+00:00
3,47,63,10.0,13.0,47,2025-07-23 13:19:54+00:00
3,47,63,8.0,13.0,47,2025-07-23 13:19:55+00:00
12,48,63,8.0,13.0,48,2025-07-23 13:19:56+00:00
11,52,63,8.0,13.0,52,2025-07-23 13:19:57+00:00
16,53,63,8.0,13.0,53,2025-07-23 13:19:58+00:00
11,49,63,8.0,13.0,49,2025-07-23 13:19:59+00:00
10,47,63,7.0,13.0,47,2025-07-23 13:20:00+00:00
4,43,63,7.0,13.0,43,2025-07-23 13:20:01+00:00
4,43,63,7.0,13.0,43,2025-07-23 13:20:02+00:00
3,42,63,7.0,13.0,42,2025-07-23 13:20:03+00:00
3,42,63,7.0,13.0,42,2025-07-23 13:20:04+00:00
1,43,63,7.0,13.0,43,2025-07-23 13:20:05+00:00
1,43,63,7.0,13.0,43,2025-07-23 13:20:06+00:00
1,43,63,7.0,13.0,43,2025-07-23 13:20:07+00:00
0,44,63,7.0,13.0,44,2025-07-23 13:20:08+00:00
0,44,63,7.0,13.0,44,2025-07-23 13:20:09+00:00
0,44,63,5.0,13.0,44,2025-07-23 13:20:10+00:00
0,43,63,5.0,13.0,43,2025-07-23 13:20:11+00:00
0,44,63,5.0,13.0,44,2025-07-23 13:20:12+00:00
0,45,63,5.0,13.0,45,2025-07-23 13:20:13+00:00
0,45,63,5.0,13.0,45,2025-07-23 13:20:14+00:00
0,45,63,4.0,15.0,45,2025-07-23 13:20:15+00:00
0,45,63,4.0,15.0,45,2025-07-23 13:20:16+00:00
3,44,63,4.0,15.0,44,2025-07-23 13:20:17+00:00
3,44,63,4.0,15.0,44,2025-07-23 13:20:18+00:00
14,45,63,4.0,15.0,45,2025-07-23 13:20:19+00:00
14,45,63,4.0,15.0,45,2025-07-23 13:20:20+00:00
5,44,63,4.0,15.0,44,2025-07-23 13:20:21+00:00
5,44,63,4.0,15.0,44,2025-07-23 13:20:22+00:00
5,44,63,4.0,15.0,44,2025-07-23 13:20:23+00:00
5,44,63,4.0,15.0,44,2025-07-23 13:20:24+00:00
17,45,63,4.0,15.0,45,2025-07-23 13:20:25+00:00
17,45,63,4.0,15.0,45,2025-07-23 13:20:26+00:00
17,45,63,4.0,15.0,45,2025-07-23 13:20:27+00:00
28,46,63,4.0,15.0,46,2025-07-23 13:20:28+00:00
28,47,63,4.0,15.0,47,2025-07-23 13:20:29+00:00
28,47,63,4.0,15.0,47,2025-07-23 13:20:30+00:00
28,47,63,4.0,15.0,47,2025-07-23 13:20:31+00:00
28,47,63,4.0,15.0,47,2025-07-23 13:20:32+00:00
20,48,63,4.0,15.0,48,2025-07-23 13:20:33+00:00
20,48,63,4.0,15.0,48,2025-07-23 13:20:34+00:00
8,49,63,4.0,15.0,49,2025-07-23 13:20:35+00:00
8,48,63,4.0,15.0,48,2025-07-23 13:20:36+00:00
8,48,63,4.0,15.0,48,2025-07-23 13:20:37+00:00
8,48,63,4.0,14.0,48,2025-07-23 13:20:38+00:00
8,48,63,4.0,14.0,48,2025-07-23 13:20:39+00:00
8,48,63,3.0,14.0,48,2025-07-23 13:20:40+00:00
15,49,63,3.0,14.0,49,2025-07-23 13:20:41+00:00
16,50,63,3.0,14.0,50,2025-07-23 13:20:42+00:00
16,50,63,3.0,14.0,50,2025-07-23 13:20:43+00:00
19,51,63,3.0,13.0,51,2025-07-23 13:20:44+00:00
19,51,63,2.0,13.0,51,2025-07-23 13:20:45+00:00
24,53,63,2.0,13.0,53,2025-07-23 13:20:46+00:00
21,56,63,2.0,13.0,56,2025-07-23 13:20:47+00:00
16,59,63,2.0,13.0,59,2025-07-23 13:20:48+00:00
7,61,63,2.0,13.0,61,2025-07-23 13:20:49+00:00
3,62,63,1.0,13.0,62,2025-07-23 13:20:50+00:00
2,61,63,1.0,13.0,61,2025-07-23 13:20:51+00:00
2,61,63,1.0,13.0,61,2025-07-23 13:20:52+00:00
0,60,63,1.0,13.0,60,2025-07-23 13:20:53+00:00
0,59,63,1.0,13.0,59,2025-07-23 13:20:54+00:00
1,57,63,3.0,13.0,57,2025-07-23 13:20:55+00:00
0,55,63,3.0,13.0,55,2025-07-23 13:20:56+00:00
1,53,63,3.0,13.0,53,2025-07-23 13:20:57+00:00
0,52,63,3.0,13.0,52,2025-07-23 13:20:58+00:00
0,52,63,3.0,13.0,52,2025-07-23 13:20:59+00:00
0,51,63,5.0,13.0,51,2025-07-23 13:21:00+00:00
0,49,63,5.0,13.0,49,2025-07-23 13:21:01+00:00
0,48,63,5.0,13.0,48,2025-07-23 13:21:02+00:00
0,48,63,5.0,13.0,48,2025-07-23 13:21:03+00:00
0,48,63,5.0,13.0,48,2025-07-23 13:21:04+00:00
0,48,63,5.0,13.0,48,2025-07-23 13:21:05+00:00
0,48,63,5.0,13.0,48,2025-07-23 13:21:06+00:00
0,48,63,5.0,13.0,48,2025-07-23 13:21:07+00:00
0,48,63,5.0,13.0,48,2025-07-23 13:21:08+00:00
0,48,63,5.0,13.0,48,2025-07-23 13:21:09+00:00
0,48,63,4.0,13.0,48,2025-07-23 13:21:10+00:00
0,48,63,4.0,13.0,48,2025-07-23 13:21:11+00:00
0,48,63,4.0,13.0,48,2025-07-23 13:21:12+00:00
0,48,63,4.0,13.0,48,2025-07-23 13:21:13+00:00
1,49,63,4.0,13.0,49,2025-07-23 13:21:14+00:00
1,49,63,4.0,13.0,49,2025-07-23 13:21:15+00:00
1,48,63,4.0,13.0,48,2025-07-23 13:21:16+00:00
