107,135,136,143,cadence,cycle_length16,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,timestamp
0,2,91,89,57,653.36,1.44,88.79999999999995,1.185,0.5,91,543622443,222663070,2025-07-12 05:27:44+00:00
1,2,91,89,57,653.36,11.78,89.0,2.51,0.5,91,543623366,222662192,2025-07-12 05:27:48+00:00
1,2,91,89,85,0.0,22.91,90.79999999999995,2.911,0.5,91,543624264,222661122,2025-07-12 05:27:52+00:00
1,8,92,89,86,0.0,33.42,91.0,2.678,0.5,92,543625101,222660009,2025-07-12 05:27:56+00:00
1,19,94,88,87,0.0,44.77,92.20000000000005,2.734,0.0,94,543626026,222658823,2025-07-12 05:28:00+00:00
1,18,101,88,87,0.0,50.27,92.60000000000002,2.762,0.0,101,543626441,222658206,2025-07-12 05:28:02+00:00
1,13,107,88,87,0.0,52.52,92.39999999999998,2.799,0.0,107,543626606,222658073,2025-07-12 05:28:03+00:00
1,6,113,88,86,0.0,55.15,92.20000000000005,2.743,0.0,113,543626853,222657814,2025-07-12 05:28:04+00:00
1,3,116,88,86,0.0,57.72,92.0,2.734,0.0,116,543627088,222657600,2025-07-12 05:28:05+00:00
1,2,118,88,86,0.0,63.55,92.20000000000005,2.706,0.0,118,543627563,222657013,2025-07-12 05:28:07+00:00
1,3,121,88,87,0.0,69.15,92.60000000000002,2.715,0.0,121,543628017,222656441,2025-07-12 05:28:09+00:00
1,5,124,88,88,0.0,74.98,92.60000000000002,2.725,0.0,124,543628406,222655759,2025-07-12 05:28:11+00:00
1,5,128,88,88,0.0,82.58,92.0,2.697,0.0,128,543628979,222655040,2025-07-12 05:28:14+00:00
1,1,131,88,86,0.0,90.37,92.0,2.641,0.5,131,543629667,222654244,2025-07-12 05:28:17+00:00
1,2,132,88,87,0.0,95.61,91.79999999999995,2.678,0.5,132,543630085,222653754,2025-07-12 05:28:19+00:00
1,2,135,88,88,0.0,104.0,92.0,2.697,0.0,135,543630758,222652868,2025-07-12 05:28:22+00:00
1,2,135,88,87,0.0,106.34,92.0,2.706,0.0,135,543630856,222652624,2025-07-12 05:28:23+00:00
1,2,135,88,87,0.0,115.22,92.0,2.697,0.0,135,543631568,222651574,2025-07-12 05:28:26+00:00
