107,135,136,143,cadence,cycle_length16,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,timestamp
0,93,82,81,0,0.0,0.23,88.39999999999998,0.0,0.0,82,543622222,222665381,2025-04-25 12:34:30+00:00
1,100,82,81,0,0.0,1.19,88.60000000000002,0.0,0.0,82,543622294,222665407,2025-04-25 12:34:31+00:00
1,86,83,81,0,,4.75,89.39999999999998,0.0,0.0,83,543622651,222665859,2025-04-25 12:34:33+00:00
1,51,86,81,0,0.0,9.93,89.79999999999995,1.782,0.0,86,543623115,222666296,2025-04-25 12:34:35+00:00
1,33,87,81,79,,15.77,89.79999999999995,2.585,0.0,87,543623582,222666686,2025-04-25 12:34:37+00:00
1,19,90,81,81,0.01,30.6,90.60000000000002,2.575,0.5,90,543624900,222667979,2025-04-25 12:34:43+00:00
1,26,93,81,82,655.32,35.07,90.60000000000002,2.435,0.5,93,543625278,222668275,2025-04-25 12:34:45+00:00
1,29,94,81,83,655.32,37.86,91.0,2.435,0.5,94,543625470,222668664,2025-04-25 12:34:46+00:00
1,28,96,81,83,655.33,39.97,91.20000000000005,2.435,0.5,96,543625637,222668816,2025-04-25 12:34:47+00:00
1,27,99,81,82,655.33,42.11,91.20000000000005,2.426,0.5,99,543625807,222669047,2025-04-25 12:34:48+00:00
1,24,103,81,82,0.0,44.79,91.20000000000005,2.426,0.5,103,543626026,222669390,2025-04-25 12:34:49+00:00
1,21,106,81,81,0.0,47.23,91.20000000000005,2.417,0.5,106,543626258,222669469,2025-04-25 12:34:50+00:00
1,19,108,81,80,0.0,50.0,91.20000000000005,2.417,0.5,108,543626511,222669767,2025-04-25 12:34:51+00:00
1,15,111,81,81,655.34,54.8,91.20000000000005,2.454,0.5,111,543626892,222670187,2025-04-25 12:34:53+00:00
1,13,115,81,83,,59.54,91.60000000000002,2.454,0.5,115,543627305,222670630,2025-04-25 12:34:55+00:00
1,14,118,81,82,,64.18,91.39999999999998,2.445,0.5,118,543627662,222671216,2025-04-25 12:34:57+00:00
1,13,121,81,82,,68.68,91.39999999999998,2.435,0.5,121,543628039,222671646,2025-04-25 12:34:59+00:00
1,15,124,81,83,,76.43,91.0,2.426,0.5,124,543628714,222672413,2025-04-25 12:35:02+00:00
1,17,127,81,84,,81.65,90.79999999999995,2.491,0.5,127,543629127,222672837,2025-04-25 12:35:04+00:00
1,18,130,81,83,,89.65,91.20000000000005,2.519,0.5,130,543629785,222673657,2025-04-25 12:35:07+00:00
1,18,130,81,82,,92.01,91.0,2.519,0.5,130,543629981,222673902,2025-04-25 12:35:08+00:00
1,6,129,81,83,655.31,101.21,91.60000000000002,2.519,0.5,129,543630710,222674717,2025-04-25 12:35:12+00:00
1,2,130,81,82,,110.81,92.20000000000005,2.473,0.5,130,543631503,222675690,2025-04-25 12:35:16+00:00
1,5,132,81,83,,122.78,92.0,2.454,0.5,132,543632258,222677138,2025-04-25 12:35:21+00:00
1,8,134,81,82,0.0,131.31,91.39999999999998,2.445,0.5,134,543632841,222678122,2025-04-25 12:35:25+00:00
1,10,135,81,82,,135.63,91.60000000000002,2.417,0.5,135,543633218,222678535,2025-04-25 12:35:27+00:00
1,11,137,81,83,,140.1,91.79999999999995,2.407,0.5,137,543633611,222679022,2025-04-25 12:35:29+00:00
1,13,139,81,82,0.0,150.48,91.60000000000002,2.389,0.5,139,543634453,222680124,2025-04-25 12:35:33+00:00
1,14,140,81,82,655.34,158.5,91.39999999999998,2.398,0.5,140,543634726,222681311,2025-04-25 12:35:36+00:00
1,14,140,81,83,655.34,161.16,91.20000000000005,2.398,0.5,140,543634717,222681685,2025-04-25 12:35:37+00:00
1,16,141,81,83,,166.29,91.39999999999998,2.417,0.5,141,543634517,222682502,2025-04-25 12:35:39+00:00
1,18,142,81,83,,171.55,91.39999999999998,2.426,0.5,142,543634402,222683251,2025-04-25 12:35:41+00:00
1,21,143,81,82,0.0,181.57,92.20000000000005,2.445,0.5,143,543633969,222684625,2025-04-25 12:35:45+00:00
1,15,143,81,83,,194.38,92.0,2.463,0.5,143,543633436,222686410,2025-04-25 12:35:50+00:00
1,13,144,81,85,655.34,207.23,92.39999999999998,2.482,0.0,144,543633039,222688240,2025-04-25 12:35:55+00:00
1,13,145,81,83,655.34,212.35,92.60000000000002,2.491,0.5,145,543632783,222688965,2025-04-25 12:35:57+00:00
1,13,145,81,83,,217.4,93.39999999999998,2.491,0.5,145,543632577,222689685,2025-04-25 12:35:59+00:00
1,14,146,81,84,,227.07,93.79999999999995,2.491,0.5,146,543632236,222691027,2025-04-25 12:36:03+00:00
1,9,146,81,83,0.0,237.73,93.79999999999995,2.491,0.5,146,543631857,222692594,2025-04-25 12:36:07+00:00
1,9,147,81,85,0.0,247.57,94.0,2.51,0.0,147,543631565,222693968,2025-04-25 12:36:11+00:00
1,9,147,81,84,0.0,257.55,94.20000000000005,2.51,0.5,147,543631137,222695429,2025-04-25 12:36:15+00:00
1,6,147,81,85,0.0,270.52,94.0,2.519,0.0,147,543630609,222697209,2025-04-25 12:36:20+00:00
1,7,148,81,84,0.0,280.21,93.79999999999995,2.519,0.5,148,543630214,222698655,2025-04-25 12:36:24+00:00
1,7,147,81,85,0.0,294.19,93.79999999999995,2.529,0.5,147,543629576,222700563,2025-04-25 12:36:29+00:00
1,7,147,81,83,0.0,304.6,94.39999999999998,2.557,0.5,147,543628942,222701873,2025-04-25 12:36:33+00:00
1,7,148,81,85,0.0,316.34,94.60000000000002,2.566,0.0,148,543628234,222703364,2025-04-25 12:36:37+00:00
1,12,149,81,84,0.0,330.29,93.60000000000002,2.594,0.5,149,543627491,222705099,2025-04-25 12:36:42+00:00
1,12,149,81,85,0.0,338.23,92.79999999999995,2.622,0.0,149,543627132,222706178,2025-04-25 12:36:45+00:00
1,17,150,81,84,0.0,351.06,92.39999999999998,2.622,0.5,150,543626326,222707852,2025-04-25 12:36:50+00:00
1,18,151,81,85,0.0,360.99,92.20000000000005,2.622,0.0,151,543625892,222709192,2025-04-25 12:36:54+00:00
1,21,152,81,85,0.0,369.65,92.39999999999998,2.631,0.5,152,543625521,222710452,2025-04-25 12:36:57+00:00
1,21,152,81,85,0.0,379.89,92.60000000000002,2.641,0.0,152,543625279,222711919,2025-04-25 12:37:01+00:00
1,21,152,81,85,,390.2,93.0,2.65,0.0,152,543625112,222713457,2025-04-25 12:37:05+00:00
1,21,152,81,84,,400.5,92.20000000000005,2.631,0.0,152,543625073,222715083,2025-04-25 12:37:09+00:00
1,21,152,81,87,,411.4,92.60000000000002,2.641,0.0,152,543624848,222716664,2025-04-25 12:37:13+00:00
1,21,152,81,85,,422.05,93.0,2.65,0.5,152,543624517,222718292,2025-04-25 12:37:17+00:00
1,21,152,81,85,,430.14,93.79999999999995,2.669,0.0,152,543624263,222719417,2025-04-25 12:37:20+00:00
1,21,153,81,85,,440.47,93.79999999999995,2.669,0.5,153,543623880,222720965,2025-04-25 12:37:24+00:00
1,22,153,81,85,,447.74,93.39999999999998,2.65,0.5,153,543623790,222722011,2025-04-25 12:37:27+00:00
1,24,153,81,85,,460.61,94.20000000000005,2.641,0.5,153,543623404,222723926,2025-04-25 12:37:32+00:00
1,26,154,81,85,,470.88,93.20000000000005,2.622,0.0,154,543623039,222725495,2025-04-25 12:37:36+00:00
