107,135,136,143,cadence,cycle_length16,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,timestamp
0,11,85,68,0,0.01,1.48,86.39999999999998,1.12,0.0,85,543624923,222660614,2025-07-31 15:22:57+00:00
1,14,85,68,0,0.01,3.19,86.39999999999998,0.0,0.0,85,543625124,222660476,2025-07-31 15:22:58+00:00
1,11,84,68,0,0.01,8.12,86.60000000000002,1.689,0.0,84,543625492,222659899,2025-07-31 15:23:00+00:00
1,4,81,68,81,0.01,19.91,86.39999999999998,3.126,0.0,81,543626406,222658779,2025-07-31 15:23:04+00:00
1,11,83,68,86,0.01,28.99,86.20000000000005,2.948,0.0,83,543627120,222657781,2025-07-31 15:23:07+00:00
1,19,86,68,87,0.01,37.95,85.79999999999995,3.042,0.0,86,543627819,222656924,2025-07-31 15:23:10+00:00
1,22,87,68,85,0.01,43.27,85.79999999999995,2.948,0.0,87,543628207,222656287,2025-07-31 15:23:12+00:00
1,25,90,68,84,0.01,45.94,85.39999999999998,2.855,0.5,90,543628359,222656010,2025-07-31 15:23:13+00:00
1,25,93,68,84,0.01,48.71,85.0,2.837,0.5,93,543628594,222655717,2025-07-31 15:23:14+00:00
1,27,98,68,85,0.01,53.77,85.0,2.827,0.5,98,543629004,222655244,2025-07-31 15:23:16+00:00
1,29,102,68,85,0.01,58.83,85.0,2.799,0.5,102,543629401,222654743,2025-07-31 15:23:18+00:00
1,30,103,68,85,0.01,61.77,84.79999999999995,2.781,0.0,103,543629696,222654403,2025-07-31 15:23:19+00:00
1,32,107,68,86,0.01,67.45,84.60000000000002,2.762,0.0,107,543630154,222653885,2025-07-31 15:23:21+00:00
1,34,110,68,86,0.01,72.23,84.79999999999995,2.771,0.5,110,543630546,222653449,2025-07-31 15:23:23+00:00
1,36,114,68,85,0.01,80.53,85.39999999999998,2.743,0.5,114,543631117,222652409,2025-07-31 15:23:26+00:00
1,35,117,68,86,0.01,86.31,84.79999999999995,2.762,0.0,117,543631538,222651843,2025-07-31 15:23:28+00:00
1,30,120,68,86,0.01,91.3,84.79999999999995,2.771,0.0,120,543632004,222651444,2025-07-31 15:23:30+00:00
1,25,123,68,86,0.01,100.04,85.20000000000005,2.753,0.0,123,543632748,222650585,2025-07-31 15:23:33+00:00
1,25,124,68,86,0.01,102.33,85.0,2.762,0.0,124,543632823,222650306,2025-07-31 15:23:34+00:00
1,18,127,68,86,0.01,110.81,84.60000000000002,2.753,0.0,127,543633490,222649410,2025-07-31 15:23:37+00:00
1,2,130,68,86,0.01,119.19,85.0,2.753,0.0,130,543634305,222648742,2025-07-31 15:23:40+00:00
1,1,131,68,86,0.01,121.65,85.20000000000005,2.753,0.0,131,543634424,222648511,2025-07-31 15:23:41+00:00
1,2,133,68,87,0.01,129.91,85.0,2.743,0.0,133,543635144,222647644,2025-07-31 15:23:44+00:00
1,5,135,68,86,0.01,139.89,85.20000000000005,2.734,0.0,135,543635928,222646744,2025-07-31 15:23:48+00:00
1,6,136,68,87,0.01,147.83,85.39999999999998,2.697,0.0,136,543636572,222645774,2025-07-31 15:23:51+00:00
1,7,139,68,86,0.01,161.96,85.20000000000005,2.697,0.0,139,543637740,222644516,2025-07-31 15:23:56+00:00
1,6,140,68,86,0.01,169.31,85.60000000000002,2.697,0.0,140,543638237,222643699,2025-07-31 15:23:59+00:00
1,9,142,66,88,0.01,181.49,85.0,2.669,0.0,142,543639250,222642469,2025-07-31 15:24:04+00:00
1,10,143,66,87,0.01,189.4,85.0,2.659,0.0,143,543639927,222641662,2025-07-31 15:24:07+00:00
1,13,144,66,88,0.01,197.01,84.79999999999995,2.641,0.0,144,543640437,222640815,2025-07-31 15:24:10+00:00
1,17,145,66,86,0.01,209.8,85.60000000000002,2.631,0.0,145,543641528,222639679,2025-07-31 15:24:15+00:00
1,17,146,66,88,0.01,217.79,86.60000000000002,2.622,0.0,146,543642237,222638859,2025-07-31 15:24:18+00:00
1,19,147,66,88,0.01,225.42,86.79999999999995,2.613,0.0,147,543642787,222638102,2025-07-31 15:24:21+00:00
1,19,147,66,88,0.01,234.56,87.0,2.613,0.5,147,543643510,222637120,2025-07-31 15:24:24+00:00
1,21,148,66,89,0.01,242.57,87.39999999999998,2.631,0.0,148,543644154,222636364,2025-07-31 15:24:27+00:00
1,21,148,66,89,0.01,252.2,88.0,2.622,0.5,148,543644987,222635406,2025-07-31 15:24:31+00:00
1,22,149,66,89,0.01,259.33,88.60000000000002,2.603,0.0,149,543645351,222634531,2025-07-31 15:24:34+00:00
1,25,150,66,86,0.01,271.79,88.0,2.557,0.0,150,543646081,222632868,2025-07-31 15:24:39+00:00
1,25,150,66,87,0.01,282.55,88.39999999999998,2.547,0.0,150,543646514,222631388,2025-07-31 15:24:43+00:00
1,25,150,66,88,0.01,289.99,88.60000000000002,2.557,0.0,150,543646836,222630304,2025-07-31 15:24:46+00:00
1,20,151,66,87,0.01,303.49,89.79999999999995,2.538,0.5,151,543647456,222628396,2025-07-31 15:24:51+00:00
1,20,151,66,88,0.01,311.37,89.20000000000005,2.557,0.0,151,543647670,222627296,2025-07-31 15:24:54+00:00
1,20,151,66,87,0.01,319.34,89.0,2.566,0.0,151,543648007,222626166,2025-07-31 15:24:57+00:00
1,26,152,66,87,0.01,327.47,89.20000000000005,2.566,0.0,152,543648493,222625109,2025-07-31 15:25:00+00:00
1,26,152,65,87,0.01,329.98,89.20000000000005,2.566,0.0,152,543648536,222624784,2025-07-31 15:25:01+00:00
1,26,152,65,86,0.01,338.19,89.20000000000005,2.575,0.0,152,543649003,222623603,2025-07-31 15:25:04+00:00
1,15,152,65,88,0.01,347.0,89.39999999999998,2.585,0.0,152,543649370,222622425,2025-07-31 15:25:07+00:00
1,2,151,65,87,0.01,357.64,90.0,2.594,0.5,151,543649832,222620916,2025-07-31 15:25:11+00:00
1,2,151,65,88,0.01,365.33,90.20000000000005,2.603,0.0,151,543650095,222619839,2025-07-31 15:25:14+00:00
